Comuna,Poblacion,date,cases,diff_cases
Curanilahue,33892.0,2020-11-09,964.0,5.0
Curanilahue,33892.0,2020-11-13,986.0,22.0
Curanilahue,33892.0,2020-11-16,1000.0,14.0
Curanilahue,33892.0,2020-11-20,1028.0,28.0
Curanilahue,33892.0,2020-11-23,1063.0,35.0
Curanilahue,33892.0,2020-11-27,1105.0,42.0
Curanilahue,33892.0,2020-11-30,1134.0,29.0
Curanilahue,33892.0,2020-12-04,1168.0,34.0
Curanilahue,33892.0,2020-12-07,1207.0,39.0
Curanilahue,33892.0,2020-12-11,1246.0,39.0
Curanilahue,33892.0,2020-12-14,1284.0,38.0
Curanilahue,33892.0,2020-12-18,1322.0,38.0
Curanilahue,33892.0,2020-12-21,1344.0,22.0
Curanilahue,33892.0,2020-12-25,1393.0,49.0
Curanilahue,33892.0,2020-12-28,1430.0,37.0
Curanilahue,33892.0,2021-01-01,1485.0,55.0
Curanilahue,33892.0,2021-01-04,1531.0,46.0
Curanilahue,33892.0,2021-01-08,1614.0,83.0
Curanilahue,33892.0,2021-01-11,1667.0,53.0
Curanilahue,33892.0,2021-01-15,1730.0,63.0
Curanilahue,33892.0,2021-01-18,1802.0,72.0
Curanilahue,33892.0,2021-01-22,1882.0,80.0
Curanilahue,33892.0,2021-01-25,1941.0,59.0
Curanilahue,33892.0,2021-01-29,2004.0,63.0
Curanilahue,33892.0,2021-02-01,2086.0,82.0
Curanilahue,33892.0,2021-02-05,2166.0,80.0
Curanilahue,33892.0,2021-02-08,2237.0,71.0
Curanilahue,33892.0,2021-02-12,2337.0,100.0
Curanilahue,33892.0,2021-02-15,2402.0,65.0
Curanilahue,33892.0,2021-02-19,2459.0,57.0
Curanilahue,33892.0,2021-02-22,2522.0,63.0
Curanilahue,33892.0,2021-02-26,2602.0,80.0
Curanilahue,33892.0,2021-03-01,2656.0,54.0
Curanilahue,33892.0,2021-03-05,2720.0,64.0
Curanilahue,33892.0,2021-03-08,2760.0,40.0
Curanilahue,33892.0,2021-03-12,2804.0,44.0
Curanilahue,33892.0,2021-03-15,2859.0,55.0
Curanilahue,33892.0,2021-03-19,2913.0,54.0
Curanilahue,33892.0,2021-03-22,2943.0,30.0
Curanilahue,33892.0,2021-03-26,2995.0,52.0
Curanilahue,33892.0,2021-03-29,3019.0,24.0
Curanilahue,33892.0,2021-04-02,3048.0,29.0
Curanilahue,33892.0,2021-04-05,3071.0,23.0
Curanilahue,33892.0,2021-04-09,3120.0,49.0
Curanilahue,33892.0,2021-04-12,3157.0,37.0
Curanilahue,33892.0,2021-04-16,3179.0,22.0
Curanilahue,33892.0,2021-04-19,3211.0,32.0
Curanilahue,33892.0,2021-04-23,3246.0,35.0
Curanilahue,33892.0,2021-04-26,3267.0,21.0
Curanilahue,33892.0,2021-04-30,3292.0,25.0
Curanilahue,33892.0,2021-05-03,3313.0,21.0
Curanilahue,33892.0,2021-05-07,3343.0,30.0
Curanilahue,33892.0,2021-05-10,3369.0,26.0
Curanilahue,33892.0,2021-05-14,3417.0,48.0
Curanilahue,33892.0,2021-05-17,3456.0,39.0
Curanilahue,33892.0,2021-05-21,3494.0,38.0
Curanilahue,33892.0,2021-05-24,3521.0,27.0
Curanilahue,33892.0,2021-05-28,3575.0,54.0
Curanilahue,33892.0,2021-05-31,3601.0,26.0
Curanilahue,33892.0,2021-06-04,3642.0,41.0
Curanilahue,33892.0,2021-06-07,3677.0,35.0
Curanilahue,33892.0,2021-06-11,3715.0,38.0
Curanilahue,33892.0,2021-06-14,3758.0,43.0
Curanilahue,33892.0,2021-06-18,3808.0,50.0
Curanilahue,33892.0,2021-06-21,3862.0,54.0
Curanilahue,33892.0,2021-06-25,3898.0,36.0
Curanilahue,33892.0,2021-06-28,3944.0,46.0
Curanilahue,33892.0,2021-07-02,3966.0,22.0
Curanilahue,33892.0,2021-07-05,3983.0,17.0
Curanilahue,33892.0,2021-07-09,4008.0,25.0
Curanilahue,33892.0,2021-07-12,4015.0,7.0
Curanilahue,33892.0,2021-07-16,4025.0,10.0
Curanilahue,33892.0,2021-07-19,4032.0,7.0
Curanilahue,33892.0,2021-07-23,4048.0,16.0
Curanilahue,33892.0,2021-07-26,4049.0,1.0
Curanilahue,33892.0,2021-07-30,4054.0,5.0
Curanilahue,33892.0,2021-08-02,4062.0,8.0
Curanilahue,33892.0,2021-08-06,4066.0,4.0
Curanilahue,33892.0,2021-08-09,4071.0,5.0
Curanilahue,33892.0,2021-08-13,4075.0,4.0
Curanilahue,33892.0,2021-08-16,4076.0,1.0
Curanilahue,33892.0,2021-08-20,4083.0,7.0
Curanilahue,33892.0,2021-08-23,4084.0,1.0
Curanilahue,33892.0,2021-08-27,4086.0,2.0
Curanilahue,33892.0,2021-08-30,4087.0,1.0
Curanilahue,33892.0,2021-09-03,4090.0,3.0
Curanilahue,33892.0,2021-09-06,4092.0,2.0
Curanilahue,33892.0,2021-09-10,4096.0,4.0
Curanilahue,33892.0,2021-09-13,4100.0,4.0
Curarrehue,7802.0,2020-04-08,4.0,4.0
Curarrehue,7802.0,2020-04-10,4.0,0.0
Curarrehue,7802.0,2020-04-13,4.0,0.0
Curarrehue,7802.0,2020-04-15,4.0,0.0
Curarrehue,7802.0,2020-04-17,4.0,0.0
Curarrehue,7802.0,2020-04-20,4.0,0.0
Curarrehue,7802.0,2020-04-24,4.0,0.0
Curarrehue,7802.0,2020-04-27,4.0,0.0
Curarrehue,7802.0,2020-05-01,4.0,0.0
Curarrehue,7802.0,2020-05-04,4.0,0.0
Curarrehue,7802.0,2020-05-08,4.0,0.0
Curarrehue,7802.0,2020-05-11,4.0,0.0
Curarrehue,7802.0,2020-05-15,4.0,0.0
Curarrehue,7802.0,2020-05-18,4.0,0.0
Curarrehue,7802.0,2020-05-22,4.0,0.0
Curarrehue,7802.0,2020-05-25,4.0,0.0
Curarrehue,7802.0,2020-05-29,4.0,0.0
Curarrehue,7802.0,2020-06-01,4.0,0.0
Curarrehue,7802.0,2020-06-05,4.0,0.0
Curarrehue,7802.0,2020-06-08,4.0,0.0
Curarrehue,7802.0,2020-06-12,4.0,0.0
Curarrehue,7802.0,2020-06-15,4.0,0.0
Curarrehue,7802.0,2020-06-19,4.0,0.0
Curarrehue,7802.0,2020-06-23,4.0,0.0
Curarrehue,7802.0,2020-06-28,4.0,0.0
Curarrehue,7802.0,2020-07-01,4.0,0.0
Curarrehue,7802.0,2020-07-05,4.0,0.0
Curarrehue,7802.0,2020-07-10,4.0,0.0
Curarrehue,7802.0,2020-07-13,4.0,0.0
Curarrehue,7802.0,2020-07-17,4.0,0.0
Curarrehue,7802.0,2020-07-20,4.0,0.0
Curarrehue,7802.0,2020-07-24,4.0,0.0
Curarrehue,7802.0,2020-07-27,4.0,0.0
Curarrehue,7802.0,2020-07-31,4.0,0.0
Curarrehue,7802.0,2020-08-03,4.0,0.0
Curarrehue,7802.0,2020-08-07,4.0,0.0
Curarrehue,7802.0,2020-08-10,4.0,0.0
Curarrehue,7802.0,2020-08-14,4.0,0.0
Curarrehue,7802.0,2020-08-17,4.0,0.0
Curarrehue,7802.0,2020-08-21,4.0,0.0
Curarrehue,7802.0,2020-08-24,4.0,0.0
Curarrehue,7802.0,2020-08-28,5.0,1.0
Curarrehue,7802.0,2020-08-31,5.0,0.0
Curarrehue,7802.0,2020-09-04,6.0,1.0
Curarrehue,7802.0,2020-09-07,6.0,0.0
Curarrehue,7802.0,2020-09-11,9.0,3.0
Curarrehue,7802.0,2020-09-14,9.0,0.0
Curarrehue,7802.0,2020-09-18,9.0,0.0
Curarrehue,7802.0,2020-09-21,9.0,0.0
Curarrehue,7802.0,2020-09-25,9.0,0.0
Curarrehue,7802.0,2020-09-28,9.0,0.0
Curarrehue,7802.0,2020-10-02,9.0,0.0
Curarrehue,7802.0,2020-10-05,10.0,1.0
Curarrehue,7802.0,2020-10-09,10.0,0.0
Curarrehue,7802.0,2020-10-12,11.0,1.0
Curarrehue,7802.0,2020-10-16,11.0,0.0
Curarrehue,7802.0,2020-10-19,11.0,0.0
Curarrehue,7802.0,2020-10-24,11.0,0.0
Curarrehue,7802.0,2020-10-26,11.0,0.0
Curarrehue,7802.0,2020-10-30,11.0,0.0
Curarrehue,7802.0,2020-11-02,11.0,0.0
Curarrehue,7802.0,2020-11-06,11.0,0.0
Curarrehue,7802.0,2020-11-09,11.0,0.0
Curarrehue,7802.0,2020-11-13,11.0,0.0
Curarrehue,7802.0,2020-11-16,14.0,3.0
Curarrehue,7802.0,2020-11-20,15.0,1.0
Curarrehue,7802.0,2020-11-23,36.0,21.0
Curarrehue,7802.0,2020-11-27,58.0,22.0
Curarrehue,7802.0,2020-11-30,79.0,21.0
Curarrehue,7802.0,2020-12-04,91.0,12.0
Curarrehue,7802.0,2020-12-07,95.0,4.0
Curarrehue,7802.0,2020-12-11,120.0,25.0
Curarrehue,7802.0,2020-12-14,122.0,2.0
Curarrehue,7802.0,2020-12-18,128.0,6.0
Curarrehue,7802.0,2020-12-21,131.0,3.0
Curarrehue,7802.0,2020-12-25,131.0,0.0
Curarrehue,7802.0,2020-12-28,138.0,7.0
Curarrehue,7802.0,2021-01-01,138.0,0.0
Curarrehue,7802.0,2021-01-04,138.0,0.0
Curarrehue,7802.0,2021-01-08,141.0,3.0
Curarrehue,7802.0,2021-01-11,145.0,4.0
Curarrehue,7802.0,2021-01-15,149.0,4.0
Curarrehue,7802.0,2021-01-18,154.0,5.0
Curarrehue,7802.0,2021-01-22,164.0,10.0
Curarrehue,7802.0,2021-01-25,173.0,9.0
Curarrehue,7802.0,2021-01-29,179.0,6.0
Curarrehue,7802.0,2021-02-01,193.0,14.0
Curarrehue,7802.0,2021-02-05,202.0,9.0
Curarrehue,7802.0,2021-02-08,206.0,4.0
Curarrehue,7802.0,2021-02-12,215.0,9.0
Curarrehue,7802.0,2021-02-15,220.0,5.0
Curarrehue,7802.0,2021-02-19,222.0,2.0
Curarrehue,7802.0,2021-02-22,227.0,5.0
Curarrehue,7802.0,2021-02-26,236.0,9.0
Curarrehue,7802.0,2021-03-01,239.0,3.0
Curarrehue,7802.0,2021-03-05,240.0,1.0
Curarrehue,7802.0,2021-03-08,253.0,13.0
Curarrehue,7802.0,2021-03-12,268.0,15.0
Curarrehue,7802.0,2021-03-15,288.0,20.0
Curarrehue,7802.0,2021-03-19,318.0,30.0
Curarrehue,7802.0,2021-03-22,323.0,5.0
Curarrehue,7802.0,2021-03-26,335.0,12.0
Curarrehue,7802.0,2021-03-29,345.0,10.0
Curarrehue,7802.0,2021-04-02,365.0,20.0
Curarrehue,7802.0,2021-04-05,384.0,19.0
Curarrehue,7802.0,2021-04-09,411.0,27.0
Curarrehue,7802.0,2021-04-12,439.0,28.0
Curarrehue,7802.0,2021-04-16,451.0,12.0
Curarrehue,7802.0,2021-04-19,460.0,9.0
Curarrehue,7802.0,2021-04-23,468.0,8.0
Curarrehue,7802.0,2021-04-26,484.0,16.0
Curarrehue,7802.0,2021-04-30,515.0,31.0
Curarrehue,7802.0,2021-05-03,546.0,31.0
Curarrehue,7802.0,2021-05-07,567.0,21.0
Curarrehue,7802.0,2021-05-10,574.0,7.0
Curarrehue,7802.0,2021-05-14,603.0,29.0
Curarrehue,7802.0,2021-05-17,608.0,5.0
Curarrehue,7802.0,2021-05-21,630.0,22.0
Curarrehue,7802.0,2021-05-24,634.0,4.0
Curarrehue,7802.0,2021-05-28,668.0,34.0
Curarrehue,7802.0,2021-05-31,686.0,18.0
Curarrehue,7802.0,2021-06-04,705.0,19.0
Curarrehue,7802.0,2021-06-07,743.0,38.0
Curarrehue,7802.0,2021-06-11,757.0,14.0
Curarrehue,7802.0,2021-06-14,773.0,16.0
Curarrehue,7802.0,2021-06-18,797.0,24.0
Curarrehue,7802.0,2021-06-21,822.0,25.0
Curarrehue,7802.0,2021-06-25,832.0,10.0
Curarrehue,7802.0,2021-06-28,849.0,17.0
Curarrehue,7802.0,2021-07-02,860.0,11.0
Curarrehue,7802.0,2021-07-05,878.0,18.0
Curarrehue,7802.0,2021-07-09,890.0,12.0
Curarrehue,7802.0,2021-07-12,892.0,2.0
Curarrehue,7802.0,2021-07-16,895.0,3.0
Curarrehue,7802.0,2021-07-19,899.0,4.0
Curarrehue,7802.0,2021-07-23,906.0,7.0
Curarrehue,7802.0,2021-07-26,914.0,8.0
Curarrehue,7802.0,2021-07-30,924.0,10.0
Curarrehue,7802.0,2021-08-02,932.0,8.0
Curarrehue,7802.0,2021-08-06,940.0,8.0
Curarrehue,7802.0,2021-08-09,944.0,4.0
Curarrehue,7802.0,2021-08-13,950.0,6.0
Curarrehue,7802.0,2021-08-16,951.0,1.0
Curarrehue,7802.0,2021-08-20,951.0,0.0
Curarrehue,7802.0,2021-08-23,951.0,0.0
Curarrehue,7802.0,2021-08-27,953.0,2.0
Curarrehue,7802.0,2021-08-30,953.0,0.0
Curarrehue,7802.0,2021-09-03,959.0,6.0
Curarrehue,7802.0,2021-09-06,964.0,5.0
Curarrehue,7802.0,2021-09-10,971.0,7.0
Curarrehue,7802.0,2021-09-13,984.0,13.0
Curepto,9426.0,2020-04-13,3.0,3.0
Curepto,9426.0,2020-04-15,3.0,0.0
Curepto,9426.0,2020-04-17,3.0,0.0
Curepto,9426.0,2020-04-20,7.0,4.0
Curepto,9426.0,2020-04-24,8.0,1.0
Curepto,9426.0,2020-04-27,8.0,0.0
Curepto,9426.0,2020-05-01,8.0,0.0
Curepto,9426.0,2020-05-04,8.0,0.0
Curepto,9426.0,2020-05-08,8.0,0.0
Curepto,9426.0,2020-05-11,9.0,1.0
Curepto,9426.0,2020-05-15,9.0,0.0
Curepto,9426.0,2020-05-18,10.0,1.0
Curepto,9426.0,2020-05-22,12.0,2.0
Curepto,9426.0,2020-05-25,14.0,2.0
Curepto,9426.0,2020-06-01,13.0,1.0
Curepto,9426.0,2020-06-05,13.0,0.0
Curepto,9426.0,2020-06-08,13.0,0.0
Curepto,9426.0,2020-06-12,13.0,0.0
Curepto,9426.0,2020-06-15,14.0,1.0
Curepto,9426.0,2020-06-19,15.0,1.0
Curepto,9426.0,2020-06-23,23.0,8.0
Curepto,9426.0,2020-06-28,29.0,6.0
Curepto,9426.0,2020-07-01,30.0,1.0
Curepto,9426.0,2020-07-05,34.0,4.0
Curepto,9426.0,2020-07-10,38.0,4.0
Curepto,9426.0,2020-07-13,39.0,1.0
Curepto,9426.0,2020-07-17,40.0,1.0
Curepto,9426.0,2020-07-20,41.0,1.0
Curepto,9426.0,2020-07-24,45.0,4.0
Curepto,9426.0,2020-07-27,46.0,1.0
Curepto,9426.0,2020-07-31,49.0,3.0
Curepto,9426.0,2020-08-03,51.0,2.0
Curepto,9426.0,2020-08-07,53.0,2.0
Curepto,9426.0,2020-08-10,66.0,13.0
Curepto,9426.0,2020-08-14,77.0,11.0
Curepto,9426.0,2020-08-17,88.0,11.0
Curepto,9426.0,2020-08-21,97.0,9.0
Curepto,9426.0,2020-08-24,100.0,3.0
Curepto,9426.0,2020-08-28,107.0,7.0
Curepto,9426.0,2020-08-31,120.0,13.0
Curepto,9426.0,2020-09-04,121.0,1.0
Curepto,9426.0,2020-09-11,123.0,3.0
Curepto,9426.0,2020-09-14,124.0,1.0
Curepto,9426.0,2020-09-18,125.0,1.0
Curepto,9426.0,2020-09-21,128.0,3.0
Curepto,9426.0,2020-09-25,136.0,8.0
Curepto,9426.0,2020-09-28,137.0,1.0
Curepto,9426.0,2020-10-02,140.0,3.0
Curepto,9426.0,2020-10-05,141.0,1.0
Curepto,9426.0,2020-10-09,144.0,3.0
Curepto,9426.0,2020-10-12,146.0,2.0
Curepto,9426.0,2020-10-16,148.0,2.0
Curepto,9426.0,2020-10-19,154.0,6.0
Curepto,9426.0,2020-10-24,154.0,0.0
Curepto,9426.0,2020-10-26,155.0,1.0
Curepto,9426.0,2020-10-30,156.0,1.0
Curepto,9426.0,2020-11-02,157.0,1.0
Curepto,9426.0,2020-11-06,158.0,1.0
Curepto,9426.0,2020-11-09,158.0,0.0
Curepto,9426.0,2020-11-13,158.0,0.0
Curepto,9426.0,2020-11-16,159.0,1.0
Curepto,9426.0,2020-11-20,161.0,2.0
Curepto,9426.0,2020-11-23,162.0,1.0
Curepto,9426.0,2020-11-27,164.0,2.0
Curepto,9426.0,2020-11-30,164.0,0.0
Curepto,9426.0,2020-12-04,166.0,2.0
Curepto,9426.0,2020-12-07,173.0,7.0
Curepto,9426.0,2020-12-11,176.0,3.0
Curepto,9426.0,2020-12-14,179.0,3.0
Curepto,9426.0,2020-12-18,183.0,4.0
Curepto,9426.0,2020-12-21,185.0,2.0
Curepto,9426.0,2020-12-25,188.0,3.0
Curepto,9426.0,2020-12-28,196.0,8.0
Curepto,9426.0,2021-01-01,212.0,16.0
Curepto,9426.0,2021-01-04,219.0,7.0
Curepto,9426.0,2021-01-08,225.0,6.0
Curepto,9426.0,2021-01-11,228.0,3.0
Curepto,9426.0,2021-01-15,229.0,1.0
Curepto,9426.0,2021-01-18,232.0,3.0
Curepto,9426.0,2021-01-22,234.0,2.0
Curepto,9426.0,2021-01-25,237.0,3.0
Curepto,9426.0,2021-01-29,243.0,6.0
Curepto,9426.0,2021-02-01,256.0,13.0
Curepto,9426.0,2021-02-05,258.0,2.0
Curepto,9426.0,2021-02-08,268.0,10.0
Curepto,9426.0,2021-02-12,279.0,11.0
Curepto,9426.0,2021-02-15,288.0,9.0
Curepto,9426.0,2021-02-19,298.0,10.0
Curepto,9426.0,2021-02-22,298.0,0.0
Curepto,9426.0,2021-02-26,303.0,5.0
Curepto,9426.0,2021-03-01,303.0,0.0
Curepto,9426.0,2021-03-05,305.0,2.0
Curepto,9426.0,2021-03-08,306.0,1.0
Curepto,9426.0,2021-03-12,314.0,8.0
Curepto,9426.0,2021-03-15,324.0,10.0
Curepto,9426.0,2021-03-19,325.0,1.0
Curepto,9426.0,2021-03-22,335.0,10.0
Curepto,9426.0,2021-03-26,343.0,8.0
Curepto,9426.0,2021-03-29,346.0,3.0
Curepto,9426.0,2021-04-02,354.0,8.0
Curepto,9426.0,2021-04-05,355.0,1.0
Curepto,9426.0,2021-04-09,363.0,8.0
Curepto,9426.0,2021-04-12,372.0,9.0
Curepto,9426.0,2021-04-16,378.0,6.0
Curepto,9426.0,2021-04-19,389.0,11.0
Curepto,9426.0,2021-04-23,396.0,7.0
Curepto,9426.0,2021-04-26,400.0,4.0
Curepto,9426.0,2021-04-30,408.0,8.0
Curepto,9426.0,2021-05-03,430.0,22.0
Curepto,9426.0,2021-05-07,440.0,10.0
Curepto,9426.0,2021-05-10,459.0,19.0
Curepto,9426.0,2021-05-14,473.0,14.0
Curepto,9426.0,2021-05-17,489.0,16.0
Curepto,9426.0,2021-05-24,496.0,9.0
Curepto,9426.0,2021-05-28,509.0,13.0
Curepto,9426.0,2021-05-31,531.0,22.0
Curepto,9426.0,2021-06-04,550.0,19.0
Curepto,9426.0,2021-06-07,570.0,20.0
Curepto,9426.0,2021-06-11,589.0,19.0
Curepto,9426.0,2021-06-14,605.0,16.0
Curepto,9426.0,2021-06-18,611.0,6.0
Curepto,9426.0,2021-06-21,622.0,11.0
Curepto,9426.0,2021-06-25,632.0,10.0
Curepto,9426.0,2021-06-28,641.0,9.0
Curepto,9426.0,2021-07-02,644.0,3.0
Curepto,9426.0,2021-07-05,645.0,1.0
Curepto,9426.0,2021-07-09,647.0,2.0
Curepto,9426.0,2021-07-12,650.0,3.0
Curepto,9426.0,2021-07-16,650.0,0.0
Curepto,9426.0,2021-07-19,651.0,1.0
Curepto,9426.0,2021-07-23,653.0,2.0
Curepto,9426.0,2021-07-26,653.0,0.0
Curepto,9426.0,2021-07-30,659.0,6.0
Curepto,9426.0,2021-08-02,660.0,1.0
Curepto,9426.0,2021-08-06,665.0,5.0
Curepto,9426.0,2021-08-09,667.0,2.0
Curepto,9426.0,2021-08-13,667.0,0.0
Curepto,9426.0,2021-08-16,667.0,0.0
Curepto,9426.0,2021-08-20,667.0,0.0
Curepto,9426.0,2021-08-23,667.0,0.0
Curepto,9426.0,2021-08-27,668.0,1.0
Curepto,9426.0,2021-08-30,668.0,0.0
Curepto,9426.0,2021-09-03,669.0,1.0
Curepto,9426.0,2021-09-10,668.0,0.0
Curepto,9426.0,2021-09-13,668.0,0.0
Curico,163626.0,2020-04-01,8.0,8.0
Curico,163626.0,2020-04-03,11.0,3.0
Curico,163626.0,2020-04-06,13.0,2.0
Curico,163626.0,2020-04-08,13.0,0.0
Curico,163626.0,2020-04-10,17.0,4.0
Curico,163626.0,2020-04-13,20.0,3.0
Curico,163626.0,2020-04-15,23.0,3.0
Curico,163626.0,2020-04-17,24.0,1.0
Curico,163626.0,2020-04-20,31.0,7.0
Curico,163626.0,2020-04-24,31.0,0.0
Curico,163626.0,2020-04-27,37.0,6.0
Curico,163626.0,2020-05-01,45.0,8.0
Curico,163626.0,2020-05-04,45.0,0.0
Curico,163626.0,2020-05-08,51.0,6.0
Curico,163626.0,2020-05-11,56.0,5.0
Curico,163626.0,2020-05-15,63.0,7.0
Curico,163626.0,2020-05-18,83.0,20.0
Curico,163626.0,2020-05-22,116.0,33.0
Curico,163626.0,2020-05-25,163.0,47.0
Curico,163626.0,2020-05-29,231.0,68.0
Curico,163626.0,2020-06-01,279.0,48.0
Curico,163626.0,2020-06-05,429.0,150.0
Curico,163626.0,2020-06-08,534.0,105.0
Curico,163626.0,2020-06-12,677.0,143.0
Curico,163626.0,2020-06-15,780.0,103.0
Curico,163626.0,2020-06-19,998.0,218.0
Curico,163626.0,2020-06-23,1190.0,192.0
Curico,163626.0,2020-06-28,1315.0,125.0
Curico,163626.0,2020-07-01,1414.0,99.0
Curico,163626.0,2020-07-05,1504.0,90.0
Curico,163626.0,2020-07-10,1626.0,122.0
Curico,163626.0,2020-07-13,1688.0,62.0
Curico,163626.0,2020-07-17,1781.0,93.0
Curico,163626.0,2020-07-20,1833.0,52.0
Curico,163626.0,2020-07-24,1912.0,79.0
Curico,163626.0,2020-07-27,1972.0,60.0
Curico,163626.0,2020-07-31,2065.0,93.0
Curico,163626.0,2020-08-03,2116.0,51.0
Curico,163626.0,2020-08-07,2165.0,49.0
Curico,163626.0,2020-08-10,2182.0,17.0
Curico,163626.0,2020-08-14,2217.0,35.0
Curico,163626.0,2020-08-17,2260.0,43.0
Curico,163626.0,2020-08-21,2307.0,47.0
Curico,163626.0,2020-08-24,2321.0,14.0
Curico,163626.0,2020-08-28,2343.0,22.0
Curico,163626.0,2020-08-31,2380.0,37.0
Curico,163626.0,2020-09-04,2421.0,41.0
Curico,163626.0,2020-09-07,2439.0,18.0
Curico,163626.0,2020-09-11,2489.0,50.0
Curico,163626.0,2020-09-14,2531.0,42.0
Curico,163626.0,2020-09-18,2589.0,58.0
Curico,163626.0,2020-09-21,2616.0,27.0
Curico,163626.0,2020-09-25,2697.0,81.0
Curico,163626.0,2020-09-28,2757.0,60.0
Curico,163626.0,2020-10-02,2821.0,64.0
Curico,163626.0,2020-10-05,2876.0,55.0
Curico,163626.0,2020-10-09,2942.0,66.0
Curico,163626.0,2020-10-12,3001.0,59.0
Curico,163626.0,2020-10-16,3056.0,55.0
Curico,163626.0,2020-10-19,3138.0,82.0
Curico,163626.0,2020-10-24,3218.0,80.0
Curico,163626.0,2020-10-26,3271.0,53.0
Curico,163626.0,2020-10-30,3318.0,47.0
Curico,163626.0,2020-11-02,3357.0,39.0
Curico,163626.0,2020-11-06,3394.0,37.0
Curico,163626.0,2020-11-09,3448.0,54.0
Curico,163626.0,2020-11-13,3493.0,45.0
Curico,163626.0,2020-11-16,3527.0,34.0
Curico,163626.0,2020-11-20,3559.0,32.0
Curico,163626.0,2020-11-23,3582.0,23.0
Curico,163626.0,2020-11-27,3611.0,29.0
Curico,163626.0,2020-11-30,3642.0,31.0
Curico,163626.0,2020-12-04,3668.0,26.0
Curico,163626.0,2020-12-07,3711.0,43.0
Curico,163626.0,2020-12-11,3839.0,128.0
Curico,163626.0,2020-12-14,3928.0,89.0
Curico,163626.0,2020-12-18,4083.0,155.0
Curico,163626.0,2020-12-21,4237.0,154.0
Curico,163626.0,2020-12-25,4429.0,192.0
Curico,163626.0,2020-12-28,4664.0,235.0
Curico,163626.0,2021-01-01,4908.0,244.0
Curico,163626.0,2021-01-04,5231.0,323.0
Curico,163626.0,2021-01-08,5522.0,291.0
Curico,163626.0,2021-01-11,5820.0,298.0
Curico,163626.0,2021-01-15,6361.0,541.0
Curico,163626.0,2021-01-18,6592.0,231.0
Curico,163626.0,2021-01-22,6887.0,295.0
Curico,163626.0,2021-01-25,7118.0,231.0
Curico,163626.0,2021-01-29,7402.0,284.0
Curico,163626.0,2021-02-01,7599.0,197.0
Curico,163626.0,2021-02-05,7771.0,172.0
Curico,163626.0,2021-02-08,7929.0,158.0
Curico,163626.0,2021-02-12,8107.0,178.0
Curico,163626.0,2021-02-15,8199.0,92.0
Curico,163626.0,2021-02-19,8303.0,104.0
Curico,163626.0,2021-02-22,8391.0,88.0
Curico,163626.0,2021-02-26,8552.0,161.0
Curico,163626.0,2021-03-01,8707.0,155.0
Curico,163626.0,2021-03-05,8917.0,210.0
Curico,163626.0,2021-03-08,9071.0,154.0
Curico,163626.0,2021-03-12,9322.0,251.0
Curico,163626.0,2021-03-15,9526.0,204.0
Curico,163626.0,2021-03-19,9842.0,316.0
Curico,163626.0,2021-03-22,10207.0,365.0
Curico,163626.0,2021-03-26,10621.0,414.0
Curico,163626.0,2021-03-29,10988.0,367.0
Curico,163626.0,2021-04-02,11426.0,438.0
Curico,163626.0,2021-04-05,11841.0,415.0
Curico,163626.0,2021-04-09,12360.0,519.0
Curico,163626.0,2021-04-12,12786.0,426.0
Curico,163626.0,2021-04-16,13360.0,574.0
Curico,163626.0,2021-04-19,13811.0,451.0
Curico,163626.0,2021-04-23,14304.0,493.0
Curico,163626.0,2021-04-26,14713.0,409.0
Curico,163626.0,2021-04-30,15176.0,463.0
Curico,163626.0,2021-05-03,15489.0,313.0
Curico,163626.0,2021-05-07,15852.0,363.0
Curico,163626.0,2021-05-10,16172.0,320.0
Curico,163626.0,2021-05-14,16520.0,348.0
Curico,163626.0,2021-05-17,16822.0,302.0
Curico,163626.0,2021-05-21,17127.0,305.0
Curico,163626.0,2021-05-24,17409.0,282.0
Curico,163626.0,2021-05-28,17659.0,250.0
Curico,163626.0,2021-05-31,17914.0,255.0
Curico,163626.0,2021-06-04,18198.0,284.0
Curico,163626.0,2021-06-07,18389.0,191.0
Curico,163626.0,2021-06-11,18610.0,221.0
Curico,163626.0,2021-06-14,18780.0,170.0
Curico,163626.0,2021-06-18,18966.0,186.0
Curico,163626.0,2021-06-21,19123.0,157.0
Curico,163626.0,2021-06-25,19222.0,99.0
Curico,163626.0,2021-06-28,19328.0,106.0
Curico,163626.0,2021-07-02,19378.0,50.0
Curico,163626.0,2021-07-05,19430.0,52.0
Curico,163626.0,2021-07-09,19514.0,84.0
Curico,163626.0,2021-07-12,19586.0,72.0
Curico,163626.0,2021-07-16,19616.0,30.0
Curico,163626.0,2021-07-19,19635.0,19.0
Curico,163626.0,2021-07-23,19667.0,32.0
Curico,163626.0,2021-07-26,19685.0,18.0
Curico,163626.0,2021-07-30,19713.0,28.0
Curico,163626.0,2021-08-02,19733.0,20.0
Curico,163626.0,2021-08-06,19756.0,23.0
Curico,163626.0,2021-08-09,19778.0,22.0
Curico,163626.0,2021-08-13,19798.0,20.0
Curico,163626.0,2021-08-16,19807.0,9.0
Curico,163626.0,2021-08-20,19832.0,25.0
Curico,163626.0,2021-08-23,19846.0,14.0
Curico,163626.0,2021-08-27,19864.0,18.0
Curico,163626.0,2021-08-30,19872.0,8.0
Curico,163626.0,2021-09-03,19882.0,10.0
Curico,163626.0,2021-09-06,19890.0,8.0
