cities,population,cases
Itaju do Colônia(BA),6682,276
Itajuípe(BA),20491,1200
Itamaraju(BA),64486,2786
Itamari(BA),8035,326
Itambé(BA),23049,776
Itanagra(BA),6441,48
Itanhém(BA),19405,875
Itaparica(BA),22228,485
Itapebi(BA),10259,220
Itapetinga(BA),76147,2683
Itapicuru(BA),35576,814
Itapitanga(BA),10313,429
Itapé(BA),8761,495
Itaquara(BA),8319,132
Itarantim(BA),19747,395
Itatim(BA),14487,267
Itiruçu(BA),12576,178
Itiúba(BA),36089,457
Itororó(BA),20382,1491
Ituaçu(BA),18962,443
Ituberá(BA),28602,725
Iuiu(BA),10994,137
Jaborandi(BA),8385,315
Jacaraci(BA),14842,101
Jacobina(BA),80518,2372
Jaguaquara(BA),54423,2801
Jaguarari(BA),33570,1072
Jaguaripe(BA),18788,489
Jandaíra(BA),10709,287
Jequié(BA),155966,7409
Jeremoabo(BA),40463,461
Jiquiriçá(BA),14537,190
Jitaúna(BA),11166,382
João Dourado(BA),25188,715
Juazeiro(BA),216707,7543
Jucuruçu(BA),9126,711
Jussara(BA),15284,345
Jussari(BA),5833,232
Jussiape(BA),6186,77
Lafaiete Coutinho(BA),3724,168
Lagoa Real(BA),15665,68
Laje(BA),23840,495
Lajedinho(BA),3783,57
Lajedo do Tabocal(BA),8562,113
Lajedão(BA),3955,176
Lamarão(BA),8307,93
Lapão(BA),27223,739
Lauro de Freitas(BA),198440,8947
Lençóis(BA),11409,324
Licínio de Almeida(BA),12388,101
Livramento de Nossa Senhora(BA),45732,936
Luís Eduardo Magalhães(BA),87519,4125
Macajuba(BA),11348,258
Macarani(BA),18755,584
Macaúbas(BA),49826,309
Macururé(BA),7824,146
Madre de Deus(BA),21093,1496
Maetinga(BA),3161,106
Maiquinique(BA),10112,118
Mairi(BA),18676,507
Malhada(BA),16845,145
Malhada de Pedras(BA),8393,159
Manoel Vitorino(BA),13240,339
Mansidão(BA),13643,85
Maracás(BA),20834,1158
Maragogipe(BA),44677,961
Maraú(BA),20570,541
Marcionílio Souza(BA),10406,225
Mascote(BA),13822,303
Mata de São João(BA),46583,898
Matina(BA),12201,30
Medeiros Neto(BA),22688,1276
Miguel Calmon(BA),26023,396
Milagres(BA),10950,134
Mirangaba(BA),18338,260
Mirante(BA),8641,160
Monte Santo(BA),49418,307
Morpará(BA),8519,58
Morro do Chapéu(BA),35413,818
Mortugaba(BA),12042,52
Mucugê(BA),9062,186
Mucuri(BA),41748,1183
Mulungu do Morro(BA),10889,394
Mundo Novo(BA),26776,239
Muniz Ferreira(BA),7422,569
Muquém do São Francisco(BA),11348,147
Muritiba(BA),29399,470
Mutuípe(BA),22221,572
Nazaré(BA),28525,956
Nilo Peçanha(BA),13997,371
Nordestina(BA),13130,179
Nova Canaã(BA),16462,274
Nova Fátima(BA),7812,313
Nova Ibiá(BA),6591,290
Nova Itarana(BA),8226,172
Nova Redenção(BA),9118,111
Nova Soure(BA),26947,347
Nova Viçosa(BA),43376,858
Novo Horizonte(BA),12385,30
Novo Triunfo(BA),15440,244
Olindina(BA),28229,325
Oliveira dos Brejinhos(BA),21825,220
Ouriçangas(BA),8564,160
Ourolândia(BA),17451,876
Palmas de Monte Alto(BA),21750,143
Palmeiras(BA),9019,63
Paramirim(BA),21607,115
Paratinga(BA),32000,172
Paripiranga(BA),28989,293
Pau Brasil(BA),9831,553
Paulo Afonso(BA),117782,1670
Pedro Alexandre(BA),16667,59
Pedrão(BA),7347,134
Piatã(BA),17123,67
Pilão Arcado(BA),35048,182
Pindaí(BA),16260,104
Pindobaçu(BA),20150,1177
Pintadas(BA),10437,770
Piraí do Norte(BA),10023,558
Piripá(BA),10707,596
Piritiba(BA),24755,290
Planaltino(BA),9322,138
Planalto(BA),26265,555
Pojuca(BA),39519,1076
Ponto Novo(BA),14914,321
Porto Seguro(BA),148686,4103
Potiraguá(BA),7224,336
Poções(BA),46871,1179
Prado(BA),28174,677
Presidente Dutra(BA),15142,654
Presidente Jânio Quadros(BA),12338,400
Presidente Tancredo Neves(BA),27719,979
Pé de Serra(BA),13578,855
Queimadas(BA),25439,647
Quijingue(BA),27580,145
Quixabeira(BA),8972,353
Rafael Jambeiro(BA),22621,287
Remanso(BA),41008,670
Retirolândia(BA),14396,802
Riacho de Santana(BA),35421,274
Riachão das Neves(BA),22339,547
Riachão do Jacuípe(BA),33436,1031
Ribeira do Amparo(BA),14592,253
Ribeira do Pombal(BA),53807,1308
Ribeirão do Largo(BA),5812,75
Rio Real(BA),40732,625
Rio de Contas(BA),12989,109
Rio do Antônio(BA),15371,57
Rio do Pires(BA),11655,47
Rodelas(BA),9331,53
Ruy Barbosa(BA),30814,507
Salinas da Margarida(BA),15667,815
Salvador(BA),2872347,104134
Santa Brígida(BA),14213,280
Santa Bárbara(BA),20791,549
Santa Cruz Cabrália(BA),27778,1101
Santa Cruz da Vitória(BA),6315,238
Santa Inês(BA),10631,151
Santa Luzia(BA),12597,538
Santa Maria da Vitória(BA),39845,726
Santa Rita de Cássia(BA),28338,1227
Santa Teresinha(BA),10405,164
Santaluz(BA),37348,747
Santana(BA),26614,102
Santanópolis(BA),8943,260
Santo Amaro(BA),60069,1095
Santo Antônio de Jesus(BA),101512,3960
Santo Estêvão(BA),52850,1120
Sapeaçu(BA),17398,545
Saubara(BA),12043,102
Saúde(BA),12913,213
Seabra(BA),44091,1431
Sebastião Laranjeiras(BA),11434,75
Senhor do Bonfim(BA),79015,1485
Sento Sé(BA),40684,537
Serra Dourada(BA),17386,305
Serra Preta(BA),14878,271
Serra do Ramalho(BA),31472,159
Serrinha(BA),80861,1955
Serrolândia(BA),13397,406
Simões Filho(BA),134377,2764
Sobradinho(BA),23191,558
Souto Soares(BA),16979,463
Sátiro Dias(BA),17273,118
São Desidério(BA),33742,916
São Domingos(BA),9058,481
São Felipe(BA),21074,661
São Francisco do Conde(BA),39802,1354
São Félix(BA),14740,454
São Félix do Coribe(BA),15391,431
São Gabriel(BA),18793,470
São Gonçalo dos Campos(BA),37550,1022
São José da Vitória(BA),5657,402
São José do Jacuípe(BA),10462,166
São Miguel das Matas(BA),11675,188
São Sebastião do Passé(BA),44300,1260
Sítio do Mato(BA),13012,55
Sítio do Quinto(BA),9986,169
Tabocas do Brejo Velho(BA),12518,48
Tanhaçu(BA),20403,264
Tanque Novo(BA),17366,25
Tanquinho(BA),7918,419
Taperoá(BA),21074,634
Tapiramutá(BA),17010,271
Teixeira de Freitas(BA),160487,8133
Teodoro Sampaio(BA),7425,70
Teofilândia(BA),22518,467
Teolândia(BA),14943,582
Terra Nova(BA),13033,226
Tremedal(BA),16394,145
Tucano(BA),50687,980
Uauá(BA),24240,792
Ubaitaba(BA),19056,520
Ubatã(BA),27035,1211
Ubaíra(BA),19895,220
Uibaí(BA),13887,191
Umburanas(BA),19222,365
Una(BA),19002,470
Urandi(BA),16658,300
Uruçuca(BA),20519,754
Utinga(BA),19178,214
Valente(BA),28473,942
Valença(BA),96562,2521
Varzedo(BA),8838,144
Vera Cruz(BA),43223,476
Vereda(BA),6205,239
Vitória da Conquista(BA),338480,13263
Várzea Nova(BA),12697,204
Várzea da Roça(BA),14104,467
Várzea do Poço(BA),9170,173
Wagner(BA),9345,54
Wanderley(BA),12238,89
Wenceslau Guimarães(BA),21101,1044
Xique-Xique(BA),46483,924
Água Fria(BA),16970,79
Érico Cardoso(BA),10610,47
Alcinópolis(MS),5343,32
Amambai(MS),39396,809
Anastácio(MS),25135,985
Anaurilândia(MS),9035,64
Angélica(MS),10780,181
Antônio João(MS),8956,109
Aparecida do Taboado(MS),25745,1100
Aquidauana(MS),47871,2417
Aral Moreira(MS),12149,182
Bandeirantes(MS),6788,175
Bataguassu(MS),23024,1190
Batayporã(MS),11329,302
Bela Vista(MS),24629,125
Bodoquena(MS),7875,81
Bonito(MS),21976,932
Brasilândia(MS),11872,148
Caarapó(MS),30174,1043
Camapuã(MS),13711,163
Campo Grande(MS),895982,54462
Caracol(MS),6116,61
Cassilândia(MS),21939,1094
Chapadão do Sul(MS),25218,1547
Corguinho(MS),5947,80
Coronel Sapucaia(MS),15253,255
Corumbá(MS),111435,6044
Costa Rica(MS),20823,667
Coxim(MS),33543,948
Deodápolis(MS),12924,287
Dois Irmãos do Buriti(MS),11385,602
Douradina(MS),5924,173
Dourados(MS),222949,11877
Eldorado(MS),12353,199
Figueirão(MS),3051,30
Fátima do Sul(MS),19189,893
Glória de Dourados(MS),9965,231
Guia Lopes da Laguna(MS),9895,414
Iguatemi(MS),16078,373
Inocência(MS),7610,143
Itaporã(MS),24839,510
Itaquiraí(MS),21142,408
Ivinhema(MS),23187,487
Japorã(MS),9110,20
Jaraguari(MS),7187,90
Jardim(MS),26097,455
Jateí(MS),4027,160
Juti(MS),6712,236
Ladário(MS),23331,1178
Laguna Carapã(MS),7341,69
Maracaju(MS),47083,1485
Miranda(MS),28013,1487
Mundo Novo(MS),18366,460
Naviraí(MS),54878,2088
Nioaque(MS),13930,405
Nova Alvorada do Sul(MS),21882,680
Nova Andradina(MS),54374,743
Novo Horizonte do Sul(MS),3814,25
Paranaíba(MS),42148,1115
Paranhos(MS),14228,77
Paraíso das Águas(MS),5555,127
Pedro Gomes(MS),7674,79
Ponta Porã(MS),92526,1996
Porto Murtinho(MS),17131,435
Ribas do Rio Pardo(MS),24615,313
Rio Brilhante(MS),37514,1544
Rio Negro(MS),4831,179
Rio Verde de Mato Grosso(MS),19746,420
Rochedo(MS),5499,197
Santa Rita do Pardo(MS),7851,88
Selvíria(MS),6529,75
Sete Quedas(MS),10791,183
Sidrolândia(MS),57665,2352
Sonora(MS),19274,468
São Gabriel do Oeste(MS),26771,1548
Tacuru(MS),11552,352
Taquarussu(MS),3588,121
Terenos(MS),21806,452
Três Lagoas(MS),121388,3809
Vicentina(MS),6102,213
Água Clara(MS),15522,456
Afonso Cunha(MA),6524,152
Alcântara(MA),22097,202
Aldeias Altas(MA),26532,947
Altamira do Maranhão(MA),8128,274
Alto Alegre do Maranhão(MA),27053,396
Alto Alegre do Pindaré(MA),31919,1539
Alto Parnaíba(MA),11190,504
Amapá do Maranhão(MA),6962,5
Amarante do Maranhão(MA),41435,1156
Anajatuba(MA),26803,363
Anapurus(MA),15732,782
Apicum-Açu(MA),17239,199
Araguanã(MA),15426,569
Araioses(MA),46440,589
Arame(MA),32701,954
Arari(MA),29848,339
Axixá(MA),12130,142
Açailândia(MA),112445,3717
Bacabal(MA),104949,3626
Bacabeira(MA),17055,156
Bacuri(MA),18582,426
Bacurituba(MA),5644,93
Balsas(MA),94887,6904
Barra do Corda(MA),88212,4084
Barreirinhas(MA),62528,1346
Barão de Grajaú(MA),18820,27
Bela Vista do Maranhão(MA),11209,153
Belágua(MA),7469,279
Benedito Leite(MA),5632,202
Bequimão(MA),21280,245
Bernardo do Mearim(MA),6043,140
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,998
Bom Jesus das Selvas(MA),34028,1902
Bom Lugar(MA),16294,305
Brejo(MA),36397,701
Brejo de Areia(MA),9188,228
Buriti(MA),28678,699
Buriti Bravo(MA),23884,987
Buriticupu(MA),72358,2578
Buritirana(MA),15430,242
Cachoeira Grande(MA),9431,187
Cajapió(MA),11177,51
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,549
Cantanhede(MA),21995,381
Capinzal do Norte(MA),10934,397
Carolina(MA),24322,445
Carutapera(MA),23807,399
Caxias(MA),164880,5459
Cedral(MA),10675,148
Central do Maranhão(MA),8673,30
Centro Novo do Maranhão(MA),21622,634
Centro do Guilherme(MA),13458,352
Chapadinha(MA),79675,2896
Cidelândia(MA),14697,420
Codó(MA),122859,1827
Coelho Neto(MA),49435,1580
Colinas(MA),41178,2296
Conceição do Lago-Açu(MA),16237,172
Coroatá(MA),65296,2079
Cururupu(MA),32695,639
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,293
Dom Pedro(MA),23350,526
Duque Bacelar(MA),11349,562
Esperantinópolis(MA),17241,632
Estreito(MA),41946,3094
Feira Nova do Maranhão(MA),8504,1220
Fernando Falcão(MA),10360,780
Formosa da Serra Negra(MA),19089,947
Fortaleza dos Nogueiras(MA),12631,694
Fortuna(MA),15552,964
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,546
Governador Archer(MA),10840,263
Governador Edison Lobão(MA),18296,514
Governador Eugênio Barros(MA),16828,266
Governador Luiz Rocha(MA),7807,165
Governador Newton Bello(MA),10180,551
Governador Nunes Freire(MA),25577,730
Grajaú(MA),69527,3060
Graça Aranha(MA),6262,122
Guimarães(MA),12030,230
Humberto de Campos(MA),28717,1131
Icatu(MA),27113,214
Igarapé Grande(MA),11320,1142
Igarapé do Meio(MA),14177,321
Imperatriz(MA),258682,8392
Itaipava do Grajaú(MA),16057,522
Itapecuru Mirim(MA),68203,1032
Itinga do Maranhão(MA),26000,650
Jatobá(MA),10153,84
Jenipapo dos Vieiras(MA),16515,943
Joselândia(MA),16168,479
João Lisboa(MA),23632,338
Junco do Maranhão(MA),3432,245
Lago Verde(MA),16257,517
Lago da Pedra(MA),50266,1330
Lago do Junco(MA),10840,246
Lago dos Rodrigues(MA),8873,432
Lagoa Grande do Maranhão(MA),11394,132
Lagoa do Mato(MA),11250,17
Lajeado Novo(MA),7550,320
Lima Campos(MA),11893,777
Loreto(MA),12157,404
Luís Domingues(MA),6951,292
Magalhães de Almeida(MA),19826,419
Maracaçumé(MA),21395,531
Marajá do Sena(MA),7792,169
Maranhãozinho(MA),16265,450
Mata Roma(MA),16829,346
Matinha(MA),23370,264
Matões(MA),33782,593
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,225
Mirador(MA),21015,858
Miranda do Norte(MA),28381,226
Mirinzal(MA),14962,132
Montes Altos(MA),9160,513
Monção(MA),33434,1050
Morros(MA),19433,152
Nina Rodrigues(MA),14454,287
Nova Colinas(MA),5384,110
Nova Iorque(MA),4683,53
Nova Olinda do Maranhão(MA),20928,326
Olho d'Água das Cunhãs(MA),19505,533
Olinda Nova do Maranhão(MA),14701,306
Palmeirândia(MA),19722,32
Paraibano(MA),21386,580
Parnarama(MA),34907,731
Passagem Franca(MA),19019,889
Pastos Bons(MA),19472,635
Paulino Neves(MA),16035,163
Paulo Ramos(MA),21040,916
Paço do Lumiar(MA),122197,722
Pedreiras(MA),39229,1841
Pedro do Rosário(MA),25144,89
Penalva(MA),38470,265
Peri Mirim(MA),14318,164
Peritoró(MA),23196,372
Pindaré-Mirim(MA),32941,688
Pinheiro(MA),83387,2220
Pio XII(MA),21485,938
Pirapemas(MA),18625,257
Porto Franco(MA),23885,886
Porto Rico do Maranhão(MA),5975,166
Poção de Pedras(MA),17873,1117
Presidente Dutra(MA),47804,1559
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,264
Presidente Sarney(MA),18918,171
Presidente Vargas(MA),11193,102
Primeira Cruz(MA),15315,49
Raposa(MA),30761,250
Riachão(MA),20195,1178
Ribamar Fiquene(MA),7791,232
Rosário(MA),42740,385
Sambaíba(MA),5671,294
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1523
Santa Inês(MA),89044,4825
Santa Luzia(MA),72667,2816
Santa Luzia do Paruá(MA),25254,668
Santa Quitéria do Maranhão(MA),25642,457
Santa Rita(MA),37855,329
Santana do Maranhão(MA),13386,182
Santo Amaro do Maranhão(MA),15846,124
Santo Antônio dos Lopes(MA),14528,899
Satubinha(MA),13914,152
Senador Alexandre Costa(MA),11141,435
Senador La Rocque(MA),14293,239
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,143
Sucupira do Riachão(MA),5660,170
São Benedito do Rio Preto(MA),18663,1019
São Bento(MA),45211,677
São Bernardo(MA),28507,867
São Domingos do Azeitão(MA),7392,157
São Domingos do Maranhão(MA),34376,1566
São Francisco do Brejão(MA),11798,373
São Francisco do Maranhão(MA),12210,265
São Félix de Balsas(MA),4585,200
São José de Ribamar(MA),177687,1558
São José dos Basílios(MA),7641,411
São João Batista(MA),20665,147
São João do Carú(MA),15808,422
São João do Paraíso(MA),11177,166
São João do Soter(MA),18543,648
São João dos Patos(MA),25929,1561
São Luís(MA),1101884,25993
São Luís Gonzaga do Maranhão(MA),18856,680
São Mateus do Maranhão(MA),41529,1223
São Pedro da Água Branca(MA),12690,518
São Pedro dos Crentes(MA),4668,270
São Raimundo das Mangabeiras(MA),18868,1759
São Raimundo do Doca Bezerra(MA),5237,75
São Roberto(MA),6719,280
São Vicente Ferrer(MA),22247,209
Sítio Novo(MA),18081,1212
Tasso Fragoso(MA),8521,563
Timbiras(MA),29124,465
Timon(MA),169107,5211
Trizidela do Vale(MA),21998,645
Tufilândia(MA),5840,157
Tuntum(MA),41832,1432
Turiaçu(MA),35604,256
Turilândia(MA),25619,324
Tutóia(MA),58860,1058
Urbano Santos(MA),33122,1711
Vargem Grande(MA),56510,827
Viana(MA),52441,284
Vila Nova dos Martírios(MA),13392,338
Vitorino Freire(MA),31523,1677
Vitória do Mearim(MA),32764,747
Zé Doca(MA),51714,3821
Água Doce do Maranhão(MA),12571,657
Acorizal(MT),5399,201
Alta Floresta(MT),51782,1721
Alto Araguaia(MT),19044,449
Alto Boa Vista(MT),6822,96
Alto Garças(MT),12030,303
Alto Paraguai(MT),11356,330
Alto Taquari(MT),10847,506
Apiacás(MT),10133,72
Araguaiana(MT),3100,60
Araguainha(MT),935,5
Araputanga(MT),16822,602
Arenápolis(MT),9607,476
Aripuanã(MT),22354,888
Barra do Bugres(MT),34966,1133
Barra do Garças(MT),61012,2944
Barão de Melgaço(MT),8564,140
Bom Jesus do Araguaia(MT),6580,217
Brasnorte(MT),19695,347
Campinápolis(MT),15980,481
Campo Novo do Parecis(MT),35360,3068
Campo Verde(MT),44041,2762
Campos de Júlio(MT),6891,450
Canabrava do Norte(MT),4743,86
Canarana(MT),21579,892
Carlinda(MT),10305,151
Castanheira(MT),8729,111
Chapada dos Guimarães(MT),19752,429
Cláudia(MT),12149,562
Cocalinho(MT),5700,158
Colniza(MT),38582,377
Colíder(MT),33438,1737
Comodoro(MT),20763,401
Confresa(MT),30933,1073
Conquista D'Oeste(MT),4038,82
Cotriguaçu(MT),19750,45
Cuiabá(MT),612547,38172
Curvelândia(MT),5219,136
Cáceres(MT),94376,3707
Denise(MT),9462,186
Diamantino(MT),22041,723
Dom Aquino(MT),8178,213
Feliz Natal(MT),14192,380
Figueirópolis D'Oeste(MT),3494,63
Gaúcha do Norte(MT),7648,436
General Carneiro(MT),5540,406
Glória D'Oeste(MT),3026,23
Guarantã do Norte(MT),35816,1152
Guiratinga(MT),15141,142
Indiavaí(MT),2752,57
Ipiranga do Norte(MT),7667,563
Itanhangá(MT),6737,64
Itaúba(MT),3802,100
Itiquira(MT),13345,122
Jaciara(MT),27776,1862
Jangada(MT),8409,248
Jauru(MT),8793,134
Juara(MT),34974,782
Juruena(MT),15865,342
Juscimeira(MT),11221,303
Juína(MT),40997,1186
Lambari D'Oeste(MT),6121,163
Lucas do Rio Verde(MT),65534,6941
Luciara(MT),2077,32
Marcelândia(MT),10499,427
Matupá(MT),16566,807
Mirassol d'Oeste(MT),27739,1246
Nobres(MT),15336,600
Nortelândia(MT),5989,253
Nossa Senhora do Livramento(MT),13216,559
Nova Bandeirantes(MT),15288,276
Nova Brasilândia(MT),3829,86
Nova Canaã do Norte(MT),12787,265
Nova Guarita(MT),4519,151
Nova Lacerda(MT),6640,189
Nova Marilândia(MT),3278,139
Nova Maringá(MT),8641,79
Nova Monte Verde(MT),9178,152
Nova Mutum(MT),45378,3566
Nova Nazaré(MT),3849,97
Nova Olímpia(MT),20301,530
Nova Santa Helena(MT),3718,205
Nova Ubiratã(MT),11982,327
Nova Xavantina(MT),21374,722
Novo Horizonte do Norte(MT),4004,54
Novo Mundo(MT),9178,223
Novo Santo Antônio(MT),2640,75
Novo São Joaquim(MT),5074,173
Paranatinga(MT),22563,1695
Paranaíta(MT),11225,504
Pedra Preta(MT),17626,997
Peixoto de Azevedo(MT),34976,1506
Planalto da Serra(MT),2662,66
Poconé(MT),32843,889
Pontal do Araguaia(MT),6711,314
Ponte Branca(MT),1576,44
Pontes e Lacerda(MT),45436,1541
Porto Alegre do Norte(MT),12517,96
Porto Esperidião(MT),12017,600
Porto Estrela(MT),2963,133
Porto dos Gaúchos(MT),5410,161
Poxoréu(MT),16219,640
Primavera do Leste(MT),62019,5517
Querência(MT),17479,1161
Reserva do Cabaçal(MT),2732,39
Ribeirão Cascalheira(MT),10206,363
Ribeirãozinho(MT),2405,38
Rio Branco(MT),5156,126
Rondolândia(MT),4001,91
Rondonópolis(MT),232491,12536
Rosário Oeste(MT),17151,454
Salto do Céu(MT),3365,23
Santa Carmem(MT),4525,228
Santa Cruz do Xingu(MT),2564,38
Santa Rita do Trivelato(MT),3429,35
Santa Terezinha(MT),8371,105
Santo Afonso(MT),3146,132
Santo Antônio do Leste(MT),5174,154
Santo Antônio do Leverger(MT),16628,369
Sapezal(MT),25881,1968
Serra Nova Dourada(MT),1650,26
Sinop(MT),142996,9143
Sorriso(MT),90313,7470
São Félix do Araguaia(MT),11708,478
São José do Povo(MT),4063,99
São José do Rio Claro(MT),20664,668
São José do Xingu(MT),5595,113
São José dos Quatro Marcos(MT),18906,1009
São Pedro da Cipa(MT),4727,258
Tabaporã(MT),9489,445
Tangará da Serra(MT),103750,6721
Tapurah(MT),13705,930
Terra Nova do Norte(MT),9667,298
Tesouro(MT),3805,19
Torixoréu(MT),3609,93
União do Sul(MT),3525,125
Vale de São Domingos(MT),3127,43
Vera(MT),11309,581
Vila Bela da Santíssima Trindade(MT),16128,1344
Vila Rica(MT),26037,423
Várzea Grande(MT),284971,11905
Água Boa(MT),25721,878
Abaetetuba(PA),157698,4295
Abel Figueiredo(PA),7434,412
Acará(PA),55591,870
Afuá(PA),39218,2440
Alenquer(PA),56789,1587
Almeirim(PA),34109,271
Altamira(PA),114594,5434
Anajás(PA),29277,843
Ananindeua(PA),530598,10517
Anapu(PA),27890,1082
Augusto Corrêa(PA),45998,1444
Aurora do Pará(PA),31338,693
Aveiro(PA),16388,452
Bagre(PA),30673,478
Baião(PA),47446,423
Bannach(PA),3286,121
Barcarena(PA),124680,4592
Belterra(PA),17732,562
Belém(PA),1492745,53241
Benevides(PA),62737,2177
Bom Jesus do Tocantins(PA),16981,416
Bonito(PA),16286,293
Bragança(PA),127686,2913
Brasil Novo(PA),15086,791
Brejo Grande do Araguaia(PA),7380,548
Breu Branco(PA),66046,372
Breves(PA),102701,3388
Bujaru(PA),29132,717
Cachoeira do Arari(PA),23767,328
Cachoeira do Piriá(PA),33900,541
Cametá(PA),137890,5481
Canaã dos Carajás(PA),37085,4482
Capanema(PA),69027,1461
Capitão Poço(PA),54303,1102
Castanhal(PA),200793,3096
Chaves(PA),23717,304
Colares(PA),12085,122
Conceição do Araguaia(PA),47864,2009
Concórdia do Pará(PA),33318,1387
Cumaru do Norte(PA),13473,551
Curionópolis(PA),17929,1534
Curralinho(PA),34448,456
Curuá(PA),14393,1032
Curuçá(PA),40066,1795
Dom Eliseu(PA),59719,1026
Eldorado do Carajás(PA),33808,325
Faro(PA),7194,407
Floresta do Araguaia(PA),20304,414
Garrafão do Norte(PA),26066,961
Goianésia do Pará(PA),40475,242
Gurupá(PA),33376,1399
Igarapé-Açu(PA),38807,919
Igarapé-Miri(PA),62698,1304
Inhangapi(PA),11711,100
Ipixuna do Pará(PA),64053,777
Irituia(PA),32550,824
Itaituba(PA),101247,6767
Itupiranga(PA),53269,681
Jacareacanga(PA),8239,1734
Jacundá(PA),59155,924
Juruti(PA),57943,2490
Limoeiro do Ajuru(PA),28935,946
Magalhães Barata(PA),8548,201
Marabá(PA),279349,9545
Maracanã(PA),29473,371
Marapanim(PA),28336,646
Marituba(PA),131521,1409
Medicilândia(PA),31597,1875
Melgaço(PA),27654,422
Mocajuba(PA),31136,1567
Moju(PA),82094,1306
Mojuí dos Campos(PA),16084,602
Monte Alegre(PA),58032,1681
Muaná(PA),40349,442
Mãe do Rio(PA),30077,737
Nova Esperança do Piriá(PA),21368,1017
Nova Ipixuna(PA),16678,384
Nova Timboteua(PA),15363,500
Novo Progresso(PA),25762,924
Novo Repartimento(PA),75919,472
Oeiras do Pará(PA),32512,732
Oriximiná(PA),73096,5297
Ourilândia do Norte(PA),32832,3094
Ourém(PA),17842,369
Pacajá(PA),47706,1060
Palestina do Pará(PA),7589,358
Paragominas(PA),113145,3864
Parauapebas(PA),208273,29684
Pau D'Arco(PA),5483,326
Peixe-Boi(PA),8077,196
Piçarra(PA),12981,396
Placas(PA),30982,574
Ponta de Pedras(PA),31082,1038
Portel(PA),62043,2015
Porto de Moz(PA),41135,1109
Prainha(PA),29866,611
Primavera(PA),10825,433
Quatipuru(PA),13608,420
Redenção(PA),84787,4302
Rio Maria(PA),18193,1057
Rondon do Pará(PA),52357,619
Rurópolis(PA),50510,1776
Salinópolis(PA),40675,592
Salvaterra(PA),23752,527
Santa Bárbara do Pará(PA),21079,392
Santa Cruz do Arari(PA),10128,157
Santa Izabel do Pará(PA),70801,737
Santa Luzia do Pará(PA),19848,999
Santa Maria das Barreiras(PA),21449,385
Santa Maria do Pará(PA),24861,690
Santana do Araguaia(PA),72817,1711
Santarém(PA),304589,11708
Santarém Novo(PA),6709,249
Santo Antônio do Tauá(PA),31482,521
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,645
Soure(PA),25374,417
São Caetano de Odivelas(PA),18050,701
São Domingos do Araguaia(PA),25557,1205
São Domingos do Capim(PA),31989,405
São Francisco do Pará(PA),15882,187
São Félix do Xingu(PA),128481,2547
São Geraldo do Araguaia(PA),24847,664
São João da Ponta(PA),6139,50
São João de Pirabas(PA),23045,243
São João do Araguaia(PA),13996,43
São Miguel do Guamá(PA),58986,1750
São Sebastião da Boa Vista(PA),26640,442
Tailândia(PA),106339,2456
Terra Alta(PA),11720,343
Terra Santa(PA),18769,483
Tomé-Açu(PA),63447,1100
Tracuateua(PA),30959,589
Trairão(PA),18989,371
Tucumã(PA),39602,3159
Tucuruí(PA),113659,2390
Ulianópolis(PA),59210,1212
Uruará(PA),45476,1259
Vigia(PA),53686,681
Viseu(PA),61403,1144
Vitória do Xingu(PA),15134,1067
Xinguara(PA),44751,2667
Água Azul do Norte(PA),27430,844
Óbidos(PA),52137,3167
Abreu e Lima(PE),99990,1054
Afogados da Ingazeira(PE),37259,1585
Afrânio(PE),19635,311
Agrestina(PE),24885,631
Alagoinha(PE),14636,264
Aliança(PE),38386,405
Altinho(PE),22972,588
Amaraji(PE),22829,363
Angelim(PE),11150,86
Araripina(PE),84418,2751
Araçoiaba(PE),20524,184
Arcoverde(PE),74338,2699
Barra de Guabiraba(PE),14385,199
Barreiros(PE),42659,357
Belo Jardim(PE),76439,1365
Belém de Maria(PE),12073,105
Belém do São Francisco(PE),20729,164
Betânia(PE),12719,134
Bezerros(PE),60798,1640
Bodocó(PE),38146,429
Bom Conselho(PE),48554,898
Bom Jardim(PE),39184,781
Bonito(PE),38134,400
Brejinho(PE),7487,253
Brejo da Madre de Deus(PE),50742,1087
Brejão(PE),8993,47
Buenos Aires(PE),13155,62
Buíque(PE),58378,741
Cabo de Santo Agostinho(PE),207048,2480
Cabrobó(PE),34221,514
Cachoeirinha(PE),20380,295
Caetés(PE),28739,823
Calumbi(PE),5750,241
Calçado(PE),11053,153
Camaragibe(PE),157828,2540
Camocim de São Félix(PE),18765,286
Camutanga(PE),8551,277
Canhotinho(PE),24804,450
Capoeiras(PE),20048,737
Carnaubeira da Penha(PE),12932,48
Carnaíba(PE),19551,529
Carpina(PE),83641,903
Caruaru(PE),361118,11586
Casinhas(PE),14341,111
Catende(PE),42892,629
Cedro(PE),11807,701
