#city,population,cases
Itanagra(BA),6441,32
Itanhém(BA),19405,447
Itaparica(BA),22228,338
Itapebi(BA),10259,177
Itapetinga(BA),76147,1773
Itapicuru(BA),35576,707
Itapitanga(BA),10313,203
Itapé(BA),8761,413
Itaquara(BA),8319,78
Itarantim(BA),19747,302
Itatim(BA),14487,150
Itiruçu(BA),12576,75
Itiúba(BA),36089,83
Itororó(BA),20382,601
Ituaçu(BA),18962,11
Ituberá(BA),28602,646
Iuiu(BA),10994,24
Jaborandi(BA),8385,64
Jacaraci(BA),14842,10
Jacobina(BA),80518,683
Jaguaquara(BA),54423,2330
Jaguarari(BA),33570,448
Jaguaripe(BA),18788,277
Jandaíra(BA),10709,259
Jequié(BA),155966,5501
Jeremoabo(BA),40463,317
Jiquiriçá(BA),14537,68
Jitaúna(BA),11166,265
João Dourado(BA),25188,242
Juazeiro(BA),216707,4886
Jucuruçu(BA),9126,172
Jussara(BA),15284,97
Jussari(BA),5833,191
Jussiape(BA),6186,8
Lafaiete Coutinho(BA),3724,58
Lagoa Real(BA),15665,3
Laje(BA),23840,226
Lajedinho(BA),3783,24
Lajedo do Tabocal(BA),8562,49
Lajedão(BA),3955,89
Lamarão(BA),8307,69
Lapão(BA),27223,273
Lauro de Freitas(BA),198440,6255
Lençóis(BA),11409,123
Licínio de Almeida(BA),12388,76
Livramento de Nossa Senhora(BA),45732,121
Luís Eduardo Magalhães(BA),87519,2709
Macajuba(BA),11348,243
Macarani(BA),18755,442
Macaúbas(BA),49826,35
Macururé(BA),7824,128
Madre de Deus(BA),21093,1134
Maetinga(BA),3161,39
Maiquinique(BA),10112,62
Mairi(BA),18676,150
Malhada(BA),16845,38
Malhada de Pedras(BA),8393,114
Manoel Vitorino(BA),13240,248
Mansidão(BA),13643,70
Maracás(BA),20834,484
Maragogipe(BA),44677,690
Maraú(BA),20570,347
Marcionílio Souza(BA),10406,46
Mascote(BA),13822,145
Mata de São João(BA),46583,599
Matina(BA),12201,6
Medeiros Neto(BA),22688,1099
Miguel Calmon(BA),26023,78
Milagres(BA),10950,99
Mirangaba(BA),18338,60
Mirante(BA),8641,69
Monte Santo(BA),49418,257
Morpará(BA),8519,38
Morro do Chapéu(BA),35413,151
Mortugaba(BA),12042,18
Mucugê(BA),9062,68
Mucuri(BA),41748,723
Mulungu do Morro(BA),10889,51
Mundo Novo(BA),26776,50
Muniz Ferreira(BA),7422,189
Muquém do São Francisco(BA),11348,112
Muritiba(BA),29399,235
Mutuípe(BA),22221,207
Nazaré(BA),28525,546
Nilo Peçanha(BA),13997,285
Nordestina(BA),13130,145
Nova Canaã(BA),16462,185
Nova Fátima(BA),7812,136
Nova Ibiá(BA),6591,242
Nova Itarana(BA),8226,75
Nova Redenção(BA),9118,48
Nova Soure(BA),26947,298
Nova Viçosa(BA),43376,584
Novo Horizonte(BA),12385,0
Novo Triunfo(BA),15440,133
Olindina(BA),28229,195
Oliveira dos Brejinhos(BA),21825,59
Ouriçangas(BA),8564,75
Ourolândia(BA),17451,338
Palmas de Monte Alto(BA),21750,46
Palmeiras(BA),9019,25
Paramirim(BA),21607,31
Paratinga(BA),32000,88
Paripiranga(BA),28989,226
Pau Brasil(BA),9831,291
Paulo Afonso(BA),117782,1173
Pedro Alexandre(BA),16667,49
Pedrão(BA),7347,56
Piatã(BA),17123,25
Pilão Arcado(BA),35048,97
Pindaí(BA),16260,38
Pindobaçu(BA),20150,970
Pintadas(BA),10437,142
Piraí do Norte(BA),10023,410
Piripá(BA),10707,76
Piritiba(BA),24755,50
Planaltino(BA),9322,19
Planalto(BA),26265,292
Pojuca(BA),39519,793
Ponto Novo(BA),14914,133
Porto Seguro(BA),148686,2857
Potiraguá(BA),7224,275
Poções(BA),46871,814
Prado(BA),28174,408
Presidente Dutra(BA),15142,103
Presidente Jânio Quadros(BA),12338,194
Presidente Tancredo Neves(BA),27719,745
Pé de Serra(BA),13578,107
Queimadas(BA),25439,449
Quijingue(BA),27580,53
Quixabeira(BA),8972,125
Rafael Jambeiro(BA),22621,220
Remanso(BA),41008,208
Retirolândia(BA),14396,406
Riacho de Santana(BA),35421,80
Riachão das Neves(BA),22339,236
Riachão do Jacuípe(BA),33436,471
Ribeira do Amparo(BA),14592,194
Ribeira do Pombal(BA),53807,788
Ribeirão do Largo(BA),5812,33
Rio Real(BA),40732,444
Rio de Contas(BA),12989,47
Rio do Antônio(BA),15371,24
Rio do Pires(BA),11655,27
Rodelas(BA),9331,18
Ruy Barbosa(BA),30814,268
Salinas da Margarida(BA),15667,745
Salvador(BA),2872347,82391
Santa Brígida(BA),14213,215
Santa Bárbara(BA),20791,302
Santa Cruz Cabrália(BA),27778,706
Santa Cruz da Vitória(BA),6315,145
Santa Inês(BA),10631,52
Santa Luzia(BA),12597,301
Santa Maria da Vitória(BA),39845,205
Santa Rita de Cássia(BA),28338,245
Santa Teresinha(BA),10405,87
Santaluz(BA),37348,510
Santana(BA),26614,77
Santanópolis(BA),8943,125
Santo Amaro(BA),60069,963
Santo Antônio de Jesus(BA),101512,2021
Santo Estêvão(BA),52850,595
Sapeaçu(BA),17398,273
Saubara(BA),12043,62
Saúde(BA),12913,42
Seabra(BA),44091,319
Sebastião Laranjeiras(BA),11434,14
Senhor do Bonfim(BA),79015,711
Sento Sé(BA),40684,345
Serra Dourada(BA),17386,10
Serra Preta(BA),14878,220
Serra do Ramalho(BA),31472,22
Serrinha(BA),80861,1160
Serrolândia(BA),13397,168
Simões Filho(BA),134377,1926
Sobradinho(BA),23191,410
Souto Soares(BA),16979,156
Sátiro Dias(BA),17273,62
São Desidério(BA),33742,625
São Domingos(BA),9058,168
São Felipe(BA),21074,280
São Francisco do Conde(BA),39802,942
São Félix(BA),14740,192
São Félix do Coribe(BA),15391,146
São Gabriel(BA),18793,84
São Gonçalo dos Campos(BA),37550,517
São José da Vitória(BA),5657,265
São José do Jacuípe(BA),10462,91
São Miguel das Matas(BA),11675,65
São Sebastião do Passé(BA),44300,1033
Sítio do Mato(BA),13012,10
Sítio do Quinto(BA),9986,125
Tabocas do Brejo Velho(BA),12518,5
Tanhaçu(BA),20403,31
Tanque Novo(BA),17366,8
Tanquinho(BA),7918,325
Taperoá(BA),21074,522
Tapiramutá(BA),17010,110
Teixeira de Freitas(BA),160487,4363
Teodoro Sampaio(BA),7425,53
Teofilândia(BA),22518,264
Teolândia(BA),14943,260
Terra Nova(BA),13033,182
Tremedal(BA),16394,96
Tucano(BA),50687,818
Uauá(BA),24240,450
Ubaitaba(BA),19056,346
Ubatã(BA),27035,1053
Ubaíra(BA),19895,45
Uibaí(BA),13887,38
Umburanas(BA),19222,210
Una(BA),19002,285
Urandi(BA),16658,203
Uruçuca(BA),20519,589
Utinga(BA),19178,97
Valente(BA),28473,507
Valença(BA),96562,1651
Varzedo(BA),8838,77
Vera Cruz(BA),43223,364
Vereda(BA),6205,159
Vitória da Conquista(BA),338480,6744
Várzea Nova(BA),12697,105
Várzea da Roça(BA),14104,303
Várzea do Poço(BA),9170,36
Wagner(BA),9345,22
Wanderley(BA),12238,68
Wenceslau Guimarães(BA),21101,740
Xique-Xique(BA),46483,142
Água Fria(BA),16970,64
Érico Cardoso(BA),10610,3
Alcinópolis(MS),5343,12
Amambai(MS),39396,191
Anastácio(MS),25135,570
Anaurilândia(MS),9035,30
Angélica(MS),10780,87
Antônio João(MS),8956,58
Aparecida do Taboado(MS),25745,780
Aquidauana(MS),47871,1806
Aral Moreira(MS),12149,63
Bandeirantes(MS),6788,69
Bataguassu(MS),23024,777
Batayporã(MS),11329,140
Bela Vista(MS),24629,41
Bodoquena(MS),7875,23
Bonito(MS),21976,477
Brasilândia(MS),11872,102
Caarapó(MS),30174,423
Camapuã(MS),13711,43
Campo Grande(MS),895982,27790
Caracol(MS),6116,24
Cassilândia(MS),21939,546
Chapadão do Sul(MS),25218,713
Corguinho(MS),5947,42
Coronel Sapucaia(MS),15253,75
Corumbá(MS),111435,3614
Costa Rica(MS),20823,362
Coxim(MS),33543,494
Deodápolis(MS),12924,159
Dois Irmãos do Buriti(MS),11385,459
Douradina(MS),5924,139
Dourados(MS),222949,6662
Eldorado(MS),12353,144
Figueirão(MS),3051,18
Fátima do Sul(MS),19189,467
Glória de Dourados(MS),9965,116
Guia Lopes da Laguna(MS),9895,334
Iguatemi(MS),16078,334
Inocência(MS),7610,57
Itaporã(MS),24839,339
Itaquiraí(MS),21142,293
Ivinhema(MS),23187,263
Japorã(MS),9110,4
Jaraguari(MS),7187,34
Jardim(MS),26097,183
Jateí(MS),4027,29
Juti(MS),6712,215
Ladário(MS),23331,701
Laguna Carapã(MS),7341,42
Maracaju(MS),47083,399
Miranda(MS),28013,1079
Mundo Novo(MS),18366,171
Naviraí(MS),54878,794
Nioaque(MS),13930,307
Nova Alvorada do Sul(MS),21882,469
Nova Andradina(MS),54374,418
Novo Horizonte do Sul(MS),3814,21
Paranaíba(MS),42148,527
Paranhos(MS),14228,22
Paraíso das Águas(MS),5555,69
Pedro Gomes(MS),7674,25
Ponta Porã(MS),92526,775
Porto Murtinho(MS),17131,115
Ribas do Rio Pardo(MS),24615,128
Rio Brilhante(MS),37514,1122
Rio Negro(MS),4831,28
Rio Verde de Mato Grosso(MS),19746,192
Rochedo(MS),5499,94
Santa Rita do Pardo(MS),7851,48
Selvíria(MS),6529,19
Sete Quedas(MS),10791,26
Sidrolândia(MS),57665,1952
Sonora(MS),19274,272
São Gabriel do Oeste(MS),26771,893
Tacuru(MS),11552,216
Taquarussu(MS),3588,19
Terenos(MS),21806,294
Três Lagoas(MS),121388,1753
Vicentina(MS),6102,110
Água Clara(MS),15522,116
Afonso Cunha(MA),6524,151
Alcântara(MA),22097,194
Aldeias Altas(MA),26532,887
Altamira do Maranhão(MA),8128,272
Alto Alegre do Maranhão(MA),27053,355
Alto Alegre do Pindaré(MA),31919,1424
Alto Parnaíba(MA),11190,282
Amapá do Maranhão(MA),6962,3
Amarante do Maranhão(MA),41435,972
Anajatuba(MA),26803,335
Anapurus(MA),15732,710
Apicum-Açu(MA),17239,197
Araguanã(MA),15426,532
Araioses(MA),46440,580
Arame(MA),32701,908
Arari(MA),29848,202
Axixá(MA),12130,137
Açailândia(MA),112445,3261
Bacabal(MA),104949,3287
Bacabeira(MA),17055,149
Bacuri(MA),18582,416
Bacurituba(MA),5644,45
Balsas(MA),94887,6101
Barra do Corda(MA),88212,3714
Barreirinhas(MA),62528,885
Barão de Grajaú(MA),18820,16
Bela Vista do Maranhão(MA),11209,127
Belágua(MA),7469,250
Benedito Leite(MA),5632,179
Bequimão(MA),21280,232
Bernardo do Mearim(MA),6043,55
Boa Vista do Gurupi(MA),9287,13
Bom Jardim(MA),41630,898
Bom Jesus das Selvas(MA),34028,1596
Bom Lugar(MA),16294,257
Brejo(MA),36397,679
Brejo de Areia(MA),9188,201
Buriti(MA),28678,604
Buriti Bravo(MA),23884,413
Buriticupu(MA),72358,2305
Buritirana(MA),15430,236
Cachoeira Grande(MA),9431,173
Cajapió(MA),11177,5
Cajari(MA),19379,131
Campestre do Maranhão(MA),14374,450
Cantanhede(MA),21995,381
Capinzal do Norte(MA),10934,365
Carolina(MA),24322,378
Carutapera(MA),23807,358
Caxias(MA),164880,4371
Cedral(MA),10675,147
Central do Maranhão(MA),8673,28
Centro Novo do Maranhão(MA),21622,623
Centro do Guilherme(MA),13458,344
Chapadinha(MA),79675,2698
Cidelândia(MA),14697,315
Codó(MA),122859,1811
Coelho Neto(MA),49435,1566
Colinas(MA),41178,1665
Conceição do Lago-Açu(MA),16237,164
Coroatá(MA),65296,1606
Cururupu(MA),32695,520
Cândido Mendes(MA),20178,87
Davinópolis(MA),12908,263
Dom Pedro(MA),23350,349
Duque Bacelar(MA),11349,409
Esperantinópolis(MA),17241,623
Estreito(MA),41946,2687
Feira Nova do Maranhão(MA),8504,630
Fernando Falcão(MA),10360,742
Formosa da Serra Negra(MA),19089,691
Fortaleza dos Nogueiras(MA),12631,606
Fortuna(MA),15552,609
Godofredo Viana(MA),11819,86
Gonçalves Dias(MA),17934,373
Governador Archer(MA),10840,262
Governador Edison Lobão(MA),18296,325
Governador Eugênio Barros(MA),16828,200
Governador Luiz Rocha(MA),7807,119
Governador Newton Bello(MA),10180,480
Governador Nunes Freire(MA),25577,677
Grajaú(MA),69527,2600
Graça Aranha(MA),6262,118
Guimarães(MA),12030,218
Humberto de Campos(MA),28717,693
Icatu(MA),27113,215
Igarapé Grande(MA),11320,968
Igarapé do Meio(MA),14177,265
Imperatriz(MA),258682,5877
Itaipava do Grajaú(MA),16057,478
Itapecuru Mirim(MA),68203,776
Itinga do Maranhão(MA),26000,591
Jatobá(MA),10153,81
Jenipapo dos Vieiras(MA),16515,793
Joselândia(MA),16168,430
João Lisboa(MA),23632,272
Junco do Maranhão(MA),3432,192
Lago Verde(MA),16257,500
Lago da Pedra(MA),50266,1232
Lago do Junco(MA),10840,233
Lago dos Rodrigues(MA),8873,397
Lagoa Grande do Maranhão(MA),11394,111
Lagoa do Mato(MA),11250,3
Lajeado Novo(MA),7550,170
Lima Campos(MA),11893,697
Loreto(MA),12157,364
Luís Domingues(MA),6951,182
Magalhães de Almeida(MA),19826,399
Maracaçumé(MA),21395,504
Marajá do Sena(MA),7792,158
Maranhãozinho(MA),16265,424
Mata Roma(MA),16829,345
Matinha(MA),23370,261
Matões(MA),33782,412
Matões do Norte(MA),16745,229
Milagres do Maranhão(MA),8464,184
Mirador(MA),21015,608
Miranda do Norte(MA),28381,141
Mirinzal(MA),14962,130
Montes Altos(MA),9160,422
Monção(MA),33434,720
Morros(MA),19433,142
Nina Rodrigues(MA),14454,213
Nova Colinas(MA),5384,103
Nova Iorque(MA),4683,27
Nova Olinda do Maranhão(MA),20928,277
Olho d'Água das Cunhãs(MA),19505,515
Olinda Nova do Maranhão(MA),14701,193
Palmeirândia(MA),19722,31
Paraibano(MA),21386,390
Parnarama(MA),34907,537
Passagem Franca(MA),19019,538
Pastos Bons(MA),19472,443
Paulino Neves(MA),16035,159
Paulo Ramos(MA),21040,843
Paço do Lumiar(MA),122197,636
Pedreiras(MA),39229,1611
Pedro do Rosário(MA),25144,88
Penalva(MA),38470,223
Peri Mirim(MA),14318,160
Peritoró(MA),23196,345
Pindaré-Mirim(MA),32941,595
Pinheiro(MA),83387,2007
Pio XII(MA),21485,871
Pirapemas(MA),18625,249
Porto Franco(MA),23885,836
Porto Rico do Maranhão(MA),5975,104
Poção de Pedras(MA),17873,1024
Presidente Dutra(MA),47804,1383
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,255
Presidente Sarney(MA),18918,169
Presidente Vargas(MA),11193,59
Primeira Cruz(MA),15315,44
Raposa(MA),30761,142
Riachão(MA),20195,577
Ribamar Fiquene(MA),7791,161
Rosário(MA),42740,379
Sambaíba(MA),5671,283
Santa Filomena do Maranhão(MA),7773,45
Santa Helena(MA),42130,1383
Santa Inês(MA),89044,4334
Santa Luzia(MA),72667,2533
Santa Luzia do Paruá(MA),25254,496
Santa Quitéria do Maranhão(MA),25642,444
Santa Rita(MA),37855,278
Santana do Maranhão(MA),13386,166
Santo Amaro do Maranhão(MA),15846,91
Santo Antônio dos Lopes(MA),14528,705
Satubinha(MA),13914,128
Senador Alexandre Costa(MA),11141,359
Senador La Rocque(MA),14293,208
Serrano do Maranhão(MA),10253,195
Sucupira do Norte(MA),10636,126
Sucupira do Riachão(MA),5660,113
São Benedito do Rio Preto(MA),18663,971
São Bento(MA),45211,488
São Bernardo(MA),28507,845
São Domingos do Azeitão(MA),7392,154
São Domingos do Maranhão(MA),34376,1458
São Francisco do Brejão(MA),11798,339
São Francisco do Maranhão(MA),12210,102
São Félix de Balsas(MA),4585,181
São José de Ribamar(MA),177687,1276
São José dos Basílios(MA),7641,286
São João Batista(MA),20665,131
São João do Carú(MA),15808,400
São João do Paraíso(MA),11177,124
São João do Soter(MA),18543,572
São João dos Patos(MA),25929,1211
São Luís(MA),1101884,19814
São Luís Gonzaga do Maranhão(MA),18856,616
São Mateus do Maranhão(MA),41529,1145
São Pedro da Água Branca(MA),12690,446
São Pedro dos Crentes(MA),4668,189
São Raimundo das Mangabeiras(MA),18868,1605
São Raimundo do Doca Bezerra(MA),5237,75
São Roberto(MA),6719,247
São Vicente Ferrer(MA),22247,202
Sítio Novo(MA),18081,974
Tasso Fragoso(MA),8521,258
Timbiras(MA),29124,352
Timon(MA),169107,4105
Trizidela do Vale(MA),21998,609
Tufilândia(MA),5840,110
Tuntum(MA),41832,1365
Turiaçu(MA),35604,248
Turilândia(MA),25619,316
Tutóia(MA),58860,1024
Urbano Santos(MA),33122,1557
Vargem Grande(MA),56510,750
Viana(MA),52441,282
Vila Nova dos Martírios(MA),13392,301
Vitorino Freire(MA),31523,1526
Vitória do Mearim(MA),32764,676
Zé Doca(MA),51714,3511
Água Doce do Maranhão(MA),12571,643
Acorizal(MT),5399,115
Alta Floresta(MT),51782,603
Alto Araguaia(MT),19044,134
Alto Boa Vista(MT),6822,63
Alto Garças(MT),12030,164
Alto Paraguai(MT),11356,81
Alto Taquari(MT),10847,96
Apiacás(MT),10133,17
Araguaiana(MT),3100,22
Araguainha(MT),935,2
Araputanga(MT),16822,293
Arenápolis(MT),9607,187
Aripuanã(MT),22354,207
Barra do Bugres(MT),34966,361
Barra do Garças(MT),61012,1187
Barão de Melgaço(MT),8564,82
Bom Jesus do Araguaia(MT),6580,53
Brasnorte(MT),19695,76
Campinápolis(MT),15980,200
Campo Novo do Parecis(MT),35360,1271
Campo Verde(MT),44041,1019
Campos de Júlio(MT),6891,274
Canabrava do Norte(MT),4743,50
Canarana(MT),21579,384
Carlinda(MT),10305,21
Castanheira(MT),8729,62
Chapada dos Guimarães(MT),19752,252
Cláudia(MT),12149,170
Cocalinho(MT),5700,48
Colniza(MT),38582,46
Colíder(MT),33438,873
Comodoro(MT),20763,201
Confresa(MT),30933,447
Conquista D'Oeste(MT),4038,44
Cotriguaçu(MT),19750,21
Cuiabá(MT),612547,13958
Curvelândia(MT),5219,52
Cáceres(MT),94376,843
Denise(MT),9462,79
Diamantino(MT),22041,188
Dom Aquino(MT),8178,86
Feliz Natal(MT),14192,175
Figueirópolis D'Oeste(MT),3494,19
Gaúcha do Norte(MT),7648,168
General Carneiro(MT),5540,169
Glória D'Oeste(MT),3026,7
Guarantã do Norte(MT),35816,596
Guiratinga(MT),15141,49
Indiavaí(MT),2752,12
Ipiranga do Norte(MT),7667,222
Itanhangá(MT),6737,35
Itaúba(MT),3802,43
Itiquira(MT),13345,75
Jaciara(MT),27776,663
Jangada(MT),8409,124
Jauru(MT),8793,38
Juara(MT),34974,171
Juruena(MT),15865,223
Juscimeira(MT),11221,211
Juína(MT),40997,417
Lambari D'Oeste(MT),6121,69
Lucas do Rio Verde(MT),65534,3326
Luciara(MT),2077,1
Marcelândia(MT),10499,240
Matupá(MT),16566,440
Mirassol d'Oeste(MT),27739,521
Nobres(MT),15336,220
Nortelândia(MT),5989,64
Nossa Senhora do Livramento(MT),13216,393
Nova Bandeirantes(MT),15288,98
Nova Brasilândia(MT),3829,36
Nova Canaã do Norte(MT),12787,129
Nova Guarita(MT),4519,33
Nova Lacerda(MT),6640,88
Nova Marilândia(MT),3278,96
Nova Maringá(MT),8641,32
Nova Monte Verde(MT),9178,49
Nova Mutum(MT),45378,1623
Nova Nazaré(MT),3849,22
Nova Olímpia(MT),20301,191
Nova Santa Helena(MT),3718,99
Nova Ubiratã(MT),11982,150
Nova Xavantina(MT),21374,145
Novo Horizonte do Norte(MT),4004,21
Novo Mundo(MT),9178,126
Novo Santo Antônio(MT),2640,40
Novo São Joaquim(MT),5074,49
Paranatinga(MT),22563,449
Paranaíta(MT),11225,180
Pedra Preta(MT),17626,362
Peixoto de Azevedo(MT),34976,889
Planalto da Serra(MT),2662,25
Poconé(MT),32843,379
Pontal do Araguaia(MT),6711,127
Ponte Branca(MT),1576,2
Pontes e Lacerda(MT),45436,1049
Porto Alegre do Norte(MT),12517,32
Porto Esperidião(MT),12017,279
Porto Estrela(MT),2963,50
Porto dos Gaúchos(MT),5410,110
Poxoréu(MT),16219,282
Primavera do Leste(MT),62019,2108
Querência(MT),17479,559
Reserva do Cabaçal(MT),2732,14
Ribeirão Cascalheira(MT),10206,153
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,72
Rondolândia(MT),4001,19
Rondonópolis(MT),232491,4001
Rosário Oeste(MT),17151,262
Salto do Céu(MT),3365,16
Santa Carmem(MT),4525,78
Santa Cruz do Xingu(MT),2564,33
Santa Rita do Trivelato(MT),3429,11
Santa Terezinha(MT),8371,78
Santo Afonso(MT),3146,63
Santo Antônio do Leste(MT),5174,42
Santo Antônio do Leverger(MT),16628,72
Sapezal(MT),25881,956
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,2357
Sorriso(MT),90313,3089
São Félix do Araguaia(MT),11708,110
São José do Povo(MT),4063,48
São José do Rio Claro(MT),20664,172
São José do Xingu(MT),5595,49
São José dos Quatro Marcos(MT),18906,501
São Pedro da Cipa(MT),4727,62
Tabaporã(MT),9489,116
Tangará da Serra(MT),103750,2772
Tapurah(MT),13705,375
Terra Nova do Norte(MT),9667,138
Tesouro(MT),3805,12
Torixoréu(MT),3609,28
União do Sul(MT),3525,44
Vale de São Domingos(MT),3127,19
Vera(MT),11309,160
Vila Bela da Santíssima Trindade(MT),16128,390
Vila Rica(MT),26037,245
Várzea Grande(MT),284971,5234
Água Boa(MT),25721,326
Abaetetuba(PA),157698,3179
Abel Figueiredo(PA),7434,348
Acará(PA),55591,752
Afuá(PA),39218,2142
Alenquer(PA),56789,1348
Almeirim(PA),34109,256
Altamira(PA),114594,4106
Anajás(PA),29277,561
Ananindeua(PA),530598,7179
Anapu(PA),27890,925
Augusto Corrêa(PA),45998,1280
Aurora do Pará(PA),31338,628
Aveiro(PA),16388,430
Bagre(PA),30673,382
Baião(PA),47446,365
Bannach(PA),3286,112
Barcarena(PA),124680,4401
Belterra(PA),17732,311
Belém(PA),1492745,35389
Benevides(PA),62737,1438
Bom Jesus do Tocantins(PA),16981,374
Bonito(PA),16286,255
Bragança(PA),127686,2320
Brasil Novo(PA),15086,725
Brejo Grande do Araguaia(PA),7380,437
Breu Branco(PA),66046,301
Breves(PA),102701,2421
Bujaru(PA),29132,632
Cachoeira do Arari(PA),23767,282
Cachoeira do Piriá(PA),33900,499
Cametá(PA),137890,4744
Canaã dos Carajás(PA),37085,3730
Capanema(PA),69027,1247
Capitão Poço(PA),54303,831
Castanhal(PA),200793,2202
Chaves(PA),23717,179
Colares(PA),12085,89
Conceição do Araguaia(PA),47864,1391
Concórdia do Pará(PA),33318,1222
Cumaru do Norte(PA),13473,421
Curionópolis(PA),17929,1282
Curralinho(PA),34448,393
Curuá(PA),14393,532
Curuçá(PA),40066,1693
Dom Eliseu(PA),59719,976
Eldorado do Carajás(PA),33808,285
Faro(PA),7194,407
Floresta do Araguaia(PA),20304,293
Garrafão do Norte(PA),26066,681
Goianésia do Pará(PA),40475,174
Gurupá(PA),33376,1383
Igarapé-Açu(PA),38807,769
Igarapé-Miri(PA),62698,1235
Inhangapi(PA),11711,74
Ipixuna do Pará(PA),64053,619
Irituia(PA),32550,613
Itaituba(PA),101247,5832
Itupiranga(PA),53269,486
Jacareacanga(PA),8239,1371
Jacundá(PA),59155,829
Juruti(PA),57943,1796
Limoeiro do Ajuru(PA),28935,861
Magalhães Barata(PA),8548,174
Marabá(PA),279349,7700
Maracanã(PA),29473,174
Marapanim(PA),28336,618
Marituba(PA),131521,1070
Medicilândia(PA),31597,1740
Melgaço(PA),27654,330
Mocajuba(PA),31136,1328
Moju(PA),82094,1267
Mojuí dos Campos(PA),16084,435
Monte Alegre(PA),58032,1410
Muaná(PA),40349,362
Mãe do Rio(PA),30077,564
Nova Esperança do Piriá(PA),21368,885
Nova Ipixuna(PA),16678,301
Nova Timboteua(PA),15363,440
Novo Progresso(PA),25762,835
Novo Repartimento(PA),75919,354
Oeiras do Pará(PA),32512,544
Oriximiná(PA),73096,4057
Ourilândia do Norte(PA),32832,2827
Ourém(PA),17842,361
Pacajá(PA),47706,886
Palestina do Pará(PA),7589,319
Paragominas(PA),113145,2999
Parauapebas(PA),208273,22184
Pau D'Arco(PA),5483,254
Peixe-Boi(PA),8077,180
Piçarra(PA),12981,199
Placas(PA),30982,437
Ponta de Pedras(PA),31082,893
Portel(PA),62043,1747
Porto de Moz(PA),41135,935
Prainha(PA),29866,497
Primavera(PA),10825,354
Quatipuru(PA),13608,399
Redenção(PA),84787,3592
Rio Maria(PA),18193,955
Rondon do Pará(PA),52357,499
Rurópolis(PA),50510,1125
Salinópolis(PA),40675,544
Salvaterra(PA),23752,492
Santa Bárbara do Pará(PA),21079,327
Santa Cruz do Arari(PA),10128,145
Santa Izabel do Pará(PA),70801,571
Santa Luzia do Pará(PA),19848,871
Santa Maria das Barreiras(PA),21449,326
Santa Maria do Pará(PA),24861,397
Santana do Araguaia(PA),72817,1166
Santarém(PA),304589,9283
Santarém Novo(PA),6709,240
Santo Antônio do Tauá(PA),31482,370
Sapucaia(PA),5930,213
Senador José Porfírio(PA),11658,568
Soure(PA),25374,405
São Caetano de Odivelas(PA),18050,513
São Domingos do Araguaia(PA),25557,956
São Domingos do Capim(PA),31989,246
São Francisco do Pará(PA),15882,136
São Félix do Xingu(PA),128481,1915
São Geraldo do Araguaia(PA),24847,518
São João da Ponta(PA),6139,47
São João de Pirabas(PA),23045,212
São João do Araguaia(PA),13996,29
São Miguel do Guamá(PA),58986,1333
São Sebastião da Boa Vista(PA),26640,386
Tailândia(PA),106339,1999
Terra Alta(PA),11720,290
Terra Santa(PA),18769,387
Tomé-Açu(PA),63447,989
Tracuateua(PA),30959,548
Trairão(PA),18989,300
Tucumã(PA),39602,2395
Tucuruí(PA),113659,1782
Ulianópolis(PA),59210,805
Uruará(PA),45476,1114
Vigia(PA),53686,461
Viseu(PA),61403,1083
Vitória do Xingu(PA),15134,977
Xinguara(PA),44751,2357
Água Azul do Norte(PA),27430,647
Óbidos(PA),52137,2229
Abreu e Lima(PE),99990,829
Afogados da Ingazeira(PE),37259,590
Afrânio(PE),19635,190
Agrestina(PE),24885,565
Alagoinha(PE),14636,191
Aliança(PE),38386,362
Altinho(PE),22972,482
Amaraji(PE),22829,164
Angelim(PE),11150,68
Araripina(PE),84418,1819
Araçoiaba(PE),20524,153
Arcoverde(PE),74338,1427
Barra de Guabiraba(PE),14385,184
Barreiros(PE),42659,325
Belo Jardim(PE),76439,1085
Belém de Maria(PE),12073,94
Belém do São Francisco(PE),20729,124
Betânia(PE),12719,61
Bezerros(PE),60798,1018
Bodocó(PE),38146,248
Bom Conselho(PE),48554,670
Bom Jardim(PE),39184,689
Bonito(PE),38134,325
Brejinho(PE),7487,83
Brejo da Madre de Deus(PE),50742,930
Brejão(PE),8993,30
Buenos Aires(PE),13155,52
Buíque(PE),58378,409
Cabo de Santo Agostinho(PE),207048,1813
Cabrobó(PE),34221,382
Cachoeirinha(PE),20380,267
Caetés(PE),28739,485
Calumbi(PE),5750,168
Calçado(PE),11053,59
Camaragibe(PE),157828,2028
Camocim de São Félix(PE),18765,205
Camutanga(PE),8551,153
Canhotinho(PE),24804,395
Capoeiras(PE),20048,396
Carnaubeira da Penha(PE),12932,35
Carnaíba(PE),19551,212
Carpina(PE),83641,567
Caruaru(PE),361118,7632
Casinhas(PE),14341,89
Catende(PE),42892,553
Cedro(PE),11807,614
Chã Grande(PE),21698,172
Chã de Alegria(PE),13518,182
Condado(PE),26421,654
Correntes(PE),18207,107
Cortês(PE),12578,157
Cumaru(PE),10906,169
Cupira(PE),24107,899
Custódia(PE),37111,207
Dormentes(PE),18908,242
Escada(PE),68875,422
Exu(PE),31825,537
