#city,population,cases
Itamari(BA),8035,263
Itambé(BA),23049,500
Itanagra(BA),6441,34
Itanhém(BA),19405,490
Itaparica(BA),22228,369
Itapebi(BA),10259,188
Itapetinga(BA),76147,2218
Itapicuru(BA),35576,753
Itapitanga(BA),10313,369
Itapé(BA),8761,432
Itaquara(BA),8319,101
Itarantim(BA),19747,340
Itatim(BA),14487,165
Itiruçu(BA),12576,99
Itiúba(BA),36089,115
Itororó(BA),20382,903
Ituaçu(BA),18962,23
Ituberá(BA),28602,673
Iuiu(BA),10994,27
Jaborandi(BA),8385,202
Jacaraci(BA),14842,16
Jacobina(BA),80518,917
Jaguaquara(BA),54423,2546
Jaguarari(BA),33570,550
Jaguaripe(BA),18788,361
Jandaíra(BA),10709,276
Jequié(BA),155966,6102
Jeremoabo(BA),40463,379
Jiquiriçá(BA),14537,152
Jitaúna(BA),11166,305
João Dourado(BA),25188,333
Juazeiro(BA),216707,5483
Jucuruçu(BA),9126,281
Jussara(BA),15284,146
Jussari(BA),5833,204
Jussiape(BA),6186,41
Lafaiete Coutinho(BA),3724,74
Lagoa Real(BA),15665,7
Laje(BA),23840,266
Lajedinho(BA),3783,26
Lajedo do Tabocal(BA),8562,60
Lajedão(BA),3955,105
Lamarão(BA),8307,74
Lapão(BA),27223,412
Lauro de Freitas(BA),198440,6956
Lençóis(BA),11409,144
Licínio de Almeida(BA),12388,85
Livramento de Nossa Senhora(BA),45732,239
Luís Eduardo Magalhães(BA),87519,3275
Macajuba(BA),11348,246
Macarani(BA),18755,478
Macaúbas(BA),49826,65
Macururé(BA),7824,135
Madre de Deus(BA),21093,1330
Maetinga(BA),3161,54
Maiquinique(BA),10112,65
Mairi(BA),18676,179
Malhada(BA),16845,54
Malhada de Pedras(BA),8393,121
Manoel Vitorino(BA),13240,273
Mansidão(BA),13643,72
Maracás(BA),20834,691
Maragogipe(BA),44677,744
Maraú(BA),20570,409
Marcionílio Souza(BA),10406,49
Mascote(BA),13822,199
Mata de São João(BA),46583,679
Matina(BA),12201,8
Medeiros Neto(BA),22688,1178
Miguel Calmon(BA),26023,151
Milagres(BA),10950,109
Mirangaba(BA),18338,110
Mirante(BA),8641,113
Monte Santo(BA),49418,282
Morpará(BA),8519,40
Morro do Chapéu(BA),35413,190
Mortugaba(BA),12042,31
Mucugê(BA),9062,73
Mucuri(BA),41748,857
Mulungu do Morro(BA),10889,74
Mundo Novo(BA),26776,57
Muniz Ferreira(BA),7422,214
Muquém do São Francisco(BA),11348,120
Muritiba(BA),29399,264
Mutuípe(BA),22221,340
Nazaré(BA),28525,758
Nilo Peçanha(BA),13997,294
Nordestina(BA),13130,150
Nova Canaã(BA),16462,216
Nova Fátima(BA),7812,152
Nova Ibiá(BA),6591,258
Nova Itarana(BA),8226,85
Nova Redenção(BA),9118,49
Nova Soure(BA),26947,310
Nova Viçosa(BA),43376,697
Novo Horizonte(BA),12385,2
Novo Triunfo(BA),15440,149
Olindina(BA),28229,256
Oliveira dos Brejinhos(BA),21825,62
Ouriçangas(BA),8564,88
Ourolândia(BA),17451,534
Palmas de Monte Alto(BA),21750,72
Palmeiras(BA),9019,25
Paramirim(BA),21607,54
Paratinga(BA),32000,125
Paripiranga(BA),28989,242
Pau Brasil(BA),9831,431
Paulo Afonso(BA),117782,1424
Pedro Alexandre(BA),16667,56
Pedrão(BA),7347,62
Piatã(BA),17123,32
Pilão Arcado(BA),35048,98
Pindaí(BA),16260,49
Pindobaçu(BA),20150,1007
Pintadas(BA),10437,254
Piraí do Norte(BA),10023,434
Piripá(BA),10707,82
Piritiba(BA),24755,66
Planaltino(BA),9322,28
Planalto(BA),26265,368
Pojuca(BA),39519,885
Ponto Novo(BA),14914,136
Porto Seguro(BA),148686,3376
Potiraguá(BA),7224,298
Poções(BA),46871,956
Prado(BA),28174,458
Presidente Dutra(BA),15142,164
Presidente Jânio Quadros(BA),12338,246
Presidente Tancredo Neves(BA),27719,780
Pé de Serra(BA),13578,135
Queimadas(BA),25439,527
Quijingue(BA),27580,85
Quixabeira(BA),8972,148
Rafael Jambeiro(BA),22621,236
Remanso(BA),41008,238
Retirolândia(BA),14396,556
Riacho de Santana(BA),35421,94
Riachão das Neves(BA),22339,355
Riachão do Jacuípe(BA),33436,626
Ribeira do Amparo(BA),14592,213
Ribeira do Pombal(BA),53807,922
Ribeirão do Largo(BA),5812,57
Rio Real(BA),40732,517
Rio de Contas(BA),12989,56
Rio do Antônio(BA),15371,32
Rio do Pires(BA),11655,27
Rodelas(BA),9331,25
Ruy Barbosa(BA),30814,307
Salinas da Margarida(BA),15667,782
Salvador(BA),2872347,88956
Santa Brígida(BA),14213,239
Santa Bárbara(BA),20791,351
Santa Cruz Cabrália(BA),27778,841
Santa Cruz da Vitória(BA),6315,207
Santa Inês(BA),10631,58
Santa Luzia(BA),12597,377
Santa Maria da Vitória(BA),39845,414
Santa Rita de Cássia(BA),28338,506
Santa Teresinha(BA),10405,120
Santaluz(BA),37348,647
Santana(BA),26614,83
Santanópolis(BA),8943,217
Santo Amaro(BA),60069,982
Santo Antônio de Jesus(BA),101512,2431
Santo Estêvão(BA),52850,662
Sapeaçu(BA),17398,292
Saubara(BA),12043,69
Saúde(BA),12913,65
Seabra(BA),44091,446
Sebastião Laranjeiras(BA),11434,21
Senhor do Bonfim(BA),79015,847
Sento Sé(BA),40684,378
Serra Dourada(BA),17386,12
Serra Preta(BA),14878,241
Serra do Ramalho(BA),31472,44
Serrinha(BA),80861,1421
Serrolândia(BA),13397,194
Simões Filho(BA),134377,2233
Sobradinho(BA),23191,445
Souto Soares(BA),16979,171
Sátiro Dias(BA),17273,100
São Desidério(BA),33742,769
São Domingos(BA),9058,197
São Felipe(BA),21074,330
São Francisco do Conde(BA),39802,1079
São Félix(BA),14740,411
São Félix do Coribe(BA),15391,245
São Gabriel(BA),18793,146
São Gonçalo dos Campos(BA),37550,579
São José da Vitória(BA),5657,320
São José do Jacuípe(BA),10462,100
São Miguel das Matas(BA),11675,89
São Sebastião do Passé(BA),44300,1126
Sítio do Mato(BA),13012,51
Sítio do Quinto(BA),9986,150
Tabocas do Brejo Velho(BA),12518,10
Tanhaçu(BA),20403,59
Tanque Novo(BA),17366,10
Tanquinho(BA),7918,337
Taperoá(BA),21074,536
Tapiramutá(BA),17010,119
Teixeira de Freitas(BA),160487,5589
Teodoro Sampaio(BA),7425,55
Teofilândia(BA),22518,332
Teolândia(BA),14943,359
Terra Nova(BA),13033,196
Tremedal(BA),16394,115
Tucano(BA),50687,886
Uauá(BA),24240,486
Ubaitaba(BA),19056,392
Ubatã(BA),27035,1147
Ubaíra(BA),19895,130
Uibaí(BA),13887,55
Umburanas(BA),19222,240
Una(BA),19002,342
Urandi(BA),16658,212
Uruçuca(BA),20519,653
Utinga(BA),19178,105
Valente(BA),28473,687
Valença(BA),96562,1845
Varzedo(BA),8838,83
Vera Cruz(BA),43223,393
Vereda(BA),6205,208
Vitória da Conquista(BA),338480,9405
Várzea Nova(BA),12697,130
Várzea da Roça(BA),14104,304
Várzea do Poço(BA),9170,48
Wagner(BA),9345,26
Wanderley(BA),12238,78
Wenceslau Guimarães(BA),21101,800
Xique-Xique(BA),46483,211
Água Fria(BA),16970,69
Érico Cardoso(BA),10610,3
Alcinópolis(MS),5343,20
Amambai(MS),39396,252
Anastácio(MS),25135,711
Anaurilândia(MS),9035,37
Angélica(MS),10780,134
Antônio João(MS),8956,63
Aparecida do Taboado(MS),25745,958
Aquidauana(MS),47871,1999
Aral Moreira(MS),12149,116
Bandeirantes(MS),6788,73
Bataguassu(MS),23024,864
Batayporã(MS),11329,218
Bela Vista(MS),24629,68
Bodoquena(MS),7875,40
Bonito(MS),21976,551
Brasilândia(MS),11872,110
Caarapó(MS),30174,523
Camapuã(MS),13711,55
Campo Grande(MS),895982,33869
Caracol(MS),6116,37
Cassilândia(MS),21939,862
Chapadão do Sul(MS),25218,1002
Corguinho(MS),5947,59
Coronel Sapucaia(MS),15253,119
Corumbá(MS),111435,4536
Costa Rica(MS),20823,445
Coxim(MS),33543,618
Deodápolis(MS),12924,186
Dois Irmãos do Buriti(MS),11385,520
Douradina(MS),5924,147
Dourados(MS),222949,7977
Eldorado(MS),12353,157
Figueirão(MS),3051,21
Fátima do Sul(MS),19189,535
Glória de Dourados(MS),9965,149
Guia Lopes da Laguna(MS),9895,353
Iguatemi(MS),16078,345
Inocência(MS),7610,115
Itaporã(MS),24839,373
Itaquiraí(MS),21142,312
Ivinhema(MS),23187,360
Japorã(MS),9110,5
Jaraguari(MS),7187,39
Jardim(MS),26097,308
Jateí(MS),4027,44
Juti(MS),6712,219
Ladário(MS),23331,868
Laguna Carapã(MS),7341,48
Maracaju(MS),47083,502
Miranda(MS),28013,1287
Mundo Novo(MS),18366,201
Naviraí(MS),54878,1071
Nioaque(MS),13930,325
Nova Alvorada do Sul(MS),21882,563
Nova Andradina(MS),54374,533
Novo Horizonte do Sul(MS),3814,22
Paranaíba(MS),42148,795
Paranhos(MS),14228,58
Paraíso das Águas(MS),5555,78
Pedro Gomes(MS),7674,36
Ponta Porã(MS),92526,1154
Porto Murtinho(MS),17131,140
Ribas do Rio Pardo(MS),24615,184
Rio Brilhante(MS),37514,1211
Rio Negro(MS),4831,60
Rio Verde de Mato Grosso(MS),19746,239
Rochedo(MS),5499,157
Santa Rita do Pardo(MS),7851,48
Selvíria(MS),6529,46
Sete Quedas(MS),10791,58
Sidrolândia(MS),57665,2077
Sonora(MS),19274,315
São Gabriel do Oeste(MS),26771,1000
Tacuru(MS),11552,287
Taquarussu(MS),3588,46
Terenos(MS),21806,311
Três Lagoas(MS),121388,2526
Vicentina(MS),6102,119
Água Clara(MS),15522,254
Afonso Cunha(MA),6524,152
Alcântara(MA),22097,200
Aldeias Altas(MA),26532,933
Altamira do Maranhão(MA),8128,274
Alto Alegre do Maranhão(MA),27053,391
Alto Alegre do Pindaré(MA),31919,1488
Alto Parnaíba(MA),11190,311
Amapá do Maranhão(MA),6962,4
Amarante do Maranhão(MA),41435,1118
Anajatuba(MA),26803,342
Anapurus(MA),15732,726
Apicum-Açu(MA),17239,197
Araguanã(MA),15426,540
Araioses(MA),46440,586
Arame(MA),32701,947
Arari(MA),29848,244
Axixá(MA),12130,142
Açailândia(MA),112445,3420
Bacabal(MA),104949,3444
Bacabeira(MA),17055,153
Bacuri(MA),18582,417
Bacurituba(MA),5644,69
Balsas(MA),94887,6394
Barra do Corda(MA),88212,3964
Barreirinhas(MA),62528,1080
Barão de Grajaú(MA),18820,18
Bela Vista do Maranhão(MA),11209,130
Belágua(MA),7469,270
Benedito Leite(MA),5632,197
Bequimão(MA),21280,234
Bernardo do Mearim(MA),6043,121
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,935
Bom Jesus das Selvas(MA),34028,1756
Bom Lugar(MA),16294,305
Brejo(MA),36397,696
Brejo de Areia(MA),9188,205
Buriti(MA),28678,646
Buriti Bravo(MA),23884,637
Buriticupu(MA),72358,2463
Buritirana(MA),15430,240
Cachoeira Grande(MA),9431,180
Cajapió(MA),11177,5
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,519
Cantanhede(MA),21995,381
Capinzal do Norte(MA),10934,382
Carolina(MA),24322,429
Carutapera(MA),23807,391
Caxias(MA),164880,4716
Cedral(MA),10675,148
Central do Maranhão(MA),8673,28
Centro Novo do Maranhão(MA),21622,630
Centro do Guilherme(MA),13458,350
Chapadinha(MA),79675,2801
Cidelândia(MA),14697,356
Codó(MA),122859,1823
Coelho Neto(MA),49435,1579
Colinas(MA),41178,1974
Conceição do Lago-Açu(MA),16237,167
Coroatá(MA),65296,1732
Cururupu(MA),32695,621
Cândido Mendes(MA),20178,90
Davinópolis(MA),12908,273
Dom Pedro(MA),23350,453
Duque Bacelar(MA),11349,509
Esperantinópolis(MA),17241,630
Estreito(MA),41946,2895
Feira Nova do Maranhão(MA),8504,940
Fernando Falcão(MA),10360,768
Formosa da Serra Negra(MA),19089,825
Fortaleza dos Nogueiras(MA),12631,646
Fortuna(MA),15552,774
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,431
Governador Archer(MA),10840,262
Governador Edison Lobão(MA),18296,413
Governador Eugênio Barros(MA),16828,211
Governador Luiz Rocha(MA),7807,155
Governador Newton Bello(MA),10180,512
Governador Nunes Freire(MA),25577,729
Grajaú(MA),69527,2864
Graça Aranha(MA),6262,119
Guimarães(MA),12030,228
Humberto de Campos(MA),28717,890
Icatu(MA),27113,215
Igarapé Grande(MA),11320,1098
Igarapé do Meio(MA),14177,311
Imperatriz(MA),258682,7112
Itaipava do Grajaú(MA),16057,522
Itapecuru Mirim(MA),68203,968
Itinga do Maranhão(MA),26000,627
Jatobá(MA),10153,83
Jenipapo dos Vieiras(MA),16515,919
Joselândia(MA),16168,451
João Lisboa(MA),23632,293
Junco do Maranhão(MA),3432,195
Lago Verde(MA),16257,512
Lago da Pedra(MA),50266,1285
Lago do Junco(MA),10840,246
Lago dos Rodrigues(MA),8873,428
Lagoa Grande do Maranhão(MA),11394,119
Lagoa do Mato(MA),11250,17
Lajeado Novo(MA),7550,267
Lima Campos(MA),11893,712
Loreto(MA),12157,398
Luís Domingues(MA),6951,229
Magalhães de Almeida(MA),19826,403
Maracaçumé(MA),21395,512
Marajá do Sena(MA),7792,162
Maranhãozinho(MA),16265,435
Mata Roma(MA),16829,346
Matinha(MA),23370,264
Matões(MA),33782,479
Matões do Norte(MA),16745,233
Milagres do Maranhão(MA),8464,195
Mirador(MA),21015,764
Miranda do Norte(MA),28381,142
Mirinzal(MA),14962,132
Montes Altos(MA),9160,483
Monção(MA),33434,868
Morros(MA),19433,146
Nina Rodrigues(MA),14454,260
Nova Colinas(MA),5384,108
Nova Iorque(MA),4683,27
Nova Olinda do Maranhão(MA),20928,305
Olho d'Água das Cunhãs(MA),19505,528
Olinda Nova do Maranhão(MA),14701,193
Palmeirândia(MA),19722,32
Paraibano(MA),21386,506
Parnarama(MA),34907,684
Passagem Franca(MA),19019,692
Pastos Bons(MA),19472,527
Paulino Neves(MA),16035,162
Paulo Ramos(MA),21040,898
Paço do Lumiar(MA),122197,661
Pedreiras(MA),39229,1713
Pedro do Rosário(MA),25144,88
Penalva(MA),38470,225
Peri Mirim(MA),14318,160
Peritoró(MA),23196,367
Pindaré-Mirim(MA),32941,639
Pinheiro(MA),83387,2070
Pio XII(MA),21485,935
Pirapemas(MA),18625,252
Porto Franco(MA),23885,869
Porto Rico do Maranhão(MA),5975,139
Poção de Pedras(MA),17873,1067
Presidente Dutra(MA),47804,1441
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,262
Presidente Sarney(MA),18918,169
Presidente Vargas(MA),11193,59
Primeira Cruz(MA),15315,48
Raposa(MA),30761,155
Riachão(MA),20195,814
Ribamar Fiquene(MA),7791,199
Rosário(MA),42740,379
Sambaíba(MA),5671,289
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1494
Santa Inês(MA),89044,4422
Santa Luzia(MA),72667,2649
Santa Luzia do Paruá(MA),25254,620
Santa Quitéria do Maranhão(MA),25642,454
Santa Rita(MA),37855,296
Santana do Maranhão(MA),13386,179
Santo Amaro do Maranhão(MA),15846,124
Santo Antônio dos Lopes(MA),14528,777
Satubinha(MA),13914,150
Senador Alexandre Costa(MA),11141,375
Senador La Rocque(MA),14293,225
Serrano do Maranhão(MA),10253,207
Sucupira do Norte(MA),10636,143
Sucupira do Riachão(MA),5660,122
São Benedito do Rio Preto(MA),18663,996
São Bento(MA),45211,614
São Bernardo(MA),28507,853
São Domingos do Azeitão(MA),7392,157
São Domingos do Maranhão(MA),34376,1546
São Francisco do Brejão(MA),11798,366
São Francisco do Maranhão(MA),12210,207
São Félix de Balsas(MA),4585,193
São José de Ribamar(MA),177687,1343
São José dos Basílios(MA),7641,310
São João Batista(MA),20665,140
São João do Carú(MA),15808,417
São João do Paraíso(MA),11177,148
São João do Soter(MA),18543,611
São João dos Patos(MA),25929,1325
São Luís(MA),1101884,22670
São Luís Gonzaga do Maranhão(MA),18856,663
São Mateus do Maranhão(MA),41529,1181
São Pedro da Água Branca(MA),12690,513
São Pedro dos Crentes(MA),4668,268
São Raimundo das Mangabeiras(MA),18868,1714
São Raimundo do Doca Bezerra(MA),5237,75
São Roberto(MA),6719,254
São Vicente Ferrer(MA),22247,206
Sítio Novo(MA),18081,1087
Tasso Fragoso(MA),8521,355
Timbiras(MA),29124,432
Timon(MA),169107,4495
Trizidela do Vale(MA),21998,622
Tufilândia(MA),5840,124
Tuntum(MA),41832,1421
Turiaçu(MA),35604,256
Turilândia(MA),25619,322
Tutóia(MA),58860,1037
Urbano Santos(MA),33122,1677
Vargem Grande(MA),56510,791
Viana(MA),52441,282
Vila Nova dos Martírios(MA),13392,314
Vitorino Freire(MA),31523,1588
Vitória do Mearim(MA),32764,679
Zé Doca(MA),51714,3720
Água Doce do Maranhão(MA),12571,652
Acorizal(MT),5399,115
Alta Floresta(MT),51782,603
Alto Araguaia(MT),19044,134
Alto Boa Vista(MT),6822,63
Alto Garças(MT),12030,164
Alto Paraguai(MT),11356,81
Alto Taquari(MT),10847,96
Apiacás(MT),10133,17
Araguaiana(MT),3100,22
Araguainha(MT),935,2
Araputanga(MT),16822,293
Arenápolis(MT),9607,187
Aripuanã(MT),22354,207
Barra do Bugres(MT),34966,361
Barra do Garças(MT),61012,1187
Barão de Melgaço(MT),8564,82
Bom Jesus do Araguaia(MT),6580,53
Brasnorte(MT),19695,76
Campinápolis(MT),15980,200
Campo Novo do Parecis(MT),35360,1271
Campo Verde(MT),44041,1019
Campos de Júlio(MT),6891,274
Canabrava do Norte(MT),4743,50
Canarana(MT),21579,384
Carlinda(MT),10305,21
Castanheira(MT),8729,62
Chapada dos Guimarães(MT),19752,252
Cláudia(MT),12149,170
Cocalinho(MT),5700,48
Colniza(MT),38582,46
Colíder(MT),33438,873
Comodoro(MT),20763,201
Confresa(MT),30933,447
Conquista D'Oeste(MT),4038,44
Cotriguaçu(MT),19750,21
Cuiabá(MT),612547,13958
Curvelândia(MT),5219,52
Cáceres(MT),94376,843
Denise(MT),9462,79
Diamantino(MT),22041,188
Dom Aquino(MT),8178,86
Feliz Natal(MT),14192,175
Figueirópolis D'Oeste(MT),3494,19
Gaúcha do Norte(MT),7648,168
General Carneiro(MT),5540,169
Glória D'Oeste(MT),3026,7
Guarantã do Norte(MT),35816,596
Guiratinga(MT),15141,49
Indiavaí(MT),2752,12
Ipiranga do Norte(MT),7667,222
Itanhangá(MT),6737,35
Itaúba(MT),3802,43
Itiquira(MT),13345,75
Jaciara(MT),27776,663
Jangada(MT),8409,124
Jauru(MT),8793,38
Juara(MT),34974,171
Juruena(MT),15865,223
Juscimeira(MT),11221,211
Juína(MT),40997,417
Lambari D'Oeste(MT),6121,69
Lucas do Rio Verde(MT),65534,3326
Luciara(MT),2077,1
Marcelândia(MT),10499,240
Matupá(MT),16566,440
Mirassol d'Oeste(MT),27739,521
Nobres(MT),15336,220
Nortelândia(MT),5989,64
Nossa Senhora do Livramento(MT),13216,393
Nova Bandeirantes(MT),15288,98
Nova Brasilândia(MT),3829,36
Nova Canaã do Norte(MT),12787,129
Nova Guarita(MT),4519,33
Nova Lacerda(MT),6640,88
Nova Marilândia(MT),3278,96
Nova Maringá(MT),8641,32
Nova Monte Verde(MT),9178,49
Nova Mutum(MT),45378,1623
Nova Nazaré(MT),3849,22
Nova Olímpia(MT),20301,191
Nova Santa Helena(MT),3718,99
Nova Ubiratã(MT),11982,150
Nova Xavantina(MT),21374,145
Novo Horizonte do Norte(MT),4004,21
Novo Mundo(MT),9178,126
Novo Santo Antônio(MT),2640,40
Novo São Joaquim(MT),5074,49
Paranatinga(MT),22563,449
Paranaíta(MT),11225,180
Pedra Preta(MT),17626,362
Peixoto de Azevedo(MT),34976,889
Planalto da Serra(MT),2662,25
Poconé(MT),32843,379
Pontal do Araguaia(MT),6711,127
Ponte Branca(MT),1576,2
Pontes e Lacerda(MT),45436,1049
Porto Alegre do Norte(MT),12517,32
Porto Esperidião(MT),12017,279
Porto Estrela(MT),2963,50
Porto dos Gaúchos(MT),5410,110
Poxoréu(MT),16219,282
Primavera do Leste(MT),62019,2108
Querência(MT),17479,559
Reserva do Cabaçal(MT),2732,14
Ribeirão Cascalheira(MT),10206,153
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,72
Rondolândia(MT),4001,19
Rondonópolis(MT),232491,4001
Rosário Oeste(MT),17151,262
Salto do Céu(MT),3365,16
Santa Carmem(MT),4525,78
Santa Cruz do Xingu(MT),2564,33
Santa Rita do Trivelato(MT),3429,11
Santa Terezinha(MT),8371,78
Santo Afonso(MT),3146,63
Santo Antônio do Leste(MT),5174,42
Santo Antônio do Leverger(MT),16628,72
Sapezal(MT),25881,956
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,2357
Sorriso(MT),90313,3089
São Félix do Araguaia(MT),11708,110
São José do Povo(MT),4063,48
São José do Rio Claro(MT),20664,172
São José do Xingu(MT),5595,49
São José dos Quatro Marcos(MT),18906,501
São Pedro da Cipa(MT),4727,62
Tabaporã(MT),9489,116
Tangará da Serra(MT),103750,2772
Tapurah(MT),13705,375
Terra Nova do Norte(MT),9667,138
Tesouro(MT),3805,12
Torixoréu(MT),3609,28
União do Sul(MT),3525,44
Vale de São Domingos(MT),3127,19
Vera(MT),11309,160
Vila Bela da Santíssima Trindade(MT),16128,390
Vila Rica(MT),26037,245
Várzea Grande(MT),284971,5234
Água Boa(MT),25721,326
Abaetetuba(PA),157698,3244
Abel Figueiredo(PA),7434,371
Acará(PA),55591,795
Afuá(PA),39218,2220
Alenquer(PA),56789,1441
Almeirim(PA),34109,257
Altamira(PA),114594,4432
Anajás(PA),29277,576
Ananindeua(PA),530598,7814
Anapu(PA),27890,986
Augusto Corrêa(PA),45998,1348
Aurora do Pará(PA),31338,652
Aveiro(PA),16388,445
Bagre(PA),30673,392
Baião(PA),47446,396
Bannach(PA),3286,112
Barcarena(PA),124680,4456
Belterra(PA),17732,538
Belém(PA),1492745,39482
Benevides(PA),62737,1789
Bom Jesus do Tocantins(PA),16981,400
Bonito(PA),16286,262
Bragança(PA),127686,2389
Brasil Novo(PA),15086,754
Brejo Grande do Araguaia(PA),7380,511
Breu Branco(PA),66046,303
Breves(PA),102701,2670
Bujaru(PA),29132,644
Cachoeira do Arari(PA),23767,300
Cachoeira do Piriá(PA),33900,525
Cametá(PA),137890,4897
Canaã dos Carajás(PA),37085,4118
Capanema(PA),69027,1310
Capitão Poço(PA),54303,897
Castanhal(PA),200793,2448
Chaves(PA),23717,180
Colares(PA),12085,91
Conceição do Araguaia(PA),47864,1745
Concórdia do Pará(PA),33318,1230
Cumaru do Norte(PA),13473,494
Curionópolis(PA),17929,1467
Curralinho(PA),34448,422
Curuá(PA),14393,584
Curuçá(PA),40066,1747
Dom Eliseu(PA),59719,1004
Eldorado do Carajás(PA),33808,311
Faro(PA),7194,407
Floresta do Araguaia(PA),20304,339
Garrafão do Norte(PA),26066,880
Goianésia do Pará(PA),40475,190
Gurupá(PA),33376,1388
Igarapé-Açu(PA),38807,783
Igarapé-Miri(PA),62698,1240
Inhangapi(PA),11711,76
Ipixuna do Pará(PA),64053,633
Irituia(PA),32550,674
Itaituba(PA),101247,6347
Itupiranga(PA),53269,568
Jacareacanga(PA),8239,1557
Jacundá(PA),59155,859
Juruti(PA),57943,2036
Limoeiro do Ajuru(PA),28935,869
Magalhães Barata(PA),8548,192
Marabá(PA),279349,8254
Maracanã(PA),29473,222
Marapanim(PA),28336,620
Marituba(PA),131521,1136
Medicilândia(PA),31597,1798
Melgaço(PA),27654,390
Mocajuba(PA),31136,1336
Moju(PA),82094,1271
Mojuí dos Campos(PA),16084,469
Monte Alegre(PA),58032,1524
Muaná(PA),40349,365
Mãe do Rio(PA),30077,606
Nova Esperança do Piriá(PA),21368,933
Nova Ipixuna(PA),16678,315
Nova Timboteua(PA),15363,444
Novo Progresso(PA),25762,879
Novo Repartimento(PA),75919,371
Oeiras do Pará(PA),32512,666
Oriximiná(PA),73096,4459
Ourilândia do Norte(PA),32832,2974
Ourém(PA),17842,362
Pacajá(PA),47706,925
Palestina do Pará(PA),7589,346
Paragominas(PA),113145,3430
Parauapebas(PA),208273,26654
Pau D'Arco(PA),5483,287
Peixe-Boi(PA),8077,184
Piçarra(PA),12981,204
Placas(PA),30982,485
Ponta de Pedras(PA),31082,973
Portel(PA),62043,1808
Porto de Moz(PA),41135,992
Prainha(PA),29866,568
Primavera(PA),10825,356
Quatipuru(PA),13608,399
Redenção(PA),84787,3968
Rio Maria(PA),18193,991
Rondon do Pará(PA),52357,565
Rurópolis(PA),50510,1473
Salinópolis(PA),40675,547
Salvaterra(PA),23752,495
Santa Bárbara do Pará(PA),21079,339
Santa Cruz do Arari(PA),10128,148
Santa Izabel do Pará(PA),70801,592
Santa Luzia do Pará(PA),19848,955
Santa Maria das Barreiras(PA),21449,354
Santa Maria do Pará(PA),24861,509
Santana do Araguaia(PA),72817,1572
Santarém(PA),304589,10292
Santarém Novo(PA),6709,246
Santo Antônio do Tauá(PA),31482,387
Sapucaia(PA),5930,215
Senador José Porfírio(PA),11658,616
Soure(PA),25374,408
São Caetano de Odivelas(PA),18050,514
São Domingos do Araguaia(PA),25557,1069
São Domingos do Capim(PA),31989,310
São Francisco do Pará(PA),15882,146
São Félix do Xingu(PA),128481,2111
São Geraldo do Araguaia(PA),24847,593
São João da Ponta(PA),6139,48
São João de Pirabas(PA),23045,218
São João do Araguaia(PA),13996,34
São Miguel do Guamá(PA),58986,1429
São Sebastião da Boa Vista(PA),26640,423
Tailândia(PA),106339,2216
Terra Alta(PA),11720,291
Terra Santa(PA),18769,404
Tomé-Açu(PA),63447,1005
Tracuateua(PA),30959,549
Trairão(PA),18989,366
Tucumã(PA),39602,2827
Tucuruí(PA),113659,1926
Ulianópolis(PA),59210,823
Uruará(PA),45476,1202
Vigia(PA),53686,514
Viseu(PA),61403,1099
Vitória do Xingu(PA),15134,1039
Xinguara(PA),44751,2567
Água Azul do Norte(PA),27430,722
Óbidos(PA),52137,2633
Abreu e Lima(PE),99990,878
Afogados da Ingazeira(PE),37259,786
Afrânio(PE),19635,209
Agrestina(PE),24885,583
Alagoinha(PE),14636,211
Aliança(PE),38386,379
Altinho(PE),22972,504
Amaraji(PE),22829,169
Angelim(PE),11150,71
Araripina(PE),84418,2127
Araçoiaba(PE),20524,166
Arcoverde(PE),74338,1730
Barra de Guabiraba(PE),14385,192
Barreiros(PE),42659,335
Belo Jardim(PE),76439,1325
Belém de Maria(PE),12073,96
Belém do São Francisco(PE),20729,140
Betânia(PE),12719,100
Bezerros(PE),60798,1177
Bodocó(PE),38146,277
Bom Conselho(PE),48554,734
Bom Jardim(PE),39184,714
Bonito(PE),38134,342
Brejinho(PE),7487,138
Brejo da Madre de Deus(PE),50742,1011
Brejão(PE),8993,31
Buenos Aires(PE),13155,54
Buíque(PE),58378,526
Cabo de Santo Agostinho(PE),207048,2031
Cabrobó(PE),34221,409
Cachoeirinha(PE),20380,270
Caetés(PE),28739,578
Calumbi(PE),5750,185
Calçado(PE),11053,62
Camaragibe(PE),157828,2172
Camocim de São Félix(PE),18765,230
Camutanga(PE),8551,164
Canhotinho(PE),24804,445
Capoeiras(PE),20048,485
Carnaubeira da Penha(PE),12932,40
Carnaíba(PE),19551,287
Carpina(PE),83641,621
Caruaru(PE),361118,8857
Casinhas(PE),14341,90
Catende(PE),42892,557
Cedro(PE),11807,664
Chã Grande(PE),21698,214
Chã de Alegria(PE),13518,182
Condado(PE),26421,812
Correntes(PE),18207,118
Cortês(PE),12578,171
Cumaru(PE),10906,178
Cupira(PE),24107,924
Custódia(PE),37111,209
