cities,population,cases
Iraquara(BA),25216,1353
Irará(BA),29034,1141
Irecê(BA),72967,6910
Itabela(BA),30584,1396
Itaberaba(BA),64489,5439
Itabuna(BA),213223,28445
Itacaré(BA),28296,1081
Itaeté(BA),16056,250
Itagi(BA),12351,707
Itagibá(BA),14579,979
Itagimirim(BA),6869,490
Itaguaçu da Bahia(BA),14429,335
Itaju do Colônia(BA),6682,355
Itajuípe(BA),20491,2152
Itamaraju(BA),64486,5177
Itamari(BA),8035,403
Itambé(BA),23049,1502
Itanagra(BA),6441,178
Itanhém(BA),19405,1142
Itaparica(BA),22228,753
Itapebi(BA),10259,407
Itapetinga(BA),76147,4613
Itapicuru(BA),35576,1123
Itapitanga(BA),10313,855
Itapé(BA),8761,676
Itaquara(BA),8319,470
Itarantim(BA),19747,635
Itatim(BA),14487,538
Itiruçu(BA),12576,681
Itiúba(BA),36089,1274
Itororó(BA),20382,3006
Ituaçu(BA),18962,1016
Ituberá(BA),28602,1375
Iuiu(BA),10994,381
Jaborandi(BA),8385,527
Jacaraci(BA),14842,371
Jacobina(BA),80518,5328
Jaguaquara(BA),54423,5206
Jaguarari(BA),33570,1632
Jaguaripe(BA),18788,800
Jandaíra(BA),10709,541
Jequié(BA),155966,14181
Jeremoabo(BA),40463,1299
Jiquiriçá(BA),14537,516
Jitaúna(BA),11166,745
João Dourado(BA),25188,1083
Juazeiro(BA),216707,13169
Jucuruçu(BA),9126,800
Jussara(BA),15284,444
Jussari(BA),5833,465
Jussiape(BA),6186,259
Lafaiete Coutinho(BA),3724,376
Lagoa Real(BA),15665,397
Laje(BA),23840,966
Lajedinho(BA),3783,251
Lajedo do Tabocal(BA),8562,362
Lajedão(BA),3955,316
Lamarão(BA),8307,191
Lapão(BA),27223,1500
Lauro de Freitas(BA),198440,16931
Lençóis(BA),11409,774
Licínio de Almeida(BA),12388,219
Livramento de Nossa Senhora(BA),45732,2063
Luís Eduardo Magalhães(BA),87519,6346
Macajuba(BA),11348,338
Macarani(BA),18755,838
Macaúbas(BA),49826,1716
Macururé(BA),7824,180
Madre de Deus(BA),21093,2116
Maetinga(BA),3161,185
Maiquinique(BA),10112,710
Mairi(BA),18676,921
Malhada(BA),16845,303
Malhada de Pedras(BA),8393,227
Manoel Vitorino(BA),13240,787
Mansidão(BA),13643,137
Maracás(BA),20834,2368
Maragogipe(BA),44677,1700
Maraú(BA),20570,1308
Marcionílio Souza(BA),10406,372
Mascote(BA),13822,692
Mata de São João(BA),46583,3388
Matina(BA),12201,166
Medeiros Neto(BA),22688,1837
Miguel Calmon(BA),26023,1722
Milagres(BA),10950,329
Mirangaba(BA),18338,434
Mirante(BA),8641,336
Monte Santo(BA),49418,778
Morpará(BA),8519,157
Morro do Chapéu(BA),35413,1877
Mortugaba(BA),12042,424
Mucugê(BA),9062,335
Mucuri(BA),41748,2418
Mulungu do Morro(BA),10889,548
Mundo Novo(BA),26776,488
Muniz Ferreira(BA),7422,772
Muquém do São Francisco(BA),11348,370
Muritiba(BA),29399,1751
Mutuípe(BA),22221,1471
Nazaré(BA),28525,1845
Nilo Peçanha(BA),13997,532
Nordestina(BA),13130,538
Nova Canaã(BA),16462,474
Nova Fátima(BA),7812,425
Nova Ibiá(BA),6591,418
Nova Itarana(BA),8226,670
Nova Redenção(BA),9118,142
Nova Soure(BA),26947,547
Nova Viçosa(BA),43376,1682
Novo Horizonte(BA),12385,184
Novo Triunfo(BA),15440,344
Olindina(BA),28229,748
Oliveira dos Brejinhos(BA),21825,511
Ouriçangas(BA),8564,325
Ourolândia(BA),17451,1416
Palmas de Monte Alto(BA),21750,491
Palmeiras(BA),9019,183
Paramirim(BA),21607,199
Paratinga(BA),32000,847
Paripiranga(BA),28989,628
Pau Brasil(BA),9831,760
Paulo Afonso(BA),117782,4626
Pedro Alexandre(BA),16667,178
Pedrão(BA),7347,258
Piatã(BA),17123,1042
Pilão Arcado(BA),35048,597
Pindaí(BA),16260,577
Pindobaçu(BA),20150,1408
Pintadas(BA),10437,910
Piraí do Norte(BA),10023,689
Piripá(BA),10707,935
Piritiba(BA),24755,534
Planaltino(BA),9322,454
Planalto(BA),26265,1165
Pojuca(BA),39519,2514
Ponto Novo(BA),14914,552
Porto Seguro(BA),148686,7363
Potiraguá(BA),7224,458
Poções(BA),46871,2406
Prado(BA),28174,1287
Presidente Dutra(BA),15142,901
Presidente Jânio Quadros(BA),12338,610
Presidente Tancredo Neves(BA),27719,1494
Pé de Serra(BA),13578,1326
Queimadas(BA),25439,1108
Quijingue(BA),27580,293
Quixabeira(BA),8972,583
Rafael Jambeiro(BA),22621,671
Remanso(BA),41008,1336
Retirolândia(BA),14396,1240
Riacho de Santana(BA),35421,1175
Riachão das Neves(BA),22339,686
Riachão do Jacuípe(BA),33436,3166
Ribeira do Amparo(BA),14592,632
Ribeira do Pombal(BA),53807,2506
Ribeirão do Largo(BA),5812,318
Rio Real(BA),40732,1646
Rio de Contas(BA),12989,391
Rio do Antônio(BA),15371,383
Rio do Pires(BA),11655,103
Rodelas(BA),9331,108
Ruy Barbosa(BA),30814,1549
Salinas da Margarida(BA),15667,1236
Salvador(BA),2872347,184339
Santa Brígida(BA),14213,637
Santa Bárbara(BA),20791,836
Santa Cruz Cabrália(BA),27778,1879
Santa Cruz da Vitória(BA),6315,481
Santa Inês(BA),10631,370
Santa Luzia(BA),12597,912
Santa Maria da Vitória(BA),39845,1408
Santa Rita de Cássia(BA),28338,1630
Santa Teresinha(BA),10405,333
Santaluz(BA),37348,2029
Santana(BA),26614,196
Santanópolis(BA),8943,456
Santo Amaro(BA),60069,2111
Santo Antônio de Jesus(BA),101512,9064
Santo Estêvão(BA),52850,2322
Sapeaçu(BA),17398,1272
Saubara(BA),12043,385
Saúde(BA),12913,361
Seabra(BA),44091,3698
Sebastião Laranjeiras(BA),11434,304
Senhor do Bonfim(BA),79015,3677
Sento Sé(BA),40684,777
Serra Dourada(BA),17386,401
Serra Preta(BA),14878,641
Serra do Ramalho(BA),31472,387
Serrinha(BA),80861,5749
Serrolândia(BA),13397,813
Simões Filho(BA),134377,6420
Sobradinho(BA),23191,1089
Souto Soares(BA),16979,878
Sátiro Dias(BA),17273,388
São Desidério(BA),33742,1549
São Domingos(BA),9058,787
São Felipe(BA),21074,2143
São Francisco do Conde(BA),39802,2504
São Félix(BA),14740,806
São Félix do Coribe(BA),15391,613
São Gabriel(BA),18793,1230
São Gonçalo dos Campos(BA),37550,1761
São José da Vitória(BA),5657,653
São José do Jacuípe(BA),10462,342
São Miguel das Matas(BA),11675,552
São Sebastião do Passé(BA),44300,2930
Sítio do Mato(BA),13012,139
Sítio do Quinto(BA),9986,279
Tabocas do Brejo Velho(BA),12518,181
Tanhaçu(BA),20403,1057
Tanque Novo(BA),17366,512
Tanquinho(BA),7918,661
Taperoá(BA),21074,1016
Tapiramutá(BA),17010,418
Teixeira de Freitas(BA),160487,12838
Teodoro Sampaio(BA),7425,237
Teofilândia(BA),22518,839
Teolândia(BA),14943,852
Terra Nova(BA),13033,547
Tremedal(BA),16394,353
Tucano(BA),50687,1973
Uauá(BA),24240,1969
Ubaitaba(BA),19056,921
Ubatã(BA),27035,1585
Ubaíra(BA),19895,484
Uibaí(BA),13887,582
Umburanas(BA),19222,619
Una(BA),19002,727
Urandi(BA),16658,737
Uruçuca(BA),20519,1600
Utinga(BA),19178,843
Valente(BA),28473,2054
Valença(BA),96562,5836
Varzedo(BA),8838,466
Vera Cruz(BA),43223,958
Vereda(BA),6205,393
Vitória da Conquista(BA),338480,26135
Várzea Nova(BA),12697,574
Várzea da Roça(BA),14104,893
Várzea do Poço(BA),9170,422
Wagner(BA),9345,388
Wanderley(BA),12238,450
Wenceslau Guimarães(BA),21101,1412
Xique-Xique(BA),46483,1808
Água Fria(BA),16970,147
Érico Cardoso(BA),10610,224
Alcinópolis(MS),5343,158
Amambai(MS),39396,2056
Anastácio(MS),25135,1637
Anaurilândia(MS),9035,273
Angélica(MS),10780,599
Antônio João(MS),8956,277
Aparecida do Taboado(MS),25745,2197
Aquidauana(MS),47871,3905
Aral Moreira(MS),12149,337
Bandeirantes(MS),6788,427
Bataguassu(MS),23024,2006
Batayporã(MS),11329,606
Bela Vista(MS),24629,685
Bodoquena(MS),7875,257
Bonito(MS),21976,2087
Brasilândia(MS),11872,660
Caarapó(MS),30174,2509
Camapuã(MS),13711,558
Campo Grande(MS),895982,92333
Caracol(MS),6116,299
Cassilândia(MS),21939,2231
Chapadão do Sul(MS),25218,3029
Corguinho(MS),5947,194
Coronel Sapucaia(MS),15253,676
Corumbá(MS),111435,11679
Costa Rica(MS),20823,2107
Coxim(MS),33543,2260
Deodápolis(MS),12924,937
Dois Irmãos do Buriti(MS),11385,883
Douradina(MS),5924,410
Dourados(MS),222949,26475
Eldorado(MS),12353,1008
Figueirão(MS),3051,94
Fátima do Sul(MS),19189,1773
Glória de Dourados(MS),9965,765
Guia Lopes da Laguna(MS),9895,639
Iguatemi(MS),16078,760
Inocência(MS),7610,642
Itaporã(MS),24839,1440
Itaquiraí(MS),21142,1319
Ivinhema(MS),23187,2049
Japorã(MS),9110,119
Jaraguari(MS),7187,182
Jardim(MS),26097,970
Jateí(MS),4027,351
Juti(MS),6712,434
Ladário(MS),23331,2051
Laguna Carapã(MS),7341,370
Maracaju(MS),47083,3727
Miranda(MS),28013,2059
Mundo Novo(MS),18366,1371
Naviraí(MS),54878,6598
Nioaque(MS),13930,747
Nova Alvorada do Sul(MS),21882,1437
Nova Andradina(MS),54374,2090
Novo Horizonte do Sul(MS),3814,280
Paranaíba(MS),42148,2840
Paranhos(MS),14228,386
Paraíso das Águas(MS),5555,260
Pedro Gomes(MS),7674,425
Ponta Porã(MS),92526,5652
Porto Murtinho(MS),17131,711
Ribas do Rio Pardo(MS),24615,1168
Rio Brilhante(MS),37514,2840
Rio Negro(MS),4831,333
Rio Verde de Mato Grosso(MS),19746,1343
Rochedo(MS),5499,309
Santa Rita do Pardo(MS),7851,368
Selvíria(MS),6529,209
Sete Quedas(MS),10791,496
Sidrolândia(MS),57665,4445
Sonora(MS),19274,1040
São Gabriel do Oeste(MS),26771,2504
Tacuru(MS),11552,648
Taquarussu(MS),3588,199
Terenos(MS),21806,890
Três Lagoas(MS),121388,12787
Vicentina(MS),6102,523
Água Clara(MS),15522,1520
Afonso Cunha(MA),6524,158
Alcântara(MA),22097,252
Aldeias Altas(MA),26532,975
Altamira do Maranhão(MA),8128,279
Alto Alegre do Maranhão(MA),27053,796
Alto Alegre do Pindaré(MA),31919,1732
Alto Parnaíba(MA),11190,674
Amapá do Maranhão(MA),6962,116
Amarante do Maranhão(MA),41435,1421
Anajatuba(MA),26803,743
Anapurus(MA),15732,828
Apicum-Açu(MA),17239,388
Araguanã(MA),15426,701
Araioses(MA),46440,618
Arame(MA),32701,1008
Arari(MA),29848,484
Axixá(MA),12130,189
Açailândia(MA),112445,4600
Bacabal(MA),104949,4228
Bacabeira(MA),17055,315
Bacuri(MA),18582,429
Bacurituba(MA),5644,112
Balsas(MA),94887,8176
Barra do Corda(MA),88212,4938
Barreirinhas(MA),62528,1675
Barão de Grajaú(MA),18820,286
Bela Vista do Maranhão(MA),11209,283
Belágua(MA),7469,191
Benedito Leite(MA),5632,285
Bequimão(MA),21280,275
Bernardo do Mearim(MA),6043,214
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,1130
Bom Jesus das Selvas(MA),34028,2421
Bom Lugar(MA),16294,397
Brejo(MA),36397,799
Brejo de Areia(MA),9188,281
Buriti(MA),28678,751
Buriti Bravo(MA),23884,1166
Buriticupu(MA),72358,2887
Buritirana(MA),15430,282
Cachoeira Grande(MA),9431,211
Cajapió(MA),11177,69
Cajari(MA),19379,150
Campestre do Maranhão(MA),14374,867
Cantanhede(MA),21995,607
Capinzal do Norte(MA),10934,607
Carolina(MA),24322,585
Carutapera(MA),23807,687
Caxias(MA),164880,7848
Cedral(MA),10675,187
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,815
Centro do Guilherme(MA),13458,399
Chapadinha(MA),79675,3276
Cidelândia(MA),14697,483
Codó(MA),122859,2403
Coelho Neto(MA),49435,1594
Colinas(MA),41178,2707
Conceição do Lago-Açu(MA),16237,183
Coroatá(MA),65296,2623
Cururupu(MA),32695,1200
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,425
Dom Pedro(MA),23350,885
Duque Bacelar(MA),11349,665
Esperantinópolis(MA),17241,766
Estreito(MA),41946,3235
Feira Nova do Maranhão(MA),8504,1340
Fernando Falcão(MA),10360,836
Formosa da Serra Negra(MA),19089,1095
Fortaleza dos Nogueiras(MA),12631,935
Fortuna(MA),15552,1241
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,851
Governador Archer(MA),10840,339
Governador Edison Lobão(MA),18296,587
Governador Eugênio Barros(MA),16828,571
Governador Luiz Rocha(MA),7807,208
Governador Newton Bello(MA),10180,671
Governador Nunes Freire(MA),25577,741
Grajaú(MA),69527,4004
Graça Aranha(MA),6262,124
Guimarães(MA),12030,321
Humberto de Campos(MA),28717,1365
Icatu(MA),27113,223
Igarapé Grande(MA),11320,1414
Igarapé do Meio(MA),14177,489
Imperatriz(MA),258682,14241
Itaipava do Grajaú(MA),16057,633
Itapecuru Mirim(MA),68203,1910
Itinga do Maranhão(MA),26000,710
Jatobá(MA),10153,91
Jenipapo dos Vieiras(MA),16515,1031
Joselândia(MA),16168,507
João Lisboa(MA),23632,556
Junco do Maranhão(MA),3432,285
Lago Verde(MA),16257,428
Lago da Pedra(MA),50266,1284
Lago do Junco(MA),10840,234
Lago dos Rodrigues(MA),8873,2165
Lagoa Grande do Maranhão(MA),11394,557
Lagoa do Mato(MA),11250,539
Lajeado Novo(MA),7550,356
Lima Campos(MA),11893,934
Loreto(MA),12157,527
Luís Domingues(MA),6951,433
Magalhães de Almeida(MA),19826,469
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,224
Maranhãozinho(MA),16265,545
Mata Roma(MA),16829,350
Matinha(MA),23370,349
Matões(MA),33782,872
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,891
Miranda do Norte(MA),28381,737
Mirinzal(MA),14962,247
Montes Altos(MA),9160,707
Monção(MA),33434,1458
Morros(MA),19433,224
Nina Rodrigues(MA),14454,373
Nova Colinas(MA),5384,313
Nova Iorque(MA),4683,87
Nova Olinda do Maranhão(MA),20928,450
Olho d'Água das Cunhãs(MA),19505,687
Olinda Nova do Maranhão(MA),14701,455
Palmeirândia(MA),19722,53
Paraibano(MA),21386,779
Parnarama(MA),34907,941
Passagem Franca(MA),19019,1244
Pastos Bons(MA),19472,687
Paulino Neves(MA),16035,186
Paulo Ramos(MA),21040,959
Paço do Lumiar(MA),122197,791
Pedreiras(MA),39229,2833
Pedro do Rosário(MA),25144,92
Penalva(MA),38470,464
Peri Mirim(MA),14318,226
Peritoró(MA),23196,505
Pindaré-Mirim(MA),32941,977
Pinheiro(MA),83387,2687
Pio XII(MA),21485,1336
Pirapemas(MA),18625,405
Porto Franco(MA),23885,1502
Porto Rico do Maranhão(MA),5975,222
Poção de Pedras(MA),17873,1464
Presidente Dutra(MA),47804,1575
Presidente Juscelino(MA),12734,47
Presidente Médici(MA),7015,326
Presidente Sarney(MA),18918,196
Presidente Vargas(MA),11193,161
Primeira Cruz(MA),15315,82
Raposa(MA),30761,861
Riachão(MA),20195,1558
Ribamar Fiquene(MA),7791,337
Rosário(MA),42740,454
Sambaíba(MA),5671,330
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1798
Santa Inês(MA),89044,6485
Santa Luzia(MA),72667,4310
Santa Luzia do Paruá(MA),25254,767
Santa Quitéria do Maranhão(MA),25642,194
Santa Rita(MA),37855,497
Santana do Maranhão(MA),13386,639
Santo Amaro do Maranhão(MA),15846,184
Santo Antônio dos Lopes(MA),14528,1137
Satubinha(MA),13914,277
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,283
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,196
Sucupira do Riachão(MA),5660,198
São Benedito do Rio Preto(MA),18663,1230
São Bento(MA),45211,719
São Bernardo(MA),28507,937
São Domingos do Azeitão(MA),7392,194
São Domingos do Maranhão(MA),34376,1839
São Francisco do Brejão(MA),11798,464
São Francisco do Maranhão(MA),12210,388
São Félix de Balsas(MA),4585,229
São José de Ribamar(MA),177687,1962
São José dos Basílios(MA),7641,534
São João Batista(MA),20665,163
São João do Carú(MA),15808,470
São João do Paraíso(MA),11177,229
São João do Soter(MA),18543,811
São João dos Patos(MA),25929,1804
São Luís(MA),1101884,36270
São Luís Gonzaga do Maranhão(MA),18856,1110
São Mateus do Maranhão(MA),41529,1734
São Pedro da Água Branca(MA),12690,521
São Pedro dos Crentes(MA),4668,325
São Raimundo das Mangabeiras(MA),18868,1883
São Raimundo do Doca Bezerra(MA),5237,94
São Roberto(MA),6719,295
São Vicente Ferrer(MA),22247,218
Sítio Novo(MA),18081,1658
Tasso Fragoso(MA),8521,765
Timbiras(MA),29124,499
Timon(MA),169107,5866
Trizidela do Vale(MA),21998,956
Tufilândia(MA),5840,214
Tuntum(MA),41832,1708
Turiaçu(MA),35604,257
Turilândia(MA),25619,563
Tutóia(MA),58860,1156
Urbano Santos(MA),33122,1716
Vargem Grande(MA),56510,977
Viana(MA),52441,315
Vila Nova dos Martírios(MA),13392,495
Vitorino Freire(MA),31523,2022
Vitória do Mearim(MA),32764,1158
Zé Doca(MA),51714,4837
Água Doce do Maranhão(MA),12571,673
Acorizal(MT),5399,440
Alta Floresta(MT),51782,6542
Alto Araguaia(MT),19044,967
Alto Boa Vista(MT),6822,495
Alto Garças(MT),12030,529
Alto Paraguai(MT),11356,663
Alto Taquari(MT),10847,1269
Apiacás(MT),10133,1002
Araguaiana(MT),3100,137
Araguainha(MT),935,21
Araputanga(MT),16822,1448
Arenápolis(MT),9607,1169
Aripuanã(MT),22354,1996
Barra do Bugres(MT),34966,2143
Barra do Garças(MT),61012,6009
Barão de Melgaço(MT),8564,269
Bom Jesus do Araguaia(MT),6580,751
Brasnorte(MT),19695,1617
Campinápolis(MT),15980,843
Campo Novo do Parecis(MT),35360,5095
Campo Verde(MT),44041,4719
Campos de Júlio(MT),6891,871
Canabrava do Norte(MT),4743,222
Canarana(MT),21579,2075
Carlinda(MT),10305,1239
Castanheira(MT),8729,431
Chapada dos Guimarães(MT),19752,1343
Cláudia(MT),12149,1166
Cocalinho(MT),5700,377
Colniza(MT),38582,842
Colíder(MT),33438,4193
Comodoro(MT),20763,1179
Confresa(MT),30933,2276
Conquista D'Oeste(MT),4038,332
Cotriguaçu(MT),19750,725
Cuiabá(MT),612547,73622
Curvelândia(MT),5219,217
Cáceres(MT),94376,7427
Denise(MT),9462,396
Diamantino(MT),22041,2020
Dom Aquino(MT),8178,447
Feliz Natal(MT),14192,1100
Figueirópolis D'Oeste(MT),3494,248
Gaúcha do Norte(MT),7648,608
General Carneiro(MT),5540,495
Glória D'Oeste(MT),3026,194
Guarantã do Norte(MT),35816,3005
Guiratinga(MT),15141,237
Indiavaí(MT),2752,196
Ipiranga do Norte(MT),7667,959
Itanhangá(MT),6737,202
Itaúba(MT),3802,708
Itiquira(MT),13345,270
Jaciara(MT),27776,2684
Jangada(MT),8409,468
Jauru(MT),8793,575
Juara(MT),34974,3264
Juruena(MT),15865,1137
Juscimeira(MT),11221,996
Juína(MT),40997,2521
Lambari D'Oeste(MT),6121,506
Lucas do Rio Verde(MT),65534,11084
Luciara(MT),2077,108
Marcelândia(MT),10499,1082
Matupá(MT),16566,1781
Mirassol d'Oeste(MT),27739,2742
Nobres(MT),15336,1209
Nortelândia(MT),5989,565
Nossa Senhora do Livramento(MT),13216,924
Nova Bandeirantes(MT),15288,484
Nova Brasilândia(MT),3829,279
Nova Canaã do Norte(MT),12787,949
Nova Guarita(MT),4519,579
Nova Lacerda(MT),6640,727
Nova Marilândia(MT),3278,230
Nova Maringá(MT),8641,511
Nova Monte Verde(MT),9178,1043
Nova Mutum(MT),45378,6216
Nova Nazaré(MT),3849,197
Nova Olímpia(MT),20301,985
Nova Santa Helena(MT),3718,467
Nova Ubiratã(MT),11982,474
Nova Xavantina(MT),21374,2264
Novo Horizonte do Norte(MT),4004,313
Novo Mundo(MT),9178,551
Novo Santo Antônio(MT),2640,205
Novo São Joaquim(MT),5074,324
Paranatinga(MT),22563,2587
Paranaíta(MT),11225,2182
Pedra Preta(MT),17626,1514
Peixoto de Azevedo(MT),34976,3215
Planalto da Serra(MT),2662,149
Poconé(MT),32843,2251
Pontal do Araguaia(MT),6711,634
Ponte Branca(MT),1576,93
Pontes e Lacerda(MT),45436,4675
Porto Alegre do Norte(MT),12517,467
Porto Esperidião(MT),12017,915
Porto Estrela(MT),2963,253
Porto dos Gaúchos(MT),5410,519
Poxoréu(MT),16219,1135
Primavera do Leste(MT),62019,9834
Querência(MT),17479,2193
Reserva do Cabaçal(MT),2732,183
Ribeirão Cascalheira(MT),10206,919
Ribeirãozinho(MT),2405,135
Rio Branco(MT),5156,484
Rondolândia(MT),4001,232
Rondonópolis(MT),232491,25746
Rosário Oeste(MT),17151,967
Salto do Céu(MT),3365,218
Santa Carmem(MT),4525,605
Santa Cruz do Xingu(MT),2564,220
Santa Rita do Trivelato(MT),3429,131
Santa Terezinha(MT),8371,207
Santo Afonso(MT),3146,206
Santo Antônio do Leste(MT),5174,187
Santo Antônio do Leverger(MT),16628,836
Sapezal(MT),25881,3094
Serra Nova Dourada(MT),1650,147
Sinop(MT),142996,18264
Sorriso(MT),90313,12366
São Félix do Araguaia(MT),11708,1164
São José do Povo(MT),4063,137
São José do Rio Claro(MT),20664,1495
São José do Xingu(MT),5595,155
São José dos Quatro Marcos(MT),18906,1934
São Pedro da Cipa(MT),4727,414
Tabaporã(MT),9489,1132
Tangará da Serra(MT),103750,11488
Tapurah(MT),13705,1809
Terra Nova do Norte(MT),9667,868
Tesouro(MT),3805,190
Torixoréu(MT),3609,326
União do Sul(MT),3525,317
Vale de São Domingos(MT),3127,249
Vera(MT),11309,945
Vila Bela da Santíssima Trindade(MT),16128,2372
Vila Rica(MT),26037,1053
Várzea Grande(MT),284971,22782
Água Boa(MT),25721,1937
Abaetetuba(PA),157698,6524
Abel Figueiredo(PA),7434,790
Acará(PA),55591,1076
Afuá(PA),39218,2837
Alenquer(PA),56789,2438
Almeirim(PA),34109,3263
Altamira(PA),114594,11786
Anajás(PA),29277,1286
Ananindeua(PA),530598,18254
Anapu(PA),27890,1269
Augusto Corrêa(PA),45998,1845
Aurora do Pará(PA),31338,1077
Aveiro(PA),16388,566
Bagre(PA),30673,805
Baião(PA),47446,637
Bannach(PA),3286,527
Barcarena(PA),124680,8939
Belterra(PA),17732,1154
Belém(PA),1492745,93189
Benevides(PA),62737,3467
Bom Jesus do Tocantins(PA),16981,668
Bonito(PA),16286,345
Bragança(PA),127686,3339
Brasil Novo(PA),15086,1323
Brejo Grande do Araguaia(PA),7380,746
Breu Branco(PA),66046,559
Breves(PA),102701,3710
Bujaru(PA),29132,1234
Cachoeira do Arari(PA),23767,353
Cachoeira do Piriá(PA),33900,682
Cametá(PA),137890,6716
Canaã dos Carajás(PA),37085,7382
Capanema(PA),69027,2345
Capitão Poço(PA),54303,1669
Castanhal(PA),200793,7101
Chaves(PA),23717,503
Colares(PA),12085,396
Conceição do Araguaia(PA),47864,2788
Concórdia do Pará(PA),33318,2121
Cumaru do Norte(PA),13473,667
Curionópolis(PA),17929,2096
Curralinho(PA),34448,552
Curuá(PA),14393,1609
Curuçá(PA),40066,2145
Dom Eliseu(PA),59719,1606
Eldorado do Carajás(PA),33808,365
Faro(PA),7194,989
Floresta do Araguaia(PA),20304,606
Garrafão do Norte(PA),26066,1254
Goianésia do Pará(PA),40475,776
Gurupá(PA),33376,1952
Igarapé-Açu(PA),38807,1883
Igarapé-Miri(PA),62698,2598
Inhangapi(PA),11711,281
Ipixuna do Pará(PA),64053,1690
Irituia(PA),32550,1141
Itaituba(PA),101247,9030
Itupiranga(PA),53269,1145
Jacareacanga(PA),8239,2126
Jacundá(PA),59155,1237
Juruti(PA),57943,3660
Limoeiro do Ajuru(PA),28935,1366
Magalhães Barata(PA),8548,259
Marabá(PA),279349,14440
Maracanã(PA),29473,734
Marapanim(PA),28336,830
Marituba(PA),131521,2492
Medicilândia(PA),31597,2512
Melgaço(PA),27654,509
Mocajuba(PA),31136,2705
Moju(PA),82094,1636
Mojuí dos Campos(PA),16084,1207
Monte Alegre(PA),58032,4332
Muaná(PA),40349,596
Mãe do Rio(PA),30077,981
Nova Esperança do Piriá(PA),21368,1223
Nova Ipixuna(PA),16678,847
Nova Timboteua(PA),15363,846
Novo Progresso(PA),25762,2113
Novo Repartimento(PA),75919,904
Oeiras do Pará(PA),32512,1249
Oriximiná(PA),73096,7201
Ourilândia do Norte(PA),32832,4033
Ourém(PA),17842,374
Pacajá(PA),47706,1792
Palestina do Pará(PA),7589,512
Paragominas(PA),113145,6514
Parauapebas(PA),208273,40254
Pau D'Arco(PA),5483,556
Peixe-Boi(PA),8077,290
Piçarra(PA),12981,550
Placas(PA),30982,1298
Ponta de Pedras(PA),31082,2406
Portel(PA),62043,2465
Porto de Moz(PA),41135,1248
Prainha(PA),29866,1573
Primavera(PA),10825,448
Quatipuru(PA),13608,428
Redenção(PA),84787,10309
Rio Maria(PA),18193,1804
Rondon do Pará(PA),52357,1078
Rurópolis(PA),50510,3420
Salinópolis(PA),40675,1006
Salvaterra(PA),23752,855
Santa Bárbara do Pará(PA),21079,839
Santa Cruz do Arari(PA),10128,173
Santa Izabel do Pará(PA),70801,1730
Santa Luzia do Pará(PA),19848,1139
Santa Maria das Barreiras(PA),21449,628
Santa Maria do Pará(PA),24861,1279
Santana do Araguaia(PA),72817,2468
Santarém(PA),304589,16772
Santarém Novo(PA),6709,333
Santo Antônio do Tauá(PA),31482,1565
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,680
Soure(PA),25374,516
São Caetano de Odivelas(PA),18050,1035
São Domingos do Araguaia(PA),25557,1817
São Domingos do Capim(PA),31989,556
São Francisco do Pará(PA),15882,667
São Félix do Xingu(PA),128481,3898
São Geraldo do Araguaia(PA),24847,807
São João da Ponta(PA),6139,67
São João de Pirabas(PA),23045,300
São João do Araguaia(PA),13996,56
São Miguel do Guamá(PA),58986,2733
São Sebastião da Boa Vista(PA),26640,522
Tailândia(PA),106339,4422
Terra Alta(PA),11720,550
Terra Santa(PA),18769,1273
Tomé-Açu(PA),63447,1476
Tracuateua(PA),30959,642
Trairão(PA),18989,1034
Tucumã(PA),39602,4405
Tucuruí(PA),113659,4911
Ulianópolis(PA),59210,2357
Uruará(PA),45476,1692
Vigia(PA),53686,2307
Viseu(PA),61403,1411
Vitória do Xingu(PA),15134,1642
Xinguara(PA),44751,3824
Água Azul do Norte(PA),27430,1052
Óbidos(PA),52137,5522
Abreu e Lima(PE),99990,2181
Afogados da Ingazeira(PE),37259,3313
Afrânio(PE),19635,662
Agrestina(PE),24885,1131
Alagoinha(PE),14636,492
Aliança(PE),38386,492
Altinho(PE),22972,870
Amaraji(PE),22829,428
Angelim(PE),11150,125
Araripina(PE),84418,5365
Araçoiaba(PE),20524,350
Arcoverde(PE),74338,4632
Barra de Guabiraba(PE),14385,339
Barreiros(PE),42659,643
Belo Jardim(PE),76439,2461
Belém de Maria(PE),12073,172
Belém do São Francisco(PE),20729,524
Betânia(PE),12719,284
Bezerros(PE),60798,3049
Bodocó(PE),38146,1512
Bom Conselho(PE),48554,1229
Bom Jardim(PE),39184,1009
Bonito(PE),38134,585
Brejinho(PE),7487,508
Brejo da Madre de Deus(PE),50742,1635
