#city,population,cases
Irecê(BA),72967,6334
Itabela(BA),30584,1269
Itaberaba(BA),64489,5075
Itabuna(BA),213223,27131
Itacaré(BA),28296,1038
Itaeté(BA),16056,248
Itagi(BA),12351,681
Itagibá(BA),14579,917
Itagimirim(BA),6869,457
Itaguaçu da Bahia(BA),14429,274
Itaju do Colônia(BA),6682,350
Itajuípe(BA),20491,2069
Itamaraju(BA),64486,4544
Itamari(BA),8035,376
Itambé(BA),23049,1440
Itanagra(BA),6441,146
Itanhém(BA),19405,1106
Itaparica(BA),22228,711
Itapebi(BA),10259,390
Itapetinga(BA),76147,4287
Itapicuru(BA),35576,1086
Itapitanga(BA),10313,853
Itapé(BA),8761,656
Itaquara(BA),8319,420
Itarantim(BA),19747,591
Itatim(BA),14487,495
Itiruçu(BA),12576,524
Itiúba(BA),36089,1180
Itororó(BA),20382,2920
Ituaçu(BA),18962,926
Ituberá(BA),28602,1321
Iuiu(BA),10994,339
Jaborandi(BA),8385,485
Jacaraci(BA),14842,330
Jacobina(BA),80518,4982
Jaguaquara(BA),54423,4664
Jaguarari(BA),33570,1506
Jaguaripe(BA),18788,762
Jandaíra(BA),10709,462
Jequié(BA),155966,13370
Jeremoabo(BA),40463,1106
Jiquiriçá(BA),14537,466
Jitaúna(BA),11166,693
João Dourado(BA),25188,892
Juazeiro(BA),216707,11809
Jucuruçu(BA),9126,784
Jussara(BA),15284,415
Jussari(BA),5833,411
Jussiape(BA),6186,254
Lafaiete Coutinho(BA),3724,349
Lagoa Real(BA),15665,330
Laje(BA),23840,857
Lajedinho(BA),3783,224
Lajedo do Tabocal(BA),8562,298
Lajedão(BA),3955,288
Lamarão(BA),8307,168
Lapão(BA),27223,1284
Lauro de Freitas(BA),198440,15588
Lençóis(BA),11409,693
Licínio de Almeida(BA),12388,210
Livramento de Nossa Senhora(BA),45732,1836
Luís Eduardo Magalhães(BA),87519,5895
Macajuba(BA),11348,322
Macarani(BA),18755,821
Macaúbas(BA),49826,1557
Macururé(BA),7824,168
Madre de Deus(BA),21093,2072
Maetinga(BA),3161,169
Maiquinique(BA),10112,685
Mairi(BA),18676,891
Malhada(BA),16845,278
Malhada de Pedras(BA),8393,221
Manoel Vitorino(BA),13240,678
Mansidão(BA),13643,133
Maracás(BA),20834,2224
Maragogipe(BA),44677,1614
Maraú(BA),20570,1253
Marcionílio Souza(BA),10406,339
Mascote(BA),13822,663
Mata de São João(BA),46583,3177
Matina(BA),12201,150
Medeiros Neto(BA),22688,1633
Miguel Calmon(BA),26023,1477
Milagres(BA),10950,315
Mirangaba(BA),18338,421
Mirante(BA),8641,316
Monte Santo(BA),49418,709
Morpará(BA),8519,148
Morro do Chapéu(BA),35413,1728
Mortugaba(BA),12042,407
Mucugê(BA),9062,277
Mucuri(BA),41748,2180
Mulungu do Morro(BA),10889,541
Mundo Novo(BA),26776,454
Muniz Ferreira(BA),7422,756
Muquém do São Francisco(BA),11348,316
Muritiba(BA),29399,1611
Mutuípe(BA),22221,1376
Nazaré(BA),28525,1684
Nilo Peçanha(BA),13997,512
Nordestina(BA),13130,458
Nova Canaã(BA),16462,436
Nova Fátima(BA),7812,425
Nova Ibiá(BA),6591,372
Nova Itarana(BA),8226,568
Nova Redenção(BA),9118,130
Nova Soure(BA),26947,515
Nova Viçosa(BA),43376,1511
Novo Horizonte(BA),12385,157
Novo Triunfo(BA),15440,335
Olindina(BA),28229,555
Oliveira dos Brejinhos(BA),21825,463
Ouriçangas(BA),8564,301
Ourolândia(BA),17451,1366
Palmas de Monte Alto(BA),21750,434
Palmeiras(BA),9019,147
Paramirim(BA),21607,193
Paratinga(BA),32000,693
Paripiranga(BA),28989,551
Pau Brasil(BA),9831,747
Paulo Afonso(BA),117782,4028
Pedro Alexandre(BA),16667,153
Pedrão(BA),7347,246
Piatã(BA),17123,1017
Pilão Arcado(BA),35048,576
Pindaí(BA),16260,518
Pindobaçu(BA),20150,1390
Pintadas(BA),10437,897
Piraí do Norte(BA),10023,682
Piripá(BA),10707,927
Piritiba(BA),24755,508
Planaltino(BA),9322,406
Planalto(BA),26265,1002
Pojuca(BA),39519,2275
Ponto Novo(BA),14914,544
Porto Seguro(BA),148686,6999
Potiraguá(BA),7224,453
Poções(BA),46871,2217
Prado(BA),28174,1186
Presidente Dutra(BA),15142,779
Presidente Jânio Quadros(BA),12338,578
Presidente Tancredo Neves(BA),27719,1460
Pé de Serra(BA),13578,1271
Queimadas(BA),25439,1034
Quijingue(BA),27580,278
Quixabeira(BA),8972,552
Rafael Jambeiro(BA),22621,574
Remanso(BA),41008,1231
Retirolândia(BA),14396,1185
Riacho de Santana(BA),35421,1110
Riachão das Neves(BA),22339,612
Riachão do Jacuípe(BA),33436,2787
Ribeira do Amparo(BA),14592,576
Ribeira do Pombal(BA),53807,2233
Ribeirão do Largo(BA),5812,284
Rio Real(BA),40732,1542
Rio de Contas(BA),12989,340
Rio do Antônio(BA),15371,324
Rio do Pires(BA),11655,93
Rodelas(BA),9331,78
Ruy Barbosa(BA),30814,1197
Salinas da Margarida(BA),15667,1200
Salvador(BA),2872347,173779
Santa Brígida(BA),14213,497
Santa Bárbara(BA),20791,791
Santa Cruz Cabrália(BA),27778,1783
Santa Cruz da Vitória(BA),6315,466
Santa Inês(BA),10631,336
Santa Luzia(BA),12597,867
Santa Maria da Vitória(BA),39845,1152
Santa Rita de Cássia(BA),28338,1551
Santa Teresinha(BA),10405,314
Santaluz(BA),37348,1828
Santana(BA),26614,162
Santanópolis(BA),8943,421
Santo Amaro(BA),60069,2005
Santo Antônio de Jesus(BA),101512,8480
Santo Estêvão(BA),52850,2172
Sapeaçu(BA),17398,1249
Saubara(BA),12043,323
Saúde(BA),12913,329
Seabra(BA),44091,3104
Sebastião Laranjeiras(BA),11434,257
Senhor do Bonfim(BA),79015,3404
Sento Sé(BA),40684,728
Serra Dourada(BA),17386,385
Serra Preta(BA),14878,579
Serra do Ramalho(BA),31472,344
Serrinha(BA),80861,5109
Serrolândia(BA),13397,757
Simões Filho(BA),134377,5658
Sobradinho(BA),23191,983
Souto Soares(BA),16979,849
Sátiro Dias(BA),17273,333
São Desidério(BA),33742,1327
São Domingos(BA),9058,719
São Felipe(BA),21074,2023
São Francisco do Conde(BA),39802,2291
São Félix(BA),14740,776
São Félix do Coribe(BA),15391,552
São Gabriel(BA),18793,1000
São Gonçalo dos Campos(BA),37550,1571
São José da Vitória(BA),5657,598
São José do Jacuípe(BA),10462,313
São Miguel das Matas(BA),11675,528
São Sebastião do Passé(BA),44300,2691
Sítio do Mato(BA),13012,92
Sítio do Quinto(BA),9986,263
Tabocas do Brejo Velho(BA),12518,170
Tanhaçu(BA),20403,910
Tanque Novo(BA),17366,315
Tanquinho(BA),7918,607
Taperoá(BA),21074,997
Tapiramutá(BA),17010,410
Teixeira de Freitas(BA),160487,12171
Teodoro Sampaio(BA),7425,218
Teofilândia(BA),22518,818
Teolândia(BA),14943,813
Terra Nova(BA),13033,506
Tremedal(BA),16394,312
Tucano(BA),50687,1820
Uauá(BA),24240,1814
Ubaitaba(BA),19056,896
Ubatã(BA),27035,1539
Ubaíra(BA),19895,433
Uibaí(BA),13887,309
Umburanas(BA),19222,577
Una(BA),19002,666
Urandi(BA),16658,713
Uruçuca(BA),20519,1436
Utinga(BA),19178,674
Valente(BA),28473,1794
Valença(BA),96562,5645
Varzedo(BA),8838,442
Vera Cruz(BA),43223,856
Vereda(BA),6205,358
Vitória da Conquista(BA),338480,23834
Várzea Nova(BA),12697,542
Várzea da Roça(BA),14104,839
Várzea do Poço(BA),9170,379
Wagner(BA),9345,353
Wanderley(BA),12238,212
Wenceslau Guimarães(BA),21101,1369
Xique-Xique(BA),46483,1436
Água Fria(BA),16970,145
Érico Cardoso(BA),10610,198
Alcinópolis(MS),5343,102
Amambai(MS),39396,1930
Anastácio(MS),25135,1552
Anaurilândia(MS),9035,234
Angélica(MS),10780,543
Antônio João(MS),8956,237
Aparecida do Taboado(MS),25745,1894
Aquidauana(MS),47871,3703
Aral Moreira(MS),12149,327
Bandeirantes(MS),6788,404
Bataguassu(MS),23024,1851
Batayporã(MS),11329,562
Bela Vista(MS),24629,548
Bodoquena(MS),7875,171
Bonito(MS),21976,1855
Brasilândia(MS),11872,417
Caarapó(MS),30174,2364
Camapuã(MS),13711,481
Campo Grande(MS),895982,85996
Caracol(MS),6116,290
Cassilândia(MS),21939,2023
Chapadão do Sul(MS),25218,2765
Corguinho(MS),5947,170
Coronel Sapucaia(MS),15253,642
Corumbá(MS),111435,10975
Costa Rica(MS),20823,1734
Coxim(MS),33543,2037
Deodápolis(MS),12924,802
Dois Irmãos do Buriti(MS),11385,825
Douradina(MS),5924,367
Dourados(MS),222949,24250
Eldorado(MS),12353,907
Figueirão(MS),3051,83
Fátima do Sul(MS),19189,1625
Glória de Dourados(MS),9965,659
Guia Lopes da Laguna(MS),9895,550
Iguatemi(MS),16078,733
Inocência(MS),7610,478
Itaporã(MS),24839,1333
Itaquiraí(MS),21142,1107
Ivinhema(MS),23187,1805
Japorã(MS),9110,109
Jaraguari(MS),7187,158
Jardim(MS),26097,822
Jateí(MS),4027,313
Juti(MS),6712,411
Ladário(MS),23331,1943
Laguna Carapã(MS),7341,307
Maracaju(MS),47083,3404
Miranda(MS),28013,1916
Mundo Novo(MS),18366,1325
Naviraí(MS),54878,5678
Nioaque(MS),13930,701
Nova Alvorada do Sul(MS),21882,1283
Nova Andradina(MS),54374,1870
Novo Horizonte do Sul(MS),3814,254
Paranaíba(MS),42148,2271
Paranhos(MS),14228,369
Paraíso das Águas(MS),5555,247
Pedro Gomes(MS),7674,403
Ponta Porã(MS),92526,5305
Porto Murtinho(MS),17131,633
Ribas do Rio Pardo(MS),24615,909
Rio Brilhante(MS),37514,2574
Rio Negro(MS),4831,304
Rio Verde de Mato Grosso(MS),19746,1178
Rochedo(MS),5499,284
Santa Rita do Pardo(MS),7851,296
Selvíria(MS),6529,199
Sete Quedas(MS),10791,409
Sidrolândia(MS),57665,4001
Sonora(MS),19274,921
São Gabriel do Oeste(MS),26771,2258
Tacuru(MS),11552,630
Taquarussu(MS),3588,174
Terenos(MS),21806,752
Três Lagoas(MS),121388,9959
Vicentina(MS),6102,446
Água Clara(MS),15522,1110
Afonso Cunha(MA),6524,155
Alcântara(MA),22097,208
Aldeias Altas(MA),26532,973
Altamira do Maranhão(MA),8128,279
Alto Alegre do Maranhão(MA),27053,661
Alto Alegre do Pindaré(MA),31919,1708
Alto Parnaíba(MA),11190,650
Amapá do Maranhão(MA),6962,77
Amarante do Maranhão(MA),41435,1272
Anajatuba(MA),26803,651
Anapurus(MA),15732,827
Apicum-Açu(MA),17239,317
Araguanã(MA),15426,654
Araioses(MA),46440,600
Arame(MA),32701,979
Arari(MA),29848,382
Axixá(MA),12130,184
Açailândia(MA),112445,4356
Bacabal(MA),104949,4058
Bacabeira(MA),17055,263
Bacuri(MA),18582,429
Bacurituba(MA),5644,111
Balsas(MA),94887,7898
Barra do Corda(MA),88212,4721
Barreirinhas(MA),62528,1524
Barão de Grajaú(MA),18820,243
Bela Vista do Maranhão(MA),11209,179
Belágua(MA),7469,282
Benedito Leite(MA),5632,262
Bequimão(MA),21280,268
Bernardo do Mearim(MA),6043,205
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,1109
Bom Jesus das Selvas(MA),34028,2238
Bom Lugar(MA),16294,359
Brejo(MA),36397,760
Brejo de Areia(MA),9188,280
Buriti(MA),28678,742
Buriti Bravo(MA),23884,1088
Buriticupu(MA),72358,2771
Buritirana(MA),15430,280
Cachoeira Grande(MA),9431,203
Cajapió(MA),11177,67
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,813
Cantanhede(MA),21995,551
Capinzal do Norte(MA),10934,579
Carolina(MA),24322,524
Carutapera(MA),23807,575
Caxias(MA),164880,7075
Cedral(MA),10675,179
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,770
Centro do Guilherme(MA),13458,399
Chapadinha(MA),79675,3090
Cidelândia(MA),14697,474
Codó(MA),122859,2226
Coelho Neto(MA),49435,1591
Colinas(MA),41178,2653
Conceição do Lago-Açu(MA),16237,178
Coroatá(MA),65296,2621
Cururupu(MA),32695,1020
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,372
Dom Pedro(MA),23350,771
Duque Bacelar(MA),11349,640
Esperantinópolis(MA),17241,712
Estreito(MA),41946,3180
Feira Nova do Maranhão(MA),8504,1290
Fernando Falcão(MA),10360,832
Formosa da Serra Negra(MA),19089,1068
Fortaleza dos Nogueiras(MA),12631,873
Fortuna(MA),15552,1158
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,783
Governador Archer(MA),10840,313
Governador Edison Lobão(MA),18296,586
Governador Eugênio Barros(MA),16828,487
Governador Luiz Rocha(MA),7807,192
Governador Newton Bello(MA),10180,651
Governador Nunes Freire(MA),25577,741
Grajaú(MA),69527,3719
Graça Aranha(MA),6262,123
Guimarães(MA),12030,273
Humberto de Campos(MA),28717,1354
Icatu(MA),27113,218
Igarapé Grande(MA),11320,1398
Igarapé do Meio(MA),14177,447
Imperatriz(MA),258682,12998
Itaipava do Grajaú(MA),16057,604
Itapecuru Mirim(MA),68203,1582
Itinga do Maranhão(MA),26000,705
Jatobá(MA),10153,86
Jenipapo dos Vieiras(MA),16515,988
Joselândia(MA),16168,490
João Lisboa(MA),23632,453
Junco do Maranhão(MA),3432,277
Lago Verde(MA),16257,555
Lago da Pedra(MA),50266,1985
Lago do Junco(MA),10840,391
Lago dos Rodrigues(MA),8873,493
Lagoa Grande do Maranhão(MA),11394,224
Lagoa do Mato(MA),11250,958
Lajeado Novo(MA),7550,351
Lima Campos(MA),11893,908
Loreto(MA),12157,524
Luís Domingues(MA),6951,355
Magalhães de Almeida(MA),19826,462
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,213
Maranhãozinho(MA),16265,534
Mata Roma(MA),16829,350
Matinha(MA),23370,333
Matões(MA),33782,785
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,890
Miranda do Norte(MA),28381,639
Mirinzal(MA),14962,201
Montes Altos(MA),9160,636
Monção(MA),33434,1392
Morros(MA),19433,198
Nina Rodrigues(MA),14454,369
Nova Colinas(MA),5384,302
Nova Iorque(MA),4683,79
Nova Olinda do Maranhão(MA),20928,449
Olho d'Água das Cunhãs(MA),19505,607
Olinda Nova do Maranhão(MA),14701,401
Palmeirândia(MA),19722,44
Paraibano(MA),21386,694
Parnarama(MA),34907,877
Passagem Franca(MA),19019,1244
Pastos Bons(MA),19472,671
Paulino Neves(MA),16035,184
Paulo Ramos(MA),21040,920
Paço do Lumiar(MA),122197,762
Pedreiras(MA),39229,2375
Pedro do Rosário(MA),25144,92
Penalva(MA),38470,422
Peri Mirim(MA),14318,208
Peritoró(MA),23196,381
Pindaré-Mirim(MA),32941,875
Pinheiro(MA),83387,2656
Pio XII(MA),21485,1090
Pirapemas(MA),18625,349
Porto Franco(MA),23885,1375
Porto Rico do Maranhão(MA),5975,221
Poção de Pedras(MA),17873,1422
Presidente Dutra(MA),47804,1574
Presidente Juscelino(MA),12734,46
Presidente Médici(MA),7015,317
Presidente Sarney(MA),18918,187
Presidente Vargas(MA),11193,160
Primeira Cruz(MA),15315,58
Raposa(MA),30761,687
Riachão(MA),20195,1428
Ribamar Fiquene(MA),7791,321
Rosário(MA),42740,411
Sambaíba(MA),5671,322
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1796
Santa Inês(MA),89044,5841
Santa Luzia(MA),72667,3984
Santa Luzia do Paruá(MA),25254,728
Santa Quitéria do Maranhão(MA),25642,491
Santa Rita(MA),37855,549
Santana do Maranhão(MA),13386,186
Santo Amaro do Maranhão(MA),15846,165
Santo Antônio dos Lopes(MA),14528,1068
Satubinha(MA),13914,249
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,267
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,173
Sucupira do Riachão(MA),5660,196
São Benedito do Rio Preto(MA),18663,1147
São Bento(MA),45211,716
São Bernardo(MA),28507,926
São Domingos do Azeitão(MA),7392,177
São Domingos do Maranhão(MA),34376,1753
São Francisco do Brejão(MA),11798,446
São Francisco do Maranhão(MA),12210,386
São Félix de Balsas(MA),4585,228
São José de Ribamar(MA),177687,1861
São José dos Basílios(MA),7641,517
São João Batista(MA),20665,159
São João do Carú(MA),15808,436
São João do Paraíso(MA),11177,225
São João do Soter(MA),18543,780
São João dos Patos(MA),25929,1766
São Luís(MA),1101884,33989
São Luís Gonzaga do Maranhão(MA),18856,1077
São Mateus do Maranhão(MA),41529,1488
São Pedro da Água Branca(MA),12690,518
São Pedro dos Crentes(MA),4668,309
São Raimundo das Mangabeiras(MA),18868,1830
São Raimundo do Doca Bezerra(MA),5237,94
São Roberto(MA),6719,289
São Vicente Ferrer(MA),22247,218
Sítio Novo(MA),18081,1593
Tasso Fragoso(MA),8521,647
Timbiras(MA),29124,499
Timon(MA),169107,5702
Trizidela do Vale(MA),21998,816
Tufilândia(MA),5840,214
Tuntum(MA),41832,1606
Turiaçu(MA),35604,256
Turilândia(MA),25619,387
Tutóia(MA),58860,1126
Urbano Santos(MA),33122,1715
Vargem Grande(MA),56510,872
Viana(MA),52441,307
Vila Nova dos Martírios(MA),13392,423
Vitorino Freire(MA),31523,1942
Vitória do Mearim(MA),32764,1024
Zé Doca(MA),51714,4557
Água Doce do Maranhão(MA),12571,669
Acorizal(MT),5399,372
Alta Floresta(MT),51782,5936
Alto Araguaia(MT),19044,898
Alto Boa Vista(MT),6822,430
Alto Garças(MT),12030,448
Alto Paraguai(MT),11356,479
Alto Taquari(MT),10847,1020
Apiacás(MT),10133,857
Araguaiana(MT),3100,104
Araguainha(MT),935,16
Araputanga(MT),16822,1302
Arenápolis(MT),9607,1080
Aripuanã(MT),22354,1717
Barra do Bugres(MT),34966,1949
Barra do Garças(MT),61012,5535
Barão de Melgaço(MT),8564,185
Bom Jesus do Araguaia(MT),6580,540
Brasnorte(MT),19695,1322
Campinápolis(MT),15980,740
Campo Novo do Parecis(MT),35360,4604
Campo Verde(MT),44041,4341
Campos de Júlio(MT),6891,818
Canabrava do Norte(MT),4743,206
Canarana(MT),21579,1809
Carlinda(MT),10305,1202
Castanheira(MT),8729,387
Chapada dos Guimarães(MT),19752,1166
Cláudia(MT),12149,1034
Cocalinho(MT),5700,335
Colniza(MT),38582,766
Colíder(MT),33438,3856
Comodoro(MT),20763,1063
Confresa(MT),30933,2078
Conquista D'Oeste(MT),4038,303
Cotriguaçu(MT),19750,565
Cuiabá(MT),612547,66699
Curvelândia(MT),5219,209
Cáceres(MT),94376,6769
Denise(MT),9462,336
Diamantino(MT),22041,1674
Dom Aquino(MT),8178,372
Feliz Natal(MT),14192,720
Figueirópolis D'Oeste(MT),3494,206
Gaúcha do Norte(MT),7648,576
General Carneiro(MT),5540,473
Glória D'Oeste(MT),3026,153
Guarantã do Norte(MT),35816,2426
Guiratinga(MT),15141,230
Indiavaí(MT),2752,176
Ipiranga do Norte(MT),7667,882
Itanhangá(MT),6737,151
Itaúba(MT),3802,651
Itiquira(MT),13345,232
Jaciara(MT),27776,2522
Jangada(MT),8409,428
Jauru(MT),8793,370
Juara(MT),34974,2879
Juruena(MT),15865,1024
Juscimeira(MT),11221,331
Juína(MT),40997,2230
Lambari D'Oeste(MT),6121,408
Lucas do Rio Verde(MT),65534,10415
Luciara(MT),2077,94
Marcelândia(MT),10499,906
Matupá(MT),16566,1599
Mirassol d'Oeste(MT),27739,2309
Nobres(MT),15336,1021
Nortelândia(MT),5989,472
Nossa Senhora do Livramento(MT),13216,845
Nova Bandeirantes(MT),15288,459
Nova Brasilândia(MT),3829,211
Nova Canaã do Norte(MT),12787,856
Nova Guarita(MT),4519,521
Nova Lacerda(MT),6640,652
Nova Marilândia(MT),3278,212
Nova Maringá(MT),8641,437
Nova Monte Verde(MT),9178,788
Nova Mutum(MT),45378,5832
Nova Nazaré(MT),3849,167
Nova Olímpia(MT),20301,817
Nova Santa Helena(MT),3718,409
Nova Ubiratã(MT),11982,437
Nova Xavantina(MT),21374,2093
Novo Horizonte do Norte(MT),4004,256
Novo Mundo(MT),9178,448
Novo Santo Antônio(MT),2640,144
Novo São Joaquim(MT),5074,274
Paranatinga(MT),22563,2469
Paranaíta(MT),11225,1849
Pedra Preta(MT),17626,1245
Peixoto de Azevedo(MT),34976,2885
Planalto da Serra(MT),2662,130
Poconé(MT),32843,2001
Pontal do Araguaia(MT),6711,589
Ponte Branca(MT),1576,86
Pontes e Lacerda(MT),45436,4248
Porto Alegre do Norte(MT),12517,388
Porto Esperidião(MT),12017,816
Porto Estrela(MT),2963,193
Porto dos Gaúchos(MT),5410,429
Poxoréu(MT),16219,976
Primavera do Leste(MT),62019,9076
Querência(MT),17479,1869
Reserva do Cabaçal(MT),2732,174
Ribeirão Cascalheira(MT),10206,644
Ribeirãozinho(MT),2405,108
Rio Branco(MT),5156,438
Rondolândia(MT),4001,200
Rondonópolis(MT),232491,23517
Rosário Oeste(MT),17151,826
Salto do Céu(MT),3365,205
Santa Carmem(MT),4525,497
Santa Cruz do Xingu(MT),2564,193
Santa Rita do Trivelato(MT),3429,126
Santa Terezinha(MT),8371,155
Santo Afonso(MT),3146,187
Santo Antônio do Leste(MT),5174,185
Santo Antônio do Leverger(MT),16628,680
Sapezal(MT),25881,2862
Serra Nova Dourada(MT),1650,112
Sinop(MT),142996,15740
Sorriso(MT),90313,11616
São Félix do Araguaia(MT),11708,988
São José do Povo(MT),4063,127
São José do Rio Claro(MT),20664,1402
São José do Xingu(MT),5595,151
São José dos Quatro Marcos(MT),18906,1777
São Pedro da Cipa(MT),4727,379
Tabaporã(MT),9489,918
Tangará da Serra(MT),103750,10904
Tapurah(MT),13705,1641
Terra Nova do Norte(MT),9667,745
Tesouro(MT),3805,186
Torixoréu(MT),3609,277
União do Sul(MT),3525,175
Vale de São Domingos(MT),3127,215
Vera(MT),11309,893
Vila Bela da Santíssima Trindade(MT),16128,2243
Vila Rica(MT),26037,914
Várzea Grande(MT),284971,19943
Água Boa(MT),25721,1690
Abaetetuba(PA),157698,6099
Abel Figueiredo(PA),7434,732
Acará(PA),55591,1049
Afuá(PA),39218,2757
Alenquer(PA),56789,2112
Almeirim(PA),34109,2961
Altamira(PA),114594,10778
Anajás(PA),29277,1211
Ananindeua(PA),530598,16348
Anapu(PA),27890,1224
Augusto Corrêa(PA),45998,1691
Aurora do Pará(PA),31338,926
Aveiro(PA),16388,563
Bagre(PA),30673,784
Baião(PA),47446,599
Bannach(PA),3286,269
Barcarena(PA),124680,7990
Belterra(PA),17732,1054
Belém(PA),1492745,85958
Benevides(PA),62737,2809
Bom Jesus do Tocantins(PA),16981,621
Bonito(PA),16286,331
Bragança(PA),127686,3330
Brasil Novo(PA),15086,1151
Brejo Grande do Araguaia(PA),7380,722
Breu Branco(PA),66046,533
Breves(PA),102701,3648
Bujaru(PA),29132,1102
Cachoeira do Arari(PA),23767,350
Cachoeira do Piriá(PA),33900,666
Cametá(PA),137890,6511
Canaã dos Carajás(PA),37085,6902
Capanema(PA),69027,2189
Capitão Poço(PA),54303,1524
Castanhal(PA),200793,6205
Chaves(PA),23717,474
Colares(PA),12085,304
Conceição do Araguaia(PA),47864,2626
Concórdia do Pará(PA),33318,1921
Cumaru do Norte(PA),13473,664
Curionópolis(PA),17929,1899
Curralinho(PA),34448,551
Curuá(PA),14393,1543
Curuçá(PA),40066,2112
Dom Eliseu(PA),59719,1455
Eldorado do Carajás(PA),33808,343
Faro(PA),7194,962
Floresta do Araguaia(PA),20304,577
Garrafão do Norte(PA),26066,1199
Goianésia do Pará(PA),40475,659
Gurupá(PA),33376,1877
Igarapé-Açu(PA),38807,1540
Igarapé-Miri(PA),62698,2127
Inhangapi(PA),11711,224
Ipixuna do Pará(PA),64053,1408
Irituia(PA),32550,960
Itaituba(PA),101247,8133
Itupiranga(PA),53269,992
Jacareacanga(PA),8239,1982
Jacundá(PA),59155,1186
Juruti(PA),57943,3531
Limoeiro do Ajuru(PA),28935,1231
Magalhães Barata(PA),8548,228
Marabá(PA),279349,13863
Maracanã(PA),29473,652
Marapanim(PA),28336,785
Marituba(PA),131521,2174
Medicilândia(PA),31597,2281
Melgaço(PA),27654,509
Mocajuba(PA),31136,2607
Moju(PA),82094,1555
Mojuí dos Campos(PA),16084,1133
Monte Alegre(PA),58032,3671
Muaná(PA),40349,561
Mãe do Rio(PA),30077,927
Nova Esperança do Piriá(PA),21368,1185
Nova Ipixuna(PA),16678,786
Nova Timboteua(PA),15363,709
Novo Progresso(PA),25762,1941
Novo Repartimento(PA),75919,805
Oeiras do Pará(PA),32512,1178
Oriximiná(PA),73096,6879
Ourilândia do Norte(PA),32832,3912
Ourém(PA),17842,371
Pacajá(PA),47706,1682
Palestina do Pará(PA),7589,472
Paragominas(PA),113145,6052
Parauapebas(PA),208273,37157
Pau D'Arco(PA),5483,473
Peixe-Boi(PA),8077,279
Piçarra(PA),12981,527
Placas(PA),30982,1151
Ponta de Pedras(PA),31082,2201
Portel(PA),62043,2317
Porto de Moz(PA),41135,1223
Prainha(PA),29866,1435
Primavera(PA),10825,444
Quatipuru(PA),13608,426
Redenção(PA),84787,9138
Rio Maria(PA),18193,1628
Rondon do Pará(PA),52357,986
Rurópolis(PA),50510,3181
Salinópolis(PA),40675,862
Salvaterra(PA),23752,749
Santa Bárbara do Pará(PA),21079,729
Santa Cruz do Arari(PA),10128,171
Santa Izabel do Pará(PA),70801,1544
Santa Luzia do Pará(PA),19848,1067
Santa Maria das Barreiras(PA),21449,503
Santa Maria do Pará(PA),24861,1136
Santana do Araguaia(PA),72817,2313
Santarém(PA),304589,16186
Santarém Novo(PA),6709,299
Santo Antônio do Tauá(PA),31482,1291
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,677
Soure(PA),25374,465
São Caetano de Odivelas(PA),18050,940
São Domingos do Araguaia(PA),25557,1660
São Domingos do Capim(PA),31989,517
São Francisco do Pará(PA),15882,528
São Félix do Xingu(PA),128481,3723
São Geraldo do Araguaia(PA),24847,778
São João da Ponta(PA),6139,64
São João de Pirabas(PA),23045,295
São João do Araguaia(PA),13996,52
São Miguel do Guamá(PA),58986,2249
São Sebastião da Boa Vista(PA),26640,477
Tailândia(PA),106339,3532
Terra Alta(PA),11720,484
Terra Santa(PA),18769,1245
Tomé-Açu(PA),63447,1401
Tracuateua(PA),30959,593
Trairão(PA),18989,841
Tucumã(PA),39602,4334
Tucuruí(PA),113659,4481
Ulianópolis(PA),59210,2299
Uruará(PA),45476,1493
Vigia(PA),53686,1823
Viseu(PA),61403,1327
Vitória do Xingu(PA),15134,1566
Xinguara(PA),44751,3620
Água Azul do Norte(PA),27430,966
Óbidos(PA),52137,5213
Abreu e Lima(PE),99990,1889
Afogados da Ingazeira(PE),37259,2958
Afrânio(PE),19635,597
Agrestina(PE),24885,953
Alagoinha(PE),14636,456
Aliança(PE),38386,472
Altinho(PE),22972,799
Amaraji(PE),22829,409
Angelim(PE),11150,119
Araripina(PE),84418,4922
Araçoiaba(PE),20524,307
Arcoverde(PE),74338,4433
Barra de Guabiraba(PE),14385,331
Barreiros(PE),42659,562
Belo Jardim(PE),76439,2135
Belém de Maria(PE),12073,135
Belém do São Francisco(PE),20729,413
Betânia(PE),12719,262
Bezerros(PE),60798,2865
Bodocó(PE),38146,1435
Bom Conselho(PE),48554,1200
Bom Jardim(PE),39184,936
Bonito(PE),38134,559
Brejinho(PE),7487,368
Brejo da Madre de Deus(PE),50742,1506
Brejão(PE),8993,139
Buenos Aires(PE),13155,178
Buíque(PE),58378,1575
