"Gross domestic product (GDP) by metropolitan area (millions of current dollars)"
"Levels" 
"Bureau of Economic Analysis" 
"All industry total"
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)",3775
"33220","Midland, MI (Metropolitan Statistical Area)",3858
"33260","Midland, TX (Metropolitan Statistical Area)",22848
"33340","Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",92179
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",219706
"33540","Missoula, MT (Metropolitan Statistical Area)",4703
"33660","Mobile, AL (Metropolitan Statistical Area)",17623
"33700","Modesto, CA (Metropolitan Statistical Area)",17004
"33740","Monroe, LA (Metropolitan Statistical Area)",6659
"33780","Monroe, MI (Metropolitan Statistical Area)",4142
"33860","Montgomery, AL (Metropolitan Statistical Area)",16166
"34060","Morgantown, WV (Metropolitan Statistical Area)",6706
"34100","Morristown, TN (Metropolitan Statistical Area)",3586
"34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",5129
"34620","Muncie, IN (Metropolitan Statistical Area)",3613
"34740","Muskegon, MI (Metropolitan Statistical Area)",5168
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",14522
"34900","Napa, CA (Metropolitan Statistical Area)",7604
"34940","Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",13135
"34980","Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",97330
"35100","New Bern, NC (Metropolitan Statistical Area)",4922
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)",42739
"35380","New Orleans-Metairie, LA (Metropolitan Statistical Area)",82418
"35620","New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",1435294
"35660","Niles-Benton Harbor, MI (Metropolitan Statistical Area)",5793
"35840","North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",24452
"35980","Norwich-New London, CT (Metropolitan Statistical Area)",15132
"36100","Ocala, FL (Metropolitan Statistical Area)",7079
"36140","Ocean City, NJ (Metropolitan Statistical Area)",4456
"36220","Odessa, TX (Metropolitan Statistical Area)",8643
"36260","Ogden-Clearfield, UT (Metropolitan Statistical Area)",22920
"36420","Oklahoma City, OK (Metropolitan Statistical Area)",68018
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)",9349
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",52752
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",106393
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)",8883
"36980","Owensboro, KY (Metropolitan Statistical Area)",4959
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",44562
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",17937
"37460","Panama City, FL (Metropolitan Statistical Area)",7073
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)",3456
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",14882
"37900","Peoria, IL (Metropolitan Statistical Area)",21474
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",375652
"38060","Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",203531
"38220","Pine Bluff, AR (Metropolitan Statistical Area)",3300
"38300","Pittsburgh, PA (Metropolitan Statistical Area)",126970
"38340","Pittsfield, MA (Metropolitan Statistical Area)",5631
"38540","Pocatello, ID (Metropolitan Statistical Area)",2409
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)",26859
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",157094
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)",11360
"39140","Prescott, AZ (Metropolitan Statistical Area)",4651
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)",71207
"39340","Provo-Orem, UT (Metropolitan Statistical Area)",17772
"39380","Pueblo, CO (Metropolitan Statistical Area)",4545
"39460","Punta Gorda, FL (Metropolitan Statistical Area)",3285
"39540","Racine, WI (Metropolitan Statistical Area)",7499
"39580","Raleigh, NC (Metropolitan Statistical Area)",63121
"39660","Rapid City, SD (Metropolitan Statistical Area)",5869
"39740","Reading, PA (Metropolitan Statistical Area)",15753
