cities,population,cases
Itapicuru(BA),35576,246
Itapitanga(BA),10313,28
Itapé(BA),8761,225
Itaquara(BA),8319,17
Itarantim(BA),19747,89
Itatim(BA),14487,65
Itiruçu(BA),12576,32
Itiúba(BA),36089,35
Itororó(BA),20382,115
Ituaçu(BA),18962,6
Ituberá(BA),28602,330
Iuiu(BA),10994,9
Jaborandi(BA),8385,10
Jacaraci(BA),14842,2
Jacobina(BA),80518,301
Jaguaquara(BA),54423,975
Jaguarari(BA),33570,195
Jaguaripe(BA),18788,134
Jandaíra(BA),10709,143
Jequié(BA),155966,3126
Jeremoabo(BA),40463,64
Jiquiriçá(BA),14537,19
Jitaúna(BA),11166,136
João Dourado(BA),25188,157
Juazeiro(BA),216707,2455
Jucuruçu(BA),9126,49
Jussara(BA),15284,21
Jussari(BA),5833,48
Jussiape(BA),6186,3
Lafaiete Coutinho(BA),3724,30
Lagoa Real(BA),15665,1
Laje(BA),23840,94
Lajedinho(BA),3783,3
Lajedo do Tabocal(BA),8562,28
Lajedão(BA),3955,16
Lamarão(BA),8307,50
Lapão(BA),27223,82
Lauro de Freitas(BA),198440,4278
Lençóis(BA),11409,101
Licínio de Almeida(BA),12388,15
Livramento de Nossa Senhora(BA),45732,28
Luís Eduardo Magalhães(BA),87519,920
Macajuba(BA),11348,20
Macarani(BA),18755,134
Macaúbas(BA),49826,22
Macururé(BA),7824,99
Madre de Deus(BA),21093,504
Maetinga(BA),3161,21
Maiquinique(BA),10112,32
Mairi(BA),18676,106
Malhada(BA),16845,21
Malhada de Pedras(BA),8393,4
Manoel Vitorino(BA),13240,148
Mansidão(BA),13643,41
Maracás(BA),20834,204
Maragogipe(BA),44677,277
Maraú(BA),20570,183
Marcionílio Souza(BA),10406,27
Mascote(BA),13822,46
Mata de São João(BA),46583,354
Matina(BA),12201,3
Medeiros Neto(BA),22688,492
Miguel Calmon(BA),26023,49
Milagres(BA),10950,75
Mirangaba(BA),18338,16
Mirante(BA),8641,19
Monte Santo(BA),49418,146
Morpará(BA),8519,25
Morro do Chapéu(BA),35413,19
Mortugaba(BA),12042,12
Mucugê(BA),9062,21
Mucuri(BA),41748,342
Mulungu do Morro(BA),10889,12
Mundo Novo(BA),26776,16
Muniz Ferreira(BA),7422,52
Muquém do São Francisco(BA),11348,45
Muritiba(BA),29399,156
Mutuípe(BA),22221,77
Nazaré(BA),28525,240
Nilo Peçanha(BA),13997,147
Nordestina(BA),13130,79
Nova Canaã(BA),16462,105
Nova Fátima(BA),7812,39
Nova Ibiá(BA),6591,154
Nova Itarana(BA),8226,15
Nova Redenção(BA),9118,5
Nova Soure(BA),26947,237
Nova Viçosa(BA),43376,284
Novo Horizonte(BA),12385,0
Novo Triunfo(BA),15440,60
Olindina(BA),28229,82
Oliveira dos Brejinhos(BA),21825,47
Ouriçangas(BA),8564,24
Ourolândia(BA),17451,85
Palmas de Monte Alto(BA),21750,39
Palmeiras(BA),9019,16
Paramirim(BA),21607,13
Paratinga(BA),32000,21
Paripiranga(BA),28989,100
Pau Brasil(BA),9831,58
Paulo Afonso(BA),117782,401
Pedro Alexandre(BA),16667,27
Pedrão(BA),7347,9
Piatã(BA),17123,14
Pilão Arcado(BA),35048,70
Pindaí(BA),16260,17
Pindobaçu(BA),20150,277
Pintadas(BA),10437,106
Piraí do Norte(BA),10023,254
Piripá(BA),10707,50
Piritiba(BA),24755,23
Planaltino(BA),9322,3
Planalto(BA),26265,144
Pojuca(BA),39519,472
Ponto Novo(BA),14914,49
Porto Seguro(BA),148686,1558
Potiraguá(BA),7224,80
Poções(BA),46871,434
Prado(BA),28174,244
Presidente Dutra(BA),15142,75
Presidente Jânio Quadros(BA),12338,123
Presidente Tancredo Neves(BA),27719,541
Pé de Serra(BA),13578,48
Queimadas(BA),25439,254
Quijingue(BA),27580,33
Quixabeira(BA),8972,36
Rafael Jambeiro(BA),22621,150
Remanso(BA),41008,67
Retirolândia(BA),14396,153
Riacho de Santana(BA),35421,50
Riachão das Neves(BA),22339,75
Riachão do Jacuípe(BA),33436,248
Ribeira do Amparo(BA),14592,44
Ribeira do Pombal(BA),53807,370
Ribeirão do Largo(BA),5812,12
Rio Real(BA),40732,230
Rio de Contas(BA),12989,13
Rio do Antônio(BA),15371,11
Rio do Pires(BA),11655,18
Rodelas(BA),9331,12
Ruy Barbosa(BA),30814,172
Salinas da Margarida(BA),15667,109
Salvador(BA),2872347,54458
Santa Brígida(BA),14213,50
Santa Bárbara(BA),20791,226
Santa Cruz Cabrália(BA),27778,304
Santa Cruz da Vitória(BA),6315,16
Santa Inês(BA),10631,39
Santa Luzia(BA),12597,130
Santa Maria da Vitória(BA),39845,32
Santa Rita de Cássia(BA),28338,40
Santa Teresinha(BA),10405,31
Santaluz(BA),37348,183
Santana(BA),26614,0
Santanópolis(BA),8943,62
Santo Amaro(BA),60069,555
Santo Antônio de Jesus(BA),101512,1234
Santo Estêvão(BA),52850,223
Sapeaçu(BA),17398,139
Saubara(BA),12043,42
Saúde(BA),12913,12
Seabra(BA),44091,77
Sebastião Laranjeiras(BA),11434,5
Senhor do Bonfim(BA),79015,272
Sento Sé(BA),40684,118
Serra Dourada(BA),17386,3
Serra Preta(BA),14878,145
Serra do Ramalho(BA),31472,7
Serrinha(BA),80861,538
Serrolândia(BA),13397,37
Simões Filho(BA),134377,1468
Sobradinho(BA),23191,315
Souto Soares(BA),16979,120
Sátiro Dias(BA),17273,31
São Desidério(BA),33742,162
São Domingos(BA),9058,12
São Felipe(BA),21074,181
São Francisco do Conde(BA),39802,549
São Félix(BA),14740,105
São Félix do Coribe(BA),15391,29
São Gabriel(BA),18793,39
São Gonçalo dos Campos(BA),37550,327
São José da Vitória(BA),5657,101
São José do Jacuípe(BA),10462,28
São Miguel das Matas(BA),11675,24
São Sebastião do Passé(BA),44300,560
Sítio do Mato(BA),13012,0
Sítio do Quinto(BA),9986,66
Tabocas do Brejo Velho(BA),12518,5
Tanhaçu(BA),20403,2
Tanque Novo(BA),17366,0
Tanquinho(BA),7918,188
Taperoá(BA),21074,279
Tapiramutá(BA),17010,41
Teixeira de Freitas(BA),160487,2174
Teodoro Sampaio(BA),7425,35
Teofilândia(BA),22518,192
Teolândia(BA),14943,174
Terra Nova(BA),13033,113
Tremedal(BA),16394,40
Tucano(BA),50687,122
Uauá(BA),24240,187
Ubaitaba(BA),19056,222
Ubatã(BA),27035,532
Ubaíra(BA),19895,20
Uibaí(BA),13887,7
Umburanas(BA),19222,112
Una(BA),19002,153
Urandi(BA),16658,177
Uruçuca(BA),20519,381
Utinga(BA),19178,18
Valente(BA),28473,241
Valença(BA),96562,1074
Varzedo(BA),8838,45
Vera Cruz(BA),43223,225
Vereda(BA),6205,78
Vitória da Conquista(BA),338480,2301
Várzea Nova(BA),12697,55
Várzea da Roça(BA),14104,75
Várzea do Poço(BA),9170,6
Wagner(BA),9345,2
Wanderley(BA),12238,1
Wenceslau Guimarães(BA),21101,523
Xique-Xique(BA),46483,56
Água Fria(BA),16970,51
Érico Cardoso(BA),10610,0
Alcinópolis(MS),5343,5
Amambai(MS),39396,77
Anastácio(MS),25135,76
Anaurilândia(MS),9035,22
Angélica(MS),10780,38
Antônio João(MS),8956,29
Aparecida do Taboado(MS),25745,149
Aquidauana(MS),47871,346
Aral Moreira(MS),12149,25
Bandeirantes(MS),6788,38
Bataguassu(MS),23024,594
Batayporã(MS),11329,64
Bela Vista(MS),24629,12
Bodoquena(MS),7875,3
Bonito(MS),21976,114
Brasilândia(MS),11872,59
Caarapó(MS),30174,186
Camapuã(MS),13711,25
Campo Grande(MS),895982,9644
Caracol(MS),6116,18
Cassilândia(MS),21939,56
Chapadão do Sul(MS),25218,340
Corguinho(MS),5947,18
Coronel Sapucaia(MS),15253,2
Corumbá(MS),111435,1171
Costa Rica(MS),20823,174
Coxim(MS),33543,181
Deodápolis(MS),12924,102
Dois Irmãos do Buriti(MS),11385,41
Douradina(MS),5924,126
Dourados(MS),222949,4277
Eldorado(MS),12353,52
Figueirão(MS),3051,1
Fátima do Sul(MS),19189,283
Glória de Dourados(MS),9965,55
Guia Lopes da Laguna(MS),9895,273
Iguatemi(MS),16078,222
Inocência(MS),7610,17
Itaporã(MS),24839,214
Itaquiraí(MS),21142,173
Ivinhema(MS),23187,100
Japorã(MS),9110,1
Jaraguari(MS),7187,10
Jardim(MS),26097,81
Jateí(MS),4027,28
Juti(MS),6712,161
Ladário(MS),23331,213
Laguna Carapã(MS),7341,31
Maracaju(MS),47083,200
Miranda(MS),28013,31
Mundo Novo(MS),18366,86
Naviraí(MS),54878,373
Nioaque(MS),13930,45
Nova Alvorada do Sul(MS),21882,110
Nova Andradina(MS),54374,136
Novo Horizonte do Sul(MS),3814,17
Paranaíba(MS),42148,171
Paranhos(MS),14228,4
Paraíso das Águas(MS),5555,34
Pedro Gomes(MS),7674,1
Ponta Porã(MS),92526,252
Porto Murtinho(MS),17131,49
Ribas do Rio Pardo(MS),24615,41
Rio Brilhante(MS),37514,577
Rio Negro(MS),4831,16
Rio Verde de Mato Grosso(MS),19746,69
Rochedo(MS),5499,50
Santa Rita do Pardo(MS),7851,39
Selvíria(MS),6529,3
Sete Quedas(MS),10791,2
Sidrolândia(MS),57665,483
Sonora(MS),19274,107
São Gabriel do Oeste(MS),26771,494
Tacuru(MS),11552,56
Taquarussu(MS),3588,2
Terenos(MS),21806,137
Três Lagoas(MS),121388,663
Vicentina(MS),6102,89
Água Clara(MS),15522,23
Afonso Cunha(MA),6524,131
Alcântara(MA),22097,38
Aldeias Altas(MA),26532,471
Altamira do Maranhão(MA),8128,233
Alto Alegre do Maranhão(MA),27053,322
Alto Alegre do Pindaré(MA),31919,1194
Alto Parnaíba(MA),11190,105
Amapá do Maranhão(MA),6962,3
Amarante do Maranhão(MA),41435,724
Anajatuba(MA),26803,286
Anapurus(MA),15732,646
Apicum-Açu(MA),17239,197
Araguanã(MA),15426,453
Araioses(MA),46440,513
Arame(MA),32701,455
Arari(MA),29848,193
Axixá(MA),12130,120
Açailândia(MA),112445,2796
Bacabal(MA),104949,2999
Bacabeira(MA),17055,130
Bacuri(MA),18582,386
Bacurituba(MA),5644,22
Balsas(MA),94887,2243
Barra do Corda(MA),88212,2469
Barreirinhas(MA),62528,415
Barão de Grajaú(MA),18820,14
Bela Vista do Maranhão(MA),11209,118
Belágua(MA),7469,158
Benedito Leite(MA),5632,54
Bequimão(MA),21280,200
Bernardo do Mearim(MA),6043,48
Boa Vista do Gurupi(MA),9287,13
Bom Jardim(MA),41630,742
Bom Jesus das Selvas(MA),34028,1254
Bom Lugar(MA),16294,173
Brejo(MA),36397,582
Brejo de Areia(MA),9188,140
Buriti(MA),28678,342
Buriti Bravo(MA),23884,131
Buriticupu(MA),72358,1824
Buritirana(MA),15430,234
Cachoeira Grande(MA),9431,161
Cajapió(MA),11177,5
Cajari(MA),19379,121
Campestre do Maranhão(MA),14374,235
Cantanhede(MA),21995,378
Capinzal do Norte(MA),10934,309
Carolina(MA),24322,225
Carutapera(MA),23807,254
Caxias(MA),164880,2785
Cedral(MA),10675,107
Central do Maranhão(MA),8673,17
Centro Novo do Maranhão(MA),21622,470
Centro do Guilherme(MA),13458,55
Chapadinha(MA),79675,2509
Cidelândia(MA),14697,253
Codó(MA),122859,1788
Coelho Neto(MA),49435,1387
Colinas(MA),41178,1067
Conceição do Lago-Açu(MA),16237,146
Coroatá(MA),65296,688
Cururupu(MA),32695,428
Cândido Mendes(MA),20178,25
Davinópolis(MA),12908,219
Dom Pedro(MA),23350,85
Duque Bacelar(MA),11349,301
Esperantinópolis(MA),17241,613
Estreito(MA),41946,967
Feira Nova do Maranhão(MA),8504,128
Fernando Falcão(MA),10360,557
Formosa da Serra Negra(MA),19089,361
Fortaleza dos Nogueiras(MA),12631,280
Fortuna(MA),15552,218
Godofredo Viana(MA),11819,76
Gonçalves Dias(MA),17934,240
Governador Archer(MA),10840,249
Governador Edison Lobão(MA),18296,222
Governador Eugênio Barros(MA),16828,169
Governador Luiz Rocha(MA),7807,73
Governador Newton Bello(MA),10180,403
Governador Nunes Freire(MA),25577,583
Grajaú(MA),69527,1773
Graça Aranha(MA),6262,118
Guimarães(MA),12030,169
Humberto de Campos(MA),28717,377
Icatu(MA),27113,172
Igarapé Grande(MA),11320,835
Igarapé do Meio(MA),14177,194
Imperatriz(MA),258682,4592
Itaipava do Grajaú(MA),16057,184
Itapecuru Mirim(MA),68203,633
Itinga do Maranhão(MA),26000,476
Jatobá(MA),10153,33
Jenipapo dos Vieiras(MA),16515,214
Joselândia(MA),16168,329
João Lisboa(MA),23632,212
Junco do Maranhão(MA),3432,117
Lago Verde(MA),16257,439
Lago da Pedra(MA),50266,1048
Lago do Junco(MA),10840,165
Lago dos Rodrigues(MA),8873,268
Lagoa Grande do Maranhão(MA),11394,90
Lagoa do Mato(MA),11250,0
Lajeado Novo(MA),7550,63
Lima Campos(MA),11893,510
Loreto(MA),12157,93
Luís Domingues(MA),6951,55
Magalhães de Almeida(MA),19826,265
Maracaçumé(MA),21395,448
Marajá do Sena(MA),7792,132
Maranhãozinho(MA),16265,353
Mata Roma(MA),16829,330
Matinha(MA),23370,229
Matões(MA),33782,240
Matões do Norte(MA),16745,185
Milagres do Maranhão(MA),8464,143
Mirador(MA),21015,252
Miranda do Norte(MA),28381,134
Mirinzal(MA),14962,124
Montes Altos(MA),9160,168
Monção(MA),33434,281
Morros(MA),19433,133
Nina Rodrigues(MA),14454,163
Nova Colinas(MA),5384,25
Nova Iorque(MA),4683,19
Nova Olinda do Maranhão(MA),20928,264
Olho d'Água das Cunhãs(MA),19505,366
Olinda Nova do Maranhão(MA),14701,193
Palmeirândia(MA),19722,31
Paraibano(MA),21386,229
Parnarama(MA),34907,206
Passagem Franca(MA),19019,102
Pastos Bons(MA),19472,115
Paulino Neves(MA),16035,137
Paulo Ramos(MA),21040,660
Paço do Lumiar(MA),122197,494
Pedreiras(MA),39229,1353
Pedro do Rosário(MA),25144,88
Penalva(MA),38470,211
Peri Mirim(MA),14318,160
Peritoró(MA),23196,322
Pindaré-Mirim(MA),32941,559
Pinheiro(MA),83387,1561
Pio XII(MA),21485,758
Pirapemas(MA),18625,243
Porto Franco(MA),23885,470
Porto Rico do Maranhão(MA),5975,87
Poção de Pedras(MA),17873,516
Presidente Dutra(MA),47804,1048
Presidente Juscelino(MA),12734,27
Presidente Médici(MA),7015,182
Presidente Sarney(MA),18918,167
Presidente Vargas(MA),11193,48
Primeira Cruz(MA),15315,40
Raposa(MA),30761,110
Riachão(MA),20195,145
Ribamar Fiquene(MA),7791,129
Rosário(MA),42740,360
Sambaíba(MA),5671,29
Santa Filomena do Maranhão(MA),7773,33
Santa Helena(MA),42130,1188
Santa Inês(MA),89044,3928
Santa Luzia(MA),72667,2067
Santa Luzia do Paruá(MA),25254,280
Santa Quitéria do Maranhão(MA),25642,430
Santa Rita(MA),37855,218
Santana do Maranhão(MA),13386,130
Santo Amaro do Maranhão(MA),15846,54
Santo Antônio dos Lopes(MA),14528,491
Satubinha(MA),13914,115
Senador Alexandre Costa(MA),11141,241
Senador La Rocque(MA),14293,172
Serrano do Maranhão(MA),10253,141
Sucupira do Norte(MA),10636,18
Sucupira do Riachão(MA),5660,34
São Benedito do Rio Preto(MA),18663,701
São Bento(MA),45211,454
São Bernardo(MA),28507,773
São Domingos do Azeitão(MA),7392,65
São Domingos do Maranhão(MA),34376,862
São Francisco do Brejão(MA),11798,228
São Francisco do Maranhão(MA),12210,47
São Félix de Balsas(MA),4585,64
São José de Ribamar(MA),177687,1022
São José dos Basílios(MA),7641,113
São João Batista(MA),20665,107
São João do Carú(MA),15808,318
São João do Paraíso(MA),11177,61
São João do Soter(MA),18543,269
São João dos Patos(MA),25929,570
São Luís(MA),1101884,15953
São Luís Gonzaga do Maranhão(MA),18856,430
São Mateus do Maranhão(MA),41529,935
São Pedro da Água Branca(MA),12690,299
São Pedro dos Crentes(MA),4668,95
São Raimundo das Mangabeiras(MA),18868,607
São Raimundo do Doca Bezerra(MA),5237,72
São Roberto(MA),6719,102
São Vicente Ferrer(MA),22247,154
Sítio Novo(MA),18081,269
Tasso Fragoso(MA),8521,56
Timbiras(MA),29124,269
Timon(MA),169107,2175
Trizidela do Vale(MA),21998,583
Tufilândia(MA),5840,44
Tuntum(MA),41832,906
Turiaçu(MA),35604,213
Turilândia(MA),25619,297
Tutóia(MA),58860,856
Urbano Santos(MA),33122,986
Vargem Grande(MA),56510,612
Viana(MA),52441,239
Vila Nova dos Martírios(MA),13392,146
Vitorino Freire(MA),31523,1277
Vitória do Mearim(MA),32764,604
Zé Doca(MA),51714,2833
Água Doce do Maranhão(MA),12571,567
Acorizal(MT),5399,104
Alta Floresta(MT),51782,357
Alto Araguaia(MT),19044,107
Alto Boa Vista(MT),6822,57
Alto Garças(MT),12030,141
Alto Paraguai(MT),11356,56
Alto Taquari(MT),10847,33
Apiacás(MT),10133,8
Araguaiana(MT),3100,13
Araguainha(MT),935,2
Araputanga(MT),16822,153
Arenápolis(MT),9607,101
Aripuanã(MT),22354,117
Barra do Bugres(MT),34966,236
Barra do Garças(MT),61012,750
Barão de Melgaço(MT),8564,78
Bom Jesus do Araguaia(MT),6580,47
Brasnorte(MT),19695,28
Campinápolis(MT),15980,172
Campo Novo do Parecis(MT),35360,605
Campo Verde(MT),44041,802
Campos de Júlio(MT),6891,170
Canabrava do Norte(MT),4743,36
Canarana(MT),21579,276
Carlinda(MT),10305,15
Castanheira(MT),8729,39
Chapada dos Guimarães(MT),19752,205
Cláudia(MT),12149,131
Cocalinho(MT),5700,22
Colniza(MT),38582,26
Colíder(MT),33438,620
Comodoro(MT),20763,124
Confresa(MT),30933,398
Conquista D'Oeste(MT),4038,30
Cotriguaçu(MT),19750,19
Cuiabá(MT),612547,10841
Curvelândia(MT),5219,37
Cáceres(MT),94376,720
Denise(MT),9462,60
Diamantino(MT),22041,127
Dom Aquino(MT),8178,63
Feliz Natal(MT),14192,138
Figueirópolis D'Oeste(MT),3494,16
Gaúcha do Norte(MT),7648,106
General Carneiro(MT),5540,150
Glória D'Oeste(MT),3026,4
Guarantã do Norte(MT),35816,410
Guiratinga(MT),15141,42
Indiavaí(MT),2752,7
Ipiranga do Norte(MT),7667,126
Itanhangá(MT),6737,34
Itaúba(MT),3802,24
Itiquira(MT),13345,49
Jaciara(MT),27776,495
Jangada(MT),8409,119
Jauru(MT),8793,27
Juara(MT),34974,125
Juruena(MT),15865,201
Juscimeira(MT),11221,128
Juína(MT),40997,269
Lambari D'Oeste(MT),6121,56
Lucas do Rio Verde(MT),65534,2708
Luciara(MT),2077,1
Marcelândia(MT),10499,214
Matupá(MT),16566,332
Mirassol d'Oeste(MT),27739,364
Nobres(MT),15336,165
Nortelândia(MT),5989,48
Nossa Senhora do Livramento(MT),13216,319
Nova Bandeirantes(MT),15288,61
Nova Brasilândia(MT),3829,32
Nova Canaã do Norte(MT),12787,82
Nova Guarita(MT),4519,23
Nova Lacerda(MT),6640,77
Nova Marilândia(MT),3278,62
Nova Maringá(MT),8641,28
Nova Monte Verde(MT),9178,22
Nova Mutum(MT),45378,1395
Nova Nazaré(MT),3849,15
Nova Olímpia(MT),20301,132
Nova Santa Helena(MT),3718,82
Nova Ubiratã(MT),11982,133
Nova Xavantina(MT),21374,83
Novo Horizonte do Norte(MT),4004,15
Novo Mundo(MT),9178,107
Novo Santo Antônio(MT),2640,37
Novo São Joaquim(MT),5074,30
Paranatinga(MT),22563,122
Paranaíta(MT),11225,115
Pedra Preta(MT),17626,278
Peixoto de Azevedo(MT),34976,661
Planalto da Serra(MT),2662,13
Poconé(MT),32843,282
Pontal do Araguaia(MT),6711,98
Ponte Branca(MT),1576,1
Pontes e Lacerda(MT),45436,914
Porto Alegre do Norte(MT),12517,27
Porto Esperidião(MT),12017,342
Porto Estrela(MT),2963,42
Porto dos Gaúchos(MT),5410,102
Poxoréu(MT),16219,228
Primavera do Leste(MT),62019,1716
Querência(MT),17479,495
Reserva do Cabaçal(MT),2732,11
Ribeirão Cascalheira(MT),10206,109
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,53
Rondolândia(MT),4001,14
Rondonópolis(MT),232491,3144
Rosário Oeste(MT),17151,229
Salto do Céu(MT),3365,14
Santa Carmem(MT),4525,63
Santa Cruz do Xingu(MT),2564,31
Santa Rita do Trivelato(MT),3429,11
Santa Terezinha(MT),8371,49
Santo Afonso(MT),3146,51
Santo Antônio do Leste(MT),5174,31
Santo Antônio do Leverger(MT),16628,59
Sapezal(MT),25881,609
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,1833
Sorriso(MT),90313,1858
São Félix do Araguaia(MT),11708,77
São José do Povo(MT),4063,42
São José do Rio Claro(MT),20664,121
São José do Xingu(MT),5595,39
São José dos Quatro Marcos(MT),18906,386
São Pedro da Cipa(MT),4727,41
Tabaporã(MT),9489,94
Tangará da Serra(MT),103750,2015
Tapurah(MT),13705,271
Terra Nova do Norte(MT),9667,95
Tesouro(MT),3805,11
Torixoréu(MT),3609,19
União do Sul(MT),3525,33
Vale de São Domingos(MT),3127,16
Vera(MT),11309,116
Vila Bela da Santíssima Trindade(MT),16128,296
Vila Rica(MT),26037,213
Várzea Grande(MT),284971,3926
Água Boa(MT),25721,209
Abaetetuba(PA),157698,2641
Abel Figueiredo(PA),7434,140
Acará(PA),55591,659
Afuá(PA),39218,1390
Alenquer(PA),56789,996
Almeirim(PA),34109,201
Altamira(PA),114594,3122
Anajás(PA),29277,520
Ananindeua(PA),530598,5741
Anapu(PA),27890,579
Augusto Corrêa(PA),45998,1027
Aurora do Pará(PA),31338,545
Aveiro(PA),16388,325
Bagre(PA),30673,260
Baião(PA),47446,267
Bannach(PA),3286,67
Barcarena(PA),124680,3320
Belterra(PA),17732,130
Belém(PA),1492745,24988
Benevides(PA),62737,1315
Bom Jesus do Tocantins(PA),16981,193
Bonito(PA),16286,218
Bragança(PA),127686,2038
Brasil Novo(PA),15086,496
Brejo Grande do Araguaia(PA),7380,88
Breu Branco(PA),66046,259
Breves(PA),102701,1592
Bujaru(PA),29132,236
Cachoeira do Arari(PA),23767,246
Cachoeira do Piriá(PA),33900,417
Cametá(PA),137890,4321
Canaã dos Carajás(PA),37085,2623
Capanema(PA),69027,1043
Capitão Poço(PA),54303,621
Castanhal(PA),200793,1785
Chaves(PA),23717,149
Colares(PA),12085,78
Conceição do Araguaia(PA),47864,541
Concórdia do Pará(PA),33318,962
Cumaru do Norte(PA),13473,242
Curionópolis(PA),17929,954
Curralinho(PA),34448,240
Curuá(PA),14393,202
Curuçá(PA),40066,1489
Dom Eliseu(PA),59719,737
Eldorado do Carajás(PA),33808,210
Faro(PA),7194,46
Floresta do Araguaia(PA),20304,144
Garrafão do Norte(PA),26066,569
Goianésia do Pará(PA),40475,153
Gurupá(PA),33376,1138
Igarapé-Açu(PA),38807,532
Igarapé-Miri(PA),62698,1089
Inhangapi(PA),11711,65
Ipixuna do Pará(PA),64053,481
Irituia(PA),32550,525
Itaituba(PA),101247,3999
Itupiranga(PA),53269,324
Jacareacanga(PA),8239,1295
Jacundá(PA),59155,685
Juruti(PA),57943,1229
Limoeiro do Ajuru(PA),28935,750
Magalhães Barata(PA),8548,157
Marabá(PA),279349,5376
Maracanã(PA),29473,131
Marapanim(PA),28336,513
Marituba(PA),131521,781
Medicilândia(PA),31597,1133
Melgaço(PA),27654,253
Mocajuba(PA),31136,1088
Moju(PA),82094,1168
Mojuí dos Campos(PA),16084,363
Monte Alegre(PA),58032,1142
Muaná(PA),40349,291
Mãe do Rio(PA),30077,459
Nova Esperança do Piriá(PA),21368,676
Nova Ipixuna(PA),16678,244
Nova Timboteua(PA),15363,262
Novo Progresso(PA),25762,692
Novo Repartimento(PA),75919,274
Oeiras do Pará(PA),32512,459
Oriximiná(PA),73096,2529
Ourilândia do Norte(PA),32832,2081
Ourém(PA),17842,329
Pacajá(PA),47706,617
Palestina do Pará(PA),7589,88
Paragominas(PA),113145,2370
Parauapebas(PA),208273,14715
Pau D'Arco(PA),5483,112
Peixe-Boi(PA),8077,107
Piçarra(PA),12981,139
Placas(PA),30982,264
Ponta de Pedras(PA),31082,584
Portel(PA),62043,1160
Porto de Moz(PA),41135,741
Prainha(PA),29866,319
Primavera(PA),10825,264
Quatipuru(PA),13608,292
Redenção(PA),84787,2195
Rio Maria(PA),18193,651
Rondon do Pará(PA),52357,302
Rurópolis(PA),50510,677
Salinópolis(PA),40675,495
Salvaterra(PA),23752,441
Santa Bárbara do Pará(PA),21079,271
Santa Cruz do Arari(PA),10128,91
Santa Izabel do Pará(PA),70801,493
Santa Luzia do Pará(PA),19848,150
Santa Maria das Barreiras(PA),21449,148
Santa Maria do Pará(PA),24861,207
Santana do Araguaia(PA),72817,347
Santarém(PA),304589,3932
Santarém Novo(PA),6709,213
Santo Antônio do Tauá(PA),31482,351
Sapucaia(PA),5930,114
Senador José Porfírio(PA),11658,493
Soure(PA),25374,382
São Caetano de Odivelas(PA),18050,395
São Domingos do Araguaia(PA),25557,488
São Domingos do Capim(PA),31989,87
São Francisco do Pará(PA),15882,98
São Félix do Xingu(PA),128481,1205
São Geraldo do Araguaia(PA),24847,383
São João da Ponta(PA),6139,45
São João de Pirabas(PA),23045,195
São João do Araguaia(PA),13996,21
São Miguel do Guamá(PA),58986,1113
São Sebastião da Boa Vista(PA),26640,357
Tailândia(PA),106339,1397
Terra Alta(PA),11720,254
Terra Santa(PA),18769,240
Tomé-Açu(PA),63447,827
Tracuateua(PA),30959,494
Trairão(PA),18989,245
Tucumã(PA),39602,1029
Tucuruí(PA),113659,1490
Ulianópolis(PA),59210,725
Uruará(PA),45476,864
Vigia(PA),53686,340
Viseu(PA),61403,936
Vitória do Xingu(PA),15134,715
Xinguara(PA),44751,1086
Água Azul do Norte(PA),27430,287
Óbidos(PA),52137,671
Abreu e Lima(PE),99990,624
Afogados da Ingazeira(PE),37259,196
Afrânio(PE),19635,96
Agrestina(PE),24885,403
Alagoinha(PE),14636,119
Aliança(PE),38386,317
Altinho(PE),22972,333
Amaraji(PE),22829,136
Angelim(PE),11150,35
Araripina(PE),84418,600
Araçoiaba(PE),20524,85
Arcoverde(PE),74338,596
Barra de Guabiraba(PE),14385,146
Barreiros(PE),42659,266
Belo Jardim(PE),76439,637
Belém de Maria(PE),12073,53
Belém do São Francisco(PE),20729,28
Betânia(PE),12719,34
Bezerros(PE),60798,542
Bodocó(PE),38146,127
Bom Conselho(PE),48554,368
Bom Jardim(PE),39184,322
Bonito(PE),38134,203
Brejinho(PE),7487,40
Brejo da Madre de Deus(PE),50742,608
Brejão(PE),8993,14
Buenos Aires(PE),13155,40
Buíque(PE),58378,164
Cabo de Santo Agostinho(PE),207048,1435
Cabrobó(PE),34221,300
Cachoeirinha(PE),20380,241
Caetés(PE),28739,257
Calumbi(PE),5750,60
Calçado(PE),11053,39
Camaragibe(PE),157828,1582
Camocim de São Félix(PE),18765,118
Camutanga(PE),8551,132
Canhotinho(PE),24804,174
Capoeiras(PE),20048,161
Carnaubeira da Penha(PE),12932,21
Carnaíba(PE),19551,85
Carpina(PE),83641,339
Caruaru(PE),361118,3889
Casinhas(PE),14341,54
Catende(PE),42892,487
Cedro(PE),11807,133
Chã Grande(PE),21698,233
Chã de Alegria(PE),13518,176
Condado(PE),26421,263
Correntes(PE),18207,76
Cortês(PE),12578,116
Cumaru(PE),10906,92
Cupira(PE),24107,497
Custódia(PE),37111,167
Dormentes(PE),18908,192
Escada(PE),68875,303
Exu(PE),31825,156
Feira Nova(PE),22131,411
Fernando de Noronha(PE),3061,99
Ferreiros(PE),12123,145
Flores(PE),22624,54
Floresta(PE),32873,114
Frei Miguelinho(PE),15457,115
Gameleira(PE),31052,183
Garanhuns(PE),139788,704
