cities,population,cases
Itamaraju(BA),64486,2414
Itamari(BA),8035,299
Itambé(BA),23049,532
Itanagra(BA),6441,36
Itanhém(BA),19405,536
Itaparica(BA),22228,398
Itapebi(BA),10259,196
Itapetinga(BA),76147,2404
Itapicuru(BA),35576,764
Itapitanga(BA),10313,394
Itapé(BA),8761,439
Itaquara(BA),8319,105
Itarantim(BA),19747,343
Itatim(BA),14487,173
Itiruçu(BA),12576,132
Itiúba(BA),36089,122
Itororó(BA),20382,1152
Ituaçu(BA),18962,51
Ituberá(BA),28602,691
Iuiu(BA),10994,62
Jaborandi(BA),8385,267
Jacaraci(BA),14842,55
Jacobina(BA),80518,1200
Jaguaquara(BA),54423,2647
Jaguarari(BA),33570,629
Jaguaripe(BA),18788,411
Jandaíra(BA),10709,277
Jequié(BA),155966,6389
Jeremoabo(BA),40463,390
Jiquiriçá(BA),14537,159
Jitaúna(BA),11166,318
João Dourado(BA),25188,427
Juazeiro(BA),216707,6104
Jucuruçu(BA),9126,367
Jussara(BA),15284,183
Jussari(BA),5833,211
Jussiape(BA),6186,66
Lafaiete Coutinho(BA),3724,93
Lagoa Real(BA),15665,14
Laje(BA),23840,342
Lajedinho(BA),3783,28
Lajedo do Tabocal(BA),8562,77
Lajedão(BA),3955,105
Lamarão(BA),8307,76
Lapão(BA),27223,459
Lauro de Freitas(BA),198440,7344
Lençóis(BA),11409,160
Licínio de Almeida(BA),12388,88
Livramento de Nossa Senhora(BA),45732,458
Luís Eduardo Magalhães(BA),87519,3591
Macajuba(BA),11348,249
Macarani(BA),18755,480
Macaúbas(BA),49826,122
Macururé(BA),7824,142
Madre de Deus(BA),21093,1372
Maetinga(BA),3161,66
Maiquinique(BA),10112,67
Mairi(BA),18676,196
Malhada(BA),16845,81
Malhada de Pedras(BA),8393,149
Manoel Vitorino(BA),13240,297
Mansidão(BA),13643,76
Maracás(BA),20834,790
Maragogipe(BA),44677,776
Maraú(BA),20570,423
Marcionílio Souza(BA),10406,49
Mascote(BA),13822,218
Mata de São João(BA),46583,721
Matina(BA),12201,8
Medeiros Neto(BA),22688,1194
Miguel Calmon(BA),26023,170
Milagres(BA),10950,111
Mirangaba(BA),18338,134
Mirante(BA),8641,124
Monte Santo(BA),49418,290
Morpará(BA),8519,43
Morro do Chapéu(BA),35413,356
Mortugaba(BA),12042,35
Mucugê(BA),9062,75
Mucuri(BA),41748,913
Mulungu do Morro(BA),10889,103
Mundo Novo(BA),26776,58
Muniz Ferreira(BA),7422,228
Muquém do São Francisco(BA),11348,131
Muritiba(BA),29399,303
Mutuípe(BA),22221,436
Nazaré(BA),28525,826
Nilo Peçanha(BA),13997,306
Nordestina(BA),13130,160
Nova Canaã(BA),16462,229
Nova Fátima(BA),7812,153
Nova Ibiá(BA),6591,263
Nova Itarana(BA),8226,94
Nova Redenção(BA),9118,49
Nova Soure(BA),26947,320
Nova Viçosa(BA),43376,742
Novo Horizonte(BA),12385,12
Novo Triunfo(BA),15440,153
Olindina(BA),28229,290
Oliveira dos Brejinhos(BA),21825,69
Ouriçangas(BA),8564,90
Ourolândia(BA),17451,549
Palmas de Monte Alto(BA),21750,81
Palmeiras(BA),9019,25
Paramirim(BA),21607,80
Paratinga(BA),32000,147
Paripiranga(BA),28989,265
Pau Brasil(BA),9831,543
Paulo Afonso(BA),117782,1471
Pedro Alexandre(BA),16667,57
Pedrão(BA),7347,71
Piatã(BA),17123,35
Pilão Arcado(BA),35048,119
Pindaí(BA),16260,62
Pindobaçu(BA),20150,1029
Pintadas(BA),10437,270
Piraí do Norte(BA),10023,482
Piripá(BA),10707,102
Piritiba(BA),24755,71
Planaltino(BA),9322,45
Planalto(BA),26265,397
Pojuca(BA),39519,907
Ponto Novo(BA),14914,142
Porto Seguro(BA),148686,3550
Potiraguá(BA),7224,303
Poções(BA),46871,1033
Prado(BA),28174,479
Presidente Dutra(BA),15142,242
Presidente Jânio Quadros(BA),12338,287
Presidente Tancredo Neves(BA),27719,799
Pé de Serra(BA),13578,153
Queimadas(BA),25439,568
Quijingue(BA),27580,92
Quixabeira(BA),8972,256
Rafael Jambeiro(BA),22621,259
Remanso(BA),41008,264
Retirolândia(BA),14396,640
Riacho de Santana(BA),35421,105
Riachão das Neves(BA),22339,516
Riachão do Jacuípe(BA),33436,696
Ribeira do Amparo(BA),14592,227
Ribeira do Pombal(BA),53807,1002
Ribeirão do Largo(BA),5812,68
Rio Real(BA),40732,545
Rio de Contas(BA),12989,63
Rio do Antônio(BA),15371,35
Rio do Pires(BA),11655,30
Rodelas(BA),9331,46
Ruy Barbosa(BA),30814,329
Salinas da Margarida(BA),15667,788
Salvador(BA),2872347,92101
Santa Brígida(BA),14213,248
Santa Bárbara(BA),20791,375
Santa Cruz Cabrália(BA),27778,944
Santa Cruz da Vitória(BA),6315,216
Santa Inês(BA),10631,62
Santa Luzia(BA),12597,451
Santa Maria da Vitória(BA),39845,561
Santa Rita de Cássia(BA),28338,747
Santa Teresinha(BA),10405,131
Santaluz(BA),37348,664
Santana(BA),26614,91
Santanópolis(BA),8943,244
Santo Amaro(BA),60069,1009
Santo Antônio de Jesus(BA),101512,2726
Santo Estêvão(BA),52850,726
Sapeaçu(BA),17398,328
Saubara(BA),12043,87
Saúde(BA),12913,82
Seabra(BA),44091,522
Sebastião Laranjeiras(BA),11434,24
Senhor do Bonfim(BA),79015,964
Sento Sé(BA),40684,404
Serra Dourada(BA),17386,14
Serra Preta(BA),14878,243
Serra do Ramalho(BA),31472,83
Serrinha(BA),80861,1567
Serrolândia(BA),13397,242
Simões Filho(BA),134377,2354
Sobradinho(BA),23191,484
Souto Soares(BA),16979,189
Sátiro Dias(BA),17273,109
São Desidério(BA),33742,820
São Domingos(BA),9058,209
São Felipe(BA),21074,344
São Francisco do Conde(BA),39802,1149
São Félix(BA),14740,432
São Félix do Coribe(BA),15391,315
São Gabriel(BA),18793,227
São Gonçalo dos Campos(BA),37550,669
São José da Vitória(BA),5657,337
São José do Jacuípe(BA),10462,104
São Miguel das Matas(BA),11675,99
São Sebastião do Passé(BA),44300,1155
Sítio do Mato(BA),13012,53
Sítio do Quinto(BA),9986,157
Tabocas do Brejo Velho(BA),12518,16
Tanhaçu(BA),20403,67
Tanque Novo(BA),17366,10
Tanquinho(BA),7918,364
Taperoá(BA),21074,552
Tapiramutá(BA),17010,124
Teixeira de Freitas(BA),160487,6200
Teodoro Sampaio(BA),7425,57
Teofilândia(BA),22518,373
Teolândia(BA),14943,435
Terra Nova(BA),13033,202
Tremedal(BA),16394,119
Tucano(BA),50687,911
Uauá(BA),24240,505
Ubaitaba(BA),19056,437
Ubatã(BA),27035,1158
Ubaíra(BA),19895,185
Uibaí(BA),13887,72
Umburanas(BA),19222,253
Una(BA),19002,370
Urandi(BA),16658,215
Uruçuca(BA),20519,674
Utinga(BA),19178,118
Valente(BA),28473,713
Valença(BA),96562,2019
Varzedo(BA),8838,85
Vera Cruz(BA),43223,415
Vereda(BA),6205,208
Vitória da Conquista(BA),338480,10561
Várzea Nova(BA),12697,145
Várzea da Roça(BA),14104,313
Várzea do Poço(BA),9170,61
Wagner(BA),9345,33
Wanderley(BA),12238,80
Wenceslau Guimarães(BA),21101,842
Xique-Xique(BA),46483,466
Água Fria(BA),16970,71
Érico Cardoso(BA),10610,5
Alcinópolis(MS),5343,21
Amambai(MS),39396,282
Anastácio(MS),25135,767
Anaurilândia(MS),9035,40
Angélica(MS),10780,148
Antônio João(MS),8956,66
Aparecida do Taboado(MS),25745,1048
Aquidauana(MS),47871,2107
Aral Moreira(MS),12149,137
Bandeirantes(MS),6788,83
Bataguassu(MS),23024,919
Batayporã(MS),11329,237
Bela Vista(MS),24629,74
Bodoquena(MS),7875,53
Bonito(MS),21976,624
Brasilândia(MS),11872,112
Caarapó(MS),30174,675
Camapuã(MS),13711,73
Campo Grande(MS),895982,37227
Caracol(MS),6116,37
Cassilândia(MS),21939,953
Chapadão do Sul(MS),25218,1065
Corguinho(MS),5947,64
Coronel Sapucaia(MS),15253,137
Corumbá(MS),111435,4962
Costa Rica(MS),20823,457
Coxim(MS),33543,643
Deodápolis(MS),12924,212
Dois Irmãos do Buriti(MS),11385,524
Douradina(MS),5924,147
Dourados(MS),222949,8787
Eldorado(MS),12353,161
Figueirão(MS),3051,21
Fátima do Sul(MS),19189,543
Glória de Dourados(MS),9965,156
Guia Lopes da Laguna(MS),9895,369
Iguatemi(MS),16078,345
Inocência(MS),7610,119
Itaporã(MS),24839,385
Itaquiraí(MS),21142,328
Ivinhema(MS),23187,390
Japorã(MS),9110,9
Jaraguari(MS),7187,41
Jardim(MS),26097,338
Jateí(MS),4027,57
Juti(MS),6712,223
Ladário(MS),23331,984
Laguna Carapã(MS),7341,51
Maracaju(MS),47083,606
Miranda(MS),28013,1332
Mundo Novo(MS),18366,270
Naviraí(MS),54878,1220
Nioaque(MS),13930,329
Nova Alvorada do Sul(MS),21882,576
Nova Andradina(MS),54374,562
Novo Horizonte do Sul(MS),3814,22
Paranaíba(MS),42148,911
Paranhos(MS),14228,65
Paraíso das Águas(MS),5555,81
Pedro Gomes(MS),7674,43
Ponta Porã(MS),92526,1320
Porto Murtinho(MS),17131,285
Ribas do Rio Pardo(MS),24615,206
Rio Brilhante(MS),37514,1222
Rio Negro(MS),4831,62
Rio Verde de Mato Grosso(MS),19746,282
Rochedo(MS),5499,160
Santa Rita do Pardo(MS),7851,69
Selvíria(MS),6529,54
Sete Quedas(MS),10791,81
Sidrolândia(MS),57665,2156
Sonora(MS),19274,339
São Gabriel do Oeste(MS),26771,1082
Tacuru(MS),11552,309
Taquarussu(MS),3588,58
Terenos(MS),21806,326
Três Lagoas(MS),121388,3084
Vicentina(MS),6102,130
Água Clara(MS),15522,277
Afonso Cunha(MA),6524,152
Alcântara(MA),22097,201
Aldeias Altas(MA),26532,942
Altamira do Maranhão(MA),8128,274
Alto Alegre do Maranhão(MA),27053,391
Alto Alegre do Pindaré(MA),31919,1489
Alto Parnaíba(MA),11190,325
Amapá do Maranhão(MA),6962,5
Amarante do Maranhão(MA),41435,1142
Anajatuba(MA),26803,348
Anapurus(MA),15732,736
Apicum-Açu(MA),17239,198
Araguanã(MA),15426,543
Araioses(MA),46440,589
Arame(MA),32701,951
Arari(MA),29848,266
Axixá(MA),12130,142
Açailândia(MA),112445,3506
Bacabal(MA),104949,3505
Bacabeira(MA),17055,154
Bacuri(MA),18582,418
Bacurituba(MA),5644,69
Balsas(MA),94887,6547
Barra do Corda(MA),88212,4045
Barreirinhas(MA),62528,1234
Barão de Grajaú(MA),18820,18
Bela Vista do Maranhão(MA),11209,133
Belágua(MA),7469,272
Benedito Leite(MA),5632,201
Bequimão(MA),21280,235
Bernardo do Mearim(MA),6043,133
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,985
Bom Jesus das Selvas(MA),34028,1828
Bom Lugar(MA),16294,305
Brejo(MA),36397,698
Brejo de Areia(MA),9188,205
Buriti(MA),28678,669
Buriti Bravo(MA),23884,824
Buriticupu(MA),72358,2565
Buritirana(MA),15430,241
Cachoeira Grande(MA),9431,183
Cajapió(MA),11177,5
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,538
Cantanhede(MA),21995,381
Capinzal do Norte(MA),10934,386
Carolina(MA),24322,437
Carutapera(MA),23807,397
Caxias(MA),164880,5037
Cedral(MA),10675,148
Central do Maranhão(MA),8673,30
Centro Novo do Maranhão(MA),21622,631
Centro do Guilherme(MA),13458,350
Chapadinha(MA),79675,2801
Cidelândia(MA),14697,402
Codó(MA),122859,1824
Coelho Neto(MA),49435,1578
Colinas(MA),41178,2112
Conceição do Lago-Açu(MA),16237,169
Coroatá(MA),65296,1843
Cururupu(MA),32695,629
Cândido Mendes(MA),20178,91
Davinópolis(MA),12908,282
Dom Pedro(MA),23350,506
Duque Bacelar(MA),11349,533
Esperantinópolis(MA),17241,630
Estreito(MA),41946,2957
Feira Nova do Maranhão(MA),8504,1097
Fernando Falcão(MA),10360,769
Formosa da Serra Negra(MA),19089,884
Fortaleza dos Nogueiras(MA),12631,659
Fortuna(MA),15552,830
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,527
Governador Archer(MA),10840,263
Governador Edison Lobão(MA),18296,439
Governador Eugênio Barros(MA),16828,212
Governador Luiz Rocha(MA),7807,165
Governador Newton Bello(MA),10180,524
Governador Nunes Freire(MA),25577,730
Grajaú(MA),69527,2936
Graça Aranha(MA),6262,119
Guimarães(MA),12030,228
Humberto de Campos(MA),28717,978
Icatu(MA),27113,214
Igarapé Grande(MA),11320,1127
Igarapé do Meio(MA),14177,313
Imperatriz(MA),258682,7883
Itaipava do Grajaú(MA),16057,522
Itapecuru Mirim(MA),68203,989
Itinga do Maranhão(MA),26000,642
Jatobá(MA),10153,84
Jenipapo dos Vieiras(MA),16515,927
Joselândia(MA),16168,477
João Lisboa(MA),23632,309
Junco do Maranhão(MA),3432,195
Lago Verde(MA),16257,512
Lago da Pedra(MA),50266,1307
Lago do Junco(MA),10840,246
Lago dos Rodrigues(MA),8873,432
Lagoa Grande do Maranhão(MA),11394,124
Lagoa do Mato(MA),11250,17
Lajeado Novo(MA),7550,272
Lima Campos(MA),11893,727
Loreto(MA),12157,400
Luís Domingues(MA),6951,257
Magalhães de Almeida(MA),19826,403
Maracaçumé(MA),21395,517
Marajá do Sena(MA),7792,167
Maranhãozinho(MA),16265,439
Mata Roma(MA),16829,346
Matinha(MA),23370,264
Matões(MA),33782,510
Matões do Norte(MA),16745,234
Milagres do Maranhão(MA),8464,195
Mirador(MA),21015,784
Miranda do Norte(MA),28381,158
Mirinzal(MA),14962,132
Montes Altos(MA),9160,499
Monção(MA),33434,911
Morros(MA),19433,147
Nina Rodrigues(MA),14454,278
Nova Colinas(MA),5384,108
Nova Iorque(MA),4683,27
Nova Olinda do Maranhão(MA),20928,312
Olho d'Água das Cunhãs(MA),19505,532
Olinda Nova do Maranhão(MA),14701,193
Palmeirândia(MA),19722,32
Paraibano(MA),21386,507
Parnarama(MA),34907,715
Passagem Franca(MA),19019,763
Pastos Bons(MA),19472,564
Paulino Neves(MA),16035,162
Paulo Ramos(MA),21040,913
Paço do Lumiar(MA),122197,697
Pedreiras(MA),39229,1747
Pedro do Rosário(MA),25144,88
Penalva(MA),38470,235
Peri Mirim(MA),14318,161
Peritoró(MA),23196,372
Pindaré-Mirim(MA),32941,645
Pinheiro(MA),83387,2119
Pio XII(MA),21485,938
Pirapemas(MA),18625,253
Porto Franco(MA),23885,881
Porto Rico do Maranhão(MA),5975,150
Poção de Pedras(MA),17873,1081
Presidente Dutra(MA),47804,1478
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,263
Presidente Sarney(MA),18918,170
Presidente Vargas(MA),11193,59
Primeira Cruz(MA),15315,49
Raposa(MA),30761,174
Riachão(MA),20195,936
Ribamar Fiquene(MA),7791,228
Rosário(MA),42740,381
Sambaíba(MA),5671,293
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1521
Santa Inês(MA),89044,4474
Santa Luzia(MA),72667,2678
Santa Luzia do Paruá(MA),25254,634
Santa Quitéria do Maranhão(MA),25642,456
Santa Rita(MA),37855,315
Santana do Maranhão(MA),13386,181
Santo Amaro do Maranhão(MA),15846,124
Santo Antônio dos Lopes(MA),14528,834
Satubinha(MA),13914,150
Senador Alexandre Costa(MA),11141,375
Senador La Rocque(MA),14293,239
Serrano do Maranhão(MA),10253,207
Sucupira do Norte(MA),10636,143
Sucupira do Riachão(MA),5660,124
São Benedito do Rio Preto(MA),18663,1013
São Bento(MA),45211,674
São Bernardo(MA),28507,856
São Domingos do Azeitão(MA),7392,157
São Domingos do Maranhão(MA),34376,1558
São Francisco do Brejão(MA),11798,370
São Francisco do Maranhão(MA),12210,253
São Félix de Balsas(MA),4585,195
São José de Ribamar(MA),177687,1380
São José dos Basílios(MA),7641,340
São João Batista(MA),20665,145
São João do Carú(MA),15808,419
São João do Paraíso(MA),11177,150
São João do Soter(MA),18543,627
São João dos Patos(MA),25929,1404
São Luís(MA),1101884,23793
São Luís Gonzaga do Maranhão(MA),18856,669
São Mateus do Maranhão(MA),41529,1198
São Pedro da Água Branca(MA),12690,516
São Pedro dos Crentes(MA),4668,270
São Raimundo das Mangabeiras(MA),18868,1731
São Raimundo do Doca Bezerra(MA),5237,75
São Roberto(MA),6719,255
São Vicente Ferrer(MA),22247,206
Sítio Novo(MA),18081,1096
Tasso Fragoso(MA),8521,446
Timbiras(MA),29124,448
Timon(MA),169107,4718
Trizidela do Vale(MA),21998,630
Tufilândia(MA),5840,135
Tuntum(MA),41832,1429
Turiaçu(MA),35604,256
Turilândia(MA),25619,323
Tutóia(MA),58860,1049
Urbano Santos(MA),33122,1682
Vargem Grande(MA),56510,819
Viana(MA),52441,284
Vila Nova dos Martírios(MA),13392,314
Vitorino Freire(MA),31523,1609
Vitória do Mearim(MA),32764,687
Zé Doca(MA),51714,3782
Água Doce do Maranhão(MA),12571,653
Acorizal(MT),5399,115
Alta Floresta(MT),51782,603
Alto Araguaia(MT),19044,134
Alto Boa Vista(MT),6822,63
Alto Garças(MT),12030,164
Alto Paraguai(MT),11356,81
Alto Taquari(MT),10847,96
Apiacás(MT),10133,17
Araguaiana(MT),3100,22
Araguainha(MT),935,2
Araputanga(MT),16822,293
Arenápolis(MT),9607,187
Aripuanã(MT),22354,207
Barra do Bugres(MT),34966,361
Barra do Garças(MT),61012,1187
Barão de Melgaço(MT),8564,82
Bom Jesus do Araguaia(MT),6580,53
Brasnorte(MT),19695,76
Campinápolis(MT),15980,200
Campo Novo do Parecis(MT),35360,1271
Campo Verde(MT),44041,1019
Campos de Júlio(MT),6891,274
Canabrava do Norte(MT),4743,50
Canarana(MT),21579,384
Carlinda(MT),10305,21
Castanheira(MT),8729,62
Chapada dos Guimarães(MT),19752,252
Cláudia(MT),12149,170
Cocalinho(MT),5700,48
Colniza(MT),38582,46
Colíder(MT),33438,873
Comodoro(MT),20763,201
Confresa(MT),30933,447
Conquista D'Oeste(MT),4038,44
Cotriguaçu(MT),19750,21
Cuiabá(MT),612547,13958
Curvelândia(MT),5219,52
Cáceres(MT),94376,843
Denise(MT),9462,79
Diamantino(MT),22041,188
Dom Aquino(MT),8178,86
Feliz Natal(MT),14192,175
Figueirópolis D'Oeste(MT),3494,19
Gaúcha do Norte(MT),7648,168
General Carneiro(MT),5540,169
Glória D'Oeste(MT),3026,7
Guarantã do Norte(MT),35816,596
Guiratinga(MT),15141,49
Indiavaí(MT),2752,12
Ipiranga do Norte(MT),7667,222
Itanhangá(MT),6737,35
Itaúba(MT),3802,43
Itiquira(MT),13345,75
Jaciara(MT),27776,663
Jangada(MT),8409,124
Jauru(MT),8793,38
Juara(MT),34974,171
Juruena(MT),15865,223
Juscimeira(MT),11221,211
Juína(MT),40997,417
Lambari D'Oeste(MT),6121,69
Lucas do Rio Verde(MT),65534,3326
Luciara(MT),2077,1
Marcelândia(MT),10499,240
Matupá(MT),16566,440
Mirassol d'Oeste(MT),27739,521
Nobres(MT),15336,220
Nortelândia(MT),5989,64
Nossa Senhora do Livramento(MT),13216,393
Nova Bandeirantes(MT),15288,98
Nova Brasilândia(MT),3829,36
Nova Canaã do Norte(MT),12787,129
Nova Guarita(MT),4519,33
Nova Lacerda(MT),6640,88
Nova Marilândia(MT),3278,96
Nova Maringá(MT),8641,32
Nova Monte Verde(MT),9178,49
Nova Mutum(MT),45378,1623
Nova Nazaré(MT),3849,22
Nova Olímpia(MT),20301,191
Nova Santa Helena(MT),3718,99
Nova Ubiratã(MT),11982,150
Nova Xavantina(MT),21374,145
Novo Horizonte do Norte(MT),4004,21
Novo Mundo(MT),9178,126
Novo Santo Antônio(MT),2640,40
Novo São Joaquim(MT),5074,49
Paranatinga(MT),22563,449
Paranaíta(MT),11225,180
Pedra Preta(MT),17626,362
Peixoto de Azevedo(MT),34976,889
Planalto da Serra(MT),2662,25
Poconé(MT),32843,379
Pontal do Araguaia(MT),6711,127
Ponte Branca(MT),1576,2
Pontes e Lacerda(MT),45436,1049
Porto Alegre do Norte(MT),12517,32
Porto Esperidião(MT),12017,279
Porto Estrela(MT),2963,50
Porto dos Gaúchos(MT),5410,110
Poxoréu(MT),16219,282
Primavera do Leste(MT),62019,2108
Querência(MT),17479,559
Reserva do Cabaçal(MT),2732,14
Ribeirão Cascalheira(MT),10206,153
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,72
Rondolândia(MT),4001,19
Rondonópolis(MT),232491,4001
Rosário Oeste(MT),17151,262
Salto do Céu(MT),3365,16
Santa Carmem(MT),4525,78
Santa Cruz do Xingu(MT),2564,33
Santa Rita do Trivelato(MT),3429,11
Santa Terezinha(MT),8371,78
Santo Afonso(MT),3146,63
Santo Antônio do Leste(MT),5174,42
Santo Antônio do Leverger(MT),16628,72
Sapezal(MT),25881,956
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,2357
Sorriso(MT),90313,3089
São Félix do Araguaia(MT),11708,110
São José do Povo(MT),4063,48
São José do Rio Claro(MT),20664,172
São José do Xingu(MT),5595,49
São José dos Quatro Marcos(MT),18906,501
São Pedro da Cipa(MT),4727,62
Tabaporã(MT),9489,116
Tangará da Serra(MT),103750,2772
Tapurah(MT),13705,375
Terra Nova do Norte(MT),9667,138
Tesouro(MT),3805,12
Torixoréu(MT),3609,28
União do Sul(MT),3525,44
Vale de São Domingos(MT),3127,19
Vera(MT),11309,160
Vila Bela da Santíssima Trindade(MT),16128,390
Vila Rica(MT),26037,245
Várzea Grande(MT),284971,5234
Água Boa(MT),25721,326
Abaetetuba(PA),157698,3428
Abel Figueiredo(PA),7434,401
Acará(PA),55591,850
Afuá(PA),39218,2247
Alenquer(PA),56789,1480
Almeirim(PA),34109,267
Altamira(PA),114594,4765
Anajás(PA),29277,608
Ananindeua(PA),530598,8967
Anapu(PA),27890,1026
Augusto Corrêa(PA),45998,1385
Aurora do Pará(PA),31338,662
Aveiro(PA),16388,445
Bagre(PA),30673,432
Baião(PA),47446,406
Bannach(PA),3286,112
Barcarena(PA),124680,4487
Belterra(PA),17732,556
Belém(PA),1492745,44975
Benevides(PA),62737,2033
Bom Jesus do Tocantins(PA),16981,406
Bonito(PA),16286,267
Bragança(PA),127686,2558
Brasil Novo(PA),15086,761
Brejo Grande do Araguaia(PA),7380,514
Breu Branco(PA),66046,309
Breves(PA),102701,2774
Bujaru(PA),29132,652
Cachoeira do Arari(PA),23767,315
Cachoeira do Piriá(PA),33900,533
Cametá(PA),137890,5056
Canaã dos Carajás(PA),37085,4214
Capanema(PA),69027,1332
Capitão Poço(PA),54303,953
Castanhal(PA),200793,2550
Chaves(PA),23717,186
Colares(PA),12085,95
Conceição do Araguaia(PA),47864,1816
Concórdia do Pará(PA),33318,1264
Cumaru do Norte(PA),13473,519
Curionópolis(PA),17929,1516
Curralinho(PA),34448,449
Curuá(PA),14393,738
Curuçá(PA),40066,1772
Dom Eliseu(PA),59719,1015
Eldorado do Carajás(PA),33808,310
Faro(PA),7194,407
Floresta do Araguaia(PA),20304,353
Garrafão do Norte(PA),26066,923
Goianésia do Pará(PA),40475,192
Gurupá(PA),33376,1397
Igarapé-Açu(PA),38807,803
Igarapé-Miri(PA),62698,1282
Inhangapi(PA),11711,81
Ipixuna do Pará(PA),64053,677
Irituia(PA),32550,758
Itaituba(PA),101247,6563
Itupiranga(PA),53269,632
Jacareacanga(PA),8239,1697
Jacundá(PA),59155,879
Juruti(PA),57943,2393
Limoeiro do Ajuru(PA),28935,905
Magalhães Barata(PA),8548,196
Marabá(PA),279349,9004
Maracanã(PA),29473,344
Marapanim(PA),28336,622
Marituba(PA),131521,1280
Medicilândia(PA),31597,1842
Melgaço(PA),27654,390
Mocajuba(PA),31136,1402
Moju(PA),82094,1273
Mojuí dos Campos(PA),16084,473
Monte Alegre(PA),58032,1586
Muaná(PA),40349,371
Mãe do Rio(PA),30077,643
Nova Esperança do Piriá(PA),21368,988
Nova Ipixuna(PA),16678,346
Nova Timboteua(PA),15363,448
Novo Progresso(PA),25762,894
Novo Repartimento(PA),75919,439
Oeiras do Pará(PA),32512,685
Oriximiná(PA),73096,4686
Ourilândia do Norte(PA),32832,3016
Ourém(PA),17842,364
Pacajá(PA),47706,927
Palestina do Pará(PA),7589,349
Paragominas(PA),113145,3596
Parauapebas(PA),208273,27817
Pau D'Arco(PA),5483,319
Peixe-Boi(PA),8077,189
Piçarra(PA),12981,220
Placas(PA),30982,522
Ponta de Pedras(PA),31082,1007
Portel(PA),62043,1883
Porto de Moz(PA),41135,1016
Prainha(PA),29866,590
Primavera(PA),10825,356
Quatipuru(PA),13608,406
Redenção(PA),84787,4061
Rio Maria(PA),18193,1019
Rondon do Pará(PA),52357,576
Rurópolis(PA),50510,1647
Salinópolis(PA),40675,566
Salvaterra(PA),23752,508
Santa Bárbara do Pará(PA),21079,356
Santa Cruz do Arari(PA),10128,148
Santa Izabel do Pará(PA),70801,635
Santa Luzia do Pará(PA),19848,960
Santa Maria das Barreiras(PA),21449,368
Santa Maria do Pará(PA),24861,539
Santana do Araguaia(PA),72817,1624
Santarém(PA),304589,10961
Santarém Novo(PA),6709,247
Santo Antônio do Tauá(PA),31482,432
Sapucaia(PA),5930,215
Senador José Porfírio(PA),11658,639
Soure(PA),25374,414
São Caetano de Odivelas(PA),18050,519
São Domingos do Araguaia(PA),25557,1138
São Domingos do Capim(PA),31989,333
São Francisco do Pará(PA),15882,151
São Félix do Xingu(PA),128481,2199
São Geraldo do Araguaia(PA),24847,616
São João da Ponta(PA),6139,48
São João de Pirabas(PA),23045,228
São João do Araguaia(PA),13996,35
São Miguel do Guamá(PA),58986,1533
São Sebastião da Boa Vista(PA),26640,433
Tailândia(PA),106339,2244
Terra Alta(PA),11720,315
Terra Santa(PA),18769,405
Tomé-Açu(PA),63447,1020
Tracuateua(PA),30959,549
Trairão(PA),18989,366
Tucumã(PA),39602,2898
Tucuruí(PA),113659,2096
Ulianópolis(PA),59210,854
Uruará(PA),45476,1229
Vigia(PA),53686,563
Viseu(PA),61403,1100
Vitória do Xingu(PA),15134,1048
Xinguara(PA),44751,2631
Água Azul do Norte(PA),27430,774
Óbidos(PA),52137,2821
Abreu e Lima(PE),99990,914
Afogados da Ingazeira(PE),37259,909
Afrânio(PE),19635,227
Agrestina(PE),24885,594
Alagoinha(PE),14636,217
Aliança(PE),38386,389
Altinho(PE),22972,523
Amaraji(PE),22829,237
Angelim(PE),11150,79
Araripina(PE),84418,2357
Araçoiaba(PE),20524,169
Arcoverde(PE),74338,1951
Barra de Guabiraba(PE),14385,193
Barreiros(PE),42659,339
Belo Jardim(PE),76439,1349
Belém de Maria(PE),12073,98
Belém do São Francisco(PE),20729,143
Betânia(PE),12719,102
Bezerros(PE),60798,1270
Bodocó(PE),38146,316
Bom Conselho(PE),48554,766
Bom Jardim(PE),39184,724
Bonito(PE),38134,367
Brejinho(PE),7487,168
Brejo da Madre de Deus(PE),50742,1042
Brejão(PE),8993,34
Buenos Aires(PE),13155,58
Buíque(PE),58378,584
Cabo de Santo Agostinho(PE),207048,2159
Cabrobó(PE),34221,420
Cachoeirinha(PE),20380,283
Caetés(PE),28739,655
Calumbi(PE),5750,188
Calçado(PE),11053,117
Camaragibe(PE),157828,2280
Camocim de São Félix(PE),18765,252
Camutanga(PE),8551,194
Canhotinho(PE),24804,448
Capoeiras(PE),20048,601
Carnaubeira da Penha(PE),12932,47
Carnaíba(PE),19551,361
Carpina(PE),83641,698
Caruaru(PE),361118,9721
Casinhas(PE),14341,94
Catende(PE),42892,567
Cedro(PE),11807,688
Chã Grande(PE),21698,224
Chã de Alegria(PE),13518,201
Condado(PE),26421,887
Correntes(PE),18207,121
Cortês(PE),12578,178
Cumaru(PE),10906,190
