cities,population,cases
Itapitanga(BA),10313,19
Itapé(BA),8761,113
Itaquara(BA),8319,12
Itarantim(BA),19747,55
Itatim(BA),14487,52
Itiruçu(BA),12576,15
Itiúba(BA),36089,22
Itororó(BA),20382,59
Ituaçu(BA),18962,4
Ituberá(BA),28602,263
Iuiu(BA),10994,5
Jaborandi(BA),8385,6
Jacaraci(BA),14842,1
Jacobina(BA),80518,239
Jaguaquara(BA),54423,655
Jaguarari(BA),33570,135
Jaguaripe(BA),18788,80
Jandaíra(BA),10709,95
Jequié(BA),155966,2309
Jeremoabo(BA),40463,39
Jiquiriçá(BA),14537,7
Jitaúna(BA),11166,68
João Dourado(BA),25188,129
Juazeiro(BA),216707,1658
Jucuruçu(BA),9126,14
Jussara(BA),15284,19
Jussari(BA),5833,34
Jussiape(BA),6186,2
Lafaiete Coutinho(BA),3724,17
Lagoa Real(BA),15665,1
Laje(BA),23840,50
Lajedinho(BA),3783,2
Lajedo do Tabocal(BA),8562,27
Lajedão(BA),3955,9
Lamarão(BA),8307,42
Lapão(BA),27223,54
Lauro de Freitas(BA),198440,3736
Lençóis(BA),11409,77
Licínio de Almeida(BA),12388,13
Livramento de Nossa Senhora(BA),45732,26
Luís Eduardo Magalhães(BA),87519,639
Macajuba(BA),11348,13
Macarani(BA),18755,120
Macaúbas(BA),49826,10
Macururé(BA),7824,64
Madre de Deus(BA),21093,404
Maetinga(BA),3161,9
Maiquinique(BA),10112,26
Mairi(BA),18676,92
Malhada(BA),16845,2
Malhada de Pedras(BA),8393,2
Manoel Vitorino(BA),13240,101
Mansidão(BA),13643,39
Maracás(BA),20834,103
Maragogipe(BA),44677,173
Maraú(BA),20570,88
Marcionílio Souza(BA),10406,21
Mascote(BA),13822,33
Mata de São João(BA),46583,285
Matina(BA),12201,0
Medeiros Neto(BA),22688,287
Miguel Calmon(BA),26023,41
Milagres(BA),10950,70
Mirangaba(BA),18338,6
Mirante(BA),8641,9
Monte Santo(BA),49418,123
Morpará(BA),8519,23
Morro do Chapéu(BA),35413,16
Mortugaba(BA),12042,11
Mucugê(BA),9062,17
Mucuri(BA),41748,286
Mulungu do Morro(BA),10889,14
Mundo Novo(BA),26776,5
Muniz Ferreira(BA),7422,29
Muquém do São Francisco(BA),11348,33
Muritiba(BA),29399,126
Mutuípe(BA),22221,50
Nazaré(BA),28525,157
Nilo Peçanha(BA),13997,101
Nordestina(BA),13130,71
Nova Canaã(BA),16462,59
Nova Fátima(BA),7812,17
Nova Ibiá(BA),6591,110
Nova Itarana(BA),8226,15
Nova Redenção(BA),9118,3
Nova Soure(BA),26947,203
Nova Viçosa(BA),43376,233
Novo Horizonte(BA),12385,1
Novo Triunfo(BA),15440,37
Olindina(BA),28229,52
Oliveira dos Brejinhos(BA),21825,44
Ouriçangas(BA),8564,15
Ourolândia(BA),17451,45
Palmas de Monte Alto(BA),21750,30
Palmeiras(BA),9019,8
Paramirim(BA),21607,10
Paratinga(BA),32000,16
Paripiranga(BA),28989,52
Pau Brasil(BA),9831,43
Paulo Afonso(BA),117782,313
Pedro Alexandre(BA),16667,11
Pedrão(BA),7347,3
Piatã(BA),17123,9
Pilão Arcado(BA),35048,59
Pindaí(BA),16260,17
Pindobaçu(BA),20150,92
Pintadas(BA),10437,95
Piraí do Norte(BA),10023,170
Piripá(BA),10707,47
Piritiba(BA),24755,14
Planaltino(BA),9322,1
Planalto(BA),26265,103
Pojuca(BA),39519,370
Ponto Novo(BA),14914,37
Porto Seguro(BA),148686,1113
Potiraguá(BA),7224,50
Poções(BA),46871,330
Prado(BA),28174,193
Presidente Dutra(BA),15142,65
Presidente Jânio Quadros(BA),12338,50
Presidente Tancredo Neves(BA),27719,427
Pé de Serra(BA),13578,40
Queimadas(BA),25439,191
Quijingue(BA),27580,30
Quixabeira(BA),8972,23
Rafael Jambeiro(BA),22621,117
Remanso(BA),41008,60
Retirolândia(BA),14396,110
Riacho de Santana(BA),35421,39
Riachão das Neves(BA),22339,59
Riachão do Jacuípe(BA),33436,185
Ribeira do Amparo(BA),14592,30
Ribeira do Pombal(BA),53807,279
Ribeirão do Largo(BA),5812,10
Rio Real(BA),40732,134
Rio de Contas(BA),12989,4
Rio do Antônio(BA),15371,5
Rio do Pires(BA),11655,16
Rodelas(BA),9331,12
Ruy Barbosa(BA),30814,140
Salinas da Margarida(BA),15667,43
Salvador(BA),2872347,46549
Santa Brígida(BA),14213,29
Santa Bárbara(BA),20791,203
Santa Cruz Cabrália(BA),27778,209
Santa Cruz da Vitória(BA),6315,16
Santa Inês(BA),10631,21
Santa Luzia(BA),12597,86
Santa Maria da Vitória(BA),39845,21
Santa Rita de Cássia(BA),28338,24
Santa Teresinha(BA),10405,25
Santaluz(BA),37348,157
Santana(BA),26614,0
Santanópolis(BA),8943,53
Santo Amaro(BA),60069,446
Santo Antônio de Jesus(BA),101512,903
Santo Estêvão(BA),52850,148
Sapeaçu(BA),17398,84
Saubara(BA),12043,39
Saúde(BA),12913,6
Seabra(BA),44091,44
Sebastião Laranjeiras(BA),11434,3
Senhor do Bonfim(BA),79015,209
Sento Sé(BA),40684,37
Serra Dourada(BA),17386,2
Serra Preta(BA),14878,107
Serra do Ramalho(BA),31472,7
Serrinha(BA),80861,394
Serrolândia(BA),13397,27
Simões Filho(BA),134377,1291
Sobradinho(BA),23191,258
Souto Soares(BA),16979,90
Sátiro Dias(BA),17273,28
São Desidério(BA),33742,110
São Domingos(BA),9058,11
São Felipe(BA),21074,96
São Francisco do Conde(BA),39802,439
São Félix(BA),14740,54
São Félix do Coribe(BA),15391,13
São Gabriel(BA),18793,25
São Gonçalo dos Campos(BA),37550,271
São José da Vitória(BA),5657,82
São José do Jacuípe(BA),10462,14
São Miguel das Matas(BA),11675,15
São Sebastião do Passé(BA),44300,443
Sítio do Mato(BA),13012,0
Sítio do Quinto(BA),9986,50
Tabocas do Brejo Velho(BA),12518,5
Tanhaçu(BA),20403,0
Tanque Novo(BA),17366,0
Tanquinho(BA),7918,92
Taperoá(BA),21074,169
Tapiramutá(BA),17010,27
Teixeira de Freitas(BA),160487,2038
Teodoro Sampaio(BA),7425,30
Teofilândia(BA),22518,173
Teolândia(BA),14943,128
Terra Nova(BA),13033,101
Tremedal(BA),16394,15
Tucano(BA),50687,80
Uauá(BA),24240,88
Ubaitaba(BA),19056,191
Ubatã(BA),27035,326
Ubaíra(BA),19895,11
Uibaí(BA),13887,7
Umburanas(BA),19222,93
Una(BA),19002,131
Urandi(BA),16658,142
Uruçuca(BA),20519,351
Utinga(BA),19178,8
Valente(BA),28473,212
Valença(BA),96562,774
Varzedo(BA),8838,23
Vera Cruz(BA),43223,181
Vereda(BA),6205,62
Vitória da Conquista(BA),338480,1504
Várzea Nova(BA),12697,38
Várzea da Roça(BA),14104,25
Várzea do Poço(BA),9170,0
Wagner(BA),9345,1
Wanderley(BA),12238,1
Wenceslau Guimarães(BA),21101,363
Xique-Xique(BA),46483,49
Água Fria(BA),16970,43
Érico Cardoso(BA),10610,0
Alcinópolis(MS),5343,4
Amambai(MS),39396,51
Anastácio(MS),25135,17
Anaurilândia(MS),9035,9
Angélica(MS),10780,17
Antônio João(MS),8956,12
Aparecida do Taboado(MS),25745,65
Aquidauana(MS),47871,39
Aral Moreira(MS),12149,25
Bandeirantes(MS),6788,20
Bataguassu(MS),23024,366
Batayporã(MS),11329,49
Bela Vista(MS),24629,12
Bodoquena(MS),7875,4
Bonito(MS),21976,102
Brasilândia(MS),11872,48
Caarapó(MS),30174,75
Camapuã(MS),13711,14
Campo Grande(MS),895982,6216
Caracol(MS),6116,18
Cassilândia(MS),21939,34
Chapadão do Sul(MS),25218,282
Corguinho(MS),5947,11
Coronel Sapucaia(MS),15253,2
Corumbá(MS),111435,763
Costa Rica(MS),20823,108
Coxim(MS),33543,74
Deodápolis(MS),12924,74
Dois Irmãos do Buriti(MS),11385,1
Douradina(MS),5924,124
Dourados(MS),222949,3729
Eldorado(MS),12353,22
Figueirão(MS),3051,0
Fátima do Sul(MS),19189,261
Glória de Dourados(MS),9965,45
Guia Lopes da Laguna(MS),9895,255
Iguatemi(MS),16078,62
Inocência(MS),7610,3
Itaporã(MS),24839,175
Itaquiraí(MS),21142,114
Ivinhema(MS),23187,72
Japorã(MS),9110,0
Jaraguari(MS),7187,4
Jardim(MS),26097,63
Jateí(MS),4027,27
Juti(MS),6712,115
Ladário(MS),23331,128
Laguna Carapã(MS),7341,24
Maracaju(MS),47083,136
Miranda(MS),28013,8
Mundo Novo(MS),18366,73
Naviraí(MS),54878,259
Nioaque(MS),13930,9
Nova Alvorada do Sul(MS),21882,47
Nova Andradina(MS),54374,95
Novo Horizonte do Sul(MS),3814,17
Paranaíba(MS),42148,147
Paranhos(MS),14228,2
Paraíso das Águas(MS),5555,16
Pedro Gomes(MS),7674,0
Ponta Porã(MS),92526,172
Porto Murtinho(MS),17131,40
Ribas do Rio Pardo(MS),24615,30
Rio Brilhante(MS),37514,484
Rio Negro(MS),4831,7
Rio Verde de Mato Grosso(MS),19746,29
Rochedo(MS),5499,36
Santa Rita do Pardo(MS),7851,39
Selvíria(MS),6529,2
Sete Quedas(MS),10791,0
Sidrolândia(MS),57665,171
Sonora(MS),19274,66
São Gabriel do Oeste(MS),26771,337
Tacuru(MS),11552,32
Taquarussu(MS),3588,2
Terenos(MS),21806,55
Três Lagoas(MS),121388,498
Vicentina(MS),6102,84
Água Clara(MS),15522,9
Afonso Cunha(MA),6524,128
Alcântara(MA),22097,37
Aldeias Altas(MA),26532,233
Altamira do Maranhão(MA),8128,204
Alto Alegre do Maranhão(MA),27053,322
Alto Alegre do Pindaré(MA),31919,1186
Alto Parnaíba(MA),11190,95
Amapá do Maranhão(MA),6962,3
Amarante do Maranhão(MA),41435,649
Anajatuba(MA),26803,271
Anapurus(MA),15732,656
Apicum-Açu(MA),17239,197
Araguanã(MA),15426,426
Araioses(MA),46440,483
Arame(MA),32701,190
Arari(MA),29848,185
Axixá(MA),12130,95
Açailândia(MA),112445,2804
Bacabal(MA),104949,2761
Bacabeira(MA),17055,130
Bacuri(MA),18582,377
Bacurituba(MA),5644,21
Balsas(MA),94887,1831
Barra do Corda(MA),88212,2191
Barreirinhas(MA),62528,389
Barão de Grajaú(MA),18820,13
Bela Vista do Maranhão(MA),11209,112
Belágua(MA),7469,158
Benedito Leite(MA),5632,35
Bequimão(MA),21280,191
Bernardo do Mearim(MA),6043,48
Boa Vista do Gurupi(MA),9287,13
Bom Jardim(MA),41630,625
Bom Jesus das Selvas(MA),34028,988
Bom Lugar(MA),16294,161
Brejo(MA),36397,547
Brejo de Areia(MA),9188,111
Buriti(MA),28678,295
Buriti Bravo(MA),23884,83
Buriticupu(MA),72358,1645
Buritirana(MA),15430,209
Cachoeira Grande(MA),9431,128
Cajapió(MA),11177,5
Cajari(MA),19379,120
Campestre do Maranhão(MA),14374,210
Cantanhede(MA),21995,380
Capinzal do Norte(MA),10934,285
Carolina(MA),24322,193
Carutapera(MA),23807,254
Caxias(MA),164880,2382
Cedral(MA),10675,104
Central do Maranhão(MA),8673,17
Centro Novo do Maranhão(MA),21622,358
Centro do Guilherme(MA),13458,51
Chapadinha(MA),79675,2399
Cidelândia(MA),14697,245
Codó(MA),122859,1793
Coelho Neto(MA),49435,1296
Colinas(MA),41178,882
Conceição do Lago-Açu(MA),16237,144
Coroatá(MA),65296,626
Cururupu(MA),32695,300
Cândido Mendes(MA),20178,25
Davinópolis(MA),12908,205
Dom Pedro(MA),23350,49
Duque Bacelar(MA),11349,277
Esperantinópolis(MA),17241,577
Estreito(MA),41946,784
Feira Nova do Maranhão(MA),8504,66
Fernando Falcão(MA),10360,509
Formosa da Serra Negra(MA),19089,175
Fortaleza dos Nogueiras(MA),12631,142
Fortuna(MA),15552,180
Godofredo Viana(MA),11819,74
Gonçalves Dias(MA),17934,172
Governador Archer(MA),10840,211
Governador Edison Lobão(MA),18296,175
Governador Eugênio Barros(MA),16828,154
Governador Luiz Rocha(MA),7807,56
Governador Newton Bello(MA),10180,374
Governador Nunes Freire(MA),25577,582
Grajaú(MA),69527,1489
Graça Aranha(MA),6262,117
Guimarães(MA),12030,165
Humberto de Campos(MA),28717,328
Icatu(MA),27113,167
Igarapé Grande(MA),11320,766
Igarapé do Meio(MA),14177,176
Imperatriz(MA),258682,4544
Itaipava do Grajaú(MA),16057,163
Itapecuru Mirim(MA),68203,534
Itinga do Maranhão(MA),26000,441
Jatobá(MA),10153,30
Jenipapo dos Vieiras(MA),16515,164
Joselândia(MA),16168,303
João Lisboa(MA),23632,207
Junco do Maranhão(MA),3432,111
Lago Verde(MA),16257,400
Lago da Pedra(MA),50266,1001
Lago do Junco(MA),10840,143
Lago dos Rodrigues(MA),8873,221
Lagoa Grande do Maranhão(MA),11394,90
Lagoa do Mato(MA),11250,0
Lajeado Novo(MA),7550,45
Lima Campos(MA),11893,484
Loreto(MA),12157,65
Luís Domingues(MA),6951,49
Magalhães de Almeida(MA),19826,135
Maracaçumé(MA),21395,429
Marajá do Sena(MA),7792,123
Maranhãozinho(MA),16265,314
Mata Roma(MA),16829,323
Matinha(MA),23370,216
Matões(MA),33782,189
Matões do Norte(MA),16745,151
Milagres do Maranhão(MA),8464,121
Mirador(MA),21015,193
Miranda do Norte(MA),28381,136
Mirinzal(MA),14962,102
Montes Altos(MA),9160,154
Monção(MA),33434,271
Morros(MA),19433,127
Nina Rodrigues(MA),14454,144
Nova Colinas(MA),5384,11
Nova Iorque(MA),4683,10
Nova Olinda do Maranhão(MA),20928,259
Olho d'Água das Cunhãs(MA),19505,366
Olinda Nova do Maranhão(MA),14701,195
Palmeirândia(MA),19722,32
Paraibano(MA),21386,191
Parnarama(MA),34907,144
Passagem Franca(MA),19019,80
Pastos Bons(MA),19472,61
Paulino Neves(MA),16035,121
Paulo Ramos(MA),21040,536
Paço do Lumiar(MA),122197,485
Pedreiras(MA),39229,1288
Pedro do Rosário(MA),25144,86
Penalva(MA),38470,199
Peri Mirim(MA),14318,158
Peritoró(MA),23196,320
Pindaré-Mirim(MA),32941,523
Pinheiro(MA),83387,1370
Pio XII(MA),21485,758
Pirapemas(MA),18625,241
Porto Franco(MA),23885,339
Porto Rico do Maranhão(MA),5975,86
Poção de Pedras(MA),17873,338
Presidente Dutra(MA),47804,935
Presidente Juscelino(MA),12734,27
Presidente Médici(MA),7015,171
Presidente Sarney(MA),18918,167
Presidente Vargas(MA),11193,38
Primeira Cruz(MA),15315,38
Raposa(MA),30761,112
Riachão(MA),20195,83
Ribamar Fiquene(MA),7791,127
Rosário(MA),42740,352
Sambaíba(MA),5671,7
Santa Filomena do Maranhão(MA),7773,22
Santa Helena(MA),42130,1151
Santa Inês(MA),89044,3823
Santa Luzia(MA),72667,1870
Santa Luzia do Paruá(MA),25254,268
Santa Quitéria do Maranhão(MA),25642,442
Santa Rita(MA),37855,211
Santana do Maranhão(MA),13386,118
Santo Amaro do Maranhão(MA),15846,53
Santo Antônio dos Lopes(MA),14528,476
Satubinha(MA),13914,114
Senador Alexandre Costa(MA),11141,210
Senador La Rocque(MA),14293,157
Serrano do Maranhão(MA),10253,114
Sucupira do Norte(MA),10636,11
Sucupira do Riachão(MA),5660,23
São Benedito do Rio Preto(MA),18663,641
São Bento(MA),45211,454
São Bernardo(MA),28507,707
São Domingos do Azeitão(MA),7392,46
São Domingos do Maranhão(MA),34376,529
São Francisco do Brejão(MA),11798,218
São Francisco do Maranhão(MA),12210,44
São Félix de Balsas(MA),4585,19
São José de Ribamar(MA),177687,996
São José dos Basílios(MA),7641,63
São João Batista(MA),20665,104
São João do Carú(MA),15808,287
São João do Paraíso(MA),11177,53
São João do Soter(MA),18543,181
São João dos Patos(MA),25929,199
São Luís(MA),1101884,14993
São Luís Gonzaga do Maranhão(MA),18856,285
São Mateus do Maranhão(MA),41529,893
São Pedro da Água Branca(MA),12690,277
São Pedro dos Crentes(MA),4668,82
São Raimundo das Mangabeiras(MA),18868,418
São Raimundo do Doca Bezerra(MA),5237,73
São Roberto(MA),6719,84
São Vicente Ferrer(MA),22247,116
Sítio Novo(MA),18081,249
Tasso Fragoso(MA),8521,40
Timbiras(MA),29124,269
Timon(MA),169107,1932
Trizidela do Vale(MA),21998,550
Tufilândia(MA),5840,36
Tuntum(MA),41832,742
Turiaçu(MA),35604,192
Turilândia(MA),25619,282
Tutóia(MA),58860,806
Urbano Santos(MA),33122,890
Vargem Grande(MA),56510,584
Viana(MA),52441,238
Vila Nova dos Martírios(MA),13392,128
Vitorino Freire(MA),31523,1167
Vitória do Mearim(MA),32764,576
Zé Doca(MA),51714,2641
Água Doce do Maranhão(MA),12571,536
Acorizal(MT),5399,72
Alta Floresta(MT),51782,270
Alto Araguaia(MT),19044,83
Alto Boa Vista(MT),6822,46
Alto Garças(MT),12030,119
Alto Paraguai(MT),11356,42
Alto Taquari(MT),10847,14
Apiacás(MT),10133,7
Araguaiana(MT),3100,11
Araguainha(MT),935,1
Araputanga(MT),16822,90
Arenápolis(MT),9607,84
Aripuanã(MT),22354,103
Barra do Bugres(MT),34966,129
Barra do Garças(MT),61012,484
Barão de Melgaço(MT),8564,68
Bom Jesus do Araguaia(MT),6580,38
Brasnorte(MT),19695,11
Campinápolis(MT),15980,105
Campo Novo do Parecis(MT),35360,457
Campo Verde(MT),44041,530
Campos de Júlio(MT),6891,142
Canabrava do Norte(MT),4743,28
Canarana(MT),21579,197
Carlinda(MT),10305,1
Castanheira(MT),8729,23
Chapada dos Guimarães(MT),19752,174
Cláudia(MT),12149,117
Cocalinho(MT),5700,15
Colniza(MT),38582,5
Colíder(MT),33438,500
Comodoro(MT),20763,104
Confresa(MT),30933,366
Conquista D'Oeste(MT),4038,26
Cotriguaçu(MT),19750,17
Cuiabá(MT),612547,7406
Curvelândia(MT),5219,25
Cáceres(MT),94376,523
Denise(MT),9462,30
Diamantino(MT),22041,110
Dom Aquino(MT),8178,44
Feliz Natal(MT),14192,113
Figueirópolis D'Oeste(MT),3494,13
Gaúcha do Norte(MT),7648,71
General Carneiro(MT),5540,117
Glória D'Oeste(MT),3026,1
Guarantã do Norte(MT),35816,288
Guiratinga(MT),15141,23
Indiavaí(MT),2752,4
Ipiranga do Norte(MT),7667,76
Itanhangá(MT),6737,8
Itaúba(MT),3802,26
Itiquira(MT),13345,33
Jaciara(MT),27776,361
Jangada(MT),8409,68
Jauru(MT),8793,7
Juara(MT),34974,99
Juruena(MT),15865,175
Juscimeira(MT),11221,105
Juína(MT),40997,150
Lambari D'Oeste(MT),6121,52
Lucas do Rio Verde(MT),65534,1908
Luciara(MT),2077,1
Marcelândia(MT),10499,199
Matupá(MT),16566,315
Mirassol d'Oeste(MT),27739,226
Nobres(MT),15336,104
Nortelândia(MT),5989,27
Nossa Senhora do Livramento(MT),13216,262
Nova Bandeirantes(MT),15288,39
Nova Brasilândia(MT),3829,21
Nova Canaã do Norte(MT),12787,19
Nova Guarita(MT),4519,14
Nova Lacerda(MT),6640,40
Nova Marilândia(MT),3278,37
Nova Maringá(MT),8641,20
Nova Monte Verde(MT),9178,12
Nova Mutum(MT),45378,926
Nova Nazaré(MT),3849,13
Nova Olímpia(MT),20301,71
Nova Santa Helena(MT),3718,74
Nova Ubiratã(MT),11982,104
Nova Xavantina(MT),21374,55
Novo Horizonte do Norte(MT),4004,14
Novo Mundo(MT),9178,67
Novo Santo Antônio(MT),2640,37
Novo São Joaquim(MT),5074,17
Paranatinga(MT),22563,50
Paranaíta(MT),11225,29
Pedra Preta(MT),17626,218
Peixoto de Azevedo(MT),34976,402
Planalto da Serra(MT),2662,8
Poconé(MT),32843,191
Pontal do Araguaia(MT),6711,74
Ponte Branca(MT),1576,1
Pontes e Lacerda(MT),45436,759
Porto Alegre do Norte(MT),12517,16
Porto Esperidião(MT),12017,278
Porto Estrela(MT),2963,23
Porto dos Gaúchos(MT),5410,86
Poxoréu(MT),16219,184
Primavera do Leste(MT),62019,1414
Querência(MT),17479,362
Reserva do Cabaçal(MT),2732,10
Ribeirão Cascalheira(MT),10206,103
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,49
Rondolândia(MT),4001,6
Rondonópolis(MT),232491,2392
Rosário Oeste(MT),17151,175
Salto do Céu(MT),3365,12
Santa Carmem(MT),4525,51
Santa Cruz do Xingu(MT),2564,24
Santa Rita do Trivelato(MT),3429,10
Santa Terezinha(MT),8371,7
Santo Afonso(MT),3146,27
Santo Antônio do Leste(MT),5174,13
Santo Antônio do Leverger(MT),16628,41
Sapezal(MT),25881,456
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,1123
Sorriso(MT),90313,1282
São Félix do Araguaia(MT),11708,52
São José do Povo(MT),4063,35
São José do Rio Claro(MT),20664,62
São José do Xingu(MT),5595,35
São José dos Quatro Marcos(MT),18906,174
São Pedro da Cipa(MT),4727,24
Tabaporã(MT),9489,86
Tangará da Serra(MT),103750,1433
Tapurah(MT),13705,209
Terra Nova do Norte(MT),9667,57
Tesouro(MT),3805,7
Torixoréu(MT),3609,3
União do Sul(MT),3525,20
Vale de São Domingos(MT),3127,16
Vera(MT),11309,59
Vila Bela da Santíssima Trindade(MT),16128,233
Vila Rica(MT),26037,148
Várzea Grande(MT),284971,2602
Água Boa(MT),25721,176
Abaetetuba(PA),157698,2499
Abel Figueiredo(PA),7434,107
Acará(PA),55591,644
Afuá(PA),39218,1114
Alenquer(PA),56789,747
Almeirim(PA),34109,178
Altamira(PA),114594,2708
Anajás(PA),29277,446
Ananindeua(PA),530598,5331
Anapu(PA),27890,566
Augusto Corrêa(PA),45998,925
Aurora do Pará(PA),31338,496
Aveiro(PA),16388,241
Bagre(PA),30673,223
Baião(PA),47446,248
Bannach(PA),3286,67
Barcarena(PA),124680,2575
Belterra(PA),17732,114
Belém(PA),1492745,23760
Benevides(PA),62737,1374
Bom Jesus do Tocantins(PA),16981,155
Bonito(PA),16286,204
Bragança(PA),127686,1957
Brasil Novo(PA),15086,409
Brejo Grande do Araguaia(PA),7380,62
Breu Branco(PA),66046,244
Breves(PA),102701,1468
Bujaru(PA),29132,231
Cachoeira do Arari(PA),23767,211
Cachoeira do Piriá(PA),33900,367
Cametá(PA),137890,4101
Canaã dos Carajás(PA),37085,2472
Capanema(PA),69027,976
Capitão Poço(PA),54303,579
Castanhal(PA),200793,1757
Chaves(PA),23717,142
Colares(PA),12085,74
Conceição do Araguaia(PA),47864,328
Concórdia do Pará(PA),33318,950
Cumaru do Norte(PA),13473,214
Curionópolis(PA),17929,872
Curralinho(PA),34448,221
Curuá(PA),14393,83
Curuçá(PA),40066,1474
Dom Eliseu(PA),59719,663
Eldorado do Carajás(PA),33808,199
Faro(PA),7194,27
Floresta do Araguaia(PA),20304,122
Garrafão do Norte(PA),26066,526
Goianésia do Pará(PA),40475,136
Gurupá(PA),33376,1073
Igarapé-Açu(PA),38807,513
Igarapé-Miri(PA),62698,1070
Inhangapi(PA),11711,60
Ipixuna do Pará(PA),64053,437
Irituia(PA),32550,524
Itaituba(PA),101247,3636
Itupiranga(PA),53269,284
Jacareacanga(PA),8239,1152
Jacundá(PA),59155,549
Juruti(PA),57943,914
Limoeiro do Ajuru(PA),28935,706
Magalhães Barata(PA),8548,141
Marabá(PA),279349,5105
Maracanã(PA),29473,110
Marapanim(PA),28336,475
Marituba(PA),131521,754
Medicilândia(PA),31597,851
Melgaço(PA),27654,194
Mocajuba(PA),31136,945
Moju(PA),82094,1212
Mojuí dos Campos(PA),16084,328
Monte Alegre(PA),58032,965
Muaná(PA),40349,265
Mãe do Rio(PA),30077,419
Nova Esperança do Piriá(PA),21368,523
Nova Ipixuna(PA),16678,222
Nova Timboteua(PA),15363,188
Novo Progresso(PA),25762,585
Novo Repartimento(PA),75919,266
Oeiras do Pará(PA),32512,409
Oriximiná(PA),73096,2057
Ourilândia do Norte(PA),32832,1746
Ourém(PA),17842,141
Pacajá(PA),47706,539
Palestina do Pará(PA),7589,72
Paragominas(PA),113145,2011
Parauapebas(PA),208273,13225
Pau D'Arco(PA),5483,85
Peixe-Boi(PA),8077,78
Piçarra(PA),12981,121
Placas(PA),30982,212
Ponta de Pedras(PA),31082,516
Portel(PA),62043,1041
Porto de Moz(PA),41135,572
Prainha(PA),29866,242
Primavera(PA),10825,235
Quatipuru(PA),13608,269
Redenção(PA),84787,1964
Rio Maria(PA),18193,579
Rondon do Pará(PA),52357,254
Rurópolis(PA),50510,603
Salinópolis(PA),40675,465
Salvaterra(PA),23752,404
Santa Bárbara do Pará(PA),21079,252
Santa Cruz do Arari(PA),10128,92
Santa Izabel do Pará(PA),70801,488
Santa Luzia do Pará(PA),19848,143
Santa Maria das Barreiras(PA),21449,111
Santa Maria do Pará(PA),24861,193
Santana do Araguaia(PA),72817,254
Santarém(PA),304589,3803
Santarém Novo(PA),6709,147
Santo Antônio do Tauá(PA),31482,343
Sapucaia(PA),5930,88
Senador José Porfírio(PA),11658,455
Soure(PA),25374,343
São Caetano de Odivelas(PA),18050,382
São Domingos do Araguaia(PA),25557,443
São Domingos do Capim(PA),31989,79
São Francisco do Pará(PA),15882,89
São Félix do Xingu(PA),128481,907
São Geraldo do Araguaia(PA),24847,317
São João da Ponta(PA),6139,28
São João de Pirabas(PA),23045,169
São João do Araguaia(PA),13996,21
São Miguel do Guamá(PA),58986,1050
São Sebastião da Boa Vista(PA),26640,336
Tailândia(PA),106339,1302
Terra Alta(PA),11720,243
Terra Santa(PA),18769,205
Tomé-Açu(PA),63447,747
Tracuateua(PA),30959,463
Trairão(PA),18989,237
Tucumã(PA),39602,759
Tucuruí(PA),113659,1366
Ulianópolis(PA),59210,640
Uruará(PA),45476,707
Vigia(PA),53686,294
Viseu(PA),61403,934
Vitória do Xingu(PA),15134,620
Xinguara(PA),44751,839
Água Azul do Norte(PA),27430,201
Óbidos(PA),52137,413
Abreu e Lima(PE),99990,574
Afogados da Ingazeira(PE),37259,162
Afrânio(PE),19635,73
Agrestina(PE),24885,319
Alagoinha(PE),14636,95
Aliança(PE),38386,285
Altinho(PE),22972,285
Amaraji(PE),22829,123
Angelim(PE),11150,28
Araripina(PE),84418,375
Araçoiaba(PE),20524,71
Arcoverde(PE),74338,454
Barra de Guabiraba(PE),14385,127
Barreiros(PE),42659,245
Belo Jardim(PE),76439,492
Belém de Maria(PE),12073,44
Belém do São Francisco(PE),20729,15
Betânia(PE),12719,22
Bezerros(PE),60798,448
Bodocó(PE),38146,96
Bom Conselho(PE),48554,306
Bom Jardim(PE),39184,250
Bonito(PE),38134,172
Brejinho(PE),7487,29
Brejo da Madre de Deus(PE),50742,530
Brejão(PE),8993,12
Buenos Aires(PE),13155,36
Buíque(PE),58378,130
Cabo de Santo Agostinho(PE),207048,1278
Cabrobó(PE),34221,230
Cachoeirinha(PE),20380,216
Caetés(PE),28739,183
Calumbi(PE),5750,44
Calçado(PE),11053,31
Camaragibe(PE),157828,1467
Camocim de São Félix(PE),18765,97
Camutanga(PE),8551,126
Canhotinho(PE),24804,140
Capoeiras(PE),20048,94
Carnaubeira da Penha(PE),12932,19
Carnaíba(PE),19551,70
Carpina(PE),83641,303
Caruaru(PE),361118,3144
Casinhas(PE),14341,30
Catende(PE),42892,452
Cedro(PE),11807,89
Chã Grande(PE),21698,212
Chã de Alegria(PE),13518,168
Condado(PE),26421,226
Correntes(PE),18207,67
Cortês(PE),12578,112
Cumaru(PE),10906,76
Cupira(PE),24107,400
Custódia(PE),37111,134
Dormentes(PE),18908,175
Escada(PE),68875,284
Exu(PE),31825,80
Feira Nova(PE),22131,374
Fernando de Noronha(PE),3061,95
Ferreiros(PE),12123,102
Flores(PE),22624,34
Floresta(PE),32873,91
Frei Miguelinho(PE),15457,111
Gameleira(PE),31052,172
Garanhuns(PE),139788,586
Glória do Goitá(PE),30604,201
Goiana(PE),79758,811
