#city,population,cases
Itabuna(BA),213223,25186
Itacaré(BA),28296,989
Itaeté(BA),16056,244
Itagi(BA),12351,637
Itagibá(BA),14579,797
Itagimirim(BA),6869,432
Itaguaçu da Bahia(BA),14429,264
Itaju do Colônia(BA),6682,340
Itajuípe(BA),20491,1838
Itamaraju(BA),64486,4068
Itamari(BA),8035,367
Itambé(BA),23049,1326
Itanagra(BA),6441,121
Itanhém(BA),19405,1041
Itaparica(BA),22228,625
Itapebi(BA),10259,364
Itapetinga(BA),76147,3713
Itapicuru(BA),35576,1008
Itapitanga(BA),10313,823
Itapé(BA),8761,630
Itaquara(BA),8319,370
Itarantim(BA),19747,543
Itatim(BA),14487,458
Itiruçu(BA),12576,389
Itiúba(BA),36089,1022
Itororó(BA),20382,2622
Ituaçu(BA),18962,812
Ituberá(BA),28602,1256
Iuiu(BA),10994,224
Jaborandi(BA),8385,446
Jacaraci(BA),14842,275
Jacobina(BA),80518,4610
Jaguaquara(BA),54423,4169
Jaguarari(BA),33570,1312
Jaguaripe(BA),18788,640
Jandaíra(BA),10709,351
Jequié(BA),155966,12417
Jeremoabo(BA),40463,917
Jiquiriçá(BA),14537,416
Jitaúna(BA),11166,663
João Dourado(BA),25188,873
Juazeiro(BA),216707,10432
Jucuruçu(BA),9126,759
Jussara(BA),15284,399
Jussari(BA),5833,392
Jussiape(BA),6186,250
Lafaiete Coutinho(BA),3724,243
Lagoa Real(BA),15665,273
Laje(BA),23840,768
Lajedinho(BA),3783,219
Lajedo do Tabocal(BA),8562,276
Lajedão(BA),3955,278
Lamarão(BA),8307,151
Lapão(BA),27223,1183
Lauro de Freitas(BA),198440,13890
Lençóis(BA),11409,612
Licínio de Almeida(BA),12388,184
Livramento de Nossa Senhora(BA),45732,1552
Luís Eduardo Magalhães(BA),87519,5573
Macajuba(BA),11348,310
Macarani(BA),18755,769
Macaúbas(BA),49826,1220
Macururé(BA),7824,158
Madre de Deus(BA),21093,1978
Maetinga(BA),3161,144
Maiquinique(BA),10112,672
Mairi(BA),18676,825
Malhada(BA),16845,266
Malhada de Pedras(BA),8393,207
Manoel Vitorino(BA),13240,618
Mansidão(BA),13643,130
Maracás(BA),20834,2041
Maragogipe(BA),44677,1541
Maraú(BA),20570,1165
Marcionílio Souza(BA),10406,316
Mascote(BA),13822,639
Mata de São João(BA),46583,2698
Matina(BA),12201,95
Medeiros Neto(BA),22688,1517
Miguel Calmon(BA),26023,1334
Milagres(BA),10950,281
Mirangaba(BA),18338,400
Mirante(BA),8641,296
Monte Santo(BA),49418,637
Morpará(BA),8519,133
Morro do Chapéu(BA),35413,1475
Mortugaba(BA),12042,358
Mucugê(BA),9062,271
Mucuri(BA),41748,1985
Mulungu do Morro(BA),10889,534
Mundo Novo(BA),26776,399
Muniz Ferreira(BA),7422,738
Muquém do São Francisco(BA),11348,196
Muritiba(BA),29399,1481
Mutuípe(BA),22221,1179
Nazaré(BA),28525,1507
Nilo Peçanha(BA),13997,488
Nordestina(BA),13130,348
Nova Canaã(BA),16462,420
Nova Fátima(BA),7812,417
Nova Ibiá(BA),6591,341
Nova Itarana(BA),8226,494
Nova Redenção(BA),9118,130
Nova Soure(BA),26947,404
Nova Viçosa(BA),43376,1366
Novo Horizonte(BA),12385,132
Novo Triunfo(BA),15440,309
Olindina(BA),28229,460
Oliveira dos Brejinhos(BA),21825,368
Ouriçangas(BA),8564,258
Ourolândia(BA),17451,1254
Palmas de Monte Alto(BA),21750,343
Palmeiras(BA),9019,122
Paramirim(BA),21607,179
Paratinga(BA),32000,605
Paripiranga(BA),28989,503
Pau Brasil(BA),9831,735
Paulo Afonso(BA),117782,3530
Pedro Alexandre(BA),16667,118
Pedrão(BA),7347,235
Piatã(BA),17123,919
Pilão Arcado(BA),35048,521
Pindaí(BA),16260,431
Pindobaçu(BA),20150,1385
Pintadas(BA),10437,884
Piraí do Norte(BA),10023,673
Piripá(BA),10707,916
Piritiba(BA),24755,501
Planaltino(BA),9322,360
Planalto(BA),26265,920
Pojuca(BA),39519,2021
Ponto Novo(BA),14914,539
Porto Seguro(BA),148686,6500
Potiraguá(BA),7224,415
Poções(BA),46871,1924
Prado(BA),28174,1074
Presidente Dutra(BA),15142,774
Presidente Jânio Quadros(BA),12338,553
Presidente Tancredo Neves(BA),27719,1399
Pé de Serra(BA),13578,1225
Queimadas(BA),25439,956
Quijingue(BA),27580,263
Quixabeira(BA),8972,498
Rafael Jambeiro(BA),22621,479
Remanso(BA),41008,1178
Retirolândia(BA),14396,1110
Riacho de Santana(BA),35421,838
Riachão das Neves(BA),22339,599
Riachão do Jacuípe(BA),33436,2441
Ribeira do Amparo(BA),14592,507
Ribeira do Pombal(BA),53807,2001
Ribeirão do Largo(BA),5812,252
Rio Real(BA),40732,1221
Rio de Contas(BA),12989,307
Rio do Antônio(BA),15371,215
Rio do Pires(BA),11655,79
Rodelas(BA),9331,71
Ruy Barbosa(BA),30814,1056
Salinas da Margarida(BA),15667,1109
Salvador(BA),2872347,159140
Santa Brígida(BA),14213,390
Santa Bárbara(BA),20791,739
Santa Cruz Cabrália(BA),27778,1696
Santa Cruz da Vitória(BA),6315,432
Santa Inês(BA),10631,321
Santa Luzia(BA),12597,805
Santa Maria da Vitória(BA),39845,1020
Santa Rita de Cássia(BA),28338,1527
Santa Teresinha(BA),10405,270
Santaluz(BA),37348,1589
Santana(BA),26614,112
Santanópolis(BA),8943,366
Santo Amaro(BA),60069,1657
Santo Antônio de Jesus(BA),101512,7843
Santo Estêvão(BA),52850,1944
Sapeaçu(BA),17398,1210
Saubara(BA),12043,206
Saúde(BA),12913,319
Seabra(BA),44091,2739
Sebastião Laranjeiras(BA),11434,182
Senhor do Bonfim(BA),79015,3221
Sento Sé(BA),40684,699
Serra Dourada(BA),17386,382
Serra Preta(BA),14878,471
Serra do Ramalho(BA),31472,306
Serrinha(BA),80861,4160
Serrolândia(BA),13397,720
Simões Filho(BA),134377,4912
Sobradinho(BA),23191,886
Souto Soares(BA),16979,819
Sátiro Dias(BA),17273,257
São Desidério(BA),33742,1190
São Domingos(BA),9058,688
São Felipe(BA),21074,1831
São Francisco do Conde(BA),39802,2002
São Félix(BA),14740,718
São Félix do Coribe(BA),15391,519
São Gabriel(BA),18793,873
São Gonçalo dos Campos(BA),37550,1417
São José da Vitória(BA),5657,543
São José do Jacuípe(BA),10462,272
São Miguel das Matas(BA),11675,430
São Sebastião do Passé(BA),44300,2430
Sítio do Mato(BA),13012,79
Sítio do Quinto(BA),9986,230
Tabocas do Brejo Velho(BA),12518,169
Tanhaçu(BA),20403,674
Tanque Novo(BA),17366,206
Tanquinho(BA),7918,550
Taperoá(BA),21074,978
Tapiramutá(BA),17010,406
Teixeira de Freitas(BA),160487,11567
Teodoro Sampaio(BA),7425,193
Teofilândia(BA),22518,726
Teolândia(BA),14943,760
Terra Nova(BA),13033,434
Tremedal(BA),16394,262
Tucano(BA),50687,1605
Uauá(BA),24240,1626
Ubaitaba(BA),19056,875
Ubatã(BA),27035,1423
Ubaíra(BA),19895,394
Uibaí(BA),13887,290
Umburanas(BA),19222,525
Una(BA),19002,636
Urandi(BA),16658,624
Uruçuca(BA),20519,1273
Utinga(BA),19178,543
Valente(BA),28473,1537
Valença(BA),96562,5076
Varzedo(BA),8838,429
Vera Cruz(BA),43223,755
Vereda(BA),6205,331
Vitória da Conquista(BA),338480,21907
Várzea Nova(BA),12697,500
Várzea da Roça(BA),14104,804
Várzea do Poço(BA),9170,344
Wagner(BA),9345,325
Wanderley(BA),12238,160
Wenceslau Guimarães(BA),21101,1326
Xique-Xique(BA),46483,1339
Água Fria(BA),16970,143
Érico Cardoso(BA),10610,145
Alcinópolis(MS),5343,82
Amambai(MS),39396,1810
Anastácio(MS),25135,1504
Anaurilândia(MS),9035,193
Angélica(MS),10780,450
Antônio João(MS),8956,218
Aparecida do Taboado(MS),25745,1639
Aquidauana(MS),47871,3481
Aral Moreira(MS),12149,311
Bandeirantes(MS),6788,368
Bataguassu(MS),23024,1729
Batayporã(MS),11329,529
Bela Vista(MS),24629,408
Bodoquena(MS),7875,125
Bonito(MS),21976,1585
Brasilândia(MS),11872,290
Caarapó(MS),30174,2179
Camapuã(MS),13711,420
Campo Grande(MS),895982,78321
Caracol(MS),6116,257
Cassilândia(MS),21939,1745
Chapadão do Sul(MS),25218,2457
Corguinho(MS),5947,152
Coronel Sapucaia(MS),15253,569
Corumbá(MS),111435,10227
Costa Rica(MS),20823,1352
Coxim(MS),33543,1689
Deodápolis(MS),12924,570
Dois Irmãos do Buriti(MS),11385,786
Douradina(MS),5924,320
Dourados(MS),222949,21844
Eldorado(MS),12353,624
Figueirão(MS),3051,78
Fátima do Sul(MS),19189,1465
Glória de Dourados(MS),9965,501
Guia Lopes da Laguna(MS),9895,519
Iguatemi(MS),16078,668
Inocência(MS),7610,420
Itaporã(MS),24839,1220
Itaquiraí(MS),21142,840
Ivinhema(MS),23187,1652
Japorã(MS),9110,86
Jaraguari(MS),7187,133
Jardim(MS),26097,748
Jateí(MS),4027,279
Juti(MS),6712,486
Ladário(MS),23331,1833
Laguna Carapã(MS),7341,227
Maracaju(MS),47083,3049
Miranda(MS),28013,1748
Mundo Novo(MS),18366,1225
Naviraí(MS),54878,4554
Nioaque(MS),13930,618
Nova Alvorada do Sul(MS),21882,1073
Nova Andradina(MS),54374,1534
Novo Horizonte do Sul(MS),3814,209
Paranaíba(MS),42148,1809
Paranhos(MS),14228,354
Paraíso das Águas(MS),5555,208
Pedro Gomes(MS),7674,339
Ponta Porã(MS),92526,4785
Porto Murtinho(MS),17131,600
Ribas do Rio Pardo(MS),24615,725
Rio Brilhante(MS),37514,2399
Rio Negro(MS),4831,269
Rio Verde de Mato Grosso(MS),19746,889
Rochedo(MS),5499,269
Santa Rita do Pardo(MS),7851,215
Selvíria(MS),6529,193
Sete Quedas(MS),10791,355
Sidrolândia(MS),57665,3191
Sonora(MS),19274,817
São Gabriel do Oeste(MS),26771,1958
Tacuru(MS),11552,517
Taquarussu(MS),3588,165
Terenos(MS),21806,665
Três Lagoas(MS),121388,7163
Vicentina(MS),6102,397
Água Clara(MS),15522,749
Afonso Cunha(MA),6524,153
Alcântara(MA),22097,203
Aldeias Altas(MA),26532,973
Altamira do Maranhão(MA),8128,275
Alto Alegre do Maranhão(MA),27053,567
Alto Alegre do Pindaré(MA),31919,1675
Alto Parnaíba(MA),11190,616
Amapá do Maranhão(MA),6962,41
Amarante do Maranhão(MA),41435,1185
Anajatuba(MA),26803,548
Anapurus(MA),15732,827
Apicum-Açu(MA),17239,239
Araguanã(MA),15426,630
Araioses(MA),46440,596
Arame(MA),32701,977
Arari(MA),29848,381
Axixá(MA),12130,158
Açailândia(MA),112445,4009
Bacabal(MA),104949,3832
Bacabeira(MA),17055,212
Bacuri(MA),18582,429
Bacurituba(MA),5644,99
Balsas(MA),94887,7627
Barra do Corda(MA),88212,4402
Barreirinhas(MA),62528,1461
Barão de Grajaú(MA),18820,204
Bela Vista do Maranhão(MA),11209,166
Belágua(MA),7469,280
Benedito Leite(MA),5632,256
Bequimão(MA),21280,265
Bernardo do Mearim(MA),6043,173
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,1058
Bom Jesus das Selvas(MA),34028,2134
Bom Lugar(MA),16294,332
Brejo(MA),36397,728
Brejo de Areia(MA),9188,279
Buriti(MA),28678,737
Buriti Bravo(MA),23884,1071
Buriticupu(MA),72358,2683
Buritirana(MA),15430,250
Cachoeira Grande(MA),9431,194
Cajapió(MA),11177,63
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,693
Cantanhede(MA),21995,428
Capinzal do Norte(MA),10934,536
Carolina(MA),24322,497
Carutapera(MA),23807,474
Caxias(MA),164880,6470
Cedral(MA),10675,168
Central do Maranhão(MA),8673,30
Centro Novo do Maranhão(MA),21622,687
Centro do Guilherme(MA),13458,362
Chapadinha(MA),79675,2981
Cidelândia(MA),14697,473
Codó(MA),122859,2031
Coelho Neto(MA),49435,1591
Colinas(MA),41178,2584
Conceição do Lago-Açu(MA),16237,174
Coroatá(MA),65296,2220
Cururupu(MA),32695,751
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,342
Dom Pedro(MA),23350,615
Duque Bacelar(MA),11349,620
Esperantinópolis(MA),17241,670
Estreito(MA),41946,3150
Feira Nova do Maranhão(MA),8504,1288
Fernando Falcão(MA),10360,811
Formosa da Serra Negra(MA),19089,1002
Fortaleza dos Nogueiras(MA),12631,827
Fortuna(MA),15552,1048
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,617
Governador Archer(MA),10840,286
Governador Edison Lobão(MA),18296,580
Governador Eugênio Barros(MA),16828,478
Governador Luiz Rocha(MA),7807,181
Governador Newton Bello(MA),10180,612
Governador Nunes Freire(MA),25577,731
Grajaú(MA),69527,3448
Graça Aranha(MA),6262,123
Guimarães(MA),12030,238
Humberto de Campos(MA),28717,1264
Icatu(MA),27113,217
Igarapé Grande(MA),11320,1217
Igarapé do Meio(MA),14177,372
Imperatriz(MA),258682,11479
Itaipava do Grajaú(MA),16057,566
Itapecuru Mirim(MA),68203,1224
Itinga do Maranhão(MA),26000,690
Jatobá(MA),10153,84
Jenipapo dos Vieiras(MA),16515,965
Joselândia(MA),16168,489
João Lisboa(MA),23632,406
Junco do Maranhão(MA),3432,269
Lago Verde(MA),16257,540
Lago da Pedra(MA),50266,1717
Lago do Junco(MA),10840,347
Lago dos Rodrigues(MA),8873,458
Lagoa Grande do Maranhão(MA),11394,197
Lagoa do Mato(MA),11250,882
Lajeado Novo(MA),7550,335
Lima Campos(MA),11893,891
Loreto(MA),12157,507
Luís Domingues(MA),6951,325
Magalhães de Almeida(MA),19826,444
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,179
Maranhãozinho(MA),16265,517
Mata Roma(MA),16829,349
Matinha(MA),23370,327
Matões(MA),33782,749
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,871
Miranda do Norte(MA),28381,529
Mirinzal(MA),14962,177
Montes Altos(MA),9160,616
Monção(MA),33434,1342
Morros(MA),19433,181
Nina Rodrigues(MA),14454,353
Nova Colinas(MA),5384,285
Nova Iorque(MA),4683,74
Nova Olinda do Maranhão(MA),20928,373
Olho d'Água das Cunhãs(MA),19505,571
Olinda Nova do Maranhão(MA),14701,369
Palmeirândia(MA),19722,39
Paraibano(MA),21386,692
Parnarama(MA),34907,849
Passagem Franca(MA),19019,1201
Pastos Bons(MA),19472,667
Paulino Neves(MA),16035,169
Paulo Ramos(MA),21040,918
Paço do Lumiar(MA),122197,748
Pedreiras(MA),39229,2128
Pedro do Rosário(MA),25144,90
Penalva(MA),38470,395
Peri Mirim(MA),14318,192
Peritoró(MA),23196,373
Pindaré-Mirim(MA),32941,797
Pinheiro(MA),83387,2436
Pio XII(MA),21485,975
Pirapemas(MA),18625,298
Porto Franco(MA),23885,1185
Porto Rico do Maranhão(MA),5975,219
Poção de Pedras(MA),17873,1305
Presidente Dutra(MA),47804,1573
Presidente Juscelino(MA),12734,34
Presidente Médici(MA),7015,292
Presidente Sarney(MA),18918,185
Presidente Vargas(MA),11193,126
Primeira Cruz(MA),15315,52
Raposa(MA),30761,508
Riachão(MA),20195,1343
Ribamar Fiquene(MA),7791,286
Rosário(MA),42740,396
Sambaíba(MA),5671,314
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1687
Santa Inês(MA),89044,5412
Santa Luzia(MA),72667,3780
Santa Luzia do Paruá(MA),25254,682
Santa Quitéria do Maranhão(MA),25642,463
Santa Rita(MA),37855,448
Santana do Maranhão(MA),13386,186
Santo Amaro do Maranhão(MA),15846,142
Santo Antônio dos Lopes(MA),14528,996
Satubinha(MA),13914,205
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,261
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,149
Sucupira do Riachão(MA),5660,195
São Benedito do Rio Preto(MA),18663,1099
São Bento(MA),45211,713
São Bernardo(MA),28507,892
São Domingos do Azeitão(MA),7392,169
São Domingos do Maranhão(MA),34376,1691
São Francisco do Brejão(MA),11798,430
São Francisco do Maranhão(MA),12210,378
São Félix de Balsas(MA),4585,212
São José de Ribamar(MA),177687,1784
São José dos Basílios(MA),7641,486
São João Batista(MA),20665,159
São João do Carú(MA),15808,425
São João do Paraíso(MA),11177,206
São João do Soter(MA),18543,726
São João dos Patos(MA),25929,1732
São Luís(MA),1101884,31366
São Luís Gonzaga do Maranhão(MA),18856,972
São Mateus do Maranhão(MA),41529,1392
São Pedro da Água Branca(MA),12690,518
São Pedro dos Crentes(MA),4668,301
São Raimundo das Mangabeiras(MA),18868,1818
São Raimundo do Doca Bezerra(MA),5237,91
São Roberto(MA),6719,287
São Vicente Ferrer(MA),22247,218
Sítio Novo(MA),18081,1517
Tasso Fragoso(MA),8521,606
Timbiras(MA),29124,482
Timon(MA),169107,5599
Trizidela do Vale(MA),21998,703
Tufilândia(MA),5840,213
Tuntum(MA),41832,1526
Turiaçu(MA),35604,256
Turilândia(MA),25619,363
Tutóia(MA),58860,1103
Urbano Santos(MA),33122,1714
Vargem Grande(MA),56510,855
Viana(MA),52441,301
Vila Nova dos Martírios(MA),13392,384
Vitorino Freire(MA),31523,1775
Vitória do Mearim(MA),32764,902
Zé Doca(MA),51714,4138
Água Doce do Maranhão(MA),12571,665
Acorizal(MT),5399,312
Alta Floresta(MT),51782,4878
Alto Araguaia(MT),19044,791
Alto Boa Vista(MT),6822,361
Alto Garças(MT),12030,399
Alto Paraguai(MT),11356,382
Alto Taquari(MT),10847,821
Apiacás(MT),10133,527
Araguaiana(MT),3100,90
Araguainha(MT),935,16
Araputanga(MT),16822,1180
Arenápolis(MT),9607,917
Aripuanã(MT),22354,1472
Barra do Bugres(MT),34966,1774
Barra do Garças(MT),61012,5086
Barão de Melgaço(MT),8564,177
Bom Jesus do Araguaia(MT),6580,384
Brasnorte(MT),19695,1019
Campinápolis(MT),15980,621
Campo Novo do Parecis(MT),35360,3911
Campo Verde(MT),44041,3788
Campos de Júlio(MT),6891,743
Canabrava do Norte(MT),4743,177
Canarana(MT),21579,1524
Carlinda(MT),10305,823
Castanheira(MT),8729,297
Chapada dos Guimarães(MT),19752,875
Cláudia(MT),12149,721
Cocalinho(MT),5700,291
Colniza(MT),38582,584
Colíder(MT),33438,3467
Comodoro(MT),20763,954
Confresa(MT),30933,1854
Conquista D'Oeste(MT),4038,243
Cotriguaçu(MT),19750,365
Cuiabá(MT),612547,58116
Curvelândia(MT),5219,193
Cáceres(MT),94376,5928
Denise(MT),9462,277
Diamantino(MT),22041,1215
Dom Aquino(MT),8178,320
Feliz Natal(MT),14192,549
Figueirópolis D'Oeste(MT),3494,131
Gaúcha do Norte(MT),7648,506
General Carneiro(MT),5540,459
Glória D'Oeste(MT),3026,114
Guarantã do Norte(MT),35816,1786
Guiratinga(MT),15141,215
Indiavaí(MT),2752,153
Ipiranga do Norte(MT),7667,827
Itanhangá(MT),6737,72
Itaúba(MT),3802,449
Itiquira(MT),13345,194
Jaciara(MT),27776,2309
Jangada(MT),8409,357
Jauru(MT),8793,242
Juara(MT),34974,2305
Juruena(MT),15865,834
Juscimeira(MT),11221,323
Juína(MT),40997,2061
Lambari D'Oeste(MT),6121,369
Lucas do Rio Verde(MT),65534,9673
Luciara(MT),2077,71
Marcelândia(MT),10499,785
Matupá(MT),16566,1255
Mirassol d'Oeste(MT),27739,1974
Nobres(MT),15336,876
Nortelândia(MT),5989,424
Nossa Senhora do Livramento(MT),13216,735
Nova Bandeirantes(MT),15288,410
Nova Brasilândia(MT),3829,157
Nova Canaã do Norte(MT),12787,660
Nova Guarita(MT),4519,375
Nova Lacerda(MT),6640,505
Nova Marilândia(MT),3278,192
Nova Maringá(MT),8641,331
Nova Monte Verde(MT),9178,636
Nova Mutum(MT),45378,5275
Nova Nazaré(MT),3849,141
Nova Olímpia(MT),20301,748
Nova Santa Helena(MT),3718,245
Nova Ubiratã(MT),11982,408
Nova Xavantina(MT),21374,1828
Novo Horizonte do Norte(MT),4004,217
Novo Mundo(MT),9178,381
Novo Santo Antônio(MT),2640,123
Novo São Joaquim(MT),5074,241
Paranatinga(MT),22563,2176
Paranaíta(MT),11225,1556
Pedra Preta(MT),17626,1176
Peixoto de Azevedo(MT),34976,2330
Planalto da Serra(MT),2662,99
Poconé(MT),32843,1642
Pontal do Araguaia(MT),6711,530
Ponte Branca(MT),1576,73
Pontes e Lacerda(MT),45436,3268
Porto Alegre do Norte(MT),12517,290
Porto Esperidião(MT),12017,747
Porto Estrela(MT),2963,172
Porto dos Gaúchos(MT),5410,354
Poxoréu(MT),16219,889
Primavera do Leste(MT),62019,8036
Querência(MT),17479,1551
Reserva do Cabaçal(MT),2732,167
Ribeirão Cascalheira(MT),10206,467
Ribeirãozinho(MT),2405,80
Rio Branco(MT),5156,393
Rondolândia(MT),4001,173
Rondonópolis(MT),232491,21145
Rosário Oeste(MT),17151,690
Salto do Céu(MT),3365,189
Santa Carmem(MT),4525,393
Santa Cruz do Xingu(MT),2564,42
Santa Rita do Trivelato(MT),3429,85
Santa Terezinha(MT),8371,124
Santo Afonso(MT),3146,183
Santo Antônio do Leste(MT),5174,177
Santo Antônio do Leverger(MT),16628,548
Sapezal(MT),25881,2545
Serra Nova Dourada(MT),1650,95
Sinop(MT),142996,13665
Sorriso(MT),90313,10752
São Félix do Araguaia(MT),11708,836
São José do Povo(MT),4063,117
São José do Rio Claro(MT),20664,1276
São José do Xingu(MT),5595,146
São José dos Quatro Marcos(MT),18906,1658
São Pedro da Cipa(MT),4727,322
Tabaporã(MT),9489,782
Tangará da Serra(MT),103750,10313
Tapurah(MT),13705,1389
Terra Nova do Norte(MT),9667,592
Tesouro(MT),3805,141
Torixoréu(MT),3609,226
União do Sul(MT),3525,157
Vale de São Domingos(MT),3127,112
Vera(MT),11309,827
Vila Bela da Santíssima Trindade(MT),16128,1993
Vila Rica(MT),26037,730
Várzea Grande(MT),284971,16817
Água Boa(MT),25721,1536
Abaetetuba(PA),157698,5907
Abel Figueiredo(PA),7434,648
Acará(PA),55591,964
Afuá(PA),39218,2706
Alenquer(PA),56789,1899
Almeirim(PA),34109,2325
Altamira(PA),114594,9088
Anajás(PA),29277,1065
Ananindeua(PA),530598,14789
Anapu(PA),27890,1162
Augusto Corrêa(PA),45998,1595
Aurora do Pará(PA),31338,866
Aveiro(PA),16388,465
Bagre(PA),30673,689
Baião(PA),47446,536
Bannach(PA),3286,125
Barcarena(PA),124680,6836
Belterra(PA),17732,568
Belém(PA),1492745,76947
Benevides(PA),62737,2625
Bom Jesus do Tocantins(PA),16981,504
Bonito(PA),16286,321
Bragança(PA),127686,3307
Brasil Novo(PA),15086,1013
Brejo Grande do Araguaia(PA),7380,721
Breu Branco(PA),66046,463
Breves(PA),102701,3599
Bujaru(PA),29132,959
Cachoeira do Arari(PA),23767,348
Cachoeira do Piriá(PA),33900,608
Cametá(PA),137890,6060
Canaã dos Carajás(PA),37085,6183
Capanema(PA),69027,2011
Capitão Poço(PA),54303,1337
Castanhal(PA),200793,5620
Chaves(PA),23717,465
Colares(PA),12085,239
Conceição do Araguaia(PA),47864,2506
Concórdia do Pará(PA),33318,1693
Cumaru do Norte(PA),13473,663
Curionópolis(PA),17929,1668
Curralinho(PA),34448,528
Curuá(PA),14393,1135
Curuçá(PA),40066,2055
Dom Eliseu(PA),59719,1345
Eldorado do Carajás(PA),33808,333
Faro(PA),7194,907
Floresta do Araguaia(PA),20304,525
Garrafão do Norte(PA),26066,1173
Goianésia do Pará(PA),40475,535
Gurupá(PA),33376,1756
Igarapé-Açu(PA),38807,1436
Igarapé-Miri(PA),62698,1666
Inhangapi(PA),11711,184
Ipixuna do Pará(PA),64053,1198
Irituia(PA),32550,941
Itaituba(PA),101247,7755
Itupiranga(PA),53269,939
Jacareacanga(PA),8239,1828
Jacundá(PA),59155,1136
Juruti(PA),57943,3097
Limoeiro do Ajuru(PA),28935,1083
Magalhães Barata(PA),8548,216
Marabá(PA),279349,12703
Maracanã(PA),29473,427
Marapanim(PA),28336,759
Marituba(PA),131521,1946
Medicilândia(PA),31597,2119
Melgaço(PA),27654,508
Mocajuba(PA),31136,2456
Moju(PA),82094,1412
Mojuí dos Campos(PA),16084,1042
Monte Alegre(PA),58032,3228
Muaná(PA),40349,498
Mãe do Rio(PA),30077,851
Nova Esperança do Piriá(PA),21368,1145
Nova Ipixuna(PA),16678,759
Nova Timboteua(PA),15363,627
Novo Progresso(PA),25762,1477
Novo Repartimento(PA),75919,699
Oeiras do Pará(PA),32512,1084
Oriximiná(PA),73096,6508
Ourilândia do Norte(PA),32832,3730
Ourém(PA),17842,371
Pacajá(PA),47706,1643
Palestina do Pará(PA),7589,457
Paragominas(PA),113145,5234
Parauapebas(PA),208273,35372
Pau D'Arco(PA),5483,375
Peixe-Boi(PA),8077,254
Piçarra(PA),12981,526
Placas(PA),30982,958
Ponta de Pedras(PA),31082,1835
Portel(PA),62043,2255
Porto de Moz(PA),41135,1199
Prainha(PA),29866,1262
Primavera(PA),10825,443
Quatipuru(PA),13608,426
Redenção(PA),84787,7438
Rio Maria(PA),18193,1363
Rondon do Pará(PA),52357,798
Rurópolis(PA),50510,2892
Salinópolis(PA),40675,839
Salvaterra(PA),23752,654
Santa Bárbara do Pará(PA),21079,551
Santa Cruz do Arari(PA),10128,171
Santa Izabel do Pará(PA),70801,1198
Santa Luzia do Pará(PA),19848,1065
Santa Maria das Barreiras(PA),21449,427
Santa Maria do Pará(PA),24861,991
Santana do Araguaia(PA),72817,2147
Santarém(PA),304589,15498
Santarém Novo(PA),6709,286
Santo Antônio do Tauá(PA),31482,873
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,672
Soure(PA),25374,439
São Caetano de Odivelas(PA),18050,833
São Domingos do Araguaia(PA),25557,1530
São Domingos do Capim(PA),31989,491
São Francisco do Pará(PA),15882,400
São Félix do Xingu(PA),128481,3481
São Geraldo do Araguaia(PA),24847,699
São João da Ponta(PA),6139,57
São João de Pirabas(PA),23045,292
São João do Araguaia(PA),13996,48
São Miguel do Guamá(PA),58986,2113
São Sebastião da Boa Vista(PA),26640,467
Tailândia(PA),106339,2718
Terra Alta(PA),11720,434
Terra Santa(PA),18769,1220
Tomé-Açu(PA),63447,1281
Tracuateua(PA),30959,593
Trairão(PA),18989,410
Tucumã(PA),39602,4314
Tucuruí(PA),113659,4124
Ulianópolis(PA),59210,2178
Uruará(PA),45476,1413
Vigia(PA),53686,1125
Viseu(PA),61403,1209
Vitória do Xingu(PA),15134,1479
Xinguara(PA),44751,3340
Água Azul do Norte(PA),27430,951
Óbidos(PA),52137,4754
Abreu e Lima(PE),99990,1663
Afogados da Ingazeira(PE),37259,2391
Afrânio(PE),19635,579
Agrestina(PE),24885,848
Alagoinha(PE),14636,443
Aliança(PE),38386,432
Altinho(PE),22972,743
Amaraji(PE),22829,395
Angelim(PE),11150,116
Araripina(PE),84418,4345
Araçoiaba(PE),20524,269
Arcoverde(PE),74338,4223
Barra de Guabiraba(PE),14385,332
Barreiros(PE),42659,448
Belo Jardim(PE),76439,1845
Belém de Maria(PE),12073,126
Belém do São Francisco(PE),20729,327
Betânia(PE),12719,226
Bezerros(PE),60798,2516
Bodocó(PE),38146,1349
Bom Conselho(PE),48554,1145
Bom Jardim(PE),39184,892
Bonito(PE),38134,526
Brejinho(PE),7487,342
Brejo da Madre de Deus(PE),50742,1420
Brejão(PE),8993,136
Buenos Aires(PE),13155,106
Buíque(PE),58378,1387
Cabo de Santo Agostinho(PE),207048,3108
Cabrobó(PE),34221,1166
Cachoeirinha(PE),20380,338
Caetés(PE),28739,937
Calumbi(PE),5750,369
