#city,population,cases
Itagimirim(BA),6869,275
Itaguaçu da Bahia(BA),14429,212
Itaju do Colônia(BA),6682,280
Itajuípe(BA),20491,1437
Itamaraju(BA),64486,3337
Itamari(BA),8035,332
Itambé(BA),23049,1125
Itanagra(BA),6441,61
Itanhém(BA),19405,959
Itaparica(BA),22228,535
Itapebi(BA),10259,274
Itapetinga(BA),76147,2948
Itapicuru(BA),35576,854
Itapitanga(BA),10313,482
Itapé(BA),8761,551
Itaquara(BA),8319,151
Itarantim(BA),19747,451
Itatim(BA),14487,367
Itiruçu(BA),12576,213
Itiúba(BA),36089,885
Itororó(BA),20382,1823
Ituaçu(BA),18962,640
Ituberá(BA),28602,851
Iuiu(BA),10994,175
Jaborandi(BA),8385,369
Jacaraci(BA),14842,149
Jacobina(BA),80518,3123
Jaguaquara(BA),54423,2941
Jaguarari(BA),33570,1185
Jaguaripe(BA),18788,528
Jandaíra(BA),10709,290
Jequié(BA),155966,8943
Jeremoabo(BA),40463,640
Jiquiriçá(BA),14537,255
Jitaúna(BA),11166,411
João Dourado(BA),25188,808
Juazeiro(BA),216707,8399
Jucuruçu(BA),9126,746
Jussara(BA),15284,383
Jussari(BA),5833,281
Jussiape(BA),6186,114
Lafaiete Coutinho(BA),3724,215
Lagoa Real(BA),15665,99
Laje(BA),23840,586
Lajedinho(BA),3783,145
Lajedo do Tabocal(BA),8562,159
Lajedão(BA),3955,214
Lamarão(BA),8307,111
Lapão(BA),27223,986
Lauro de Freitas(BA),198440,10526
Lençóis(BA),11409,469
Licínio de Almeida(BA),12388,146
Livramento de Nossa Senhora(BA),45732,1312
Luís Eduardo Magalhães(BA),87519,4756
Macajuba(BA),11348,267
Macarani(BA),18755,652
Macaúbas(BA),49826,475
Macururé(BA),7824,153
Madre de Deus(BA),21093,1602
Maetinga(BA),3161,115
Maiquinique(BA),10112,384
Mairi(BA),18676,707
Malhada(BA),16845,188
Malhada de Pedras(BA),8393,173
Manoel Vitorino(BA),13240,460
Mansidão(BA),13643,102
Maracás(BA),20834,1430
Maragogipe(BA),44677,1215
Maraú(BA),20570,678
Marcionílio Souza(BA),10406,284
Mascote(BA),13822,374
Mata de São João(BA),46583,1217
Matina(BA),12201,40
Medeiros Neto(BA),22688,1358
Miguel Calmon(BA),26023,896
Milagres(BA),10950,171
Mirangaba(BA),18338,362
Mirante(BA),8641,218
Monte Santo(BA),49418,441
Morpará(BA),8519,99
Morro do Chapéu(BA),35413,1163
Mortugaba(BA),12042,87
Mucugê(BA),9062,228
Mucuri(BA),41748,1565
Mulungu do Morro(BA),10889,512
Mundo Novo(BA),26776,320
Muniz Ferreira(BA),7422,659
Muquém do São Francisco(BA),11348,154
Muritiba(BA),29399,804
Mutuípe(BA),22221,802
Nazaré(BA),28525,1120
Nilo Peçanha(BA),13997,420
Nordestina(BA),13130,223
Nova Canaã(BA),16462,338
Nova Fátima(BA),7812,374
Nova Ibiá(BA),6591,304
Nova Itarana(BA),8226,289
Nova Redenção(BA),9118,120
Nova Soure(BA),26947,362
Nova Viçosa(BA),43376,992
Novo Horizonte(BA),12385,79
Novo Triunfo(BA),15440,291
Olindina(BA),28229,389
Oliveira dos Brejinhos(BA),21825,289
Ouriçangas(BA),8564,204
Ourolândia(BA),17451,1095
Palmas de Monte Alto(BA),21750,205
Palmeiras(BA),9019,92
Paramirim(BA),21607,147
Paratinga(BA),32000,290
Paripiranga(BA),28989,342
Pau Brasil(BA),9831,583
Paulo Afonso(BA),117782,2290
Pedro Alexandre(BA),16667,77
Pedrão(BA),7347,196
Piatã(BA),17123,374
Pilão Arcado(BA),35048,241
Pindaí(BA),16260,194
Pindobaçu(BA),20150,1313
Pintadas(BA),10437,853
Piraí do Norte(BA),10023,599
Piripá(BA),10707,803
Piritiba(BA),24755,425
Planaltino(BA),9322,270
Planalto(BA),26265,744
Pojuca(BA),39519,1302
Ponto Novo(BA),14914,459
Porto Seguro(BA),148686,4981
Potiraguá(BA),7224,374
Poções(BA),46871,1474
Prado(BA),28174,840
Presidente Dutra(BA),15142,712
Presidente Jânio Quadros(BA),12338,470
Presidente Tancredo Neves(BA),27719,1127
Pé de Serra(BA),13578,1090
Queimadas(BA),25439,741
Quijingue(BA),27580,195
Quixabeira(BA),8972,430
Rafael Jambeiro(BA),22621,365
Remanso(BA),41008,953
Retirolândia(BA),14396,953
Riacho de Santana(BA),35421,417
Riachão das Neves(BA),22339,567
Riachão do Jacuípe(BA),33436,1254
Ribeira do Amparo(BA),14592,308
Ribeira do Pombal(BA),53807,1533
Ribeirão do Largo(BA),5812,134
Rio Real(BA),40732,705
Rio de Contas(BA),12989,167
Rio do Antônio(BA),15371,88
Rio do Pires(BA),11655,65
Rodelas(BA),9331,56
Ruy Barbosa(BA),30814,664
Salinas da Margarida(BA),15667,870
Salvador(BA),2872347,120056
Santa Brígida(BA),14213,303
Santa Bárbara(BA),20791,579
Santa Cruz Cabrália(BA),27778,1361
Santa Cruz da Vitória(BA),6315,255
Santa Inês(BA),10631,246
Santa Luzia(BA),12597,631
Santa Maria da Vitória(BA),39845,827
Santa Rita de Cássia(BA),28338,1380
Santa Teresinha(BA),10405,206
Santaluz(BA),37348,888
Santana(BA),26614,106
Santanópolis(BA),8943,289
Santo Amaro(BA),60069,1208
Santo Antônio de Jesus(BA),101512,5265
Santo Estêvão(BA),52850,1425
Sapeaçu(BA),17398,838
Saubara(BA),12043,115
Saúde(BA),12913,265
Seabra(BA),44091,2337
Sebastião Laranjeiras(BA),11434,93
Senhor do Bonfim(BA),79015,2172
Sento Sé(BA),40684,602
Serra Dourada(BA),17386,374
Serra Preta(BA),14878,298
Serra do Ramalho(BA),31472,213
Serrinha(BA),80861,2672
Serrolândia(BA),13397,622
Simões Filho(BA),134377,3285
Sobradinho(BA),23191,722
Souto Soares(BA),16979,736
Sátiro Dias(BA),17273,148
São Desidério(BA),33742,985
São Domingos(BA),9058,612
São Felipe(BA),21074,916
São Francisco do Conde(BA),39802,1505
São Félix(BA),14740,506
São Félix do Coribe(BA),15391,471
São Gabriel(BA),18793,708
São Gonçalo dos Campos(BA),37550,1217
São José da Vitória(BA),5657,441
São José do Jacuípe(BA),10462,224
São Miguel das Matas(BA),11675,219
São Sebastião do Passé(BA),44300,1393
Sítio do Mato(BA),13012,62
Sítio do Quinto(BA),9986,187
Tabocas do Brejo Velho(BA),12518,124
Tanhaçu(BA),20403,375
Tanque Novo(BA),17366,112
Tanquinho(BA),7918,476
Taperoá(BA),21074,760
Tapiramutá(BA),17010,376
Teixeira de Freitas(BA),160487,9292
Teodoro Sampaio(BA),7425,107
Teofilândia(BA),22518,514
Teolândia(BA),14943,676
Terra Nova(BA),13033,278
Tremedal(BA),16394,182
Tucano(BA),50687,1085
Uauá(BA),24240,1159
Ubaitaba(BA),19056,717
Ubatã(BA),27035,1267
Ubaíra(BA),19895,263
Uibaí(BA),13887,256
Umburanas(BA),19222,471
Una(BA),19002,512
Urandi(BA),16658,450
Uruçuca(BA),20519,915
Utinga(BA),19178,356
Valente(BA),28473,1243
Valença(BA),96562,3019
Varzedo(BA),8838,337
Vera Cruz(BA),43223,561
Vereda(BA),6205,284
Vitória da Conquista(BA),338480,16983
Várzea Nova(BA),12697,340
Várzea da Roça(BA),14104,678
Várzea do Poço(BA),9170,280
Wagner(BA),9345,150
Wanderley(BA),12238,99
Wenceslau Guimarães(BA),21101,1172
Xique-Xique(BA),46483,1163
Água Fria(BA),16970,92
Érico Cardoso(BA),10610,113
Alcinópolis(MS),5343,71
Amambai(MS),39396,1529
Anastácio(MS),25135,1269
Anaurilândia(MS),9035,123
Angélica(MS),10780,300
Antônio João(MS),8956,171
Aparecida do Taboado(MS),25745,1234
Aquidauana(MS),47871,3041
Aral Moreira(MS),12149,264
Bandeirantes(MS),6788,230
Bataguassu(MS),23024,1491
Batayporã(MS),11329,395
Bela Vista(MS),24629,209
Bodoquena(MS),7875,93
Bonito(MS),21976,1284
Brasilândia(MS),11872,233
Caarapó(MS),30174,1567
Camapuã(MS),13711,283
Campo Grande(MS),895982,67097
Caracol(MS),6116,166
Cassilândia(MS),21939,1328
Chapadão do Sul(MS),25218,1959
Corguinho(MS),5947,98
Coronel Sapucaia(MS),15253,379
Corumbá(MS),111435,7747
Costa Rica(MS),20823,892
Coxim(MS),33543,1305
Deodápolis(MS),12924,401
Dois Irmãos do Buriti(MS),11385,757
Douradina(MS),5924,282
Dourados(MS),222949,17255
Eldorado(MS),12353,348
Figueirão(MS),3051,65
Fátima do Sul(MS),19189,1155
Glória de Dourados(MS),9965,388
Guia Lopes da Laguna(MS),9895,481
Iguatemi(MS),16078,509
Inocência(MS),7610,207
Itaporã(MS),24839,850
Itaquiraí(MS),21142,542
Ivinhema(MS),23187,933
Japorã(MS),9110,43
Jaraguari(MS),7187,109
Jardim(MS),26097,618
Jateí(MS),4027,234
Juti(MS),6712,288
Ladário(MS),23331,1469
Laguna Carapã(MS),7341,134
Maracaju(MS),47083,2635
Miranda(MS),28013,1606
Mundo Novo(MS),18366,767
Naviraí(MS),54878,2749
Nioaque(MS),13930,484
Nova Alvorada do Sul(MS),21882,777
Nova Andradina(MS),54374,1089
Novo Horizonte do Sul(MS),3814,118
Paranaíba(MS),42148,1377
Paranhos(MS),14228,116
Paraíso das Águas(MS),5555,165
Pedro Gomes(MS),7674,161
Ponta Porã(MS),92526,3277
Porto Murtinho(MS),17131,514
Ribas do Rio Pardo(MS),24615,527
Rio Brilhante(MS),37514,1929
Rio Negro(MS),4831,240
Rio Verde de Mato Grosso(MS),19746,670
Rochedo(MS),5499,231
Santa Rita do Pardo(MS),7851,146
Selvíria(MS),6529,91
Sete Quedas(MS),10791,263
Sidrolândia(MS),57665,2626
Sonora(MS),19274,644
São Gabriel do Oeste(MS),26771,1776
Tacuru(MS),11552,407
Taquarussu(MS),3588,141
Terenos(MS),21806,533
Três Lagoas(MS),121388,5265
Vicentina(MS),6102,319
Água Clara(MS),15522,652
Afonso Cunha(MA),6524,152
Alcântara(MA),22097,202
Aldeias Altas(MA),26532,947
Altamira do Maranhão(MA),8128,274
Alto Alegre do Maranhão(MA),27053,396
Alto Alegre do Pindaré(MA),31919,1595
Alto Parnaíba(MA),11190,536
Amapá do Maranhão(MA),6962,5
Amarante do Maranhão(MA),41435,1156
Anajatuba(MA),26803,363
Anapurus(MA),15732,821
Apicum-Açu(MA),17239,199
Araguanã(MA),15426,569
Araioses(MA),46440,589
Arame(MA),32701,958
Arari(MA),29848,373
Axixá(MA),12130,147
Açailândia(MA),112445,3750
Bacabal(MA),104949,3702
Bacabeira(MA),17055,174
Bacuri(MA),18582,429
Bacurituba(MA),5644,93
Balsas(MA),94887,7094
Barra do Corda(MA),88212,4085
Barreirinhas(MA),62528,1370
Barão de Grajaú(MA),18820,27
Bela Vista do Maranhão(MA),11209,155
Belágua(MA),7469,279
Benedito Leite(MA),5632,238
Bequimão(MA),21280,246
Bernardo do Mearim(MA),6043,140
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,998
Bom Jesus das Selvas(MA),34028,1951
Bom Lugar(MA),16294,306
Brejo(MA),36397,705
Brejo de Areia(MA),9188,248
Buriti(MA),28678,702
Buriti Bravo(MA),23884,1019
Buriticupu(MA),72358,2637
Buritirana(MA),15430,243
Cachoeira Grande(MA),9431,187
Cajapió(MA),11177,51
Cajari(MA),19379,132
Campestre do Maranhão(MA),14374,551
Cantanhede(MA),21995,382
Capinzal do Norte(MA),10934,399
Carolina(MA),24322,455
Carutapera(MA),23807,432
Caxias(MA),164880,5800
Cedral(MA),10675,163
Central do Maranhão(MA),8673,30
Centro Novo do Maranhão(MA),21622,634
Centro do Guilherme(MA),13458,352
Chapadinha(MA),79675,2923
Cidelândia(MA),14697,440
Codó(MA),122859,1843
Coelho Neto(MA),49435,1582
Colinas(MA),41178,2435
Conceição do Lago-Açu(MA),16237,172
Coroatá(MA),65296,2101
Cururupu(MA),32695,639
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,294
Dom Pedro(MA),23350,527
Duque Bacelar(MA),11349,578
Esperantinópolis(MA),17241,635
Estreito(MA),41946,3125
Feira Nova do Maranhão(MA),8504,1254
Fernando Falcão(MA),10360,785
Formosa da Serra Negra(MA),19089,967
Fortaleza dos Nogueiras(MA),12631,755
Fortuna(MA),15552,978
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,547
Governador Archer(MA),10840,263
Governador Edison Lobão(MA),18296,556
Governador Eugênio Barros(MA),16828,339
Governador Luiz Rocha(MA),7807,173
Governador Newton Bello(MA),10180,561
Governador Nunes Freire(MA),25577,731
Grajaú(MA),69527,3206
Graça Aranha(MA),6262,122
Guimarães(MA),12030,230
Humberto de Campos(MA),28717,1167
Icatu(MA),27113,214
Igarapé Grande(MA),11320,1146
Igarapé do Meio(MA),14177,336
Imperatriz(MA),258682,8891
Itaipava do Grajaú(MA),16057,523
Itapecuru Mirim(MA),68203,1061
Itinga do Maranhão(MA),26000,663
Jatobá(MA),10153,84
Jenipapo dos Vieiras(MA),16515,945
Joselândia(MA),16168,486
João Lisboa(MA),23632,348
Junco do Maranhão(MA),3432,255
Lago Verde(MA),16257,517
Lago da Pedra(MA),50266,1349
Lago do Junco(MA),10840,247
Lago dos Rodrigues(MA),8873,432
Lagoa Grande do Maranhão(MA),11394,149
Lagoa do Mato(MA),11250,125
Lajeado Novo(MA),7550,320
Lima Campos(MA),11893,814
Loreto(MA),12157,437
Luís Domingues(MA),6951,294
Magalhães de Almeida(MA),19826,429
Maracaçumé(MA),21395,540
Marajá do Sena(MA),7792,169
Maranhãozinho(MA),16265,472
Mata Roma(MA),16829,346
Matinha(MA),23370,265
Matões(MA),33782,673
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,238
Mirador(MA),21015,858
Miranda do Norte(MA),28381,329
Mirinzal(MA),14962,148
Montes Altos(MA),9160,529
Monção(MA),33434,1174
Morros(MA),19433,152
Nina Rodrigues(MA),14454,308
Nova Colinas(MA),5384,213
Nova Iorque(MA),4683,64
Nova Olinda do Maranhão(MA),20928,337
Olho d'Água das Cunhãs(MA),19505,533
Olinda Nova do Maranhão(MA),14701,310
Palmeirândia(MA),19722,33
Paraibano(MA),21386,580
Parnarama(MA),34907,776
Passagem Franca(MA),19019,918
Pastos Bons(MA),19472,636
Paulino Neves(MA),16035,163
Paulo Ramos(MA),21040,917
Paço do Lumiar(MA),122197,723
Pedreiras(MA),39229,1924
Pedro do Rosário(MA),25144,89
Penalva(MA),38470,299
Peri Mirim(MA),14318,164
Peritoró(MA),23196,372
Pindaré-Mirim(MA),32941,688
Pinheiro(MA),83387,2295
Pio XII(MA),21485,950
Pirapemas(MA),18625,260
Porto Franco(MA),23885,901
Porto Rico do Maranhão(MA),5975,217
Poção de Pedras(MA),17873,1125
Presidente Dutra(MA),47804,1559
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,265
Presidente Sarney(MA),18918,171
Presidente Vargas(MA),11193,102
Primeira Cruz(MA),15315,49
Raposa(MA),30761,283
Riachão(MA),20195,1219
Ribamar Fiquene(MA),7791,232
Rosário(MA),42740,386
Sambaíba(MA),5671,301
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1523
Santa Inês(MA),89044,4970
Santa Luzia(MA),72667,2957
Santa Luzia do Paruá(MA),25254,669
Santa Quitéria do Maranhão(MA),25642,459
Santa Rita(MA),37855,358
Santana do Maranhão(MA),13386,182
Santo Amaro do Maranhão(MA),15846,124
Santo Antônio dos Lopes(MA),14528,926
Satubinha(MA),13914,152
Senador Alexandre Costa(MA),11141,452
Senador La Rocque(MA),14293,239
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,144
Sucupira do Riachão(MA),5660,178
São Benedito do Rio Preto(MA),18663,1019
São Bento(MA),45211,693
São Bernardo(MA),28507,872
São Domingos do Azeitão(MA),7392,157
São Domingos do Maranhão(MA),34376,1571
São Francisco do Brejão(MA),11798,377
São Francisco do Maranhão(MA),12210,278
São Félix de Balsas(MA),4585,209
São José de Ribamar(MA),177687,1643
São José dos Basílios(MA),7641,433
São João Batista(MA),20665,147
São João do Carú(MA),15808,423
São João do Paraíso(MA),11177,181
São João do Soter(MA),18543,648
São João dos Patos(MA),25929,1614
São Luís(MA),1101884,27390
São Luís Gonzaga do Maranhão(MA),18856,689
São Mateus do Maranhão(MA),41529,1233
São Pedro da Água Branca(MA),12690,518
São Pedro dos Crentes(MA),4668,270
São Raimundo das Mangabeiras(MA),18868,1761
São Raimundo do Doca Bezerra(MA),5237,75
São Roberto(MA),6719,282
São Vicente Ferrer(MA),22247,211
Sítio Novo(MA),18081,1424
Tasso Fragoso(MA),8521,595
Timbiras(MA),29124,468
Timon(MA),169107,5278
Trizidela do Vale(MA),21998,686
Tufilândia(MA),5840,195
Tuntum(MA),41832,1432
Turiaçu(MA),35604,256
Turilândia(MA),25619,325
Tutóia(MA),58860,1061
Urbano Santos(MA),33122,1711
Vargem Grande(MA),56510,828
Viana(MA),52441,285
Vila Nova dos Martírios(MA),13392,345
Vitorino Freire(MA),31523,1697
Vitória do Mearim(MA),32764,747
Zé Doca(MA),51714,3876
Água Doce do Maranhão(MA),12571,659
Acorizal(MT),5399,233
Alta Floresta(MT),51782,2565
Alto Araguaia(MT),19044,491
Alto Boa Vista(MT),6822,105
Alto Garças(MT),12030,326
Alto Paraguai(MT),11356,355
Alto Taquari(MT),10847,603
Apiacás(MT),10133,211
Araguaiana(MT),3100,70
Araguainha(MT),935,8
Araputanga(MT),16822,708
Arenápolis(MT),9607,631
Aripuanã(MT),22354,1079
Barra do Bugres(MT),34966,1382
Barra do Garças(MT),61012,4024
Barão de Melgaço(MT),8564,143
Bom Jesus do Araguaia(MT),6580,253
Brasnorte(MT),19695,550
Campinápolis(MT),15980,514
Campo Novo do Parecis(MT),35360,3462
Campo Verde(MT),44041,3092
Campos de Júlio(MT),6891,534
Canabrava do Norte(MT),4743,113
Canarana(MT),21579,1149
Carlinda(MT),10305,228
Castanheira(MT),8729,172
Chapada dos Guimarães(MT),19752,550
Cláudia(MT),12149,631
Cocalinho(MT),5700,200
Colniza(MT),38582,446
Colíder(MT),33438,2695
Comodoro(MT),20763,603
Confresa(MT),30933,1325
Conquista D'Oeste(MT),4038,112
Cotriguaçu(MT),19750,81
Cuiabá(MT),612547,44801
Curvelândia(MT),5219,146
Cáceres(MT),94376,4753
Denise(MT),9462,210
Diamantino(MT),22041,901
Dom Aquino(MT),8178,263
Feliz Natal(MT),14192,428
Figueirópolis D'Oeste(MT),3494,80
Gaúcha do Norte(MT),7648,468
General Carneiro(MT),5540,434
Glória D'Oeste(MT),3026,38
Guarantã do Norte(MT),35816,1373
Guiratinga(MT),15141,173
Indiavaí(MT),2752,72
Ipiranga do Norte(MT),7667,686
Itanhangá(MT),6737,66
Itaúba(MT),3802,216
Itiquira(MT),13345,141
Jaciara(MT),27776,2021
Jangada(MT),8409,281
Jauru(MT),8793,170
Juara(MT),34974,1525
Juruena(MT),15865,377
Juscimeira(MT),11221,309
Juína(MT),40997,1614
Lambari D'Oeste(MT),6121,253
Lucas do Rio Verde(MT),65534,8244
Luciara(MT),2077,39
Marcelândia(MT),10499,533
Matupá(MT),16566,895
Mirassol d'Oeste(MT),27739,1501
Nobres(MT),15336,710
Nortelândia(MT),5989,315
Nossa Senhora do Livramento(MT),13216,640
Nova Bandeirantes(MT),15288,289
Nova Brasilândia(MT),3829,125
Nova Canaã do Norte(MT),12787,484
Nova Guarita(MT),4519,243
Nova Lacerda(MT),6640,352
Nova Marilândia(MT),3278,163
Nova Maringá(MT),8641,202
Nova Monte Verde(MT),9178,251
Nova Mutum(MT),45378,4254
Nova Nazaré(MT),3849,105
Nova Olímpia(MT),20301,598
Nova Santa Helena(MT),3718,230
Nova Ubiratã(MT),11982,387
Nova Xavantina(MT),21374,911
Novo Horizonte do Norte(MT),4004,61
Novo Mundo(MT),9178,276
Novo Santo Antônio(MT),2640,82
Novo São Joaquim(MT),5074,190
Paranatinga(MT),22563,1767
Paranaíta(MT),11225,928
Pedra Preta(MT),17626,1091
Peixoto de Azevedo(MT),34976,1671
Planalto da Serra(MT),2662,83
Poconé(MT),32843,1030
Pontal do Araguaia(MT),6711,413
Ponte Branca(MT),1576,53
Pontes e Lacerda(MT),45436,2062
Porto Alegre do Norte(MT),12517,111
Porto Esperidião(MT),12017,666
Porto Estrela(MT),2963,150
Porto dos Gaúchos(MT),5410,239
Poxoréu(MT),16219,754
Primavera do Leste(MT),62019,6253
Querência(MT),17479,1313
Reserva do Cabaçal(MT),2732,117
Ribeirão Cascalheira(MT),10206,371
Ribeirãozinho(MT),2405,53
Rio Branco(MT),5156,231
Rondolândia(MT),4001,91
Rondonópolis(MT),232491,13543
Rosário Oeste(MT),17151,483
Salto do Céu(MT),3365,104
Santa Carmem(MT),4525,295
Santa Cruz do Xingu(MT),2564,38
Santa Rita do Trivelato(MT),3429,42
Santa Terezinha(MT),8371,113
Santo Afonso(MT),3146,164
Santo Antônio do Leste(MT),5174,165
Santo Antônio do Leverger(MT),16628,423
Sapezal(MT),25881,2247
Serra Nova Dourada(MT),1650,41
Sinop(MT),142996,10816
Sorriso(MT),90313,8899
São Félix do Araguaia(MT),11708,557
São José do Povo(MT),4063,107
São José do Rio Claro(MT),20664,883
São José do Xingu(MT),5595,138
São José dos Quatro Marcos(MT),18906,1277
São Pedro da Cipa(MT),4727,286
Tabaporã(MT),9489,546
Tangará da Serra(MT),103750,8986
Tapurah(MT),13705,1114
Terra Nova do Norte(MT),9667,386
Tesouro(MT),3805,68
Torixoréu(MT),3609,157
União do Sul(MT),3525,133
Vale de São Domingos(MT),3127,64
Vera(MT),11309,650
Vila Bela da Santíssima Trindade(MT),16128,1489
Vila Rica(MT),26037,503
Várzea Grande(MT),284971,13692
Água Boa(MT),25721,1237
Abaetetuba(PA),157698,5494
Abel Figueiredo(PA),7434,444
Acará(PA),55591,879
Afuá(PA),39218,2576
Alenquer(PA),56789,1647
Almeirim(PA),34109,302
Altamira(PA),114594,6681
Anajás(PA),29277,1005
Ananindeua(PA),530598,12142
Anapu(PA),27890,1114
Augusto Corrêa(PA),45998,1489
Aurora do Pará(PA),31338,719
Aveiro(PA),16388,455
Bagre(PA),30673,536
Baião(PA),47446,463
Bannach(PA),3286,121
Barcarena(PA),124680,4741
Belterra(PA),17732,564
Belém(PA),1492745,62485
Benevides(PA),62737,2304
Bom Jesus do Tocantins(PA),16981,437
Bonito(PA),16286,315
Bragança(PA),127686,3080
Brasil Novo(PA),15086,821
Brejo Grande do Araguaia(PA),7380,651
Breu Branco(PA),66046,421
Breves(PA),102701,3519
Bujaru(PA),29132,802
Cachoeira do Arari(PA),23767,339
Cachoeira do Piriá(PA),33900,541
Cametá(PA),137890,5687
Canaã dos Carajás(PA),37085,5092
Capanema(PA),69027,1588
Capitão Poço(PA),54303,1215
Castanhal(PA),200793,3412
Chaves(PA),23717,359
Colares(PA),12085,127
Conceição do Araguaia(PA),47864,2175
Concórdia do Pará(PA),33318,1497
Cumaru do Norte(PA),13473,607
Curionópolis(PA),17929,1570
Curralinho(PA),34448,471
Curuá(PA),14393,1038
Curuçá(PA),40066,1858
Dom Eliseu(PA),59719,1132
Eldorado do Carajás(PA),33808,326
Faro(PA),7194,554
Floresta do Araguaia(PA),20304,462
Garrafão do Norte(PA),26066,1045
Goianésia do Pará(PA),40475,413
Gurupá(PA),33376,1400
Igarapé-Açu(PA),38807,1061
Igarapé-Miri(PA),62698,1397
Inhangapi(PA),11711,121
Ipixuna do Pará(PA),64053,935
Irituia(PA),32550,837
Itaituba(PA),101247,7052
Itupiranga(PA),53269,792
Jacareacanga(PA),8239,1737
Jacundá(PA),59155,943
Juruti(PA),57943,2504
Limoeiro do Ajuru(PA),28935,980
Magalhães Barata(PA),8548,209
Marabá(PA),279349,10398
Maracanã(PA),29473,379
Marapanim(PA),28336,687
Marituba(PA),131521,1610
Medicilândia(PA),31597,1976
Melgaço(PA),27654,424
Mocajuba(PA),31136,1983
Moju(PA),82094,1364
Mojuí dos Campos(PA),16084,685
Monte Alegre(PA),58032,1903
Muaná(PA),40349,450
Mãe do Rio(PA),30077,754
Nova Esperança do Piriá(PA),21368,1126
Nova Ipixuna(PA),16678,447
Nova Timboteua(PA),15363,561
Novo Progresso(PA),25762,1080
Novo Repartimento(PA),75919,541
Oeiras do Pará(PA),32512,907
Oriximiná(PA),73096,5741
Ourilândia do Norte(PA),32832,3355
Ourém(PA),17842,370
Pacajá(PA),47706,1350
Palestina do Pará(PA),7589,413
Paragominas(PA),113145,4403
Parauapebas(PA),208273,30358
Pau D'Arco(PA),5483,344
Peixe-Boi(PA),8077,225
Piçarra(PA),12981,471
Placas(PA),30982,666
Ponta de Pedras(PA),31082,1156
Portel(PA),62043,2089
Porto de Moz(PA),41135,1142
Prainha(PA),29866,698
Primavera(PA),10825,441
Quatipuru(PA),13608,426
Redenção(PA),84787,5100
Rio Maria(PA),18193,1134
Rondon do Pará(PA),52357,626
Rurópolis(PA),50510,1979
Salinópolis(PA),40675,767
Salvaterra(PA),23752,588
Santa Bárbara do Pará(PA),21079,427
Santa Cruz do Arari(PA),10128,166
Santa Izabel do Pará(PA),70801,816
Santa Luzia do Pará(PA),19848,1027
Santa Maria das Barreiras(PA),21449,403
Santa Maria do Pará(PA),24861,811
Santana do Araguaia(PA),72817,1855
Santarém(PA),304589,13034
Santarém Novo(PA),6709,254
Santo Antônio do Tauá(PA),31482,597
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,649
Soure(PA),25374,424
São Caetano de Odivelas(PA),18050,721
São Domingos do Araguaia(PA),25557,1309
São Domingos do Capim(PA),31989,427
São Francisco do Pará(PA),15882,228
São Félix do Xingu(PA),128481,2945
São Geraldo do Araguaia(PA),24847,684
São João da Ponta(PA),6139,51
São João de Pirabas(PA),23045,287
São João do Araguaia(PA),13996,44
São Miguel do Guamá(PA),58986,1838
São Sebastião da Boa Vista(PA),26640,443
Tailândia(PA),106339,2550
Terra Alta(PA),11720,379
Terra Santa(PA),18769,657
Tomé-Açu(PA),63447,1188
Tracuateua(PA),30959,591
Trairão(PA),18989,400
Tucumã(PA),39602,3664
Tucuruí(PA),113659,3032
Ulianópolis(PA),59210,1678
Uruará(PA),45476,1260
Vigia(PA),53686,740
Viseu(PA),61403,1154
Vitória do Xingu(PA),15134,1234
Xinguara(PA),44751,2878
Água Azul do Norte(PA),27430,887
Óbidos(PA),52137,3371
Abreu e Lima(PE),99990,1363
Afogados da Ingazeira(PE),37259,1972
Afrânio(PE),19635,489
Agrestina(PE),24885,709
Alagoinha(PE),14636,366
Aliança(PE),38386,416
Altinho(PE),22972,639
Amaraji(PE),22829,368
Angelim(PE),11150,92
Araripina(PE),84418,3404
Araçoiaba(PE),20524,215
Arcoverde(PE),74338,3255
Barra de Guabiraba(PE),14385,211
Barreiros(PE),42659,371
Belo Jardim(PE),76439,1463
Belém de Maria(PE),12073,113
Belém do São Francisco(PE),20729,196
Betânia(PE),12719,168
Bezerros(PE),60798,1955
Bodocó(PE),38146,1190
Bom Conselho(PE),48554,957
Bom Jardim(PE),39184,798
Bonito(PE),38134,438
Brejinho(PE),7487,311
Brejo da Madre de Deus(PE),50742,1172
Brejão(PE),8993,61
Buenos Aires(PE),13155,72
Buíque(PE),58378,870
Cabo de Santo Agostinho(PE),207048,2691
Cabrobó(PE),34221,812
Cachoeirinha(PE),20380,323
Caetés(PE),28739,875
Calumbi(PE),5750,299
Calçado(PE),11053,192
Camaragibe(PE),157828,2891
Camocim de São Félix(PE),18765,315
Camutanga(PE),8551,330
Canhotinho(PE),24804,472
Capoeiras(PE),20048,781
Carnaubeira da Penha(PE),12932,65
Carnaíba(PE),19551,823
