cities,population,cases
Ipiaú(BA),45873,3105
Ipirá(BA),59595,2310
Ipupiara(BA),9865,220
Irajuba(BA),7260,305
Iramaia(BA),8537,210
Iraquara(BA),25216,1562
Irará(BA),29034,1346
Irecê(BA),72967,8845
Itabela(BA),30584,1520
Itaberaba(BA),64489,6311
Itabuna(BA),213223,31236
Itacaré(BA),28296,1163
Itaeté(BA),16056,311
Itagi(BA),12351,771
Itagibá(BA),14579,1104
Itagimirim(BA),6869,638
Itaguaçu da Bahia(BA),14429,563
Itaju do Colônia(BA),6682,375
Itajuípe(BA),20491,2431
Itamaraju(BA),64486,6638
Itamari(BA),8035,448
Itambé(BA),23049,1657
Itanagra(BA),6441,238
Itanhém(BA),19405,1247
Itaparica(BA),22228,1125
Itapebi(BA),10259,493
Itapetinga(BA),76147,4993
Itapicuru(BA),35576,1408
Itapitanga(BA),10313,898
Itapé(BA),8761,720
Itaquara(BA),8319,608
Itarantim(BA),19747,677
Itatim(BA),14487,674
Itiruçu(BA),12576,879
Itiúba(BA),36089,1472
Itororó(BA),20382,3072
Ituaçu(BA),18962,1473
Ituberá(BA),28602,1569
Iuiu(BA),10994,466
Jaborandi(BA),8385,575
Jacaraci(BA),14842,526
Jacobina(BA),80518,6062
Jaguaquara(BA),54423,5848
Jaguarari(BA),33570,1970
Jaguaripe(BA),18788,986
Jandaíra(BA),10709,571
Jequié(BA),155966,15869
Jeremoabo(BA),40463,1764
Jiquiriçá(BA),14537,813
Jitaúna(BA),11166,788
João Dourado(BA),25188,1576
Juazeiro(BA),216707,15263
Jucuruçu(BA),9126,860
Jussara(BA),15284,595
Jussari(BA),5833,645
Jussiape(BA),6186,289
Lafaiete Coutinho(BA),3724,392
Lagoa Real(BA),15665,543
Laje(BA),23840,1570
Lajedinho(BA),3783,287
Lajedo do Tabocal(BA),8562,617
Lajedão(BA),3955,428
Lamarão(BA),8307,242
Lapão(BA),27223,2021
Lauro de Freitas(BA),198440,20547
Lençóis(BA),11409,934
Licínio de Almeida(BA),12388,255
Livramento de Nossa Senhora(BA),45732,2461
Luís Eduardo Magalhães(BA),87519,8767
Macajuba(BA),11348,414
Macarani(BA),18755,872
Macaúbas(BA),49826,2054
Macururé(BA),7824,210
Madre de Deus(BA),21093,2493
Maetinga(BA),3161,238
Maiquinique(BA),10112,757
Mairi(BA),18676,1108
Malhada(BA),16845,371
Malhada de Pedras(BA),8393,249
Manoel Vitorino(BA),13240,1069
Mansidão(BA),13643,154
Maracás(BA),20834,3083
Maragogipe(BA),44677,1889
Maraú(BA),20570,1502
Marcionílio Souza(BA),10406,410
Mascote(BA),13822,784
Mata de São João(BA),46583,3925
Matina(BA),12201,308
Medeiros Neto(BA),22688,2464
Miguel Calmon(BA),26023,2189
Milagres(BA),10950,455
Mirangaba(BA),18338,483
Mirante(BA),8641,434
Monte Santo(BA),49418,1079
Morpará(BA),8519,273
Morro do Chapéu(BA),35413,2238
Mortugaba(BA),12042,592
Mucugê(BA),9062,483
Mucuri(BA),41748,3151
Mulungu do Morro(BA),10889,594
Mundo Novo(BA),26776,777
Muniz Ferreira(BA),7422,844
Muquém do São Francisco(BA),11348,558
Muritiba(BA),29399,2082
Mutuípe(BA),22221,1762
Nazaré(BA),28525,2336
Nilo Peçanha(BA),13997,572
Nordestina(BA),13130,599
Nova Canaã(BA),16462,581
Nova Fátima(BA),7812,456
Nova Ibiá(BA),6591,580
Nova Itarana(BA),8226,730
Nova Redenção(BA),9118,186
Nova Soure(BA),26947,642
Nova Viçosa(BA),43376,2255
Novo Horizonte(BA),12385,240
Novo Triunfo(BA),15440,497
Olindina(BA),28229,1278
Oliveira dos Brejinhos(BA),21825,609
Ouriçangas(BA),8564,412
Ourolândia(BA),17451,1610
Palmas de Monte Alto(BA),21750,582
Palmeiras(BA),9019,225
Paramirim(BA),21607,476
Paratinga(BA),32000,1096
Paripiranga(BA),28989,930
Pau Brasil(BA),9831,852
Paulo Afonso(BA),117782,7177
Pedro Alexandre(BA),16667,471
Pedrão(BA),7347,287
Piatã(BA),17123,1253
Pilão Arcado(BA),35048,620
Pindaí(BA),16260,722
Pindobaçu(BA),20150,1537
Pintadas(BA),10437,934
Piraí do Norte(BA),10023,748
Piripá(BA),10707,958
Piritiba(BA),24755,655
Planaltino(BA),9322,577
Planalto(BA),26265,1446
Pojuca(BA),39519,3164
Ponto Novo(BA),14914,606
Porto Seguro(BA),148686,8975
Potiraguá(BA),7224,466
Poções(BA),46871,3048
Prado(BA),28174,1667
Presidente Dutra(BA),15142,1279
Presidente Jânio Quadros(BA),12338,644
Presidente Tancredo Neves(BA),27719,1571
Pé de Serra(BA),13578,1386
Queimadas(BA),25439,1320
Quijingue(BA),27580,364
Quixabeira(BA),8972,778
Rafael Jambeiro(BA),22621,947
Remanso(BA),41008,1627
Retirolândia(BA),14396,1403
Riacho de Santana(BA),35421,1453
Riachão das Neves(BA),22339,1111
Riachão do Jacuípe(BA),33436,3572
Ribeira do Amparo(BA),14592,865
Ribeira do Pombal(BA),53807,4501
Ribeirão do Largo(BA),5812,380
Rio Real(BA),40732,2235
Rio de Contas(BA),12989,512
Rio do Antônio(BA),15371,638
Rio do Pires(BA),11655,150
Rodelas(BA),9331,230
Ruy Barbosa(BA),30814,2167
Salinas da Margarida(BA),15667,1372
Salvador(BA),2872347,214604
Santa Brígida(BA),14213,845
Santa Bárbara(BA),20791,1032
Santa Cruz Cabrália(BA),27778,2230
Santa Cruz da Vitória(BA),6315,522
Santa Inês(BA),10631,585
Santa Luzia(BA),12597,1021
Santa Maria da Vitória(BA),39845,2010
Santa Rita de Cássia(BA),28338,2162
Santa Teresinha(BA),10405,507
Santaluz(BA),37348,2445
Santana(BA),26614,335
Santanópolis(BA),8943,566
Santo Amaro(BA),60069,2658
Santo Antônio de Jesus(BA),101512,11274
Santo Estêvão(BA),52850,3317
Sapeaçu(BA),17398,1411
Saubara(BA),12043,480
Saúde(BA),12913,483
Seabra(BA),44091,5095
Sebastião Laranjeiras(BA),11434,342
Senhor do Bonfim(BA),79015,4305
Sento Sé(BA),40684,907
Serra Dourada(BA),17386,456
Serra Preta(BA),14878,804
Serra do Ramalho(BA),31472,515
Serrinha(BA),80861,6665
Serrolândia(BA),13397,1013
Simões Filho(BA),134377,8063
Sobradinho(BA),23191,1457
Souto Soares(BA),16979,960
Sátiro Dias(BA),17273,591
São Desidério(BA),33742,2308
São Domingos(BA),9058,919
São Felipe(BA),21074,2429
São Francisco do Conde(BA),39802,3243
São Félix(BA),14740,890
São Félix do Coribe(BA),15391,759
São Gabriel(BA),18793,1588
São Gonçalo dos Campos(BA),37550,2132
São José da Vitória(BA),5657,695
São José do Jacuípe(BA),10462,409
São Miguel das Matas(BA),11675,687
São Sebastião do Passé(BA),44300,3191
Sítio do Mato(BA),13012,182
Sítio do Quinto(BA),9986,542
Tabocas do Brejo Velho(BA),12518,258
Tanhaçu(BA),20403,1257
Tanque Novo(BA),17366,710
Tanquinho(BA),7918,721
Taperoá(BA),21074,1116
Tapiramutá(BA),17010,547
Teixeira de Freitas(BA),160487,15707
Teodoro Sampaio(BA),7425,256
Teofilândia(BA),22518,894
Teolândia(BA),14943,944
Terra Nova(BA),13033,796
Tremedal(BA),16394,586
Tucano(BA),50687,2718
Uauá(BA),24240,2319
Ubaitaba(BA),19056,1053
Ubatã(BA),27035,1768
Ubaíra(BA),19895,974
Uibaí(BA),13887,886
Umburanas(BA),19222,709
Una(BA),19002,1059
Urandi(BA),16658,810
Uruçuca(BA),20519,1770
Utinga(BA),19178,1405
Valente(BA),28473,2378
Valença(BA),96562,6555
Varzedo(BA),8838,549
Vera Cruz(BA),43223,1427
Vereda(BA),6205,425
Vitória da Conquista(BA),338480,30744
Várzea Nova(BA),12697,635
Várzea da Roça(BA),14104,1011
Várzea do Poço(BA),9170,467
Wagner(BA),9345,786
Wanderley(BA),12238,788
Wenceslau Guimarães(BA),21101,1580
Xique-Xique(BA),46483,2625
Água Fria(BA),16970,158
Érico Cardoso(BA),10610,260
Alcinópolis(MS),5343,297
Amambai(MS),39396,2812
Anastácio(MS),25135,2158
Anaurilândia(MS),9035,460
Angélica(MS),10780,1099
Antônio João(MS),8956,450
Aparecida do Taboado(MS),25745,3238
Aquidauana(MS),47871,4727
Aral Moreira(MS),12149,488
Bandeirantes(MS),6788,532
Bataguassu(MS),23024,2882
Batayporã(MS),11329,941
Bela Vista(MS),24629,915
Bodoquena(MS),7875,397
Bonito(MS),21976,2761
Brasilândia(MS),11872,983
Caarapó(MS),30174,3771
Camapuã(MS),13711,758
Campo Grande(MS),895982,109383
Caracol(MS),6116,342
Cassilândia(MS),21939,2626
Chapadão do Sul(MS),25218,3727
Corguinho(MS),5947,220
Coronel Sapucaia(MS),15253,890
Corumbá(MS),111435,14029
Costa Rica(MS),20823,2771
Coxim(MS),33543,3479
Deodápolis(MS),12924,1666
Dois Irmãos do Buriti(MS),11385,961
Douradina(MS),5924,577
Dourados(MS),222949,34144
Eldorado(MS),12353,1232
Figueirão(MS),3051,149
Fátima do Sul(MS),19189,2636
Glória de Dourados(MS),9965,1118
Guia Lopes da Laguna(MS),9895,836
Iguatemi(MS),16078,851
Inocência(MS),7610,917
Itaporã(MS),24839,1836
Itaquiraí(MS),21142,1935
Ivinhema(MS),23187,3704
Japorã(MS),9110,194
Jaraguari(MS),7187,237
Jardim(MS),26097,1605
Jateí(MS),4027,442
Juti(MS),6712,560
Ladário(MS),23331,2546
Laguna Carapã(MS),7341,548
Maracaju(MS),47083,5365
Miranda(MS),28013,2603
Mundo Novo(MS),18366,2085
Naviraí(MS),54878,8503
Nioaque(MS),13930,937
Nova Alvorada do Sul(MS),21882,1982
Nova Andradina(MS),54374,3320
Novo Horizonte do Sul(MS),3814,387
Paranaíba(MS),42148,3927
Paranhos(MS),14228,466
Paraíso das Águas(MS),5555,326
Pedro Gomes(MS),7674,535
Ponta Porã(MS),92526,8497
Porto Murtinho(MS),17131,1233
Ribas do Rio Pardo(MS),24615,1684
Rio Brilhante(MS),37514,4518
Rio Negro(MS),4831,454
Rio Verde de Mato Grosso(MS),19746,1943
Rochedo(MS),5499,366
Santa Rita do Pardo(MS),7851,458
Selvíria(MS),6529,475
Sete Quedas(MS),10791,671
Sidrolândia(MS),57665,4904
Sonora(MS),19274,1256
São Gabriel do Oeste(MS),26771,3530
Tacuru(MS),11552,711
Taquarussu(MS),3588,247
Terenos(MS),21806,1493
Três Lagoas(MS),121388,16684
Vicentina(MS),6102,875
Água Clara(MS),15522,2109
Afonso Cunha(MA),6524,173
Alcântara(MA),22097,303
Aldeias Altas(MA),26532,975
Altamira do Maranhão(MA),8128,318
Alto Alegre do Maranhão(MA),27053,1128
Alto Alegre do Pindaré(MA),31919,1881
Alto Parnaíba(MA),11190,828
Amapá do Maranhão(MA),6962,172
Amarante do Maranhão(MA),41435,1575
Anajatuba(MA),26803,871
Anapurus(MA),15732,829
Apicum-Açu(MA),17239,498
Araguanã(MA),15426,795
Araioses(MA),46440,651
Arame(MA),32701,1233
Arari(MA),29848,681
Axixá(MA),12130,191
Açailândia(MA),112445,5028
Bacabal(MA),104949,4776
Bacabeira(MA),17055,320
Bacuri(MA),18582,520
Bacurituba(MA),5644,117
Balsas(MA),94887,9342
Barra do Corda(MA),88212,5593
Barreirinhas(MA),62528,2025
Barão de Grajaú(MA),18820,393
Bela Vista do Maranhão(MA),11209,208
Belágua(MA),7469,399
Benedito Leite(MA),5632,296
Bequimão(MA),21280,275
Bernardo do Mearim(MA),6043,291
Boa Vista do Gurupi(MA),9287,15
Bom Jardim(MA),41630,1380
Bom Jesus das Selvas(MA),34028,3021
Bom Lugar(MA),16294,450
Brejo(MA),36397,866
Brejo de Areia(MA),9188,295
Buriti(MA),28678,751
Buriti Bravo(MA),23884,1392
Buriticupu(MA),72358,3191
Buritirana(MA),15430,434
Cachoeira Grande(MA),9431,273
Cajapió(MA),11177,91
Cajari(MA),19379,210
Campestre do Maranhão(MA),14374,1019
Cantanhede(MA),21995,762
Capinzal do Norte(MA),10934,630
Carolina(MA),24322,760
Carutapera(MA),23807,855
Caxias(MA),164880,10488
Cedral(MA),10675,199
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,976
Centro do Guilherme(MA),13458,465
Chapadinha(MA),79675,4013
Cidelândia(MA),14697,523
Codó(MA),122859,2752
Coelho Neto(MA),49435,1619
Colinas(MA),41178,2897
Conceição do Lago-Açu(MA),16237,197
Coroatá(MA),65296,2968
Cururupu(MA),32695,1338
Cândido Mendes(MA),20178,108
Davinópolis(MA),12908,538
Dom Pedro(MA),23350,1162
Duque Bacelar(MA),11349,720
Esperantinópolis(MA),17241,882
Estreito(MA),41946,3388
Feira Nova do Maranhão(MA),8504,1438
Fernando Falcão(MA),10360,847
Formosa da Serra Negra(MA),19089,1213
Fortaleza dos Nogueiras(MA),12631,1156
Fortuna(MA),15552,1456
Godofredo Viana(MA),11819,143
Gonçalves Dias(MA),17934,937
Governador Archer(MA),10840,402
Governador Edison Lobão(MA),18296,591
Governador Eugênio Barros(MA),16828,729
Governador Luiz Rocha(MA),7807,255
Governador Newton Bello(MA),10180,731
Governador Nunes Freire(MA),25577,839
Grajaú(MA),69527,4714
Graça Aranha(MA),6262,124
Guimarães(MA),12030,367
Humberto de Campos(MA),28717,1489
Icatu(MA),27113,259
Igarapé Grande(MA),11320,1545
Igarapé do Meio(MA),14177,677
Imperatriz(MA),258682,16053
Itaipava do Grajaú(MA),16057,851
Itapecuru Mirim(MA),68203,2620
Itinga do Maranhão(MA),26000,785
Jatobá(MA),10153,91
Jenipapo dos Vieiras(MA),16515,1130
Joselândia(MA),16168,570
João Lisboa(MA),23632,690
Junco do Maranhão(MA),3432,307
Lago Verde(MA),16257,563
Lago da Pedra(MA),50266,2514
Lago do Junco(MA),10840,517
Lago dos Rodrigues(MA),8873,587
Lagoa Grande do Maranhão(MA),11394,259
Lagoa do Mato(MA),11250,1562
Lajeado Novo(MA),7550,373
Lima Campos(MA),11893,1059
Loreto(MA),12157,679
Luís Domingues(MA),6951,482
Magalhães de Almeida(MA),19826,503
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,231
Maranhãozinho(MA),16265,618
Mata Roma(MA),16829,350
Matinha(MA),23370,383
Matões(MA),33782,980
Matões do Norte(MA),16745,239
Milagres do Maranhão(MA),8464,240
Mirador(MA),21015,891
Miranda do Norte(MA),28381,979
Mirinzal(MA),14962,262
Montes Altos(MA),9160,758
Monção(MA),33434,1985
Morros(MA),19433,318
Nina Rodrigues(MA),14454,773
Nova Colinas(MA),5384,334
Nova Iorque(MA),4683,102
Nova Olinda do Maranhão(MA),20928,468
Olho d'Água das Cunhãs(MA),19505,802
Olinda Nova do Maranhão(MA),14701,579
Palmeirândia(MA),19722,128
Paraibano(MA),21386,977
Parnarama(MA),34907,998
Passagem Franca(MA),19019,1279
Pastos Bons(MA),19472,760
Paulino Neves(MA),16035,209
Paulo Ramos(MA),21040,1061
Paço do Lumiar(MA),122197,824
Pedreiras(MA),39229,3602
Pedro do Rosário(MA),25144,113
Penalva(MA),38470,471
Peri Mirim(MA),14318,274
Peritoró(MA),23196,896
Pindaré-Mirim(MA),32941,1268
Pinheiro(MA),83387,2812
Pio XII(MA),21485,1717
Pirapemas(MA),18625,616
Porto Franco(MA),23885,1624
Porto Rico do Maranhão(MA),5975,231
Poção de Pedras(MA),17873,1661
Presidente Dutra(MA),47804,2001
Presidente Juscelino(MA),12734,89
Presidente Médici(MA),7015,335
Presidente Sarney(MA),18918,204
Presidente Vargas(MA),11193,293
Primeira Cruz(MA),15315,82
Raposa(MA),30761,1285
Riachão(MA),20195,1771
Ribamar Fiquene(MA),7791,437
Rosário(MA),42740,490
Sambaíba(MA),5671,387
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,2030
Santa Inês(MA),89044,7787
Santa Luzia(MA),72667,4749
Santa Luzia do Paruá(MA),25254,868
Santa Quitéria do Maranhão(MA),25642,500
Santa Rita(MA),37855,696
Santana do Maranhão(MA),13386,207
Santo Amaro do Maranhão(MA),15846,234
Santo Antônio dos Lopes(MA),14528,1349
Satubinha(MA),13914,303
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,304
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,227
Sucupira do Riachão(MA),5660,212
São Benedito do Rio Preto(MA),18663,1464
São Bento(MA),45211,835
São Bernardo(MA),28507,1026
São Domingos do Azeitão(MA),7392,228
São Domingos do Maranhão(MA),34376,2303
São Francisco do Brejão(MA),11798,481
São Francisco do Maranhão(MA),12210,408
São Félix de Balsas(MA),4585,257
São José de Ribamar(MA),177687,2254
São José dos Basílios(MA),7641,581
São João Batista(MA),20665,193
São João do Carú(MA),15808,521
São João do Paraíso(MA),11177,333
São João do Soter(MA),18543,1092
São João dos Patos(MA),25929,2218
São Luís(MA),1101884,40930
São Luís Gonzaga do Maranhão(MA),18856,1122
São Mateus do Maranhão(MA),41529,1971
São Pedro da Água Branca(MA),12690,576
São Pedro dos Crentes(MA),4668,387
São Raimundo das Mangabeiras(MA),18868,1955
São Raimundo do Doca Bezerra(MA),5237,122
São Roberto(MA),6719,403
São Vicente Ferrer(MA),22247,220
Sítio Novo(MA),18081,1673
Tasso Fragoso(MA),8521,888
Timbiras(MA),29124,542
Timon(MA),169107,6008
Trizidela do Vale(MA),21998,1303
Tufilândia(MA),5840,244
Tuntum(MA),41832,1935
Turiaçu(MA),35604,321
Turilândia(MA),25619,621
Tutóia(MA),58860,1293
Urbano Santos(MA),33122,1726
Vargem Grande(MA),56510,1415
Viana(MA),52441,325
Vila Nova dos Martírios(MA),13392,569
Vitorino Freire(MA),31523,2159
Vitória do Mearim(MA),32764,1607
Zé Doca(MA),51714,5119
Água Doce do Maranhão(MA),12571,673
Acorizal(MT),5399,476
Alta Floresta(MT),51782,8065
Alto Araguaia(MT),19044,1128
Alto Boa Vista(MT),6822,729
Alto Garças(MT),12030,842
Alto Paraguai(MT),11356,842
Alto Taquari(MT),10847,1403
Apiacás(MT),10133,1600
Araguaiana(MT),3100,257
Araguainha(MT),935,25
Araputanga(MT),16822,1867
Arenápolis(MT),9607,1597
Aripuanã(MT),22354,2531
Barra do Bugres(MT),34966,2775
Barra do Garças(MT),61012,7509
Barão de Melgaço(MT),8564,354
Bom Jesus do Araguaia(MT),6580,965
Brasnorte(MT),19695,1876
Campinápolis(MT),15980,1194
Campo Novo do Parecis(MT),35360,6194
Campo Verde(MT),44041,5452
Campos de Júlio(MT),6891,982
Canabrava do Norte(MT),4743,355
Canarana(MT),21579,2785
Carlinda(MT),10305,1722
Castanheira(MT),8729,532
Chapada dos Guimarães(MT),19752,1605
Cláudia(MT),12149,1536
Cocalinho(MT),5700,583
Colniza(MT),38582,1992
Colíder(MT),33438,4951
Comodoro(MT),20763,1657
Confresa(MT),30933,3210
Conquista D'Oeste(MT),4038,430
Cotriguaçu(MT),19750,955
Cuiabá(MT),612547,88440
Curvelândia(MT),5219,271
Cáceres(MT),94376,9043
Denise(MT),9462,554
Diamantino(MT),22041,2495
Dom Aquino(MT),8178,541
Feliz Natal(MT),14192,1651
Figueirópolis D'Oeste(MT),3494,303
Gaúcha do Norte(MT),7648,857
General Carneiro(MT),5540,624
Glória D'Oeste(MT),3026,317
Guarantã do Norte(MT),35816,3594
Guiratinga(MT),15141,255
Indiavaí(MT),2752,209
Ipiranga do Norte(MT),7667,1047
Itanhangá(MT),6737,526
Itaúba(MT),3802,760
Itiquira(MT),13345,518
Jaciara(MT),27776,3010
Jangada(MT),8409,531
Jauru(MT),8793,645
Juara(MT),34974,4210
Juruena(MT),15865,1300
Juscimeira(MT),11221,1155
Juína(MT),40997,3456
Lambari D'Oeste(MT),6121,621
Lucas do Rio Verde(MT),65534,12947
Luciara(MT),2077,120
Marcelândia(MT),10499,1502
Matupá(MT),16566,2048
Mirassol d'Oeste(MT),27739,3293
Nobres(MT),15336,1617
Nortelândia(MT),5989,773
Nossa Senhora do Livramento(MT),13216,997
Nova Bandeirantes(MT),15288,586
Nova Brasilândia(MT),3829,305
Nova Canaã do Norte(MT),12787,1171
Nova Guarita(MT),4519,674
Nova Lacerda(MT),6640,888
Nova Marilândia(MT),3278,366
Nova Maringá(MT),8641,590
Nova Monte Verde(MT),9178,1397
Nova Mutum(MT),45378,7108
Nova Nazaré(MT),3849,289
Nova Olímpia(MT),20301,1361
Nova Santa Helena(MT),3718,501
Nova Ubiratã(MT),11982,570
Nova Xavantina(MT),21374,2669
Novo Horizonte do Norte(MT),4004,410
Novo Mundo(MT),9178,750
Novo Santo Antônio(MT),2640,276
Novo São Joaquim(MT),5074,443
Paranatinga(MT),22563,2812
Paranaíta(MT),11225,2405
Pedra Preta(MT),17626,1712
Peixoto de Azevedo(MT),34976,3703
Planalto da Serra(MT),2662,185
Poconé(MT),32843,2663
Pontal do Araguaia(MT),6711,799
Ponte Branca(MT),1576,112
Pontes e Lacerda(MT),45436,5112
Porto Alegre do Norte(MT),12517,704
Porto Esperidião(MT),12017,1166
Porto Estrela(MT),2963,342
Porto dos Gaúchos(MT),5410,621
Poxoréu(MT),16219,1364
Primavera do Leste(MT),62019,10825
Querência(MT),17479,2797
Reserva do Cabaçal(MT),2732,241
Ribeirão Cascalheira(MT),10206,1131
Ribeirãozinho(MT),2405,168
Rio Branco(MT),5156,601
Rondolândia(MT),4001,266
Rondonópolis(MT),232491,30628
Rosário Oeste(MT),17151,1113
Salto do Céu(MT),3365,242
Santa Carmem(MT),4525,696
Santa Cruz do Xingu(MT),2564,377
Santa Rita do Trivelato(MT),3429,171
Santa Terezinha(MT),8371,364
Santo Afonso(MT),3146,246
Santo Antônio do Leste(MT),5174,223
Santo Antônio do Leverger(MT),16628,982
Sapezal(MT),25881,3679
Serra Nova Dourada(MT),1650,191
Sinop(MT),142996,20647
Sorriso(MT),90313,14508
São Félix do Araguaia(MT),11708,1642
São José do Povo(MT),4063,169
São José do Rio Claro(MT),20664,1651
São José do Xingu(MT),5595,312
São José dos Quatro Marcos(MT),18906,2278
São Pedro da Cipa(MT),4727,580
Tabaporã(MT),9489,1489
Tangará da Serra(MT),103750,14461
Tapurah(MT),13705,2248
Terra Nova do Norte(MT),9667,992
Tesouro(MT),3805,225
Torixoréu(MT),3609,459
União do Sul(MT),3525,572
Vale de São Domingos(MT),3127,271
Vera(MT),11309,1142
Vila Bela da Santíssima Trindade(MT),16128,2511
Vila Rica(MT),26037,1669
Várzea Grande(MT),284971,28995
Água Boa(MT),25721,2667
Abaetetuba(PA),157698,8373
Abel Figueiredo(PA),7434,927
Acará(PA),55591,1274
Afuá(PA),39218,2954
Alenquer(PA),56789,3276
Almeirim(PA),34109,3358
Altamira(PA),114594,13125
Anajás(PA),29277,1339
Ananindeua(PA),530598,22880
Anapu(PA),27890,1472
Augusto Corrêa(PA),45998,1980
Aurora do Pará(PA),31338,1453
Aveiro(PA),16388,629
Bagre(PA),30673,896
Baião(PA),47446,732
Bannach(PA),3286,640
Barcarena(PA),124680,10824
Belterra(PA),17732,1419
Belém(PA),1492745,100824
Benevides(PA),62737,3800
Bom Jesus do Tocantins(PA),16981,754
Bonito(PA),16286,381
Bragança(PA),127686,3945
Brasil Novo(PA),15086,1799
Brejo Grande do Araguaia(PA),7380,780
Breu Branco(PA),66046,703
Breves(PA),102701,3980
Bujaru(PA),29132,1374
Cachoeira do Arari(PA),23767,491
Cachoeira do Piriá(PA),33900,841
Cametá(PA),137890,8461
Canaã dos Carajás(PA),37085,8127
Capanema(PA),69027,3241
Capitão Poço(PA),54303,2040
Castanhal(PA),200793,7894
Chaves(PA),23717,504
Colares(PA),12085,500
Conceição do Araguaia(PA),47864,3442
Concórdia do Pará(PA),33318,2404
Cumaru do Norte(PA),13473,781
Curionópolis(PA),17929,2373
Curralinho(PA),34448,564
Curuá(PA),14393,1794
Curuçá(PA),40066,2169
Dom Eliseu(PA),59719,1848
Eldorado do Carajás(PA),33808,557
Faro(PA),7194,1094
Floresta do Araguaia(PA),20304,980
Garrafão do Norte(PA),26066,1338
Goianésia do Pará(PA),40475,1641
Gurupá(PA),33376,2208
Igarapé-Açu(PA),38807,2538
Igarapé-Miri(PA),62698,3029
Inhangapi(PA),11711,327
Ipixuna do Pará(PA),64053,2177
Irituia(PA),32550,1338
Itaituba(PA),101247,10408
Itupiranga(PA),53269,1464
Jacareacanga(PA),8239,2379
Jacundá(PA),59155,2048
Juruti(PA),57943,4012
Limoeiro do Ajuru(PA),28935,1556
Magalhães Barata(PA),8548,331
Marabá(PA),279349,16821
Maracanã(PA),29473,749
Marapanim(PA),28336,955
Marituba(PA),131521,2770
Medicilândia(PA),31597,3013
Melgaço(PA),27654,511
Mocajuba(PA),31136,3232
Moju(PA),82094,1940
Mojuí dos Campos(PA),16084,1302
Monte Alegre(PA),58032,5251
Muaná(PA),40349,701
Mãe do Rio(PA),30077,1335
Nova Esperança do Piriá(PA),21368,1383
Nova Ipixuna(PA),16678,1069
Nova Timboteua(PA),15363,973
Novo Progresso(PA),25762,2386
Novo Repartimento(PA),75919,1734
Oeiras do Pará(PA),32512,1417
Oriximiná(PA),73096,7672
Ourilândia do Norte(PA),32832,5044
Ourém(PA),17842,390
Pacajá(PA),47706,1979
Palestina do Pará(PA),7589,647
Paragominas(PA),113145,7745
Parauapebas(PA),208273,49572
Pau D'Arco(PA),5483,702
Peixe-Boi(PA),8077,332
Piçarra(PA),12981,659
Placas(PA),30982,1620
Ponta de Pedras(PA),31082,2653
Portel(PA),62043,2741
Porto de Moz(PA),41135,1302
Prainha(PA),29866,1754
Primavera(PA),10825,726
Quatipuru(PA),13608,966
Redenção(PA),84787,12529
Rio Maria(PA),18193,2349
Rondon do Pará(PA),52357,1366
Rurópolis(PA),50510,3719
Salinópolis(PA),40675,1104
Salvaterra(PA),23752,1205
Santa Bárbara do Pará(PA),21079,1175
Santa Cruz do Arari(PA),10128,173
Santa Izabel do Pará(PA),70801,2017
Santa Luzia do Pará(PA),19848,1374
Santa Maria das Barreiras(PA),21449,808
Santa Maria do Pará(PA),24861,1453
Santana do Araguaia(PA),72817,2840
Santarém(PA),304589,17970
Santarém Novo(PA),6709,337
Santo Antônio do Tauá(PA),31482,1846
Sapucaia(PA),5930,402
Senador José Porfírio(PA),11658,701
Soure(PA),25374,699
São Caetano de Odivelas(PA),18050,1174
São Domingos do Araguaia(PA),25557,2325
São Domingos do Capim(PA),31989,825
São Francisco do Pará(PA),15882,795
São Félix do Xingu(PA),128481,4055
São Geraldo do Araguaia(PA),24847,1320
São João da Ponta(PA),6139,71
São João de Pirabas(PA),23045,319
São João do Araguaia(PA),13996,70
São Miguel do Guamá(PA),58986,3105
São Sebastião da Boa Vista(PA),26640,631
Tailândia(PA),106339,5533
Terra Alta(PA),11720,598
Terra Santa(PA),18769,1313
Tomé-Açu(PA),63447,1910
Tracuateua(PA),30959,697
Trairão(PA),18989,1274
Tucumã(PA),39602,4712
Tucuruí(PA),113659,6229
Ulianópolis(PA),59210,2465
Uruará(PA),45476,1976
Vigia(PA),53686,2730
Viseu(PA),61403,1509
Vitória do Xingu(PA),15134,1864
Xinguara(PA),44751,4558
Água Azul do Norte(PA),27430,1093
Óbidos(PA),52137,6194
Abreu e Lima(PE),99990,2948
Afogados da Ingazeira(PE),37259,4609
Afrânio(PE),19635,840
Agrestina(PE),24885,1589
Alagoinha(PE),14636,1018
Aliança(PE),38386,607
Altinho(PE),22972,1071
Amaraji(PE),22829,517
Angelim(PE),11150,201
Araripina(PE),84418,6267
Araçoiaba(PE),20524,605
Arcoverde(PE),74338,5332
Barra de Guabiraba(PE),14385,348
Barreiros(PE),42659,747
Belo Jardim(PE),76439,3363
Belém de Maria(PE),12073,240
