#city,population,cases
Ipecaetá(BA),14487,420
Ipiaú(BA),45873,3207
Ipirá(BA),59595,2502
Ipupiara(BA),9865,266
Irajuba(BA),7260,321
Iramaia(BA),8537,291
Iraquara(BA),25216,1654
Irará(BA),29034,1531
Irecê(BA),72967,9653
Itabela(BA),30584,1628
Itaberaba(BA),64489,6701
Itabuna(BA),213223,32761
Itacaré(BA),28296,1194
Itaeté(BA),16056,375
Itagi(BA),12351,845
Itagibá(BA),14579,1161
Itagimirim(BA),6869,655
Itaguaçu da Bahia(BA),14429,584
Itaju do Colônia(BA),6682,391
Itajuípe(BA),20491,2588
Itamaraju(BA),64486,7289
Itamari(BA),8035,502
Itambé(BA),23049,1753
Itanagra(BA),6441,266
Itanhém(BA),19405,1293
Itaparica(BA),22228,1293
Itapebi(BA),10259,592
Itapetinga(BA),76147,5148
Itapicuru(BA),35576,1533
Itapitanga(BA),10313,907
Itapé(BA),8761,754
Itaquara(BA),8319,673
Itarantim(BA),19747,693
Itatim(BA),14487,766
Itiruçu(BA),12576,940
Itiúba(BA),36089,1559
Itororó(BA),20382,3100
Ituaçu(BA),18962,1659
Ituberá(BA),28602,1746
Iuiu(BA),10994,697
Jaborandi(BA),8385,587
Jacaraci(BA),14842,572
Jacobina(BA),80518,6341
Jaguaquara(BA),54423,6001
Jaguarari(BA),33570,2059
Jaguaripe(BA),18788,1028
Jandaíra(BA),10709,591
Jequié(BA),155966,16866
Jeremoabo(BA),40463,1944
Jiquiriçá(BA),14537,894
Jitaúna(BA),11166,842
João Dourado(BA),25188,1681
Juazeiro(BA),216707,16190
Jucuruçu(BA),9126,879
Jussara(BA),15284,641
Jussari(BA),5833,649
Jussiape(BA),6186,293
Lafaiete Coutinho(BA),3724,427
Lagoa Real(BA),15665,631
Laje(BA),23840,1793
Lajedinho(BA),3783,291
Lajedo do Tabocal(BA),8562,653
Lajedão(BA),3955,464
Lamarão(BA),8307,305
Lapão(BA),27223,2091
Lauro de Freitas(BA),198440,21965
Lençóis(BA),11409,966
Licínio de Almeida(BA),12388,322
Livramento de Nossa Senhora(BA),45732,2754
Luís Eduardo Magalhães(BA),87519,10420
Macajuba(BA),11348,496
Macarani(BA),18755,888
Macaúbas(BA),49826,2144
Macururé(BA),7824,277
Madre de Deus(BA),21093,2631
Maetinga(BA),3161,272
Maiquinique(BA),10112,772
Mairi(BA),18676,1206
Malhada(BA),16845,412
Malhada de Pedras(BA),8393,249
Manoel Vitorino(BA),13240,1215
Mansidão(BA),13643,187
Maracás(BA),20834,3433
Maragogipe(BA),44677,2093
Maraú(BA),20570,1661
Marcionílio Souza(BA),10406,491
Mascote(BA),13822,806
Mata de São João(BA),46583,4180
Matina(BA),12201,421
Medeiros Neto(BA),22688,2582
Miguel Calmon(BA),26023,2417
Milagres(BA),10950,523
Mirangaba(BA),18338,497
Mirante(BA),8641,485
Monte Santo(BA),49418,1243
Morpará(BA),8519,293
Morro do Chapéu(BA),35413,2451
Mortugaba(BA),12042,668
Mucugê(BA),9062,529
Mucuri(BA),41748,3493
Mulungu do Morro(BA),10889,608
Mundo Novo(BA),26776,821
Muniz Ferreira(BA),7422,890
Muquém do São Francisco(BA),11348,594
Muritiba(BA),29399,2185
Mutuípe(BA),22221,1926
Nazaré(BA),28525,2612
Nilo Peçanha(BA),13997,614
Nordestina(BA),13130,632
Nova Canaã(BA),16462,633
Nova Fátima(BA),7812,470
Nova Ibiá(BA),6591,588
Nova Itarana(BA),8226,751
Nova Redenção(BA),9118,208
Nova Soure(BA),26947,731
Nova Viçosa(BA),43376,2495
Novo Horizonte(BA),12385,327
Novo Triunfo(BA),15440,605
Olindina(BA),28229,1383
Oliveira dos Brejinhos(BA),21825,748
Ouriçangas(BA),8564,485
Ourolândia(BA),17451,1690
Palmas de Monte Alto(BA),21750,799
Palmeiras(BA),9019,250
Paramirim(BA),21607,514
Paratinga(BA),32000,1217
Paripiranga(BA),28989,1087
Pau Brasil(BA),9831,936
Paulo Afonso(BA),117782,8202
Pedro Alexandre(BA),16667,517
Pedrão(BA),7347,312
Piatã(BA),17123,1315
Pilão Arcado(BA),35048,665
Pindaí(BA),16260,816
Pindobaçu(BA),20150,1572
Pintadas(BA),10437,946
Piraí do Norte(BA),10023,826
Piripá(BA),10707,964
Piritiba(BA),24755,710
Planaltino(BA),9322,608
Planalto(BA),26265,1580
Pojuca(BA),39519,3444
Ponto Novo(BA),14914,641
Porto Seguro(BA),148686,9974
Potiraguá(BA),7224,469
Poções(BA),46871,3381
Prado(BA),28174,1874
Presidente Dutra(BA),15142,1325
Presidente Jânio Quadros(BA),12338,684
Presidente Tancredo Neves(BA),27719,1645
Pé de Serra(BA),13578,1406
Queimadas(BA),25439,1401
Quijingue(BA),27580,451
Quixabeira(BA),8972,804
Rafael Jambeiro(BA),22621,1138
Remanso(BA),41008,1805
Retirolândia(BA),14396,1532
Riacho de Santana(BA),35421,1670
Riachão das Neves(BA),22339,1288
Riachão do Jacuípe(BA),33436,3785
Ribeira do Amparo(BA),14592,929
Ribeira do Pombal(BA),53807,5063
Ribeirão do Largo(BA),5812,392
Rio Real(BA),40732,2754
Rio de Contas(BA),12989,570
Rio do Antônio(BA),15371,811
Rio do Pires(BA),11655,183
Rodelas(BA),9331,270
Ruy Barbosa(BA),30814,2327
Salinas da Margarida(BA),15667,1425
Salvador(BA),2872347,224360
Santa Brígida(BA),14213,904
Santa Bárbara(BA),20791,1167
Santa Cruz Cabrália(BA),27778,2361
Santa Cruz da Vitória(BA),6315,551
Santa Inês(BA),10631,633
Santa Luzia(BA),12597,1076
Santa Maria da Vitória(BA),39845,2219
Santa Rita de Cássia(BA),28338,2392
Santa Teresinha(BA),10405,565
Santaluz(BA),37348,2735
Santana(BA),26614,396
Santanópolis(BA),8943,624
Santo Amaro(BA),60069,2877
Santo Antônio de Jesus(BA),101512,12452
Santo Estêvão(BA),52850,4020
Sapeaçu(BA),17398,1559
Saubara(BA),12043,560
Saúde(BA),12913,562
Seabra(BA),44091,5553
Sebastião Laranjeiras(BA),11434,366
Senhor do Bonfim(BA),79015,4536
Sento Sé(BA),40684,928
Serra Dourada(BA),17386,500
Serra Preta(BA),14878,835
Serra do Ramalho(BA),31472,625
Serrinha(BA),80861,7078
Serrolândia(BA),13397,1068
Simões Filho(BA),134377,8589
Sobradinho(BA),23191,1537
Souto Soares(BA),16979,974
Sátiro Dias(BA),17273,691
São Desidério(BA),33742,2635
São Domingos(BA),9058,968
São Felipe(BA),21074,2810
São Francisco do Conde(BA),39802,3563
São Félix(BA),14740,920
São Félix do Coribe(BA),15391,886
São Gabriel(BA),18793,1689
São Gonçalo dos Campos(BA),37550,2325
São José da Vitória(BA),5657,712
São José do Jacuípe(BA),10462,450
São Miguel das Matas(BA),11675,750
São Sebastião do Passé(BA),44300,3346
Sítio do Mato(BA),13012,209
Sítio do Quinto(BA),9986,575
Tabocas do Brejo Velho(BA),12518,274
Tanhaçu(BA),20403,1335
Tanque Novo(BA),17366,808
Tanquinho(BA),7918,803
Taperoá(BA),21074,1183
Tapiramutá(BA),17010,622
Teixeira de Freitas(BA),160487,16483
Teodoro Sampaio(BA),7425,282
Teofilândia(BA),22518,941
Teolândia(BA),14943,958
Terra Nova(BA),13033,865
Tremedal(BA),16394,642
Tucano(BA),50687,3152
Uauá(BA),24240,2588
Ubaitaba(BA),19056,1137
Ubatã(BA),27035,1886
Ubaíra(BA),19895,1098
Uibaí(BA),13887,932
Umburanas(BA),19222,749
Una(BA),19002,1354
Urandi(BA),16658,823
Uruçuca(BA),20519,1930
Utinga(BA),19178,1581
Valente(BA),28473,2598
Valença(BA),96562,7090
Varzedo(BA),8838,609
Vera Cruz(BA),43223,1609
Vereda(BA),6205,442
Vitória da Conquista(BA),338480,32463
Várzea Nova(BA),12697,753
Várzea da Roça(BA),14104,1032
Várzea do Poço(BA),9170,498
Wagner(BA),9345,916
Wanderley(BA),12238,908
Wenceslau Guimarães(BA),21101,1653
Xique-Xique(BA),46483,2889
Água Fria(BA),16970,195
Érico Cardoso(BA),10610,298
Alcinópolis(MS),5343,326
Amambai(MS),39396,3051
Anastácio(MS),25135,2408
Anaurilândia(MS),9035,533
Angélica(MS),10780,1254
Antônio João(MS),8956,513
Aparecida do Taboado(MS),25745,3545
Aquidauana(MS),47871,5266
Aral Moreira(MS),12149,526
Bandeirantes(MS),6788,582
Bataguassu(MS),23024,3261
Batayporã(MS),11329,1041
Bela Vista(MS),24629,999
Bodoquena(MS),7875,538
Bonito(MS),21976,2975
Brasilândia(MS),11872,1180
Caarapó(MS),30174,4016
Camapuã(MS),13711,844
Campo Grande(MS),895982,119745
Caracol(MS),6116,355
Cassilândia(MS),21939,2781
Chapadão do Sul(MS),25218,4039
Corguinho(MS),5947,243
Coronel Sapucaia(MS),15253,988
Corumbá(MS),111435,14694
Costa Rica(MS),20823,3136
Coxim(MS),33543,3821
Deodápolis(MS),12924,1862
Dois Irmãos do Buriti(MS),11385,1047
Douradina(MS),5924,613
Dourados(MS),222949,35967
Eldorado(MS),12353,1274
Figueirão(MS),3051,158
Fátima do Sul(MS),19189,2722
Glória de Dourados(MS),9965,1172
Guia Lopes da Laguna(MS),9895,924
Iguatemi(MS),16078,885
Inocência(MS),7610,990
Itaporã(MS),24839,1934
Itaquiraí(MS),21142,2095
Ivinhema(MS),23187,4536
Japorã(MS),9110,208
Jaraguari(MS),7187,262
Jardim(MS),26097,1869
Jateí(MS),4027,456
Juti(MS),6712,620
Ladário(MS),23331,2675
Laguna Carapã(MS),7341,592
Maracaju(MS),47083,6017
Miranda(MS),28013,2778
Mundo Novo(MS),18366,2252
Naviraí(MS),54878,8933
Nioaque(MS),13930,1016
Nova Alvorada do Sul(MS),21882,2143
Nova Andradina(MS),54374,3697
Novo Horizonte do Sul(MS),3814,457
Paranaíba(MS),42148,4395
Paranhos(MS),14228,511
Paraíso das Águas(MS),5555,436
Pedro Gomes(MS),7674,608
Ponta Porã(MS),92526,9151
Porto Murtinho(MS),17131,1370
Ribas do Rio Pardo(MS),24615,2138
Rio Brilhante(MS),37514,4791
Rio Negro(MS),4831,482
Rio Verde de Mato Grosso(MS),19746,2068
Rochedo(MS),5499,385
Santa Rita do Pardo(MS),7851,550
Selvíria(MS),6529,536
Sete Quedas(MS),10791,707
Sidrolândia(MS),57665,5107
Sonora(MS),19274,1544
São Gabriel do Oeste(MS),26771,3901
Tacuru(MS),11552,719
Taquarussu(MS),3588,259
Terenos(MS),21806,1653
Três Lagoas(MS),121388,17946
Vicentina(MS),6102,897
Água Clara(MS),15522,2443
Afonso Cunha(MA),6524,226
Alcântara(MA),22097,306
Aldeias Altas(MA),26532,976
Altamira do Maranhão(MA),8128,318
Alto Alegre do Maranhão(MA),27053,1175
Alto Alegre do Pindaré(MA),31919,2011
Alto Parnaíba(MA),11190,880
Amapá do Maranhão(MA),6962,172
Amarante do Maranhão(MA),41435,1585
Anajatuba(MA),26803,937
Anapurus(MA),15732,829
Apicum-Açu(MA),17239,509
Araguanã(MA),15426,806
Araioses(MA),46440,652
Arame(MA),32701,1537
Arari(MA),29848,711
Axixá(MA),12130,191
Açailândia(MA),112445,5381
Bacabal(MA),104949,5138
Bacabeira(MA),17055,342
Bacuri(MA),18582,580
Bacurituba(MA),5644,117
Balsas(MA),94887,9835
Barra do Corda(MA),88212,5710
Barreirinhas(MA),62528,2182
Barão de Grajaú(MA),18820,455
Bela Vista do Maranhão(MA),11209,218
Belágua(MA),7469,410
Benedito Leite(MA),5632,314
Bequimão(MA),21280,278
Bernardo do Mearim(MA),6043,292
Boa Vista do Gurupi(MA),9287,15
Bom Jardim(MA),41630,1401
Bom Jesus das Selvas(MA),34028,3245
Bom Lugar(MA),16294,473
Brejo(MA),36397,893
Brejo de Areia(MA),9188,306
Buriti(MA),28678,779
Buriti Bravo(MA),23884,1538
Buriticupu(MA),72358,3419
Buritirana(MA),15430,446
Cachoeira Grande(MA),9431,305
Cajapió(MA),11177,128
Cajari(MA),19379,233
Campestre do Maranhão(MA),14374,1061
Cantanhede(MA),21995,876
Capinzal do Norte(MA),10934,643
Carolina(MA),24322,972
Carutapera(MA),23807,914
Caxias(MA),164880,10842
Cedral(MA),10675,202
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,1103
Centro do Guilherme(MA),13458,465
Chapadinha(MA),79675,4819
Cidelândia(MA),14697,562
Codó(MA),122859,2914
Coelho Neto(MA),49435,1627
Colinas(MA),41178,3045
Conceição do Lago-Açu(MA),16237,221
Coroatá(MA),65296,3109
Cururupu(MA),32695,1350
Cândido Mendes(MA),20178,108
Davinópolis(MA),12908,588
Dom Pedro(MA),23350,1267
Duque Bacelar(MA),11349,755
Esperantinópolis(MA),17241,896
Estreito(MA),41946,3405
Feira Nova do Maranhão(MA),8504,1503
Fernando Falcão(MA),10360,848
Formosa da Serra Negra(MA),19089,1237
Fortaleza dos Nogueiras(MA),12631,1199
Fortuna(MA),15552,1476
Godofredo Viana(MA),11819,151
Gonçalves Dias(MA),17934,988
Governador Archer(MA),10840,432
Governador Edison Lobão(MA),18296,615
Governador Eugênio Barros(MA),16828,1244
Governador Luiz Rocha(MA),7807,270
Governador Newton Bello(MA),10180,765
Governador Nunes Freire(MA),25577,862
Grajaú(MA),69527,4803
Graça Aranha(MA),6262,124
Guimarães(MA),12030,367
Humberto de Campos(MA),28717,1621
Icatu(MA),27113,261
Igarapé Grande(MA),11320,1652
Igarapé do Meio(MA),14177,741
Imperatriz(MA),258682,16858
Itaipava do Grajaú(MA),16057,905
Itapecuru Mirim(MA),68203,2962
Itinga do Maranhão(MA),26000,838
Jatobá(MA),10153,91
Jenipapo dos Vieiras(MA),16515,1139
Joselândia(MA),16168,602
João Lisboa(MA),23632,701
Junco do Maranhão(MA),3432,311
Lago Verde(MA),16257,772
Lago da Pedra(MA),50266,2688
Lago do Junco(MA),10840,522
Lago dos Rodrigues(MA),8873,587
Lagoa Grande do Maranhão(MA),11394,270
Lagoa do Mato(MA),11250,1917
Lajeado Novo(MA),7550,387
Lima Campos(MA),11893,1133
Loreto(MA),12157,714
Luís Domingues(MA),6951,566
Magalhães de Almeida(MA),19826,509
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,231
Maranhãozinho(MA),16265,651
Mata Roma(MA),16829,350
Matinha(MA),23370,387
Matões(MA),33782,997
Matões do Norte(MA),16745,240
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,893
Miranda do Norte(MA),28381,1239
Mirinzal(MA),14962,262
Montes Altos(MA),9160,772
Monção(MA),33434,2240
Morros(MA),19433,336
Nina Rodrigues(MA),14454,830
Nova Colinas(MA),5384,347
Nova Iorque(MA),4683,113
Nova Olinda do Maranhão(MA),20928,478
Olho d'Água das Cunhãs(MA),19505,816
Olinda Nova do Maranhão(MA),14701,756
Palmeirândia(MA),19722,182
Paraibano(MA),21386,977
Parnarama(MA),34907,1187
Passagem Franca(MA),19019,1307
Pastos Bons(MA),19472,781
Paulino Neves(MA),16035,216
Paulo Ramos(MA),21040,1063
Paço do Lumiar(MA),122197,908
Pedreiras(MA),39229,4068
Pedro do Rosário(MA),25144,113
Penalva(MA),38470,471
Peri Mirim(MA),14318,289
Peritoró(MA),23196,953
Pindaré-Mirim(MA),32941,1551
Pinheiro(MA),83387,2984
Pio XII(MA),21485,1881
Pirapemas(MA),18625,665
Porto Franco(MA),23885,1694
Porto Rico do Maranhão(MA),5975,232
Poção de Pedras(MA),17873,1769
Presidente Dutra(MA),47804,2099
Presidente Juscelino(MA),12734,133
Presidente Médici(MA),7015,350
Presidente Sarney(MA),18918,214
Presidente Vargas(MA),11193,381
Primeira Cruz(MA),15315,82
Raposa(MA),30761,1476
Riachão(MA),20195,1889
Ribamar Fiquene(MA),7791,466
Rosário(MA),42740,564
Sambaíba(MA),5671,389
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,2031
Santa Inês(MA),89044,8277
Santa Luzia(MA),72667,5067
Santa Luzia do Paruá(MA),25254,928
Santa Quitéria do Maranhão(MA),25642,501
Santa Rita(MA),37855,771
Santana do Maranhão(MA),13386,208
Santo Amaro do Maranhão(MA),15846,246
Santo Antônio dos Lopes(MA),14528,1395
Satubinha(MA),13914,317
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,304
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,233
Sucupira do Riachão(MA),5660,216
São Benedito do Rio Preto(MA),18663,1529
São Bento(MA),45211,851
São Bernardo(MA),28507,1092
São Domingos do Azeitão(MA),7392,235
São Domingos do Maranhão(MA),34376,2573
São Francisco do Brejão(MA),11798,488
São Francisco do Maranhão(MA),12210,417
São Félix de Balsas(MA),4585,262
São José de Ribamar(MA),177687,2878
São José dos Basílios(MA),7641,581
São João Batista(MA),20665,194
São João do Carú(MA),15808,527
São João do Paraíso(MA),11177,346
São João do Soter(MA),18543,1105
São João dos Patos(MA),25929,2502
São Luís(MA),1101884,42396
São Luís Gonzaga do Maranhão(MA),18856,1134
São Mateus do Maranhão(MA),41529,2051
São Pedro da Água Branca(MA),12690,601
São Pedro dos Crentes(MA),4668,415
São Raimundo das Mangabeiras(MA),18868,2079
São Raimundo do Doca Bezerra(MA),5237,133
São Roberto(MA),6719,403
São Vicente Ferrer(MA),22247,220
Sítio Novo(MA),18081,1717
Tasso Fragoso(MA),8521,930
Timbiras(MA),29124,570
Timon(MA),169107,6050
Trizidela do Vale(MA),21998,1432
Tufilândia(MA),5840,257
Tuntum(MA),41832,2025
Turiaçu(MA),35604,322
Turilândia(MA),25619,621
Tutóia(MA),58860,1358
Urbano Santos(MA),33122,1746
Vargem Grande(MA),56510,1857
Viana(MA),52441,326
Vila Nova dos Martírios(MA),13392,590
Vitorino Freire(MA),31523,2205
Vitória do Mearim(MA),32764,1761
Zé Doca(MA),51714,5149
Água Doce do Maranhão(MA),12571,675
Acorizal(MT),5399,493
Alta Floresta(MT),51782,8696
Alto Araguaia(MT),19044,1292
Alto Boa Vista(MT),6822,764
Alto Garças(MT),12030,867
Alto Paraguai(MT),11356,883
Alto Taquari(MT),10847,1468
Apiacás(MT),10133,1756
Araguaiana(MT),3100,308
Araguainha(MT),935,29
Araputanga(MT),16822,1941
Arenápolis(MT),9607,1774
Aripuanã(MT),22354,2883
Barra do Bugres(MT),34966,3039
Barra do Garças(MT),61012,8256
Barão de Melgaço(MT),8564,361
Bom Jesus do Araguaia(MT),6580,1031
Brasnorte(MT),19695,1961
Campinápolis(MT),15980,1331
Campo Novo do Parecis(MT),35360,6802
Campo Verde(MT),44041,5881
Campos de Júlio(MT),6891,1037
Canabrava do Norte(MT),4743,413
Canarana(MT),21579,2985
Carlinda(MT),10305,1881
Castanheira(MT),8729,595
Chapada dos Guimarães(MT),19752,1679
Cláudia(MT),12149,1559
Cocalinho(MT),5700,672
Colniza(MT),38582,2253
Colíder(MT),33438,5400
Comodoro(MT),20763,1748
Confresa(MT),30933,3491
Conquista D'Oeste(MT),4038,433
Cotriguaçu(MT),19750,1011
Cuiabá(MT),612547,92936
Curvelândia(MT),5219,334
Cáceres(MT),94376,9807
Denise(MT),9462,588
Diamantino(MT),22041,2601
Dom Aquino(MT),8178,556
Feliz Natal(MT),14192,1749
Figueirópolis D'Oeste(MT),3494,306
Gaúcha do Norte(MT),7648,1041
General Carneiro(MT),5540,711
Glória D'Oeste(MT),3026,326
Guarantã do Norte(MT),35816,3918
Guiratinga(MT),15141,265
Indiavaí(MT),2752,219
Ipiranga do Norte(MT),7667,1118
Itanhangá(MT),6737,692
Itaúba(MT),3802,797
Itiquira(MT),13345,615
Jaciara(MT),27776,3119
Jangada(MT),8409,544
Jauru(MT),8793,695
Juara(MT),34974,4603
Juruena(MT),15865,1328
Juscimeira(MT),11221,1217
Juína(MT),40997,3805
Lambari D'Oeste(MT),6121,655
Lucas do Rio Verde(MT),65534,13818
Luciara(MT),2077,132
Marcelândia(MT),10499,1647
Matupá(MT),16566,2180
Mirassol d'Oeste(MT),27739,3518
Nobres(MT),15336,1706
Nortelândia(MT),5989,812
Nossa Senhora do Livramento(MT),13216,1013
Nova Bandeirantes(MT),15288,760
Nova Brasilândia(MT),3829,337
Nova Canaã do Norte(MT),12787,1321
Nova Guarita(MT),4519,689
Nova Lacerda(MT),6640,918
Nova Marilândia(MT),3278,388
Nova Maringá(MT),8641,660
Nova Monte Verde(MT),9178,1461
Nova Mutum(MT),45378,7775
Nova Nazaré(MT),3849,323
Nova Olímpia(MT),20301,1437
Nova Santa Helena(MT),3718,527
Nova Ubiratã(MT),11982,668
Nova Xavantina(MT),21374,2877
Novo Horizonte do Norte(MT),4004,441
Novo Mundo(MT),9178,835
Novo Santo Antônio(MT),2640,300
Novo São Joaquim(MT),5074,503
Paranatinga(MT),22563,3100
Paranaíta(MT),11225,2490
Pedra Preta(MT),17626,1770
Peixoto de Azevedo(MT),34976,3920
Planalto da Serra(MT),2662,199
Poconé(MT),32843,2877
Pontal do Araguaia(MT),6711,922
Ponte Branca(MT),1576,121
Pontes e Lacerda(MT),45436,5313
Porto Alegre do Norte(MT),12517,761
Porto Esperidião(MT),12017,1250
Porto Estrela(MT),2963,382
Porto dos Gaúchos(MT),5410,640
Poxoréu(MT),16219,1555
Primavera do Leste(MT),62019,11491
Querência(MT),17479,3092
Reserva do Cabaçal(MT),2732,248
Ribeirão Cascalheira(MT),10206,1214
Ribeirãozinho(MT),2405,199
Rio Branco(MT),5156,706
Rondolândia(MT),4001,288
Rondonópolis(MT),232491,32495
Rosário Oeste(MT),17151,1230
Salto do Céu(MT),3365,257
Santa Carmem(MT),4525,767
Santa Cruz do Xingu(MT),2564,388
Santa Rita do Trivelato(MT),3429,185
Santa Terezinha(MT),8371,426
Santo Afonso(MT),3146,261
Santo Antônio do Leste(MT),5174,247
Santo Antônio do Leverger(MT),16628,1012
Sapezal(MT),25881,3990
Serra Nova Dourada(MT),1650,198
Sinop(MT),142996,21768
Sorriso(MT),90313,15734
São Félix do Araguaia(MT),11708,1737
São José do Povo(MT),4063,174
São José do Rio Claro(MT),20664,1701
São José do Xingu(MT),5595,475
São José dos Quatro Marcos(MT),18906,2453
São Pedro da Cipa(MT),4727,597
Tabaporã(MT),9489,1513
Tangará da Serra(MT),103750,15465
Tapurah(MT),13705,2392
Terra Nova do Norte(MT),9667,1117
Tesouro(MT),3805,246
Torixoréu(MT),3609,528
União do Sul(MT),3525,618
Vale de São Domingos(MT),3127,269
Vera(MT),11309,1294
Vila Bela da Santíssima Trindade(MT),16128,2544
Vila Rica(MT),26037,1951
Várzea Grande(MT),284971,30205
Água Boa(MT),25721,2992
Abaetetuba(PA),157698,8889
Abel Figueiredo(PA),7434,969
Acará(PA),55591,1318
Afuá(PA),39218,2995
Alenquer(PA),56789,3485
Almeirim(PA),34109,3668
Altamira(PA),114594,13597
Anajás(PA),29277,1358
Ananindeua(PA),530598,24406
Anapu(PA),27890,1628
Augusto Corrêa(PA),45998,1997
Aurora do Pará(PA),31338,1594
Aveiro(PA),16388,809
Bagre(PA),30673,911
Baião(PA),47446,745
Bannach(PA),3286,648
Barcarena(PA),124680,11189
Belterra(PA),17732,1455
Belém(PA),1492745,103247
Benevides(PA),62737,3942
Bom Jesus do Tocantins(PA),16981,762
Bonito(PA),16286,386
Bragança(PA),127686,4131
Brasil Novo(PA),15086,1883
Brejo Grande do Araguaia(PA),7380,812
Breu Branco(PA),66046,776
Breves(PA),102701,4039
Bujaru(PA),29132,1420
Cachoeira do Arari(PA),23767,494
Cachoeira do Piriá(PA),33900,902
Cametá(PA),137890,8883
Canaã dos Carajás(PA),37085,8419
Capanema(PA),69027,3421
Capitão Poço(PA),54303,2114
Castanhal(PA),200793,8193
Chaves(PA),23717,603
Colares(PA),12085,515
Conceição do Araguaia(PA),47864,4029
Concórdia do Pará(PA),33318,2555
Cumaru do Norte(PA),13473,1034
Curionópolis(PA),17929,2399
Curralinho(PA),34448,566
Curuá(PA),14393,1897
Curuçá(PA),40066,2265
Dom Eliseu(PA),59719,1918
Eldorado do Carajás(PA),33808,585
Faro(PA),7194,1101
Floresta do Araguaia(PA),20304,1039
Garrafão do Norte(PA),26066,1355
Goianésia do Pará(PA),40475,1779
Gurupá(PA),33376,2313
Igarapé-Açu(PA),38807,2595
Igarapé-Miri(PA),62698,3121
Inhangapi(PA),11711,337
Ipixuna do Pará(PA),64053,2238
Irituia(PA),32550,1340
Itaituba(PA),101247,10787
Itupiranga(PA),53269,1553
Jacareacanga(PA),8239,2437
Jacundá(PA),59155,2173
Juruti(PA),57943,4099
Limoeiro do Ajuru(PA),28935,1649
Magalhães Barata(PA),8548,345
Marabá(PA),279349,17821
Maracanã(PA),29473,753
Marapanim(PA),28336,963
Marituba(PA),131521,2825
Medicilândia(PA),31597,3158
Melgaço(PA),27654,526
Mocajuba(PA),31136,3265
Moju(PA),82094,1992
Mojuí dos Campos(PA),16084,1333
Monte Alegre(PA),58032,5383
Muaná(PA),40349,854
Mãe do Rio(PA),30077,1464
Nova Esperança do Piriá(PA),21368,1422
Nova Ipixuna(PA),16678,1112
Nova Timboteua(PA),15363,1051
Novo Progresso(PA),25762,2543
Novo Repartimento(PA),75919,1841
Oeiras do Pará(PA),32512,1470
Oriximiná(PA),73096,7925
Ourilândia do Norte(PA),32832,5290
Ourém(PA),17842,395
Pacajá(PA),47706,2064
Palestina do Pará(PA),7589,670
Paragominas(PA),113145,8706
Parauapebas(PA),208273,51421
Pau D'Arco(PA),5483,724
Peixe-Boi(PA),8077,337
Piçarra(PA),12981,796
Placas(PA),30982,1696
Ponta de Pedras(PA),31082,2719
Portel(PA),62043,2818
Porto de Moz(PA),41135,1306
Prainha(PA),29866,1777
Primavera(PA),10825,778
Quatipuru(PA),13608,970
Redenção(PA),84787,13108
Rio Maria(PA),18193,2448
Rondon do Pará(PA),52357,1539
Rurópolis(PA),50510,3807
Salinópolis(PA),40675,1166
Salvaterra(PA),23752,1336
Santa Bárbara do Pará(PA),21079,1219
Santa Cruz do Arari(PA),10128,173
Santa Izabel do Pará(PA),70801,2068
Santa Luzia do Pará(PA),19848,1452
Santa Maria das Barreiras(PA),21449,925
Santa Maria do Pará(PA),24861,1487
Santana do Araguaia(PA),72817,2909
Santarém(PA),304589,18467
Santarém Novo(PA),6709,470
Santo Antônio do Tauá(PA),31482,1932
Sapucaia(PA),5930,404
Senador José Porfírio(PA),11658,708
Soure(PA),25374,702
São Caetano de Odivelas(PA),18050,1191
São Domingos do Araguaia(PA),25557,2450
São Domingos do Capim(PA),31989,1013
São Francisco do Pará(PA),15882,806
São Félix do Xingu(PA),128481,4078
São Geraldo do Araguaia(PA),24847,1443
São João da Ponta(PA),6139,72
São João de Pirabas(PA),23045,323
São João do Araguaia(PA),13996,75
São Miguel do Guamá(PA),58986,3231
São Sebastião da Boa Vista(PA),26640,637
Tailândia(PA),106339,6188
Terra Alta(PA),11720,603
Terra Santa(PA),18769,1319
Tomé-Açu(PA),63447,2152
Tracuateua(PA),30959,735
Trairão(PA),18989,1290
Tucumã(PA),39602,4794
Tucuruí(PA),113659,6821
Ulianópolis(PA),59210,2487
Uruará(PA),45476,2048
Vigia(PA),53686,2818
Viseu(PA),61403,1530
Vitória do Xingu(PA),15134,1948
Xinguara(PA),44751,4665
Água Azul do Norte(PA),27430,1226
Óbidos(PA),52137,6394
Abreu e Lima(PE),99990,3123
Afogados da Ingazeira(PE),37259,5024
Afrânio(PE),19635,908
Agrestina(PE),24885,1667
Alagoinha(PE),14636,1242
Aliança(PE),38386,639
Altinho(PE),22972,1266
Amaraji(PE),22829,593
Angelim(PE),11150,218
Araripina(PE),84418,6639
Araçoiaba(PE),20524,644
Arcoverde(PE),74338,5817
Barra de Guabiraba(PE),14385,402
Barreiros(PE),42659,767
