"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,84010,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,87818,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,91885,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,96227,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,100865,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,105820,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,111114,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,116773,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,122821,,
"MEX50","Morelia","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,129288,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.7,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.7,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.71,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.72,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,0.72,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,0.73,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,0.74,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,0.75,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,0.76,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,0.77,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,0.75,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"MEX50","Morelia","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"MEX51","Mexico City","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,17162654,,
"MEX51","Mexico City","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,17333473,,
"MEX51","Mexico City","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,17511590,,
"MEX51","Mexico City","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,17697422,,
"MEX51","Mexico City","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,17891418,,
"MEX51","Mexico City","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,18094047,,
"MEX51","Mexico City","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,18305818,,
"MEX51","Mexico City","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,18527280,,
"MEX51","Mexico City","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,18759024,,
"MEX51","Mexico City","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,19001681,,
"MEX51","Mexico City","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,19255925,,
"MEX51","Mexico City","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,19522493,,
"MEX51","Mexico City","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,19802161,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,16605865.5621051,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,16753294,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,16906535,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,17065888,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,17231676,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,17404239,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,17583939,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,17771167,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,17966345,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,18169910,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,18382343,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,18604154,,
"MEX51","Mexico City","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,18835882,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,3364.12,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,3397.6,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,3432.52,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,3468.94,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,3506.97,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,3546.69,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,3588.2,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,3631.61,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,3677.03,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,3724.6,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,3774.43,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,3826.68,,
"MEX51","Mexico City","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,3881.5,,
"MEX51","Mexico City","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,1.199,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,556788,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,580179,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,605055,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,631534,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,659742,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,689808,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,721879,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,756113,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,792679,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,831771,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,873582,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,918339,,
"MEX51","Mexico City","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,966279,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,17.43,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,17.38,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,17.35,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,17.35,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,17.37,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,17.41,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,17.46,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,17.51,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,17.58,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,17.74,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,17.14,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"MEX51","Mexico City","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"MEX52","Xalapa","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,600760,,
"MEX52","Xalapa","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,612469,,
"MEX52","Xalapa","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,624425,,
"MEX52","Xalapa","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,636634,,
"MEX52","Xalapa","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,649097,,
"MEX52","Xalapa","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,661830,,
"MEX52","Xalapa","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,674828,,
"MEX52","Xalapa","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,688104,,
"MEX52","Xalapa","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,701667,,
"MEX52","Xalapa","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,715515,,
"MEX52","Xalapa","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,729661,,
"MEX52","Xalapa","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,744111,,
"MEX52","Xalapa","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,758871,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,386058,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,392706,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,399468,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,406346,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,413343,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,420460,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,427700,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,435065,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,442556,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,450176,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,457928,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,465813,,
"MEX52","Xalapa","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,473834,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,457.54,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,466.45,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,475.56,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,484.86,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,494.35,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,504.05,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,513.95,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,524.06,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,534.39,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,544.93,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,555.71,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,566.71,,
"MEX52","Xalapa","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,577.95,,
"MEX52","Xalapa","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,1.966,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,214702,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,219763,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,224957,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,230288,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,235754,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,241370,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,247128,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,253039,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,259111,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,265339,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,271733,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,278298,,
"MEX52","Xalapa","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,285037,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.61,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.61,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.62,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.62,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,0.63,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,0.64,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,0.64,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,0.65,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,0.66,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,0.67,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,0.65,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"MEX52","Xalapa","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"MEX55","Toluca","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,1468565,,
"MEX55","Toluca","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,1509246,,
"MEX55","Toluca","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,1551159,,
"MEX55","Toluca","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,1594344,,
"MEX55","Toluca","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,1638845,,
"MEX55","Toluca","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,1684706,,
"MEX55","Toluca","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,1731974,,
"MEX55","Toluca","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,1780699,,
"MEX55","Toluca","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,1830930,,
"MEX55","Toluca","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,1882721,,
"MEX55","Toluca","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,1936126,,
"MEX55","Toluca","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,1991203,,
"MEX55","Toluca","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,2048009,,
"MEX55","Toluca","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,1086808,,
"MEX55","Toluca","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,1115172,,
"MEX55","Toluca","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,1144325,,
"MEX55","Toluca","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,1174291,,
"MEX55","Toluca","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,1205091,,
"MEX55","Toluca","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,1236751,,
"MEX55","Toluca","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,1269295,,
"MEX55","Toluca","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,1302751,,
"MEX55","Toluca","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,1337146,,
"MEX55","Toluca","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,1372506,,
"MEX55","Toluca","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,1408860,,
"MEX55","Toluca","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,1446238,,
"MEX55","Toluca","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,1484670,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,670.31,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,688.87,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,708,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,727.72,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,748.03,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,768.96,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,790.53,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,812.77,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,835.7,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,859.34,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,883.72,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,908.86,,
"MEX55","Toluca","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,934.78,,
"MEX55","Toluca","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,2.81,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,381757,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,394074,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,406834,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,420053,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,433754,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,447955,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,462679,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,477948,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,493784,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,510215,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,527266,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,544965,,
"MEX55","Toluca","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,563339,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.49,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.51,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.54,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.56,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.59,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.62,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.65,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.68,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.72,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1.76,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.72,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,,,
"MEX55","Toluca","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,,,
"MEX59","Veracruz","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,651566,,
"MEX59","Veracruz","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,663216,,
"MEX59","Veracruz","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,675158,,
"MEX59","Veracruz","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,687398,,
"MEX59","Veracruz","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,699946,,
"MEX59","Veracruz","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,712812,,
"MEX59","Veracruz","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,726008,,
"MEX59","Veracruz","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,739543,,
"MEX59","Veracruz","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,753428,,
"MEX59","Veracruz","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,767678,,
"MEX59","Veracruz","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,782301,,
"MEX59","Veracruz","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,797313,,
"MEX59","Veracruz","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,812727,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,586381,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,595885,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,605575,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,615454,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,625524,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,635791,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,646259,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,656931,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,667811,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,678905,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,690214,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,701746,,
"MEX59","Veracruz","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,713503,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,616.63,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,627.66,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,638.96,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,650.54,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,662.42,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,674.59,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,687.08,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,699.89,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,713.03,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,726.52,,
"MEX59","Veracruz","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,740.36,,
