City,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
22540,99408,98846,98703,98663,98375,98824,98723,99172,99714,100086,100721,100506
22660,292677,298383,302392,,,,,,,,,
22900,297546,294591,292035,275581,274602,274829,276882,277601,277948,245454,242943,243130
23060,408524,410489,414634,416163,418858,422895,424468,427553,429730,406868,414881,419336
23420,917306,925726,930872,937990,949344,957746,966379,972580,975927,981920,996291,996324
23460,103167,102704,102682,102633,101848,101721,101432,101679,100867,100640,102187,101261
23540,247948,250305,254375,256894,255743,258657,264934,271152,274565,313157,329866,333621
23580,174950,180312,182805,185118,187884,191683,194975,197523,200254,202448,204320,209776
24020,123904,124411,124271,124199,123592,121674,122557,121332,121073,120583,122472,122667
24140,119924,120259,121372,120867,121981,121294,120609,121000,119577,120848,114212,114356
24220,92065,92888,93134,94728,95755,96550,97005,96532,97067,95553,97902,97293
24300,142123,143883,144569,143253,144821,145377,147060,147030,150185,151062,153520,154491
24340,753925,764036,770026,993281,1003598,1014771,1021923,1033199,1045599,,,
24500,79745,79187,79862,80102,80161,79965,79509,79473,79634,78728,82748,82327
24540,248550,251958,255850,263036,270867,279214,288279,296521,306619,317062,334348,345091
24580,295680,299124,303843,304580,306479,308382,309666,311892,312965,315355,320308,323590
24660,707715,714819,718572,722405,728181,733960,736713,740663,744783,746472,754226,754795
24780,180217,185086,185538,168611,168645,169748,170253,173030,172388,173204,165767,168487
24860,619211,626094,630562,,,,,,,,,
25020,83918,80121,79483,79051,76863,76068,76095,71428,67923,67227,65519,66335
25060,245000,243197,250861,,,,,,,407873,409394,413492
25180,258109,260348,263149,246865,250385,251188,253967,256764,258198,276827,288207,294595
25260,137215,131903,131214,133031,133732,133080,134875,137266,137060,138401,135737,139712
25420,529913,534199,536028,538015,542389,545777,548721,552958,555045,559043,577322,585254
25500,116798,118052,119527,119953,121072,121755,123310,125060,126251,126015,126773,127157
25540,1167980,1167356,1169356,1169485,1168155,1165580,1163990,1168306,1166720,,,
25620,142187,141594,143389,144861,145553,144554,144225,142461,144761,164456,168231,165942
25860,359494,356751,355419,356214,355044,353784,356330,358044,360049,362226,358870,361795
25980,73574,78964,81660,,,,,,,,,
26100,255016,257087,259849,,,,,,,,,
26180,926014,933104,945975,,,,,,,,,
26300,94870,95019,95147,94437,95726,95687,95579,96727,97515,97858,99276,98515
26380,204551,205276,205153,,,,,,,,,
26420,5903014,6004317,6123358,,,,,,,,,
26580,280650,279823,277846,354931,354489,352907,351677,347623,344571,347538,347453,345218
26620,408988,411374,419921,423978,429348,431970,437846,442744,450216,458613,487238,500792
26820,132291,131390,132174,135972,136601,138079,142165,144088,147962,150667,161575,163770
26900,1721254,1741177,1764733,,,,,,,,,
26980,143203,146673,149364,152657,155885,158174,159202,163231,165686,165385,170907,170280
27060,86481,89142,89419,88377,90634,91573,90843,91475,89058,89133,90318,89879
27100,153183,150096,150510,150916,148682,149527,148983,148125,148980,149178,150186,151650
27140,528393,528746,531354,557607,555375,557747,558722,555545,559360,571423,565674,557542
27180,110399,111512,110454,125360,125392,124828,124438,124045,123838,171919,174128,175391
27260,1322068,1334253,1349273,1366441,1389409,1421313,1447800,1476247,1505541,1525183,1601534,1644307
27340,162965,163243,169165,170510,174076,174290,173578,173335,177272,178429,182597,185609
27500,156578,155388,156384,,,,,,,,,
27620,134941,142071,139737,138359,139062,140812,137654,137299,139679,139391,141603,138809
27740,194920,193351,194031,193692,194658,193660,193926,195795,196885,196764,198956,204154
27780,136660,135540,133355,132298,129575,129460,127652,126874,125244,123948,125842,125761
27860,116431,117438,118862,121308,123266,123683,124401,125759,128115,129416,131063,131738
27900,170855,173355,170601,171028,171983,172796,174887,174725,175559,176047,179021,179476
28020,317314,319111,321649,322236,324136,325551,327273,329163,331369,257598,253159,254182
28100,110210,109207,108498,,,,,,,,,
28140,2007782,2014556,2028356,2018783,2038482,2055803,2069934,2093648,2107777,2121325,2167169,2179524
28420,252411,259531,263116,,,,,,,,,
